linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000010418,100,4
100.00000000000233,100,4
100.00000000000237,100,2
100.00000000000236,100,2
100.00000000000493,100,1
99.99999999994674,100,1
100.00000000000495,100,1
100.00000000016485,100,1
100.0000000000048,100,1
99.99999999997573,100,1
100.00000000000466,100,1
100.00000000000469,100,9
99.99999999999018,100,3
99.9999999999611,100,1
100.00000000000455,100,1
100.00000000000459,100,1
99.9999999999901,100,3
99.99999999999079,100,1
99.99999999997613,100,2
99.99999999999072,100,2
100.00000000001987,100,1
99.99999999999064,100,6
100.00000000000517,100,1
100.00000000000522,100,2
100.0000000000052,100,3
99.99999999996136,100,1
100.00000000000504,100,3
100.00000000001961,100,1
100.00000000000506,100,1
99.99999999994577,100,4
100.00000000001855,100,1
99.99999999998947,100,1
100.00000000003315,100,1
99.99999999998953,100,1
100.00000000000391,100,1
100.00000000000395,100,4
99.99999999997465,100,1
2.9787013411991405,3,1
100.0000000000038,100,1
100.00000000004745,100,2
100.00000000000378,100,1
100.00000000000382,100,1
99.99999999998927,100,1
100.00000000000364,100,1
100.00000000000367,100,1
100.0000000000328,100,1
99.99999999998978,100,1
99.99999999997524,100,1
99.99999999998983,100,1
100.00000000003332,100,1
99.99999999994601,100,2
99.99999999998973,100,4
99.9999999999752,100,2
99.99999999994589,100,1
100.00000000000414,100,1
99.9999999999896,100,1
0.7227305792018563,1,1
99.99999999998963,100,1
100.00000000000418,100,1
84.76548013148464,85,1
100.00000000025156,100,1
99.99999999984665,100,1
99.99999999999224,100,1
99.99999999994839,100,1
99.9999999999775,100,1
100.0000000000066,100,1
100.00000000002115,100,1
100.00000000000664,100,2
99.99999999994841,100,1
99.9999999999921,100,1
99.99999999999211,100,1
100.00000000000668,100,1
88.56626036430643,89,1
100.00000000005018,100,2
99.99999999990466,100,1
99.99999999999201,100,1
100.00000000002093,100,2
100.00000000013736,100,1
100.0000000000501,100,1
99.99999999999261,100,1
100.00000000015272,100,2
99.9999999999781,100,2
99.99999999999265,100,1
100.00000000000719,100,2
21.9150679408009,22,1
99.99999999996344,100,1
100.00000000000715,100,5
99.99999999997804,100,1
99.99999999996328,100,1
100.00000000000693,100,2
100.00000000000698,100,2
99.99999999999241,100,1
100.00000000002154,100,1
100.00000000000702,100,1
99.99999999997793,100,1
100.00000000005052,100,1
100.0000000000214,100,1
99.99999999990501,100,1
100.00000000006509,100,1
100.00000000016695,100,1
99.99999999999235,100,5
99.9999999998032,100,1
99.99999999996214,100,1
100.00000000000584,100,1
99.99999999999129,100,2
100.00000000002045,100,1
99.99999999999135,100,1
99.99999999999115,100,1
100.00000000000568,100,1
100.00000000000576,100,1
100.00000000002034,100,1
100.00000000002032,100,1
100.00000000000577,100,1
99.99999999999123,100,1
100.00000000000557,100,4
99.99999999999109,100,1
100.00000000000566,100,1
99.99999999999112,100,1
100.00000000000546,100,1
99.99999999999092,100,1
74.0436639229757,74,1
100.00000000000553,100,2
100.0000000000492,100,1
99.999999999991,100,1
99.99999999999173,100,2
100.00000000000635,100,5
99.99999999997704,100,1
100.00000000003526,100,1
99.9999999999916,100,1
99.99999999997696,100,1
99.99999999999153,100,3
99.999999999977,100,2
99.99999999999157,100,3
62.31629821872775,62,1
99.99999999999139,100,2
99.99999999993318,100,1
100.0000000001078,100,1
99.99999999994775,100,1
40.805274213437066,41,1
99.99999999999146,100,1
100.00000000000853,100,1
99.99999999997944,100,3
99.999999999994,100,2
100.00000000000857,100,2
99.99999999999405,100,5
99.99999999999406,100,1
99.99999999995042,100,1
100.00000000000841,100,1
99.99999999999393,100,1
99.99999999999383,100,2
100.0000000000084,100,1
20.460279865118814,20,1
99.99999999997911,100,1
100.00000000000826,100,1
100.00000000003739,100,2
99.99999999997918,100,2
99.99999999996537,100,1
99.99999999999449,100,1
99.9999999999945,100,1
8.439442460367362,8,1
99.99999999999432,100,1
99.99999999997979,100,1
99.99999999987794,100,1
99.99999999999437,100,1
99.99999999999439,100,3
100.00000000000895,100,1
99.99999999999422,100,2
99.99999999997972,100,1
100.00000000000884,100,1
100.00000000000865,100,2
99.99999999997955,100,3
100.00000000003774,100,1
34.07714875939775,34,1
100.00000000006692,100,1
100.00000000002223,100,1
100.0000000000077,100,5
100.00000000013847,100,1
100.00000000015305,100,2
100.00000000008033,100,1
100.00000000008016,100,1
99.99999999999287,100,2
99.9999999999929,100,1
100.00000000000749,100,2
12.894681361867939,13,1
100.00000000000733,100,2
99.99999999999282,100,1
99.99999999997905,100,2
99.9999999999934,100,2
100.00000000000797,100,1
99.99999999999345,100,2
99.99999999999348,100,2
99.99999999999349,100,1
99.99999999994984,100,1
99.9999999999644,100,3
99.9999999999933,100,1
99.99999999999334,100,2
100.00000000003698,100,1
100.00000000008069,100,1
100.00000000000774,100,1
100.00000000000782,100,1
100.000000000054,100,1
99.99999999999584,100,2
99.99999999999572,100,4
99.99999999999577,100,1
100.00000000011218,100,1
99.99999999999561,100,1
99.99999999999564,100,1
100.00000000001022,100,2
100.00000000003932,100,1
99.99999999993744,100,1
99.99999999999545,100,3
99.99999999999547,100,1
99.9999999999955,100,5
99.99999999986453,100,1
100.00000000001008,100,1
99.99999999999554,100,2
100.0000000000392,100,1
99.99999999999626,100,1
100.00000000001083,100,1
100.00000000001089,100,5
99.99999999999615,100,2
99.9999999999962,100,1
99.99999999999622,100,1
99.99999999999602,100,3
100.00000000003968,100,2
99.99999999999605,100,4
99.99999999999612,100,3
4.195795510688322,4,1
100.00000000001046,100,1
100.00000000003959,100,1
99.99999999996685,100,1
99.99999999992323,100,1
100.00000000000948,100,1
100.00000000000946,100,2
99.99999999999494,100,2
99.99999999999496,100,1
99.99999999999497,100,1
22.342037413803045,22,1
100.00000000000936,100,1
100.00000000003853,100,3
100.00000000000941,100,1
100.00000000005286,100,2
100.00000000000921,100,1
99.9999999999947,100,2
100.00000000000924,100,1
100.00000000000927,100,7
100.00000000000915,100,1
99.99999999999463,100,2
99.99999999999464,100,2
99.99999999998079,100,3
99.99999999977695,100,2
99.99999999999525,100,1
100.00000000000982,100,3
99.99999999995164,100,1
100.00000000000986,100,1
99.9999999999806,100,1
99.99999999999517,100,1
100.00000000002429,100,3
100.00000000000972,100,3
10.575635377604282,11,1
99.99999999999503,100,1
100.00000000000959,100,1
99.99999999998047,100,1
99.99999999999508,100,1
100.00000000001216,100,4
100.00000000031785,100,1
100.00000000001225,100,2
99.9999999999975,100,2
99.99999999999754,100,1
99.99999999999756,100,3
5.257675175577909,5,1
99.99999999999743,100,4
100.00000000002657,100,5
99.99999999999748,100,1
99.99999999998293,100,1
32.98190519685012,33,1
99.99999999999727,100,3
100.00000000001184,100,2
99.99999999999734,100,1
99.99999999999807,100,1
99.99999999996896,100,1
99.99999999999811,100,3
99.99999999999814,100,2
100.0000000000127,100,1
99.9999999998672,100,1
100.00000000004161,100,1
100.00000000004164,100,1
99.999999999998,100,1
46.99080250136549,47,1
99.99999999999785,100,1
100.00000000001243,100,3
99.99999999999787,100,1
100.00000000004154,100,1
99.99999999999788,100,1
99.9999999999979,100,2
14.028973667716501,14,1
99.99999999999774,100,1
99.9999999999978,100,1
100.00000000002689,100,1
99.9999999999967,100,1
100.00000000001125,100,1
99.99999999999673,100,7
100.00000000002571,100,1
100.00000000001114,100,1
99.99999999996751,100,2
100.00000000001117,100,1
99.99999999999663,100,3
99.99999999993842,100,1
99.99999999999667,100,1
99.99999999999669,100,3
99.99999999999652,100,1
100.00000000001106,100,1
99.99999999988015,100,1
99.99999999999636,100,3
99.99999999999643,100,2
100.00000000028746,100,1
87.27396085629013,87,1
99.9999999999972,100,1
99.99999999999721,100,1
99.99999999990993,100,1
99.99999999999726,100,1
99.99999999998252,100,2
99.99999999999709,100,5
99.99999999999712,100,2
2.253253301213529,2,1
100.0000000000117,100,1
100.00000000001168,100,1
100.0000000000115,100,1
100.00000000001148,100,3
100.00000000001153,100,2
100.00000000012794,100,1
99.99999999999703,100,3
100.00000000008413,100,2
99.99999999999686,100,1
100.00000000001144,100,2
100.00000000001145,100,1
99.99999999999943,100,1
100.00000000001405,100,1
99.99999999998495,100,2
99.99999999999952,100,6
99.99999999999932,100,2
99.99999999999937,100,2
100.00000000001394,100,1
100.00000000001397,100,1
99.9999999999994,100,1
100.0000000000285,100,2
99.99999999998487,100,2
99.99999999999923,100,2
99.99999999999926,100,1
100.00000000001383,100,1
99.99999999999912,100,2
99.99999999999913,100,1
99.9999999999846,100,1
100.00000000001374,100,2
99.99999999997007,100,1
99.99999999998464,100,5
100.00000000001445,100,2
99.99999999999993,100,1
99.99999999999994,100,2
99.99999999999996,100,1
100.00000000005815,100,3
99.99999999999997,100,310
99.99999999999999,100,8980
99.99999999999982,100,1
100.00000000004346,100,2
99.99999999999987,100,3
99.99999999999966,100,1
99.99999999995602,100,1
99.99999999998515,100,5
99.99999999999972,100,2
100.00000000002882,100,1
99.99999999999955,100,1
99.99999999994137,100,1
100.00000000008689,100,1
100.00000000001417,100,3
99.99999999998505,100,4
99.99999999999962,100,1
99.99999999997051,100,1
99.99999999999963,100,2
99.99999999999964,100,1
99.99999999996942,100,1
99.99999999999852,100,2
99.99999999999854,100,1
100.00000000001315,100,3
99.99999999999861,100,2
99.99999999998407,100,3
100.00000000002751,100,4
99.99999999999845,100,7
99.9999999999839,100,1
99.99999999999847,100,1
100.00000000001303,100,1
99.99999999999848,100,1
30.229298760604784,30,1
99.9999999999985,100,5
100.00000000001306,100,1
12.318521069388854,12,1
99.99999999986736,100,1
99.99999999996923,100,2
99.99999999999834,100,1
99.99999999999837,100,1
99.9999999999982,100,3
99.99999999995455,100,1
100.00000000001276,100,1
99.99999999999824,100,1
99.99999999999827,100,2
100.00000000001353,100,1
99.99999999999899,100,2
100.00000000001363,100,1
100.00000000007164,100,2
100.00000000001342,100,1
99.99999999998437,100,1
100.00000000002807,100,4
99.99999999999896,100,2
99.99999999994058,100,2
99.99999999999879,100,1
99.9999999999988,100,3
99.99999999999882,100,3
100.00000000001339,100,1
100.00000000002774,100,2
99.99999999999868,100,1
99.99999999999869,100,1
