timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
18,446.0,0.0,0.0,2,0,0
15,375.0,0.0,0.0,2,0,0
16,375.0,0.0,0.0,3,0,0
17,375.0,12.333333333333334,0.0,3,0,0
18,375.0,0.0,0.0,1,0,0
19,375.0,0.0,0.0,2,0,0
20,375.0,0.0,0.0,1,0,0
19,409.0,0.0,0.0,1,0,0
18,409.0,0.0,0.0,3,0,0
17,409.0,0.0,0.0,2,0,0
15,364.0,0.0,0.0,1,0,0
11,375.0,0.0,0.0,2,0,0
12,375.0,0.0,0.0,1,0,0
16,409.0,0.0,0.0,1,0,0
15,409.0,0.0,0.0,3,0,0
20,353.0,37.0,37.0,1,0,0
19,353.0,18.5,18.5,2,0,0
18,353.0,1.0,1.0,2,0,0
14,353.0,2.0,2.0,1,0,0
13,353.0,87.0,87.0,1,0,0
24,353.0,111.5,111.5,2,0,0
23,353.0,0.0,0.0,2,0,0
21,353.0,20.0,20.0,1,0,0
19,377.0,30.0,0.0,3,0,0
19,331.0,0.0,0.0,1,0,0
20,377.0,15.0,15.0,1,0,0
20,331.0,22.0,22.0,2,0,0
21,377.0,0.0,0.0,1,0,0
18,331.0,2.0,2.0,1,0,0
16,331.0,295.0,295.0,1,0,0
24,377.0,0.0,0.0,3,0,0
14,377.0,88.0,88.0,1,0,0
15,377.0,125.0,125.0,1,0,0
23,331.0,2.0,2.0,1,0,0
16,377.0,0.0,0.0,1,0,0
24,331.0,117.4,113.0,5,0,0
17,377.0,0.0,0.0,1,0,0
21,331.0,42.0,42.0,1,0,0
18,377.0,0.0,0.0,1,0,0
22,331.0,21.0,21.0,2,0,0
19,320.0,79.0,79.0,1,0,0
20,320.0,0.0,0.0,1,0,0
17,320.0,0.0,0.0,4,0,0
18,320.0,77.5,77.5,2,0,0
15,320.0,37.0,37.0,2,0,0
16,320.0,0.0,0.0,1,0,0
13,320.0,37.0,37.0,2,0,0
14,320.0,0.0,0.0,1,0,0
24,320.0,0.0,0.0,3,0,0
21,320.0,219.33333333333334,279.0,3,0,0
22,320.0,0.0,0.0,1,0,0
19,464.0,0.0,0.0,1,0,0
17,464.0,25.0,25.0,1,0,0
8,377.0,90.0,90.0,1,0,0
13,464.0,16.0,16.0,1,0,0
25,464.0,0.0,0.0,1,0,0
18,355.0,0.0,0.0,1,0,0
16,355.0,0.0,0.0,1,0,0
24,355.0,0.0,0.0,1,0,0
20,355.0,0.0,0.0,1,0,0
19,355.0,0.0,0.0,1,0,0
17,442.0,0.0,0.0,2,0,0
17,488.0,0.0,0.0,1,0,0
16,442.0,0.0,0.0,1,0,0
19,442.0,0.0,0.0,1,0,0
18,442.0,0.0,0.0,1,0,0
14,442.0,0.0,0.0,2,0,0
8,355.0,40.0,40.0,1,0,0
20,488.0,0.0,0.0,2,0,0
19,488.0,0.0,0.0,4,0,0
23,442.0,0.0,0.0,1,0,0
18,488.0,0.0,0.0,4,0,0
24,439.0,11.6,0.0,5,0,0
20,439.0,38.666666666666664,58.0,3,0,0
21,439.0,0.0,0.0,3,0,0
22,439.0,0.0,0.0,2,0,0
23,439.0,0.0,0.0,3,0,0
29,439.0,201.0,201.0,1,0,0
16,439.0,29.0,29.0,2,0,0
17,285.0,22.0,22.0,1,0,0
17,439.0,19.333333333333332,0.0,3,0,0
16,285.0,0.0,0.0,2,0,0
19,439.0,0.0,0.0,3,0,0
22,285.0,210.0,210.0,1,0,0
16,383.0,2.0,2.0,2,0,0
17,383.0,2.0,2.0,1,0,0
8,319.0,58.0,58.0,1,0,0
24,372.0,110.0,110.0,1,0,0
14,274.0,0.0,0.0,1,0,0
16,319.0,8.333333333333334,0.0,3,0,0
16,372.0,53.0,53.0,1,0,0
17,372.0,35.0,35.0,1,0,0
18,319.0,202.0,202.0,1,0,0
17,319.0,21.0,21.0,2,0,0
19,372.0,26.5,26.5,2,0,0
22,372.0,47.5,47.5,2,0,0
23,372.0,0.0,0.0,1,0,0
24,319.0,385.5,385.5,2,0,0
23,319.0,476.0,476.0,1,0,0
24,470.0,206.6875,154.5,16,0,0
21,470.0,0.0,0.0,2,0,0
22,470.0,0.0,0.0,2,0,0
19,470.0,169.0,169.0,1,0,0
20,319.0,0.0,0.0,2,0,0
20,470.0,218.33333333333334,169.0,3,0,0
9,417.0,0.0,0.0,1,0,0
14,383.0,2.0,2.0,1,0,0
17,470.0,17.0,17.0,1,0,0
22,319.0,291.0,291.0,2,0,0
15,383.0,2.0,2.0,2,0,0
21,319.0,1226.0,1226.0,1,0,0
15,417.0,0.0,0.0,1,0,0
13,417.0,13.0,13.0,1,0,0
19,417.0,13.0,13.0,1,0,0
28,470.0,601.0,601.0,1,0,0
17,417.0,13.0,13.0,1,0,0
25,470.0,211.66666666666666,17.0,3,0,0
16,417.0,0.0,0.0,2,0,0
26,470.0,601.0,601.0,1,0,0
17,361.0,3.5,3.5,2,0,0
16,361.0,36.0,36.0,1,0,0
23,274.0,57.5,57.5,4,0,0
24,274.0,102.5,102.5,2,0,0
14,372.0,6.0,6.0,1,0,0
15,372.0,0.0,0.0,2,0,0
17,274.0,0.0,0.0,1,0,0
22,274.0,0.0,0.0,1,0,0
20,274.0,115.0,115.0,2,0,0
18,350.0,0.0,0.0,1,0,0
21,396.0,13.0,13.0,2,0,0
20,396.0,0.0,0.0,1,0,0
13,361.0,389.0,389.0,1,0,0
17,287.0,0.0,0.0,1,0,0
18,287.0,0.0,0.0,1,0,0
20,419.0,0.0,0.0,1,0,0
18,419.0,0.0,0.0,1,0,0
24,419.0,0.0,0.0,1,0,0
23,419.0,0.0,0.0,1,0,0
22,419.0,0.0,0.0,2,0,0
14,374.0,10.5,10.5,2,0,0
18,374.0,16.0,16.0,1,0,0
10,419.0,0.0,0.0,2,0,0
21,408.0,0.0,0.0,1,0,0
22,363.0,106.0,106.0,1,0,0
20,408.0,0.0,0.0,1,0,0
19,408.0,197.0,0.0,4,0,0
18,408.0,12.0,0.0,9,0,0
24,408.0,2.25,1.0,4,0,0
23,408.0,3.5,3.5,2,0,0
22,408.0,3.5,3.5,4,0,0
18,363.0,77.0,77.0,1,0,0
19,363.0,12.0,12.0,1,0,0
21,461.0,0.0,0.0,4,0,0
22,461.0,0.0,0.0,1,0,0
19,461.0,212.33333333333334,87.0,3,0,0
20,461.0,0.0,0.0,1,0,0
11,374.0,3.0,3.0,1,0,0
18,461.0,0.0,0.0,2,0,0
27,461.0,68.0,68.0,1,0,0
17,408.0,60.0,38.0,5,0,0
16,408.0,72.5,72.5,2,0,0
15,408.0,56.5,56.5,2,0,0
23,461.0,0.0,0.0,6,0,0
14,408.0,1.0,1.0,1,0,0
24,461.0,13.6,0.0,5,0,0
14,292.0,0.0,0.0,1,0,0
18,292.0,41.5,41.5,4,0,0
17,292.0,45.4,32.0,5,0,0
16,292.0,0.0,0.0,1,0,0
15,292.0,36.666666666666664,50.0,3,0,0
21,337.0,0.0,0.0,1,0,0
20,390.0,44.0,44.0,1,0,0
22,337.0,0.0,0.0,1,0,0
20,337.0,52.0,52.0,2,0,0
17,337.0,0.0,0.0,2,0,0
18,337.0,0.0,0.0,2,0,0
13,435.0,77.0,77.0,1,0,0
14,435.0,58.0,58.0,1,0,0
15,435.0,226.0,226.0,1,0,0
16,435.0,630.0,630.0,1,0,0
17,435.0,614.5,614.5,2,0,0
18,435.0,2.0,2.0,1,0,0
12,326.0,0.0,0.0,1,0,0
22,326.0,113.0,113.0,1,0,0
19,326.0,113.0,113.0,1,0,0
20,326.0,113.0,113.0,2,0,0
18,326.0,937.0,937.0,1,0,0
16,326.0,98.5,98.5,2,0,0
19,390.0,209.5,209.5,2,0,0
23,326.0,113.0,113.0,1,0,0
18,390.0,144.0,144.0,2,0,0
24,326.0,113.0,113.0,1,0,0
22,292.0,131.0,131.0,2,0,0
21,292.0,97.0,131.0,12,0,0
20,292.0,94.71428571428571,106.0,7,0,0
19,292.0,82.5,85.5,6,0,0
24,292.0,229.0909090909091,180.0,11,0,0
23,292.0,115.0,131.0,3,0,0
23,459.0,0.0,0.0,3,0,0
22,459.0,0.0,0.0,1,0,0
24,459.0,0.0,0.0,3,0,0
19,459.0,104.44444444444444,0.0,9,0,0
18,459.0,0.0,0.0,1,0,0
18,413.0,0.0,0.0,1,0,0
17,413.0,3.0,3.0,2,0,0
21,459.0,0.0,0.0,1,0,0
20,459.0,0.0,0.0,2,0,0
17,459.0,0.0,0.0,1,0,0
16,459.0,35.0,35.0,1,0,0
12,304.0,85.0,85.0,1,0,0
14,304.0,97.0,97.0,1,0,0
24,402.0,177.6,236.0,25,0,0
20,304.0,120.0,124.0,3,0,0
19,304.0,0.0,0.0,2,0,0
16,304.0,126.0,126.0,2,0,0
15,304.0,105.75,99.5,4,0,0
18,304.0,99.5,99.5,2,0,0
17,304.0,162.75,154.5,4,0,0
13,448.0,0.0,0.0,1,0,0
12,448.0,5.0,5.0,1,0,0
15,402.0,0.0,0.0,1,0,0
14,402.0,2.0,2.0,2,0,0
19,402.0,2.4,3.0,5,0,0
18,402.0,2.0,2.0,1,0,0
17,402.0,1.0,1.0,4,0,0
21,448.0,0.0,0.0,1,0,0
15,448.0,5.0,5.0,1,0,0
23,402.0,125.9090909090909,97.0,11,0,0
22,402.0,86.66666666666667,77.0,6,0,0
21,402.0,42.92857142857143,49.0,14,0,0
16,448.0,0.0,0.0,1,0,0
20,402.0,5.5,4.0,6,0,0
20,339.0,92.0,92.0,1,0,0
19,283.0,57.333333333333336,55.0,3,0,0
18,283.0,0.0,0.0,2,0,0
11,328.0,0.0,0.0,1,0,0
22,426.0,22.0,22.0,1,0,0
23,426.0,0.0,0.0,1,0,0
24,426.0,41.0,41.0,2,0,0
20,328.0,17.0,17.0,2,0,0
13,328.0,34.5,34.5,2,0,0
21,328.0,0.0,0.0,1,0,0
22,328.0,32.5,32.5,2,0,0
18,426.0,0.0,0.0,2,0,0
19,426.0,267.0,267.0,1,0,0
20,426.0,0.0,0.0,1,0,0
21,426.0,267.0,267.0,1,0,0
15,426.0,0.0,0.0,2,0,0
16,426.0,0.0,0.0,1,0,0
19,370.0,287.0,287.0,1,0,0
20,370.0,143.5,143.5,2,0,0
21,370.0,32.0,40.0,5,0,0
22,370.0,30.0,40.0,4,0,0
23,370.0,33.333333333333336,40.0,6,0,0
24,370.0,26.666666666666668,40.0,6,0,0
14,415.0,0.0,0.0,1,0,0
18,306.0,542.0,542.0,1,0,0
20,306.0,348.0,348.0,2,0,0
22,306.0,193.0,193.0,2,0,0
15,370.0,0.0,0.0,1,0,0
21,306.0,0.0,0.0,1,0,0
17,370.0,6.666666666666667,0.0,3,0,0
18,310.0,43.0,43.0,1,0,0
18,247.0,190.5,190.5,2,0,0
17,247.0,232.0,232.0,1,0,0
18,454.0,0.0,0.0,1,0,0
19,247.0,15.5,15.5,2,0,0
22,247.0,2.0,2.0,1,0,0
11,247.0,29.0,29.0,1,0,0
20,454.0,7.0,7.0,1,0,0
13,247.0,29.0,29.0,1,0,0
16,247.0,29.0,29.0,1,0,0
15,247.0,0.0,0.0,1,0,0
16,489.0,0.0,0.0,1,0,0
22,489.0,0.0,0.0,1,0,0
18,489.0,0.0,0.0,1,0,0
14,334.0,0.0,0.0,1,0,0
10,334.0,8.0,8.0,1,0,0
24,334.0,0.0,0.0,1,0,0
22,334.0,0.0,0.0,2,0,0
23,334.0,0.0,0.0,1,0,0
20,334.0,0.0,0.0,1,0,0
21,334.0,87.0,87.0,1,0,0
15,432.0,0.0,0.0,2,0,0
16,432.0,17.0,17.0,1,0,0
17,432.0,0.0,0.0,1,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,17.0,17.0,1,0,0
12,432.0,17.0,17.0,1,0,0
14,432.0,8.5,8.5,2,0,0
16,369.0,0.0,0.0,2,0,0
16,323.0,0.0,0.0,1,0,0
17,323.0,0.0,0.0,6,0,0
18,369.0,0.0,0.0,1,0,0
12,323.0,1.0,1.0,1,0,0
21,369.0,19.0,19.0,1,0,0
11,323.0,11.0,11.0,1,0,0
24,323.0,0.5,0.5,2,0,0
8,478.0,0.0,0.0,1,0,0
22,323.0,0.0,0.0,2,0,0
20,323.0,11.0,11.0,1,0,0
13,369.0,0.0,0.0,1,0,0
21,323.0,0.0,0.0,1,0,0
18,323.0,0.0,0.0,1,0,0
19,323.0,51.666666666666664,77.0,3,0,0
11,421.0,0.0,0.0,1,0,0
23,421.0,0.0,0.0,1,0,0
24,369.0,162.5,162.5,2,0,0
22,421.0,0.0,0.0,1,0,0
15,312.0,0.0,0.0,1,0,0
14,312.0,111.0,111.0,1,0,0
14,358.0,354.0,354.0,1,0,0
13,358.0,0.0,0.0,1,0,0
17,312.0,98.0,98.0,2,0,0
12,358.0,4.5,4.5,2,0,0
13,312.0,0.0,0.0,1,0,0
23,312.0,154.33333333333334,110.0,3,0,0
23,358.0,0.0,0.0,1,0,0
22,312.0,110.0,110.0,1,0,0
20,358.0,0.0,0.0,1,0,0
24,312.0,793.0,793.0,1,0,0
19,358.0,9.0,9.0,2,0,0
19,312.0,281.25,111.0,4,0,0
18,312.0,55.5,55.5,2,0,0
17,358.0,0.0,0.0,2,0,0
21,312.0,110.0,110.0,2,0,0
20,312.0,110.0,110.0,1,0,0
24,358.0,4.5,4.5,2,0,0
8,323.0,0.0,0.0,1,0,0
15,301.0,27.0,27.0,2,0,0
15,347.0,0.0,0.0,1,0,0
17,301.0,36.75,38.5,4,0,0
12,347.0,5.0,5.0,1,0,0
11,347.0,48.0,48.0,1,0,0
23,347.0,16.0,0.0,3,0,0
22,347.0,0.0,0.0,2,0,0
21,347.0,0.0,0.0,1,0,0
20,347.0,0.0,0.0,2,0,0
19,301.0,8.0,8.0,2,0,0
19,347.0,24.0,24.0,2,0,0
18,347.0,0.0,0.0,2,0,0
18,301.0,47.0,16.0,3,0,0
17,347.0,165.0,165.0,1,0,0
16,347.0,20.5,20.5,2,0,0
20,301.0,16.0,16.0,1,0,0
14,445.0,14.5,14.5,2,0,0
16,445.0,88.5,88.5,2,0,0
15,445.0,0.0,0.0,1,0,0
10,445.0,84.0,84.0,1,0,0
12,445.0,0.0,0.0,1,0,0
24,347.0,0.0,0.0,1,0,0
22,445.0,283.3333333333333,82.0,3,0,0
24,445.0,0.0,0.0,1,0,0
23,445.0,212.5,212.5,2,0,0
18,445.0,47.0,47.0,1,0,0
17,445.0,0.5,0.5,2,0,0
20,445.0,77.5,77.5,2,0,0
19,291.0,280.0,280.0,1,0,0
17,291.0,0.0,0.0,1,0,0
16,291.0,47.0,13.0,5,0,0
8,291.0,546.0,546.0,1,0,0
22,423.0,11.0,11.0,1,0,0
25,291.0,298.0,298.0,1,0,0
20,423.0,33.0,33.0,1,0,0
21,352.0,1.3333333333333333,2.0,3,0,0
20,352.0,54.0,54.0,1,0,0
19,352.0,32.0,32.0,1,0,0
18,352.0,50.0,50.0,1,0,0
17,352.0,0.0,0.0,1,0,0
16,352.0,1.0,1.0,2,0,0
14,461.0,0.0,0.0,1,0,0
24,352.0,114.0,114.0,1,0,0
23,352.0,114.0,114.0,1,0,0
22,352.0,50.0,50.0,1,0,0
20,450.0,0.0,0.0,4,0,0
21,243.0,4.0,4.0,2,0,0
22,450.0,0.0,0.0,1,0,0
21,450.0,0.0,0.0,1,0,0
24,450.0,0.0,0.0,1,0,0
23,450.0,0.0,0.0,2,0,0
24,341.0,49.0,49.0,1,0,0
20,376.0,30.0,30.0,1,0,0
21,330.0,35.0,35.0,1,0,0
21,376.0,24.666666666666668,14.0,3,0,0
18,330.0,0.0,0.0,1,0,0
22,376.0,136.0,136.0,1,0,0
19,330.0,17.5,17.5,2,0,0
23,376.0,0.0,0.0,1,0,0
13,376.0,1.0,1.0,1,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,71.0,71.0,1,0,0
16,376.0,234.0,234.0,2,0,0
24,330.0,35.0,35.0,1,0,0
17,376.0,109.75,103.0,4,0,0
18,376.0,62.0,62.0,2,0,0
22,330.0,35.0,35.0,2,0,0
19,376.0,32.0,32.0,1,0,0
19,474.0,19.0,19.0,4,0,0
20,267.0,27.4,0.0,5,0,0
19,267.0,40.333333333333336,0.0,6,0,0
20,474.0,55.333333333333336,0.0,6,0,0
17,474.0,10.0,0.0,9,0,0
18,474.0,1.2,2.0,5,0,0
21,267.0,137.0,137.0,1,0,0
15,474.0,25.8,43.0,5,0,0
24,267.0,137.0,137.0,48,0,0
16,474.0,0.0,0.0,2,0,0
23,267.0,137.0,137.0,2,0,0
13,474.0,43.0,43.0,1,0,0
26,267.0,137.0,137.0,1,0,0
14,474.0,21.5,21.5,4,0,0
25,267.0,137.0,137.0,14,0,0
12,267.0,0.0,0.0,3,0,0
14,267.0,0.0,0.0,1,0,0
13,267.0,0.0,0.0,2,0,0
16,267.0,0.0,0.0,2,0,0
15,267.0,0.0,0.0,1,0,0
18,267.0,17.125,0.0,8,0,0
21,474.0,0.0,0.0,3,0,0
17,267.0,0.0,0.0,6,0,0
20,365.0,22.666666666666668,26.0,3,0,0
21,365.0,178.25,173.0,4,0,0
24,365.0,299.3333333333333,318.0,3,0,0
12,474.0,43.0,43.0,1,0,0
16,365.0,0.0,0.0,2,0,0
18,365.0,0.0,0.0,4,0,0
19,365.0,21.0,21.0,2,0,0
19,354.0,46.0,46.0,1,0,0
18,354.0,33.0,33.0,2,0,0
17,354.0,0.0,0.0,2,0,0
16,354.0,0.0,0.0,1,0,0
15,354.0,17.0,17.0,1,0,0
14,354.0,0.0,0.0,1,0,0
23,354.0,77.0,77.0,1,0,0
22,354.0,6.0,6.0,1,0,0
17,441.0,1.7142857142857142,2.0,7,0,0
20,441.0,2.0,2.0,8,0,0
19,441.0,1.6,2.0,5,0,0
16,441.0,0.0,0.0,1,0,0
11,354.0,0.0,0.0,1,0,0
8,354.0,0.0,0.0,1,0,0
21,441.0,0.6666666666666666,0.0,3,0,0
17,378.0,0.0,0.0,1,0,0
17,476.0,0.0,0.0,1,0,0
18,269.0,1.0,1.0,2,0,0
17,269.0,0.0,0.0,2,0,0
18,476.0,5.5,5.5,2,0,0
20,269.0,6.5,6.5,2,0,0
16,476.0,8.0,8.0,2,0,0
19,269.0,0.0,0.0,2,0,0
21,269.0,0.0,0.0,3,0,0
26,476.0,17.5,17.5,2,0,0
11,269.0,0.0,0.0,1,0,0
14,269.0,0.0,0.0,2,0,0
21,476.0,3.0,3.0,1,0,0
13,269.0,0.0,0.0,1,0,0
22,476.0,35.0,35.0,1,0,0
19,476.0,0.0,0.0,1,0,0
20,476.0,19.0,8.0,4,0,0
18,321.0,0.0,0.0,3,0,0
19,367.0,0.0,0.0,1,0,0
16,321.0,0.0,0.0,1,0,0
20,367.0,0.0,0.0,1,0,0
17,321.0,0.0,0.0,2,0,0
21,367.0,1.0,1.0,1,0,0
24,367.0,0.0,0.0,1,0,0
24,321.0,0.0,0.0,1,0,0
23,321.0,0.3333333333333333,0.0,3,0,0
13,465.0,0.0,0.0,1,0,0
8,416.0,6.0,6.0,1,0,0
12,416.0,27.0,27.0,1,0,0
16,416.0,9.0,9.0,1,0,0
20,416.0,23.0,23.0,2,0,0
24,360.0,0.0,0.0,1,0,0
23,360.0,25.0,25.0,1,0,0
21,360.0,21.0,21.0,2,0,0
21,405.0,120.0,120.0,1,0,0
20,360.0,78.0,57.0,3,0,0
18,360.0,388.0,388.0,1,0,0
17,360.0,171.0,171.0,1,0,0
24,307.0,2.0,2.0,1,0,0
21,307.0,836.0,836.0,1,0,0
20,307.0,2.0,2.0,2,0,0
22,307.0,57.0,57.0,2,0,0
19,405.0,4.0,4.0,1,0,0
24,395.0,0.0,0.0,1,0,0
23,395.0,0.0,0.0,1,0,0
16,395.0,0.0,0.0,1,0,0
15,395.0,0.0,0.0,1,0,0
18,395.0,64.33333333333333,0.0,3,0,0
20,395.0,0.0,0.0,1,0,0
19,395.0,0.0,0.0,3,0,0
21,395.0,0.0,0.0,2,0,0
16,360.0,10.5,9.5,4,0,0
15,360.0,7.0,2.5,4,0,0
14,360.0,233.0,233.0,1,0,0
13,360.0,42.0,42.0,1,0,0
11,360.0,0.0,0.0,1,0,0
8,429.0,0.0,0.0,1,0,0
23,297.0,111.0,111.0,1,0,0
15,429.0,50.0,50.0,2,0,0
17,297.0,90.5,90.5,2,0,0
17,429.0,139.0,139.0,2,0,0
18,429.0,6.0,6.0,1,0,0
21,297.0,39.5,39.5,2,0,0
20,297.0,0.0,0.0,1,0,0
14,429.0,7.5,7.5,2,0,0
9,275.0,0.0,0.0,1,0,0
12,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
16,373.0,97.5,22.0,12,0,0
17,373.0,217.88888888888889,58.0,9,0,0
18,373.0,234.66666666666666,0.0,3,0,0
19,373.0,0.0,0.0,1,0,0
21,471.0,0.0,0.0,1,0,0
18,471.0,0.0,0.0,1,0,0
19,471.0,4.0,4.0,2,0,0
16,471.0,0.0,0.0,3,0,0
17,471.0,0.0,0.0,2,0,0
26,471.0,0.0,0.0,1,0,0
21,362.0,41.0,41.0,1,0,0
19,362.0,0.0,0.0,1,0,0
15,471.0,0.0,0.0,2,0,0
12,471.0,571.625,850.5,8,0,0
13,471.0,582.6666666666666,834.0,3,0,0
22,460.0,7.0,7.0,1,0,0
24,275.0,43.5,43.5,2,0,0
20,460.0,6.5,6.5,2,0,0
21,460.0,12.0,12.0,2,0,0
12,373.0,0.0,0.0,1,0,0
19,460.0,4.333333333333333,0.0,3,0,0
16,460.0,7.0,7.0,1,0,0
17,460.0,102.66666666666667,0.0,3,0,0
16,275.0,23.5,23.5,2,0,0
15,275.0,0.0,0.0,1,0,0
18,407.0,0.0,0.0,2,0,0
17,407.0,0.0,0.0,1,0,0
16,407.0,0.0,0.0,3,0,0
18,275.0,0.0,0.0,1,0,0
24,460.0,0.0,0.0,3,0,0
19,275.0,32.666666666666664,42.0,3,0,0
25,460.0,951.0,951.0,1,0,0
22,397.0,3.5,3.5,2,0,0
15,460.0,0.0,0.0,1,0,0
12,460.0,0.0,0.0,1,0,0
16,397.0,49.0,49.0,2,0,0
15,397.0,0.0,0.0,1,0,0
10,362.0,70.0,70.0,1,0,0
17,340.0,3.0,3.0,1,0,0
15,340.0,24.0,24.0,2,0,0
23,299.0,0.0,0.0,1,0,0
22,299.0,0.0,0.0,1,0,0
20,299.0,0.0,0.0,1,0,0
14,299.0,0.0,0.0,1,0,0
19,299.0,0.0,0.0,2,0,0
18,299.0,6.666666666666667,10.0,3,0,0
17,299.0,12.8,10.0,5,0,0
16,299.0,9.0,9.0,1,0,0
24,458.0,1.0,1.0,2,0,0
23,458.0,0.0,0.0,1,0,0
21,458.0,139.0,139.0,1,0,0
15,458.0,64.0,64.0,1,0,0
23,412.0,53.0,53.0,1,0,0
22,412.0,139.5,139.5,2,0,0
21,303.0,79.0,79.0,2,0,0
20,349.0,76.25,23.0,4,0,0
20,303.0,26.0,26.0,1,0,0
19,349.0,89.5,23.0,4,0,0
23,303.0,8.5,8.5,2,0,0
18,349.0,23.0,23.0,2,0,0
22,303.0,0.0,0.0,1,0,0
17,303.0,14.0,14.0,2,0,0
17,349.0,23.0,23.0,1,0,0
15,349.0,0.0,0.0,1,0,0
18,303.0,80.0,80.0,2,0,0
16,401.0,0.0,0.0,1,0,0
14,401.0,0.0,0.0,1,0,0
20,401.0,0.0,0.0,2,0,0
23,401.0,97.0,97.0,1,0,0
22,401.0,53.5,53.5,2,0,0
19,391.0,0.0,0.0,1,0,0
19,338.0,0.0,0.0,1,0,0
21,391.0,0.0,0.0,1,0,0
16,338.0,0.0,0.0,1,0,0
18,327.0,0.0,0.0,1,0,0
19,327.0,0.0,0.0,2,0,0
16,327.0,0.0,0.0,2,0,0
23,414.0,0.0,0.0,1,0,0
18,316.0,21.0,21.0,1,0,0
20,316.0,92.0,92.0,2,0,0
17,316.0,215.66666666666666,165.0,3,0,0
16,316.0,50.5,50.5,2,0,0
26,316.0,67.0,67.0,1,0,0
