vehicleId,vehicleTypeId
61628-1,CAR-TYPE-DEFAULT
39050-0,CAR-TYPE-DEFAULT
39050-1,CAR-TYPE-DEFAULT
38876-0,CAR-TYPE-DEFAULT
38876-1,CAR-TYPE-DEFAULT
38876-2,CAR-TYPE-DEFAULT
38876-3,CAR-TYPE-DEFAULT
53875-0,CAR-TYPE-DEFAULT
53875-1,CAR-TYPE-DEFAULT
41507-0,CAR-TYPE-DEFAULT
61379-0,CAR-TYPE-DEFAULT
9449-0,CAR-TYPE-DEFAULT
9449-1,CAR-TYPE-DEFAULT
49767-0,CAR-TYPE-DEFAULT
49767-1,CAR-TYPE-DEFAULT
8329-0,CAR-TYPE-DEFAULT
8329-1,CAR-TYPE-DEFAULT
49656-0,CAR-TYPE-DEFAULT
49656-1,CAR-TYPE-DEFAULT
49656-2,CAR-TYPE-DEFAULT
48602-0,CAR-TYPE-DEFAULT
48602-1,CAR-TYPE-DEFAULT
48602-2,CAR-TYPE-DEFAULT
10181-0,CAR-TYPE-DEFAULT
10181-1,CAR-TYPE-DEFAULT
10288-0,CAR-TYPE-DEFAULT
10288-1,CAR-TYPE-DEFAULT
10288-2,CAR-TYPE-DEFAULT
9018-0,CAR-TYPE-DEFAULT
9018-1,CAR-TYPE-DEFAULT
23803-0,CAR-TYPE-DEFAULT
31797-0,CAR-TYPE-DEFAULT
31797-1,CAR-TYPE-DEFAULT
3062-0,CAR-TYPE-DEFAULT
3062-1,CAR-TYPE-DEFAULT
3062-2,CAR-TYPE-DEFAULT
49655-0,CAR-TYPE-DEFAULT
49655-1,CAR-TYPE-DEFAULT
22628-0,CAR-TYPE-DEFAULT
22628-1,CAR-TYPE-DEFAULT
22628-2,CAR-TYPE-DEFAULT
45234-0,CAR-TYPE-DEFAULT
40110-0,CAR-TYPE-DEFAULT
40110-1,CAR-TYPE-DEFAULT
8160-0,CAR-TYPE-DEFAULT
8160-1,CAR-TYPE-DEFAULT
8160-2,CAR-TYPE-DEFAULT
9379-0,CAR-TYPE-DEFAULT
9379-1,CAR-TYPE-DEFAULT
9379-2,CAR-TYPE-DEFAULT
54853-0,CAR-TYPE-DEFAULT
54853-1,CAR-TYPE-DEFAULT
38920-0,CAR-TYPE-DEFAULT
41523-0,CAR-TYPE-DEFAULT
54770-0,CAR-TYPE-DEFAULT
54770-1,CAR-TYPE-DEFAULT
54770-2,CAR-TYPE-DEFAULT
49703-0,CAR-TYPE-DEFAULT
49703-1,CAR-TYPE-DEFAULT
29086-0,CAR-TYPE-DEFAULT
29086-1,CAR-TYPE-DEFAULT
54554-0,CAR-TYPE-DEFAULT
54554-1,CAR-TYPE-DEFAULT
38124-0,CAR-TYPE-DEFAULT
38124-1,CAR-TYPE-DEFAULT
39112-0,CAR-TYPE-DEFAULT
47322-0,CAR-TYPE-DEFAULT
47322-1,CAR-TYPE-DEFAULT
38284-0,CAR-TYPE-DEFAULT
38284-1,CAR-TYPE-DEFAULT
32641-0,CAR-TYPE-DEFAULT
32641-1,CAR-TYPE-DEFAULT
53053-0,CAR-TYPE-DEFAULT
53053-1,CAR-TYPE-DEFAULT
40547-0,CAR-TYPE-DEFAULT
54726-0,CAR-TYPE-DEFAULT
54726-1,CAR-TYPE-DEFAULT
54726-2,CAR-TYPE-DEFAULT
3087-0,CAR-TYPE-DEFAULT
3087-1,CAR-TYPE-DEFAULT
54471-0,CAR-TYPE-DEFAULT
54471-1,CAR-TYPE-DEFAULT
4806-0,CAR-TYPE-DEFAULT
4806-1,CAR-TYPE-DEFAULT
7267-0,CAR-TYPE-DEFAULT
7267-1,CAR-TYPE-DEFAULT
7267-2,CAR-TYPE-DEFAULT
41691-0,CAR-TYPE-DEFAULT
41691-1,CAR-TYPE-DEFAULT
6599-0,CAR-TYPE-DEFAULT
6599-1,CAR-TYPE-DEFAULT
6599-2,CAR-TYPE-DEFAULT
32537-0,CAR-TYPE-DEFAULT
3165-0,CAR-TYPE-DEFAULT
3165-1,CAR-TYPE-DEFAULT
3165-2,CAR-TYPE-DEFAULT
20091-0,CAR-TYPE-DEFAULT
20091-1,CAR-TYPE-DEFAULT
41477-0,CAR-TYPE-DEFAULT
41477-1,CAR-TYPE-DEFAULT
6787-0,CAR-TYPE-DEFAULT
6787-1,CAR-TYPE-DEFAULT
38076-0,CAR-TYPE-DEFAULT
38076-1,CAR-TYPE-DEFAULT
44802-0,CAR-TYPE-DEFAULT
44802-1,CAR-TYPE-DEFAULT
44802-2,CAR-TYPE-DEFAULT
9370-0,CAR-TYPE-DEFAULT
9370-1,CAR-TYPE-DEFAULT
9370-2,CAR-TYPE-DEFAULT
32438-0,CAR-TYPE-DEFAULT
32438-1,CAR-TYPE-DEFAULT
41306-0,CAR-TYPE-DEFAULT
41306-1,CAR-TYPE-DEFAULT
6855-0,CAR-TYPE-DEFAULT
6855-1,CAR-TYPE-DEFAULT
7166-0,CAR-TYPE-DEFAULT
7166-1,CAR-TYPE-DEFAULT
6869-0,CAR-TYPE-DEFAULT
6869-1,CAR-TYPE-DEFAULT
8397-0,CAR-TYPE-DEFAULT
8397-1,CAR-TYPE-DEFAULT
17954-0,CAR-TYPE-DEFAULT
17954-1,CAR-TYPE-DEFAULT
46763-0,CAR-TYPE-DEFAULT
46763-1,CAR-TYPE-DEFAULT
44511-0,CAR-TYPE-DEFAULT
44511-1,CAR-TYPE-DEFAULT
44511-2,CAR-TYPE-DEFAULT
44511-3,CAR-TYPE-DEFAULT
39349-0,CAR-TYPE-DEFAULT
39349-1,CAR-TYPE-DEFAULT
23901-0,CAR-TYPE-DEFAULT
23901-1,CAR-TYPE-DEFAULT
38673-0,CAR-TYPE-DEFAULT
38673-1,CAR-TYPE-DEFAULT
42145-0,CAR-TYPE-DEFAULT
38979-0,CAR-TYPE-DEFAULT
38979-1,CAR-TYPE-DEFAULT
38979-2,CAR-TYPE-DEFAULT
29055-0,CAR-TYPE-DEFAULT
7723-0,CAR-TYPE-DEFAULT
7723-1,CAR-TYPE-DEFAULT
1636-0,CAR-TYPE-DEFAULT
1636-1,CAR-TYPE-DEFAULT
1636-2,CAR-TYPE-DEFAULT
1636-3,CAR-TYPE-DEFAULT
1436-0,CAR-TYPE-DEFAULT
1436-1,CAR-TYPE-DEFAULT
1436-2,CAR-TYPE-DEFAULT
40248-0,CAR-TYPE-DEFAULT
38788-0,CAR-TYPE-DEFAULT
63956-0,CAR-TYPE-DEFAULT
63956-1,CAR-TYPE-DEFAULT
31984-0,CAR-TYPE-DEFAULT
21300-0,CAR-TYPE-DEFAULT
21300-1,CAR-TYPE-DEFAULT
37947-0,CAR-TYPE-DEFAULT
37947-1,CAR-TYPE-DEFAULT
31960-0,CAR-TYPE-DEFAULT
3594-0,CAR-TYPE-DEFAULT
3594-1,CAR-TYPE-DEFAULT
49685-0,CAR-TYPE-DEFAULT
40294-0,CAR-TYPE-DEFAULT
40294-1,CAR-TYPE-DEFAULT
43570-0,CAR-TYPE-DEFAULT
43570-1,CAR-TYPE-DEFAULT
55711-0,CAR-TYPE-DEFAULT
40577-0,CAR-TYPE-DEFAULT
3500-0,CAR-TYPE-DEFAULT
3500-1,CAR-TYPE-DEFAULT
1619-0,CAR-TYPE-DEFAULT
1619-1,CAR-TYPE-DEFAULT
2483-0,CAR-TYPE-DEFAULT
2483-1,CAR-TYPE-DEFAULT
2483-2,CAR-TYPE-DEFAULT
2483-3,CAR-TYPE-DEFAULT
9920-0,CAR-TYPE-DEFAULT
9920-1,CAR-TYPE-DEFAULT
9920-2,CAR-TYPE-DEFAULT
31462-0,CAR-TYPE-DEFAULT
31462-1,CAR-TYPE-DEFAULT
1775-0,CAR-TYPE-DEFAULT
1775-1,CAR-TYPE-DEFAULT
41444-0,CAR-TYPE-DEFAULT
39033-0,CAR-TYPE-DEFAULT
9231-0,CAR-TYPE-DEFAULT
9231-1,CAR-TYPE-DEFAULT
55791-0,CAR-TYPE-DEFAULT
55791-1,CAR-TYPE-DEFAULT
55791-2,CAR-TYPE-DEFAULT
55791-3,CAR-TYPE-DEFAULT
2961-0,CAR-TYPE-DEFAULT
2961-1,CAR-TYPE-DEFAULT
9513-0,CAR-TYPE-DEFAULT
9513-1,CAR-TYPE-DEFAULT
8351-0,CAR-TYPE-DEFAULT
62999-0,CAR-TYPE-DEFAULT
62999-1,CAR-TYPE-DEFAULT
62999-2,CAR-TYPE-DEFAULT
61162-0,CAR-TYPE-DEFAULT
61162-1,CAR-TYPE-DEFAULT
54676-0,CAR-TYPE-DEFAULT
54676-1,CAR-TYPE-DEFAULT
54676-2,CAR-TYPE-DEFAULT
54676-3,CAR-TYPE-DEFAULT
61351-0,CAR-TYPE-DEFAULT
61351-1,CAR-TYPE-DEFAULT
45342-0,CAR-TYPE-DEFAULT
45342-1,CAR-TYPE-DEFAULT
63305-0,CAR-TYPE-DEFAULT
63305-1,CAR-TYPE-DEFAULT
63305-2,CAR-TYPE-DEFAULT
63305-3,CAR-TYPE-DEFAULT
2575-0,CAR-TYPE-DEFAULT
2575-1,CAR-TYPE-DEFAULT
1354-0,CAR-TYPE-DEFAULT
1354-1,CAR-TYPE-DEFAULT
1354-2,CAR-TYPE-DEFAULT
1354-3,CAR-TYPE-DEFAULT
46376-0,CAR-TYPE-DEFAULT
46376-1,CAR-TYPE-DEFAULT
55682-0,CAR-TYPE-DEFAULT
55682-1,CAR-TYPE-DEFAULT
55682-2,CAR-TYPE-DEFAULT
49610-0,CAR-TYPE-DEFAULT
49610-1,CAR-TYPE-DEFAULT
4899-0,CAR-TYPE-DEFAULT
43991-0,CAR-TYPE-DEFAULT
43991-1,CAR-TYPE-DEFAULT
8942-0,CAR-TYPE-DEFAULT
8942-1,CAR-TYPE-DEFAULT
62299-0,CAR-TYPE-DEFAULT
62299-1,CAR-TYPE-DEFAULT
62299-2,CAR-TYPE-DEFAULT
62299-3,CAR-TYPE-DEFAULT
9567-0,CAR-TYPE-DEFAULT
9567-1,CAR-TYPE-DEFAULT
2949-0,CAR-TYPE-DEFAULT
2949-1,CAR-TYPE-DEFAULT
53213-0,CAR-TYPE-DEFAULT
32208-0,CAR-TYPE-DEFAULT
32208-1,CAR-TYPE-DEFAULT
32208-2,CAR-TYPE-DEFAULT
10076-0,CAR-TYPE-DEFAULT
10076-1,CAR-TYPE-DEFAULT
10076-2,CAR-TYPE-DEFAULT
50123-0,CAR-TYPE-DEFAULT
50123-1,CAR-TYPE-DEFAULT
6668-0,CAR-TYPE-DEFAULT
6668-1,CAR-TYPE-DEFAULT
22343-0,CAR-TYPE-DEFAULT
38621-0,CAR-TYPE-DEFAULT
38621-1,CAR-TYPE-DEFAULT
1292-0,CAR-TYPE-DEFAULT
1292-1,CAR-TYPE-DEFAULT
3637-0,CAR-TYPE-DEFAULT
3637-1,CAR-TYPE-DEFAULT
29547-0,CAR-TYPE-DEFAULT
29547-1,CAR-TYPE-DEFAULT
38466-0,CAR-TYPE-DEFAULT
38466-1,CAR-TYPE-DEFAULT
39944-0,CAR-TYPE-DEFAULT
39944-1,CAR-TYPE-DEFAULT
18575-0,CAR-TYPE-DEFAULT
62697-0,CAR-TYPE-DEFAULT
42169-0,CAR-TYPE-DEFAULT
42169-1,CAR-TYPE-DEFAULT
42169-2,CAR-TYPE-DEFAULT
38670-0,CAR-TYPE-DEFAULT
38670-1,CAR-TYPE-DEFAULT
50309-0,CAR-TYPE-DEFAULT
38799-0,CAR-TYPE-DEFAULT
38799-1,CAR-TYPE-DEFAULT
2230-0,CAR-TYPE-DEFAULT
2230-1,CAR-TYPE-DEFAULT
2230-2,CAR-TYPE-DEFAULT
2230-3,CAR-TYPE-DEFAULT
47802-0,CAR-TYPE-DEFAULT
47802-1,CAR-TYPE-DEFAULT
7103-0,CAR-TYPE-DEFAULT
7103-1,CAR-TYPE-DEFAULT
51478-0,CAR-TYPE-DEFAULT
51478-1,CAR-TYPE-DEFAULT
41818-0,CAR-TYPE-DEFAULT
41818-1,CAR-TYPE-DEFAULT
29081-0,CAR-TYPE-DEFAULT
20471-0,CAR-TYPE-DEFAULT
20471-1,CAR-TYPE-DEFAULT
20471-2,CAR-TYPE-DEFAULT
41770-0,CAR-TYPE-DEFAULT
41770-1,CAR-TYPE-DEFAULT
18454-0,CAR-TYPE-DEFAULT
18454-1,CAR-TYPE-DEFAULT
7207-0,CAR-TYPE-DEFAULT
8713-0,CAR-TYPE-DEFAULT
8713-1,CAR-TYPE-DEFAULT
8713-2,CAR-TYPE-DEFAULT
8713-3,CAR-TYPE-DEFAULT
39696-0,CAR-TYPE-DEFAULT
39696-1,CAR-TYPE-DEFAULT
31487-0,CAR-TYPE-DEFAULT
6822-0,CAR-TYPE-DEFAULT
6822-1,CAR-TYPE-DEFAULT
41953-0,CAR-TYPE-DEFAULT
31978-0,CAR-TYPE-DEFAULT
31978-1,CAR-TYPE-DEFAULT
38747-0,CAR-TYPE-DEFAULT
61459-0,CAR-TYPE-DEFAULT
61459-1,CAR-TYPE-DEFAULT
38019-0,CAR-TYPE-DEFAULT
38019-1,CAR-TYPE-DEFAULT
38019-2,CAR-TYPE-DEFAULT
62022-0,CAR-TYPE-DEFAULT
62022-1,CAR-TYPE-DEFAULT
4293-0,CAR-TYPE-DEFAULT
4293-1,CAR-TYPE-DEFAULT
4293-2,CAR-TYPE-DEFAULT
4293-3,CAR-TYPE-DEFAULT
27772-0,CAR-TYPE-DEFAULT
27772-1,CAR-TYPE-DEFAULT
41828-0,CAR-TYPE-DEFAULT
41828-1,CAR-TYPE-DEFAULT
9166-0,CAR-TYPE-DEFAULT
9166-1,CAR-TYPE-DEFAULT
9166-2,CAR-TYPE-DEFAULT
62508-0,CAR-TYPE-DEFAULT
62508-1,CAR-TYPE-DEFAULT
6780-0,CAR-TYPE-DEFAULT
6780-1,CAR-TYPE-DEFAULT
2476-0,CAR-TYPE-DEFAULT
2476-1,CAR-TYPE-DEFAULT
2476-2,CAR-TYPE-DEFAULT
51249-0,CAR-TYPE-DEFAULT
51249-1,CAR-TYPE-DEFAULT
50526-0,CAR-TYPE-DEFAULT
50526-1,CAR-TYPE-DEFAULT
44216-0,CAR-TYPE-DEFAULT
44216-1,CAR-TYPE-DEFAULT
5953-0,CAR-TYPE-DEFAULT
5953-1,CAR-TYPE-DEFAULT
5953-2,CAR-TYPE-DEFAULT
52473-0,CAR-TYPE-DEFAULT
52473-1,CAR-TYPE-DEFAULT
61042-0,CAR-TYPE-DEFAULT
61042-1,CAR-TYPE-DEFAULT
61042-2,CAR-TYPE-DEFAULT
38022-0,CAR-TYPE-DEFAULT
45376-0,CAR-TYPE-DEFAULT
45376-1,CAR-TYPE-DEFAULT
45376-2,CAR-TYPE-DEFAULT
45376-3,CAR-TYPE-DEFAULT
54122-0,CAR-TYPE-DEFAULT
50002-0,CAR-TYPE-DEFAULT
50002-1,CAR-TYPE-DEFAULT
8344-0,CAR-TYPE-DEFAULT
8344-1,CAR-TYPE-DEFAULT
8344-2,CAR-TYPE-DEFAULT
49891-0,CAR-TYPE-DEFAULT
49891-1,CAR-TYPE-DEFAULT
32110-0,CAR-TYPE-DEFAULT
32110-1,CAR-TYPE-DEFAULT
45679-0,CAR-TYPE-DEFAULT
45679-1,CAR-TYPE-DEFAULT
38035-0,CAR-TYPE-DEFAULT
38035-1,CAR-TYPE-DEFAULT
3997-0,CAR-TYPE-DEFAULT
47450-0,CAR-TYPE-DEFAULT
1328-0,CAR-TYPE-DEFAULT
1328-1,CAR-TYPE-DEFAULT
24953-0,CAR-TYPE-DEFAULT
24953-1,CAR-TYPE-DEFAULT
2969-0,CAR-TYPE-DEFAULT
2969-1,CAR-TYPE-DEFAULT
2969-2,CAR-TYPE-DEFAULT
2969-3,CAR-TYPE-DEFAULT
53782-0,CAR-TYPE-DEFAULT
53782-1,CAR-TYPE-DEFAULT
38117-0,CAR-TYPE-DEFAULT
29191-0,CAR-TYPE-DEFAULT
55304-0,CAR-TYPE-DEFAULT
55304-1,CAR-TYPE-DEFAULT
4001-0,CAR-TYPE-DEFAULT
4001-1,CAR-TYPE-DEFAULT
40665-0,CAR-TYPE-DEFAULT
1577-0,CAR-TYPE-DEFAULT
1577-1,CAR-TYPE-DEFAULT
1657-0,CAR-TYPE-DEFAULT
1657-1,CAR-TYPE-DEFAULT
41833-0,CAR-TYPE-DEFAULT
41833-1,CAR-TYPE-DEFAULT
41833-2,CAR-TYPE-DEFAULT
63173-0,CAR-TYPE-DEFAULT
23149-0,CAR-TYPE-DEFAULT
23149-1,CAR-TYPE-DEFAULT
39752-0,CAR-TYPE-DEFAULT
39752-1,CAR-TYPE-DEFAULT
3482-0,CAR-TYPE-DEFAULT
3482-1,CAR-TYPE-DEFAULT
3482-2,CAR-TYPE-DEFAULT
3482-3,CAR-TYPE-DEFAULT
59235-0,CAR-TYPE-DEFAULT
59235-1,CAR-TYPE-DEFAULT
59235-2,CAR-TYPE-DEFAULT
8859-0,CAR-TYPE-DEFAULT
8859-1,CAR-TYPE-DEFAULT
8859-2,CAR-TYPE-DEFAULT
8859-3,CAR-TYPE-DEFAULT
38631-0,CAR-TYPE-DEFAULT
38631-1,CAR-TYPE-DEFAULT
55993-0,CAR-TYPE-DEFAULT
55993-1,CAR-TYPE-DEFAULT
21636-0,CAR-TYPE-DEFAULT
1964-0,CAR-TYPE-DEFAULT
1964-1,CAR-TYPE-DEFAULT
45619-0,CAR-TYPE-DEFAULT
45619-1,CAR-TYPE-DEFAULT
62881-0,CAR-TYPE-DEFAULT
62881-1,CAR-TYPE-DEFAULT
50200-0,CAR-TYPE-DEFAULT
50200-1,CAR-TYPE-DEFAULT
32064-0,CAR-TYPE-DEFAULT
32064-1,CAR-TYPE-DEFAULT
32064-2,CAR-TYPE-DEFAULT
39179-0,CAR-TYPE-DEFAULT
41949-0,CAR-TYPE-DEFAULT
41949-1,CAR-TYPE-DEFAULT
32104-0,CAR-TYPE-DEFAULT
1347-0,CAR-TYPE-DEFAULT
1347-1,CAR-TYPE-DEFAULT
1347-2,CAR-TYPE-DEFAULT
1347-3,CAR-TYPE-DEFAULT
41663-0,CAR-TYPE-DEFAULT
41663-1,CAR-TYPE-DEFAULT
6879-0,CAR-TYPE-DEFAULT
6879-1,CAR-TYPE-DEFAULT
49602-0,CAR-TYPE-DEFAULT
49602-1,CAR-TYPE-DEFAULT
49602-2,CAR-TYPE-DEFAULT
7739-0,CAR-TYPE-DEFAULT
7739-1,CAR-TYPE-DEFAULT
6318-0,CAR-TYPE-DEFAULT
6318-1,CAR-TYPE-DEFAULT
59143-0,CAR-TYPE-DEFAULT
59143-1,CAR-TYPE-DEFAULT
18011-0,CAR-TYPE-DEFAULT
4137-0,CAR-TYPE-DEFAULT
9543-0,CAR-TYPE-DEFAULT
9543-1,CAR-TYPE-DEFAULT
42303-0,CAR-TYPE-DEFAULT
42303-1,CAR-TYPE-DEFAULT
42303-2,CAR-TYPE-DEFAULT
36382-0,CAR-TYPE-DEFAULT
36382-1,CAR-TYPE-DEFAULT
36382-2,CAR-TYPE-DEFAULT
48999-0,CAR-TYPE-DEFAULT
48999-1,CAR-TYPE-DEFAULT
8973-0,CAR-TYPE-DEFAULT
8973-1,CAR-TYPE-DEFAULT
6761-0,CAR-TYPE-DEFAULT
6761-1,CAR-TYPE-DEFAULT
39231-0,CAR-TYPE-DEFAULT
59682-0,CAR-TYPE-DEFAULT
59682-1,CAR-TYPE-DEFAULT
39078-0,CAR-TYPE-DEFAULT
32093-0,CAR-TYPE-DEFAULT
32093-1,CAR-TYPE-DEFAULT
62109-0,CAR-TYPE-DEFAULT
28180-0,CAR-TYPE-DEFAULT
57246-0,CAR-TYPE-DEFAULT
57246-1,CAR-TYPE-DEFAULT
57246-2,CAR-TYPE-DEFAULT
57246-3,CAR-TYPE-DEFAULT
38408-0,CAR-TYPE-DEFAULT
38408-1,CAR-TYPE-DEFAULT
39568-0,CAR-TYPE-DEFAULT
39568-1,CAR-TYPE-DEFAULT
54839-0,CAR-TYPE-DEFAULT
54839-1,CAR-TYPE-DEFAULT
62980-0,CAR-TYPE-DEFAULT
62980-1,CAR-TYPE-DEFAULT
62980-2,CAR-TYPE-DEFAULT
62980-3,CAR-TYPE-DEFAULT
3293-0,CAR-TYPE-DEFAULT
3293-1,CAR-TYPE-DEFAULT
40094-0,CAR-TYPE-DEFAULT
4948-0,CAR-TYPE-DEFAULT
4948-1,CAR-TYPE-DEFAULT
37940-0,CAR-TYPE-DEFAULT
37940-1,CAR-TYPE-DEFAULT
37940-2,CAR-TYPE-DEFAULT
19539-0,CAR-TYPE-DEFAULT
19539-1,CAR-TYPE-DEFAULT
19539-2,CAR-TYPE-DEFAULT
59892-0,CAR-TYPE-DEFAULT
59892-1,CAR-TYPE-DEFAULT
51335-0,CAR-TYPE-DEFAULT
51335-1,CAR-TYPE-DEFAULT
63028-0,CAR-TYPE-DEFAULT
63028-1,CAR-TYPE-DEFAULT
7441-0,CAR-TYPE-DEFAULT
7441-1,CAR-TYPE-DEFAULT
7441-2,CAR-TYPE-DEFAULT
28810-0,CAR-TYPE-DEFAULT
28810-1,CAR-TYPE-DEFAULT
39951-0,CAR-TYPE-DEFAULT
37488-0,CAR-TYPE-DEFAULT
40864-0,CAR-TYPE-DEFAULT
40864-1,CAR-TYPE-DEFAULT
62504-0,CAR-TYPE-DEFAULT
62504-1,CAR-TYPE-DEFAULT
62504-2,CAR-TYPE-DEFAULT
45168-0,CAR-TYPE-DEFAULT
39110-0,CAR-TYPE-DEFAULT
6353-0,CAR-TYPE-DEFAULT
6353-1,CAR-TYPE-DEFAULT
8000-0,CAR-TYPE-DEFAULT
8000-1,CAR-TYPE-DEFAULT
61132-0,CAR-TYPE-DEFAULT
61132-1,CAR-TYPE-DEFAULT
32249-0,CAR-TYPE-DEFAULT
19978-0,CAR-TYPE-DEFAULT
19978-1,CAR-TYPE-DEFAULT
9577-0,CAR-TYPE-DEFAULT
9577-1,CAR-TYPE-DEFAULT
40585-0,CAR-TYPE-DEFAULT
46681-0,CAR-TYPE-DEFAULT
2736-0,CAR-TYPE-DEFAULT
2736-1,CAR-TYPE-DEFAULT
2736-2,CAR-TYPE-DEFAULT
2736-3,CAR-TYPE-DEFAULT
46466-0,CAR-TYPE-DEFAULT
50904-0,CAR-TYPE-DEFAULT
50904-1,CAR-TYPE-DEFAULT
62871-0,CAR-TYPE-DEFAULT
62871-1,CAR-TYPE-DEFAULT
31985-0,CAR-TYPE-DEFAULT
31985-1,CAR-TYPE-DEFAULT
50646-0,CAR-TYPE-DEFAULT
55697-0,CAR-TYPE-DEFAULT
55697-1,CAR-TYPE-DEFAULT
55697-2,CAR-TYPE-DEFAULT
55697-3,CAR-TYPE-DEFAULT
56571-0,CAR-TYPE-DEFAULT
56571-1,CAR-TYPE-DEFAULT
4126-0,CAR-TYPE-DEFAULT
4126-1,CAR-TYPE-DEFAULT
45043-0,CAR-TYPE-DEFAULT
45043-1,CAR-TYPE-DEFAULT
38585-0,CAR-TYPE-DEFAULT
25957-0,CAR-TYPE-DEFAULT
25957-1,CAR-TYPE-DEFAULT
