personId,x,y,actType
100-2014001404766-090737,-96.70395229981048,43.601907356076694,Home
100-2014001404766-090737,-96.70139355111267,43.58200605025077,Work
100-2014001404766-090737,-96.70395229981048,43.601907356076694,Home
100-2014001404766-090774,-96.70395229981048,43.601907356076694,Home
100-2014001404766-090774,-96.73444856323619,43.56363723270248,Secondary
100-2014001404766-090774,-96.70395229981048,43.601907356076694,Home
100-2015000189392-194673,-96.755998900042,43.56361259999229,Home
100-2015000189392-194673,-96.74900059946266,43.54394992173564,Work
100-2015000189392-194673,-96.755998900042,43.56361259999229,Home
100-2015000189392-194755,-96.755998900042,43.56361259999229,Home
100-2015000189392-194755,-96.74740500006175,43.55696870000489,Work
100-2015000189392-194755,-96.755998900042,43.56361259999229,Home
100-2015000189392-194837,-96.755998900042,43.56361259999229,Home
100-2015000189392-194837,-96.7283592009303,43.55448295028689,Work
100-2015000189392-194837,-96.755998900042,43.56361259999229,Home
100-2015000392807-198606,-96.721366300649,43.58649055006643,Home
100-2015000392807-198606,-96.72127900015683,43.551869700018145,Secondary
100-2015000392807-198606,-96.721366300649,43.58649055006643,Home
100-2015001265529-0119585,-96.70883114715966,43.60194777657787,Home
100-2015001265529-0119585,-96.723894699045,43.58745822841107,Work
100-2015001265529-0119585,-96.70883114715966,43.60194777657787,Home
100-2016000749016-0142516,-96.70883114715966,43.60194777657787,Home
100-2016000749016-0142516,-96.71137240109657,43.585603350251894,Work
100-2016000749016-0142516,-96.70883114715966,43.60194777657787,Home
1001-2012000826404-016421,-96.78597660655498,43.541999425877194,Home
1001-2012000826404-016421,-96.75867422286876,43.543911230868176,Work
1001-2012000826404-016421,-96.78597660655498,43.541999425877194,Home
1001-2012000826404-016464,-96.78597660655498,43.541999425877194,Home
1001-2012000826404-016464,-96.76332884938324,43.55159522033668,Work
1001-2012000826404-016464,-96.78597660655498,43.541999425877194,Home
1001-2012001404956-028057,-96.78027475281905,43.55739345022212,Home
1001-2012001404956-028057,-96.75867422286876,43.543911230868176,Work
1001-2012001404956-028057,-96.78027475281905,43.55739345022212,Home
1001-2012001404956-028085,-96.77934085370948,43.55682385034281,Home
1001-2012001404956-028085,-96.7626562495663,43.54390265983924,Work
1001-2012001404956-028085,-96.77934085370948,43.55682385034281,Home
1001-2014000292394-068075,-96.78597660655498,43.541999425877194,Home
1001-2014000292394-068075,-96.76332884938324,43.55159522033668,Secondary
1001-2014000292394-068075,-96.78597660655498,43.541999425877194,Home
1001-2014000292394-068222,-96.78597660655498,43.541999425877194,Home
1001-2014000292394-068222,-96.76332884938324,43.55159522033668,Work
1001-2014000292394-068222,-96.78597660655498,43.541999425877194,Home
1001-2014000292394-068369,-96.78597660655498,43.541999425877194,Home
1001-2014000292394-068369,-96.75867422286876,43.543911230868176,Work
1001-2014000292394-068369,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087573,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087573,-96.75867422286876,43.543911230868176,Work
1001-2014001213505-087573,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087617,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087617,-96.76332884938324,43.55159522033668,Work
1001-2014001213505-087617,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087661,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087661,-96.77103650040357,43.51430280001885,Secondary
1001-2014001213505-087661,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087705,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087705,-96.77358218618367,43.52413530267779,Secondary
1001-2014001213505-087705,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087749,-96.78597660655498,43.541999425877194,Home
1001-2014001213505-087749,-96.77103650040357,43.51430280001885,Secondary
1001-2014001213505-087749,-96.78597660655498,43.541999425877194,Home
1001-2014001422304-090825,-96.77934085370948,43.55682385034281,Home
1001-2014001422304-090825,-96.7626562495663,43.54390265983924,Work
1001-2014001422304-090825,-96.77934085370948,43.55682385034281,Home
1001-2014001422304-090863,-96.78027475281905,43.55739345022212,Home
1001-2014001422304-090863,-96.75867422286876,43.543911230868176,Work
1001-2014001422304-090863,-96.78027475281905,43.55739345022212,Home
1001-2015000973216-0113481,-96.78597660655498,43.541999425877194,Home
1001-2015000973216-0113481,-96.75867422286876,43.543911230868176,Work
1001-2015000973216-0113481,-96.78597660655498,43.541999425877194,Home
1001-2015000973216-0113519,-96.78597660655498,43.541999425877194,Home
1001-2015000973216-0113519,-96.76332884938324,43.55159522033668,Work
1001-2015000973216-0113519,-96.78597660655498,43.541999425877194,Home
1001-2016000376315-0132845,-96.78027475281905,43.55739345022212,Home
1001-2016000376315-0132845,-96.7626562495663,43.54390265983924,Work
1001-2016000376315-0132845,-96.78027475281905,43.55739345022212,Home
1002-2013000606389-244425,-96.78851153482971,43.53689982548287,Home
1002-2013000606389-244425,-96.76116365060794,43.54925270014444,Work
1002-2013000606389-244425,-96.78851153482971,43.53689982548287,Home
1002-2013000606389-244546,-96.78851153482971,43.53689982548287,Home
1002-2013000606389-244546,-96.7587710630669,43.552693725680975,Work
1002-2013000606389-244546,-96.78851153482971,43.53689982548287,Home
1002-2013000606389-244667,-96.78851153482971,43.53689982548287,Home
1002-2013000606389-244667,-96.75371107285606,43.54393053086711,Work
1002-2013000606389-244667,-96.78851153482971,43.53689982548287,Home
1002-2013000803972-048564,-96.7655870991768,43.5330654015965,Home
1002-2013000803972-048564,-96.76116815078144,43.52029885024304,Work
1002-2013000803972-048564,-96.7655870991768,43.5330654015965,Home
1002-2013000803972-048578,-96.7655870991768,43.5330654015965,Home
1002-2013000803972-048578,-96.74618835041623,43.52340512536138,Secondary
1002-2013000803972-048578,-96.7655870991768,43.5330654015965,Home
1002-2014001032926-082715,-96.78064612815568,43.53608240063292,Home
1002-2014001032926-082715,-96.76241299981356,43.55064760679292,Work
1002-2014001032926-082715,-96.78064612815568,43.53608240063292,Home
1002-2014001174412-086359,-96.7655870991768,43.5330654015965,Home
1002-2014001174412-086359,-96.76116815078144,43.52029885024304,Work
1002-2014001174412-086359,-96.7655870991768,43.5330654015965,Home
1002-2014001174412-086403,-96.7655870991768,43.5330654015965,Home
1002-2014001174412-086403,-96.74618835041623,43.52340512536138,Secondary
1002-2014001174412-086403,-96.7655870991768,43.5330654015965,Home
1002-2015000766477-0106252,-96.79094435088157,43.53575795017239,Home
1002-2015000766477-0106252,-96.75867422286876,43.543911230868176,Work
1002-2015000766477-0106252,-96.79094435088157,43.53575795017239,Home
1002-2015000766477-0106285,-96.79094435088157,43.53575795017239,Home
1002-2015000766477-0106285,-96.75867422286876,43.543911230868176,Work
1002-2015000766477-0106285,-96.79094435088157,43.53575795017239,Home
1002-2015001440276-0123114,-96.78025360300724,43.532764850622414,Home
1002-2015001440276-0123114,-96.75867422286876,43.543911230868176,Secondary
1002-2015001440276-0123114,-96.78025360300724,43.532764850622414,Home
1002-2015001440276-0123146,-96.78065857815513,43.53284040063103,Home
1002-2015001440276-0123146,-96.7587710630669,43.552693725680975,Work
1002-2015001440276-0123146,-96.78065857815513,43.53284040063103,Home
1002-2015001440276-0123178,-96.78025360300724,43.532764850622414,Home
1002-2015001440276-0123178,-96.7267893002936,43.54534435001921,Secondary
1002-2015001440276-0123178,-96.78025360300724,43.532764850622414,Home
1002-2015001440276-0123210,-96.78025360300724,43.532764850622414,Home
1002-2015001440276-0123210,-96.75859947238595,43.51483833257728,Secondary
1002-2015001440276-0123210,-96.78025360300724,43.532764850622414,Home
1002-2016000970031-0147124,-96.78597660655498,43.541999425877194,Home
1002-2016000970031-0147124,-96.75371107285606,43.54393053086711,Secondary
1002-2016000970031-0147124,-96.78597660655498,43.541999425877194,Home
1002-2016000970031-0147164,-96.78597660655498,43.541999425877194,Home
1002-2016000970031-0147164,-96.75125192744673,43.552382625691564,Work
1002-2016000970031-0147164,-96.78597660655498,43.541999425877194,Home
1002-2016001479726-0156541,-96.79094435088157,43.53575795017239,Home
1002-2016001479726-0156541,-96.75867422286876,43.543911230868176,Work
1002-2016001479726-0156541,-96.79094435088157,43.53575795017239,Home
1002-2016001479726-0156578,-96.79094435088157,43.53575795017239,Home
1002-2016001479726-0156578,-96.75867422286876,43.543911230868176,Work
1002-2016001479726-0156578,-96.79094435088157,43.53575795017239,Home
1002-2016001487612-0156756,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156756,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0156756,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156819,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156819,-96.76370685040463,43.55387415004754,Work
1002-2016001487612-0156819,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156882,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156882,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0156882,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156945,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0156945,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0156945,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157008,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157008,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157008,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157071,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157071,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157071,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157134,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157134,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157134,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157197,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157197,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157197,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157260,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157260,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157260,-96.78025360300724,43.532764850622414,Home
1002-2016001487612-0157323,-96.78065857815513,43.53284040063103,Home
1002-2016001487612-0157323,-96.75867422286876,43.543911230868176,Secondary
1002-2016001487612-0157323,-96.78065857815513,43.53284040063103,Home
10102-2012001253466-024448,-96.79088345075053,43.5059512003121,Home
10102-2012001253466-024448,-96.73373325010024,43.513965300049236,Secondary
10102-2012001253466-024448,-96.79088345075053,43.5059512003121,Home
10102-2013000575117-143840,-96.79088345075053,43.5059512003121,Home
10102-2013000575117-143840,-96.73373325010024,43.513965300049236,Secondary
10102-2013000575117-143840,-96.79088345075053,43.5059512003121,Home
10102-2014000093856-163144,-96.77103367692273,43.50336845046219,Home
10102-2014000093856-163144,-96.73962944899988,43.51486845658374,Secondary
10102-2014000093856-163144,-96.77103367692273,43.50336845046219,Home
10102-2014000130010-064545,-96.75228387328319,43.505810965500096,Home
10102-2014000130010-064545,-96.77219338913457,43.5219009512926,Work
10102-2014000130010-064545,-96.75228387328319,43.505810965500096,Home
10102-2014000503327-072183,-96.76589717724706,43.505787450762355,Home
10102-2014000503327-072183,-96.77219338913457,43.5219009512926,Work
10102-2014000503327-072183,-96.76589717724706,43.505787450762355,Home
10102-2014000503327-072229,-96.76589717724706,43.505787450762355,Home
10102-2014000503327-072229,-96.77219338913457,43.5219009512926,Work
10102-2014000503327-072229,-96.76589717724706,43.505787450762355,Home
10102-2014000630646-175020,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175020,-96.71528574661676,43.591029553319075,Secondary
10102-2014000630646-175020,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175064,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175064,-96.75365519705,43.52211695758078,Work
10102-2014000630646-175064,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175108,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175108,-96.73124740013206,43.51397590004896,Secondary
10102-2014000630646-175108,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175152,-96.77103367692273,43.50336845046219,Home
10102-2014000630646-175152,-96.73124740013206,43.51397590004896,Secondary
10102-2014000630646-175152,-96.77103367692273,43.50336845046219,Home
10102-2014000947834-180326,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180326,-96.73373325010024,43.513965300049236,Secondary
10102-2014000947834-180326,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180377,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180377,-96.77371520089532,43.525265252044925,Work
10102-2014000947834-180377,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180428,-96.79088345075053,43.5059512003121,Home
10102-2014000947834-180428,-96.73373325010024,43.513965300049236,Secondary
10102-2014000947834-180428,-96.79088345075053,43.5059512003121,Home
10102-2014000947834-180479,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180479,-96.73373325010024,43.513965300049236,Secondary
10102-2014000947834-180479,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180530,-96.79013519741683,43.50779160251007,Home
10102-2014000947834-180530,-96.7395290223465,43.55120345259536,Secondary
10102-2014000947834-180530,-96.79013519741683,43.50779160251007,Home
10102-2014001049077-083188,-96.75228387328319,43.505810965500096,Home
10102-2014001049077-083188,-96.77219338913457,43.5219009512926,Work
10102-2014001049077-083188,-96.75228387328319,43.505810965500096,Home
10102-2014001049077-083222,-96.75228387328319,43.505810965500096,Home
10102-2014001049077-083222,-96.77358218618367,43.52413530267779,Work
10102-2014001049077-083222,-96.75228387328319,43.505810965500096,Home
10102-2014001187605-087055,-96.74974984722016,43.504859700269826,Home
10102-2014001187605-087055,-96.77371520089532,43.525265252044925,Work
10102-2014001187605-087055,-96.74974984722016,43.504859700269826,Home
10102-2014001187605-087067,-96.74974984722016,43.504859700269826,Home
10102-2014001187605-087067,-96.77365298536624,43.52410485318434,Work
10102-2014001187605-087067,-96.74974984722016,43.504859700269826,Home
10102-2015000816977-3109029,-96.77103367692273,43.50336845046219,Home
10102-2015000816977-3109029,-96.73962944899988,43.51486845658374,Secondary
10102-2015000816977-3109029,-96.77103367692273,43.50336845046219,Home
10102-2015000816977-3109138,-96.77103367692273,43.50336845046219,Home
10102-2015000816977-3109138,-96.73962944899988,43.51486845658374,Secondary
10102-2015000816977-3109138,-96.77103367692273,43.50336845046219,Home
10102-2015000820305-0109244,-96.77103367692273,43.50336845046219,Home
10102-2015000820305-0109244,-96.78076424989011,43.50757495326932,Secondary
10102-2015000820305-0109244,-96.77103367692273,43.50336845046219,Home
10102-2015000820305-0109278,-96.77103367692273,43.50336845046219,Home
10102-2015000820305-0109278,-96.77136289348228,43.518926400369416,Work
10102-2015000820305-0109278,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114513,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114513,-96.78076424989011,43.50757495326932,Secondary
10102-2015001024517-0114513,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114557,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114557,-96.77136289348228,43.518926400369416,Work
10102-2015001024517-0114557,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114601,-96.77103367692273,43.50336845046219,Home
10102-2015001024517-0114601,-96.78076424989011,43.50757495326932,Secondary
10102-2015001024517-0114601,-96.77103367692273,43.50336845046219,Home
10102-2015001146120-1116632,-96.76589717724706,43.505787450762355,Home
10102-2015001146120-1116632,-96.77219338913457,43.5219009512926,Work
10102-2015001146120-1116632,-96.76589717724706,43.505787450762355,Home
10102-2015001146120-1116675,-96.76589717724706,43.505787450762355,Home
10102-2015001146120-1116675,-96.77219338913457,43.5219009512926,Work
10102-2015001146120-1116675,-96.76589717724706,43.505787450762355,Home
10102-2015001490278-0123539,-96.79013519741683,43.50779160251007,Home
10102-2015001490278-0123539,-96.73373325010024,43.513965300049236,Secondary
10102-2015001490278-0123539,-96.79013519741683,43.50779160251007,Home
10102-2015001490278-0123567,-96.79088345075053,43.5059512003121,Home
10102-2015001490278-0123567,-96.7395290223465,43.55120345259536,Secondary
10102-2015001490278-0123567,-96.79088345075053,43.5059512003121,Home
10102-2015001491257-0123595,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123595,-96.72624135049243,43.5167055002354,Secondary
10102-2015001491257-0123595,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123631,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123631,-96.74618835041623,43.52340512536138,Work
10102-2015001491257-0123631,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123667,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123667,-96.72624135049243,43.5167055002354,Secondary
10102-2015001491257-0123667,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123703,-96.76589717724706,43.505787450762355,Home
10102-2015001491257-0123703,-96.72624135049243,43.5167055002354,Secondary
10102-2015001491257-0123703,-96.76589717724706,43.505787450762355,Home
10102-2016000029416-4124864,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4124864,-96.77371520089532,43.525265252044925,Work
10102-2016000029416-4124864,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4124955,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4124955,-96.77365298536624,43.52410485318434,Work
10102-2016000029416-4124955,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4125046,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4125046,-96.77358218618367,43.52413530267779,Work
10102-2016000029416-4125046,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4125137,-96.74974984722016,43.504859700269826,Home
10102-2016000029416-4125137,-96.73652714899767,43.51487650658232,Secondary
10102-2016000029416-4125137,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128778,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128778,-96.77365298536624,43.52410485318434,Work
10102-2016000171219-0128778,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128813,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128813,-96.77371520089532,43.525265252044925,Work
10102-2016000171219-0128813,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128848,-96.74974984722016,43.504859700269826,Home
10102-2016000171219-0128848,-96.77358218618367,43.52413530267779,Work
10102-2016000171219-0128848,-96.74974984722016,43.504859700269826,Home
10102-2016000471794-1135472,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135472,-96.77136289348228,43.518926400369416,Work
10102-2016000471794-1135472,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135515,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135515,-96.75358382237953,43.514851032573354,Secondary
10102-2016000471794-1135515,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135558,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135558,-96.77105354945208,43.515988050083656,Secondary
10102-2016000471794-1135558,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135601,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135601,-96.7587710630669,43.552693725680975,Secondary
10102-2016000471794-1135601,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135644,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135644,-96.75358382237953,43.514851032573354,Secondary
10102-2016000471794-1135644,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135687,-96.77984212326182,43.50577685070967,Home
10102-2016000471794-1135687,-96.75371107285606,43.54393053086711,Secondary
10102-2016000471794-1135687,-96.77984212326182,43.50577685070967,Home
10102-2016001200571-5150570,-96.76589717724706,43.505787450762355,Home
10102-2016001200571-5150570,-96.77219338913457,43.5219009512926,Work
10102-2016001200571-5150570,-96.76589717724706,43.505787450762355,Home
10102-2016001438850-0155549,-96.75228387328319,43.505810965500096,Home
10102-2016001438850-0155549,-96.77358218618367,43.52413530267779,Work
10102-2016001438850-0155549,-96.75228387328319,43.505810965500096,Home
10102-2016001438850-0155612,-96.75228387328319,43.505810965500096,Home
10102-2016001438850-0155612,-96.77219338913457,43.5219009512926,Work
10102-2016001438850-0155612,-96.75228387328319,43.505810965500096,Home
10103-2012001333257-026060,-96.79088345075053,43.5059512003121,Home
10103-2012001333257-026060,-96.77219338913457,43.5219009512926,Work
10103-2012001333257-026060,-96.79088345075053,43.5059512003121,Home
10103-2012001333257-026100,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026100,-96.75365519705,43.52211695758078,Work
10103-2012001333257-026100,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026140,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026140,-96.7395290223465,43.55120345259536,Secondary
10103-2012001333257-026140,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026180,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026180,-96.73373325010024,43.513965300049236,Secondary
10103-2012001333257-026180,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026220,-96.79013519741683,43.50779160251007,Home
10103-2012001333257-026220,-96.73373325010024,43.513965300049236,Secondary
10103-2012001333257-026220,-96.79013519741683,43.50779160251007,Home
10103-2013000509270-042019,-96.79088345075053,43.5059512003121,Home
10103-2013000509270-042019,-96.77371520089532,43.525265252044925,Work
10103-2013000509270-042019,-96.79088345075053,43.5059512003121,Home
10103-2013000509270-042052,-96.79013519741683,43.50779160251007,Home
10103-2013000509270-042052,-96.77219338913457,43.5219009512926,Work
10103-2013000509270-042052,-96.79013519741683,43.50779160251007,Home
10103-2013001287092-157169,-96.79088345075053,43.5059512003121,Home
10103-2013001287092-157169,-96.73373325010024,43.513965300049236,Secondary
10103-2013001287092-157169,-96.79088345075053,43.5059512003121,Home
10103-2014000101683-163285,-96.79088345075053,43.5059512003121,Home
10103-2014000101683-163285,-96.71319374915983,43.53756486519555,Secondary
10103-2014000101683-163285,-96.79088345075053,43.5059512003121,Home
10103-2014000101683-163330,-96.79013519741683,43.50779160251007,Home
10103-2014000101683-163330,-96.77219338913457,43.5219009512926,Work
10103-2014000101683-163330,-96.79013519741683,43.50779160251007,Home
10103-2014000101683-163375,-96.79013519741683,43.50779160251007,Home
10103-2014000101683-163375,-96.74860839894856,43.51485857663205,Secondary
10103-2014000101683-163375,-96.79013519741683,43.50779160251007,Home
10103-2014000584977-074080,-96.79088345075053,43.5059512003121,Home
10103-2014000584977-074080,-96.77219338913457,43.5219009512926,Work
10103-2014000584977-074080,-96.79088345075053,43.5059512003121,Home
10103-2014000596551-074729,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074729,-96.7395290223465,43.55120345259536,Secondary
10103-2014000596551-074729,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074755,-96.79088345075053,43.5059512003121,Home
10103-2014000596551-074755,-96.73373325010024,43.513965300049236,Secondary
10103-2014000596551-074755,-96.79088345075053,43.5059512003121,Home
10103-2014000596551-074781,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074781,-96.73373325010024,43.513965300049236,Secondary
10103-2014000596551-074781,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074807,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074807,-96.73373325010024,43.513965300049236,Secondary
10103-2014000596551-074807,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074833,-96.79013519741683,43.50779160251007,Home
10103-2014000596551-074833,-96.77365298536624,43.52410485318434,Work
10103-2014000596551-074833,-96.79013519741683,43.50779160251007,Home
10103-2014000874813-079051,-96.79013519741683,43.50779160251007,Home
10103-2014000874813-079051,-96.75365519705,43.52211695758078,Work
10103-2014000874813-079051,-96.79013519741683,43.50779160251007,Home
10103-2014000874813-079067,-96.79013519741683,43.50779160251007,Home
10103-2014000874813-079067,-96.77136289348228,43.518926400369416,Secondary
10103-2014000874813-079067,-96.79013519741683,43.50779160251007,Home
10103-2014000874813-079083,-96.79088345075053,43.5059512003121,Home
10103-2014000874813-079083,-96.71319374915983,43.53756486519555,Secondary
10103-2014000874813-079083,-96.79088345075053,43.5059512003121,Home
10103-2016000754575-0142554,-96.79088345075053,43.5059512003121,Home
10103-2016000754575-0142554,-96.77136289348228,43.518926400369416,Work
10103-2016000754575-0142554,-96.79088345075053,43.5059512003121,Home
10103-2016000930780-0146580,-96.79088345075053,43.5059512003121,Home
10103-2016000930780-0146580,-96.7395290223465,43.55120345259536,Secondary
10103-2016000930780-0146580,-96.79088345075053,43.5059512003121,Home
10103-2016000930780-0146624,-96.79013519741683,43.50779160251007,Home
10103-2016000930780-0146624,-96.73373325010024,43.513965300049236,Secondary
10103-2016000930780-0146624,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155375,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155375,-96.71319374915983,43.53756486519555,Secondary
10103-2016001437406-0155375,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155412,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155412,-96.77136289348228,43.518926400369416,Secondary
10103-2016001437406-0155412,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155449,-96.79013519741683,43.50779160251007,Home
10103-2016001437406-0155449,-96.75365519705,43.52211695758078,Work
