vehicleId,vehicleTypeId
183-2,CAR-TYPE-DEFAULT
184-0,CAR-TYPE-DEFAULT
184-1,CAR-TYPE-DEFAULT
184-2,CAR-TYPE-DEFAULT
185-0,CAR-TYPE-DEFAULT
185-1,CAR-TYPE-DEFAULT
185-2,CAR-TYPE-DEFAULT
186-0,CAR-TYPE-DEFAULT
186-1,CAR-TYPE-DEFAULT
186-2,CAR-TYPE-DEFAULT
186-3,CAR-TYPE-DEFAULT
187-0,CAR-TYPE-DEFAULT
187-1,CAR-TYPE-DEFAULT
187-2,CAR-TYPE-DEFAULT
188-0,CAR-TYPE-DEFAULT
188-1,CAR-TYPE-DEFAULT
188-2,CAR-TYPE-DEFAULT
189-0,CAR-TYPE-DEFAULT
189-1,CAR-TYPE-DEFAULT
190-0,CAR-TYPE-DEFAULT
190-1,CAR-TYPE-DEFAULT
190-2,CAR-TYPE-DEFAULT
191-0,CAR-TYPE-DEFAULT
191-1,CAR-TYPE-DEFAULT
191-2,CAR-TYPE-DEFAULT
192-0,CAR-TYPE-DEFAULT
192-1,CAR-TYPE-DEFAULT
192-2,CAR-TYPE-DEFAULT
193-0,CAR-TYPE-DEFAULT
193-1,CAR-TYPE-DEFAULT
194-0,CAR-TYPE-DEFAULT
194-1,CAR-TYPE-DEFAULT
195-0,CAR-TYPE-DEFAULT
195-1,CAR-TYPE-DEFAULT
195-2,CAR-TYPE-DEFAULT
195-3,CAR-TYPE-DEFAULT
196-0,CAR-TYPE-DEFAULT
196-1,CAR-TYPE-DEFAULT
196-2,CAR-TYPE-DEFAULT
196-3,CAR-TYPE-DEFAULT
196-4,CAR-TYPE-DEFAULT
197-0,CAR-TYPE-DEFAULT
197-1,CAR-TYPE-DEFAULT
198-0,CAR-TYPE-DEFAULT
198-1,CAR-TYPE-DEFAULT
198-2,CAR-TYPE-DEFAULT
198-3,CAR-TYPE-DEFAULT
199-0,CAR-TYPE-DEFAULT
199-1,CAR-TYPE-DEFAULT
199-2,CAR-TYPE-DEFAULT
199-3,CAR-TYPE-DEFAULT
200-0,CAR-TYPE-DEFAULT
200-1,CAR-TYPE-DEFAULT
200-2,CAR-TYPE-DEFAULT
201-0,CAR-TYPE-DEFAULT
201-1,CAR-TYPE-DEFAULT
202-0,CAR-TYPE-DEFAULT
202-1,CAR-TYPE-DEFAULT
202-2,CAR-TYPE-DEFAULT
202-3,CAR-TYPE-DEFAULT
202-4,CAR-TYPE-DEFAULT
203-0,CAR-TYPE-DEFAULT
203-1,CAR-TYPE-DEFAULT
204-0,CAR-TYPE-DEFAULT
204-1,CAR-TYPE-DEFAULT
204-2,CAR-TYPE-DEFAULT
204-3,CAR-TYPE-DEFAULT
204-4,CAR-TYPE-DEFAULT
205-0,CAR-TYPE-DEFAULT
205-1,CAR-TYPE-DEFAULT
205-2,CAR-TYPE-DEFAULT
205-3,CAR-TYPE-DEFAULT
205-4,CAR-TYPE-DEFAULT
206-0,CAR-TYPE-DEFAULT
206-1,CAR-TYPE-DEFAULT
207-0,CAR-TYPE-DEFAULT
207-1,CAR-TYPE-DEFAULT
208-0,CAR-TYPE-DEFAULT
208-1,CAR-TYPE-DEFAULT
209-0,CAR-TYPE-DEFAULT
209-1,CAR-TYPE-DEFAULT
209-2,CAR-TYPE-DEFAULT
209-3,CAR-TYPE-DEFAULT
209-4,CAR-TYPE-DEFAULT
210-0,CAR-TYPE-DEFAULT
210-1,CAR-TYPE-DEFAULT
210-2,CAR-TYPE-DEFAULT
210-3,CAR-TYPE-DEFAULT
210-4,CAR-TYPE-DEFAULT
211-0,CAR-TYPE-DEFAULT
211-1,CAR-TYPE-DEFAULT
211-2,CAR-TYPE-DEFAULT
211-3,CAR-TYPE-DEFAULT
212-0,CAR-TYPE-DEFAULT
212-1,CAR-TYPE-DEFAULT
212-2,CAR-TYPE-DEFAULT
212-3,CAR-TYPE-DEFAULT
213-0,CAR-TYPE-DEFAULT
213-1,CAR-TYPE-DEFAULT
213-2,CAR-TYPE-DEFAULT
213-3,CAR-TYPE-DEFAULT
213-4,CAR-TYPE-DEFAULT
214-0,CAR-TYPE-DEFAULT
214-1,CAR-TYPE-DEFAULT
214-2,CAR-TYPE-DEFAULT
215-0,CAR-TYPE-DEFAULT
215-1,CAR-TYPE-DEFAULT
216-0,CAR-TYPE-DEFAULT
216-1,CAR-TYPE-DEFAULT
217-0,CAR-TYPE-DEFAULT
217-1,CAR-TYPE-DEFAULT
217-2,CAR-TYPE-DEFAULT
218-0,CAR-TYPE-DEFAULT
218-1,CAR-TYPE-DEFAULT
219-0,CAR-TYPE-DEFAULT
