timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
19,302.0,301.0,18.0,3,0,0
13,446.0,0.0,0.0,1,0,0
12,446.0,212.5,212.5,2,0,0
15,446.0,0.0,0.0,2,0,0
14,446.0,0.0,0.0,1,0,0
17,400.0,0.0,0.0,1,0,0
8,446.0,0.0,0.0,1,0,0
16,400.0,0.0,0.0,1,0,0
11,446.0,0.0,0.0,2,0,0
21,446.0,44.714285714285715,0.0,7,0,0
20,446.0,187.5,43.0,6,0,0
19,400.0,135.0,135.0,2,0,0
23,446.0,27.5,27.5,2,0,0
18,400.0,19.0,19.0,1,0,0
22,446.0,43.0,43.0,1,0,0
17,446.0,0.0,0.0,1,0,0
16,446.0,0.0,0.0,2,0,0
24,400.0,0.0,0.0,1,0,0
19,446.0,1.0,0.0,5,0,0
18,446.0,0.7142857142857143,0.0,7,0,0
15,375.0,0.0,0.0,4,0,0
16,375.0,9.25,0.0,4,0,0
17,375.0,0.0,0.0,3,0,0
18,375.0,0.0,0.0,2,0,0
20,375.0,0.0,0.0,2,0,0
8,340.0,22.5,22.5,2,0,0
22,364.0,88.0,88.0,1,0,0
18,409.0,0.0,0.0,6,0,0
23,364.0,79.0,79.0,1,0,0
17,409.0,0.0,0.0,2,0,0
15,364.0,0.0,0.0,1,0,0
18,364.0,14.5,14.5,2,0,0
11,375.0,0.0,0.0,2,0,0
12,375.0,0.0,0.0,1,0,0
15,409.0,0.0,0.0,1,0,0
20,353.0,22.666666666666668,34.0,3,0,0
19,353.0,201.0,201.0,2,0,0
18,353.0,0.0,0.0,1,0,0
17,353.0,0.0,0.0,1,0,0
14,353.0,2.5,2.5,2,0,0
24,353.0,705.0,705.0,1,0,0
23,353.0,362.0,320.0,3,0,0
22,353.0,4.0,4.0,1,0,0
23,342.0,26.0,26.0,1,0,0
19,377.0,209.0,15.0,3,0,0
19,331.0,0.0,0.0,1,0,0
20,377.0,15.0,15.0,1,0,0
20,331.0,42.0,42.0,2,0,0
18,331.0,22.0,22.0,2,0,0
22,377.0,48.0,48.0,1,0,0
24,377.0,322.8,15.0,5,0,0
15,377.0,0.0,0.0,1,0,0
16,377.0,0.0,0.0,1,0,0
24,331.0,36.666666666666664,42.0,3,0,0
21,331.0,45.0,45.0,1,0,0
18,377.0,0.0,0.0,2,0,0
22,331.0,28.0,42.0,3,0,0
19,320.0,62.666666666666664,76.0,3,0,0
20,320.0,0.0,0.0,1,0,0
17,320.0,0.0,0.0,3,0,0
18,320.0,0.0,0.0,1,0,0
15,320.0,1142.0,1142.0,1,0,0
13,320.0,37.0,37.0,2,0,0
14,320.0,57.5,57.5,2,0,0
24,320.0,0.0,0.0,3,0,0
21,320.0,87.25,82.0,4,0,0
22,320.0,250.0,250.0,1,0,0
19,464.0,336.0,336.0,1,0,0
17,464.0,25.0,25.0,1,0,0
13,464.0,16.0,16.0,1,0,0
26,464.0,28.0,28.0,1,0,0
24,464.0,25.0,25.0,1,0,0
22,464.0,25.0,25.0,1,0,0
20,464.0,180.5,180.5,2,0,0
18,355.0,43.0,43.0,1,0,0
17,355.0,0.0,0.0,1,0,0
24,355.0,0.0,0.0,1,0,0
21,355.0,0.0,0.0,1,0,0
20,355.0,0.0,0.0,2,0,0
17,442.0,0.0,0.0,1,0,0
16,442.0,0.0,0.0,3,0,0
19,442.0,0.0,0.0,3,0,0
15,442.0,0.0,0.0,2,0,0
14,442.0,0.0,0.0,1,0,0
20,488.0,0.0,0.0,1,0,0
19,488.0,0.0,0.0,6,0,0
23,442.0,0.0,0.0,1,0,0
18,488.0,0.0,0.0,4,0,0
24,439.0,38.666666666666664,58.0,9,0,0
21,439.0,0.0,0.0,3,0,0
22,439.0,0.0,0.0,1,0,0
23,439.0,0.0,0.0,2,0,0
16,439.0,0.0,0.0,1,0,0
17,285.0,22.0,22.0,1,0,0
17,439.0,0.0,0.0,4,0,0
18,439.0,0.0,0.0,1,0,0
16,285.0,0.0,0.0,2,0,0
19,439.0,0.0,0.0,4,0,0
20,285.0,49.0,49.0,1,0,0
16,383.0,2.0,2.0,2,0,0
17,383.0,2.0,2.0,2,0,0
14,274.0,0.0,0.0,1,0,0
16,319.0,10.0,1.0,4,0,0
16,372.0,7.5,7.5,2,0,0
17,372.0,74.71428571428571,0.0,7,0,0
18,372.0,35.0,35.0,1,0,0
18,319.0,43.0,43.0,1,0,0
17,319.0,18.0,18.0,1,0,0
19,372.0,26.5,26.5,2,0,0
20,372.0,0.0,0.0,1,0,0
21,372.0,0.0,0.0,1,0,0
22,372.0,95.0,95.0,1,0,0
23,372.0,95.0,95.0,1,0,0
23,470.0,17.0,17.0,1,0,0
24,319.0,9.0,9.0,2,0,0
24,470.0,122.33333333333333,175.0,6,0,0
21,470.0,315.0,315.0,4,0,0
20,319.0,0.0,0.0,2,0,0
19,319.0,58.0,58.0,1,0,0
20,470.0,235.5,147.5,4,0,0
14,383.0,2.0,2.0,1,0,0
17,470.0,17.0,17.0,1,0,0
22,319.0,7.333333333333333,11.0,3,0,0
18,470.0,144.0,144.0,1,0,0
21,319.0,0.0,0.0,1,0,0
29,470.0,175.0,175.0,1,0,0
12,417.0,0.0,0.0,1,0,0
19,417.0,0.0,0.0,1,0,0
27,470.0,175.0,175.0,1,0,0
17,417.0,0.0,0.0,1,0,0
25,470.0,17.0,17.0,1,0,0
16,417.0,6.5,6.5,2,0,0
23,361.0,0.0,0.0,1,0,0
19,361.0,389.0,389.0,1,0,0
17,361.0,41.0,41.0,2,0,0
16,361.0,36.0,36.0,1,0,0
24,361.0,36.0,36.0,1,0,0
23,274.0,38.333333333333336,0.0,3,0,0
24,274.0,88.0,88.0,2,0,0
13,372.0,6.0,6.0,1,0,0
15,372.0,0.0,0.0,1,0,0
17,274.0,0.0,0.0,1,0,0
22,274.0,0.0,0.0,1,0,0
20,274.0,115.0,115.0,2,0,0
22,396.0,0.0,0.0,1,0,0
19,350.0,0.0,0.0,1,0,0
18,350.0,0.0,0.0,1,0,0
18,396.0,0.0,0.0,1,0,0
21,396.0,27.0,27.0,1,0,0
20,396.0,167.5,216.5,4,0,0
13,361.0,43.0,43.0,1,0,0
17,287.0,0.0,0.0,1,0,0
18,287.0,0.0,0.0,2,0,0
23,374.0,16.0,16.0,1,0,0
18,419.0,0.0,0.0,1,0,0
23,419.0,0.0,0.0,1,0,0
22,419.0,0.0,0.0,1,0,0
14,374.0,7.0,7.0,2,0,0
10,419.0,0.0,0.0,1,0,0
21,408.0,0.0,0.0,5,0,0
20,408.0,0.0,0.0,7,0,0
23,363.0,0.0,0.0,1,0,0
19,408.0,0.16666666666666666,0.0,6,0,0
18,408.0,0.42857142857142855,0.0,7,0,0
24,408.0,4.2,7.0,5,0,0
23,408.0,0.3333333333333333,0.0,3,0,0
16,363.0,0.0,0.0,1,0,0
21,461.0,0.0,0.0,5,0,0
22,461.0,0.0,0.0,8,0,0
19,461.0,135.0,135.0,2,0,0
20,461.0,1.4,0.0,5,0,0
10,374.0,0.0,0.0,1,0,0
18,461.0,276.5,276.5,2,0,0
27,461.0,0.0,0.0,1,0,0
17,408.0,38.0,38.0,2,0,0
15,408.0,13.0,1.0,3,0,0
23,461.0,0.0,0.0,6,0,0
14,408.0,0.5,0.5,2,0,0
24,461.0,24.57894736842105,0.0,19,0,0
14,292.0,0.0,0.0,1,0,0
18,292.0,41.5,41.5,4,0,0
17,292.0,60.4,50.0,5,0,0
16,292.0,0.0,0.0,1,0,0
15,292.0,30.0,30.0,2,0,0
21,390.0,306.5,306.5,2,0,0
21,337.0,0.0,0.0,1,0,0
19,337.0,0.0,0.0,1,0,0
20,337.0,0.0,0.0,2,0,0
17,337.0,0.0,0.0,1,0,0
18,337.0,0.0,0.0,2,0,0
16,337.0,0.0,0.0,1,0,0
13,435.0,77.0,77.0,1,0,0
15,435.0,707.0,707.0,1,0,0
24,337.0,0.0,0.0,1,0,0
17,435.0,32.5,16.5,4,0,0
12,326.0,0.0,0.0,1,0,0
22,326.0,113.0,113.0,1,0,0
19,326.0,113.0,113.0,1,0,0
20,326.0,113.0,113.0,1,0,0
17,326.0,0.0,0.0,1,0,0
18,326.0,236.5,236.5,2,0,0
16,326.0,696.0,696.0,1,0,0
17,390.0,0.0,0.0,1,0,0
19,390.0,78.0,78.0,2,0,0
23,326.0,113.0,113.0,1,0,0
18,390.0,44.0,44.0,1,0,0
24,326.0,113.0,113.0,1,0,0
22,292.0,123.0,131.0,6,0,0
21,292.0,106.85714285714286,131.0,7,0,0
20,292.0,80.8,85.5,10,0,0
19,292.0,63.0,54.0,4,0,0
24,292.0,204.0,180.0,10,0,0
23,292.0,87.33333333333333,131.0,3,0,0
23,459.0,0.0,0.0,2,0,0
22,459.0,0.0,0.0,3,0,0
24,459.0,39.8,0.0,5,0,0
11,459.0,0.0,0.0,1,0,0
15,413.0,3.0,3.0,1,0,0
19,459.0,270.5,83.5,4,0,0
18,459.0,0.0,0.0,1,0,0
18,413.0,7.0,7.0,1,0,0
17,413.0,0.0,0.0,2,0,0
21,459.0,0.0,0.0,3,0,0
16,413.0,3.0,3.0,1,0,0
17,459.0,0.0,0.0,2,0,0
21,413.0,0.0,0.0,1,0,0
16,459.0,35.0,35.0,1,0,0
12,304.0,85.0,85.0,1,0,0
14,304.0,97.0,97.0,1,0,0
24,402.0,208.95652173913044,236.0,23,0,0
22,448.0,0.0,0.0,3,0,0
20,304.0,23.666666666666668,0.0,3,0,0
19,304.0,0.0,0.0,2,0,0
16,304.0,108.5,108.5,2,0,0
15,304.0,66.0,82.0,3,0,0
18,304.0,3.0,3.0,2,0,0
17,304.0,124.25,131.0,4,0,0
13,448.0,271.3333333333333,5.0,3,0,0
15,402.0,0.0,0.0,1,0,0
19,448.0,0.0,0.0,1,0,0
19,402.0,5.2,3.0,5,0,0
18,402.0,2.0,2.0,1,0,0
18,448.0,2.5,2.5,2,0,0
17,402.0,1.0,1.0,2,0,0
21,448.0,0.0,0.0,1,0,0
16,402.0,1.3333333333333333,2.0,3,0,0
20,448.0,0.0,0.0,2,0,0
23,402.0,167.92307692307693,236.0,13,0,0
14,448.0,0.0,0.0,1,0,0
22,402.0,37.2,4.0,5,0,0
17,448.0,5.0,5.0,1,0,0
21,402.0,62.2,49.0,15,0,0
16,448.0,0.0,0.0,1,0,0
20,402.0,21.8,4.0,5,0,0
20,339.0,901.0,901.0,1,0,0
19,283.0,57.333333333333336,55.0,3,0,0
18,283.0,0.0,0.0,2,0,0
21,283.0,0.0,0.0,1,0,0
22,283.0,0.0,0.0,1,0,0
11,328.0,0.0,0.0,1,0,0
22,426.0,11.0,11.0,2,0,0
24,426.0,22.0,22.0,2,0,0
20,328.0,34.0,34.0,1,0,0
15,328.0,65.0,65.0,1,0,0
24,328.0,82.0,82.0,1,0,0
21,328.0,259.5,259.5,2,0,0
22,328.0,45.333333333333336,65.0,3,0,0
18,426.0,267.0,267.0,1,0,0
21,426.0,0.0,0.0,2,0,0
14,426.0,0.0,0.0,1,0,0
15,426.0,0.0,0.0,2,0,0
20,370.0,41.5,40.0,8,0,0
21,370.0,32.0,40.0,5,0,0
22,370.0,34.285714285714285,40.0,7,0,0
23,370.0,33.333333333333336,40.0,6,0,0
24,370.0,40.0,40.0,4,0,0
20,306.0,280.5,280.5,2,0,0
22,306.0,0.0,0.0,2,0,0
15,370.0,0.0,0.0,1,0,0
21,306.0,585.0,585.0,1,0,0
17,370.0,0.0,0.0,2,0,0
14,404.0,6.0,6.0,1,0,0
18,310.0,76.0,76.0,1,0,0
19,356.0,0.0,0.0,1,0,0
18,247.0,414.0,414.0,1,0,0
17,247.0,203.5,203.5,2,0,0
18,454.0,3.0,2.0,3,0,0
19,247.0,2.0,2.0,2,0,0
22,247.0,2.0,2.0,1,0,0
11,247.0,29.0,29.0,1,0,0
20,454.0,7.0,7.0,1,0,0
13,247.0,29.0,29.0,1,0,0
16,247.0,232.0,232.0,1,0,0
15,247.0,0.0,0.0,1,0,0
16,489.0,0.0,0.0,2,0,0
22,489.0,0.0,0.0,1,0,0
18,489.0,0.0,0.0,1,0,0
16,334.0,0.0,0.0,1,0,0
24,334.0,0.0,0.0,1,0,0
22,334.0,0.0,0.0,2,0,0
21,334.0,43.5,43.5,2,0,0
18,334.0,9.0,9.0,1,0,0
15,432.0,0.0,0.0,4,0,0
17,432.0,0.0,0.0,2,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,8.5,8.5,2,0,0
12,432.0,0.0,0.0,1,0,0
13,432.0,0.0,0.0,2,0,0
14,432.0,0.0,0.0,2,0,0
20,432.0,0.0,0.0,1,0,0
16,323.0,0.0,0.0,3,0,0
16,369.0,0.0,0.0,1,0,0
17,323.0,5.571428571428571,0.0,7,0,0
18,369.0,0.0,0.0,1,0,0
21,369.0,41.5,41.5,2,0,0
11,323.0,11.0,11.0,1,0,0
24,323.0,22.0,22.0,1,0,0
8,432.0,17.0,17.0,1,0,0
23,323.0,13.666666666666666,19.0,3,0,0
20,323.0,77.0,77.0,1,0,0
13,369.0,0.0,0.0,1,0,0
18,323.0,77.0,77.0,1,0,0
19,323.0,77.0,77.0,1,0,0
15,421.0,411.0,411.0,1,0,0
16,421.0,411.0,411.0,1,0,0
17,421.0,0.0,0.0,1,0,0
11,421.0,0.0,0.0,1,0,0
23,421.0,0.0,0.0,1,0,0
22,421.0,294.0,294.0,1,0,0
14,358.0,0.0,0.0,1,0,0
14,312.0,111.0,111.0,1,0,0
13,358.0,24.0,24.0,1,0,0
17,312.0,110.0,110.0,1,0,0
12,358.0,9.0,9.0,1,0,0
16,312.0,0.0,0.0,1,0,0
13,312.0,0.0,0.0,1,0,0
23,312.0,176.5,176.5,2,0,0
23,358.0,0.0,0.0,1,0,0
22,312.0,134.33333333333334,110.0,3,0,0
24,312.0,288.0,288.0,1,0,0
19,312.0,55.5,55.5,2,0,0
19,358.0,0.0,0.0,1,0,0
18,312.0,452.0,452.0,2,0,0
18,358.0,9.0,9.0,1,0,0
17,358.0,0.0,0.0,2,0,0
21,312.0,0.0,0.0,1,0,0
20,312.0,55.5,55.5,2,0,0
24,358.0,4.5,4.5,2,0,0
8,323.0,0.0,0.0,1,0,0
15,301.0,19.5,19.5,2,0,0
15,347.0,165.0,165.0,1,0,0
17,301.0,16.0,16.0,2,0,0
11,347.0,6.0,6.0,1,0,0
12,301.0,38.0,38.0,1,0,0
23,347.0,0.0,0.0,1,0,0
22,347.0,0.0,0.0,1,0,0
21,347.0,0.0,0.0,1,0,0
20,347.0,0.0,0.0,2,0,0
19,301.0,8.0,8.0,2,0,0
19,347.0,0.0,0.0,1,0,0
18,301.0,43.5,30.0,4,0,0
18,347.0,0.0,0.0,1,0,0
17,347.0,0.0,0.0,1,0,0
16,347.0,165.0,165.0,1,0,0
20,301.0,0.0,0.0,1,0,0
15,445.0,0.0,0.0,2,0,0
10,445.0,84.0,84.0,1,0,0
12,445.0,0.0,0.0,1,0,0
24,347.0,5.0,5.0,1,0,0
22,445.0,41.0,41.0,4,0,0
24,445.0,0.0,0.0,1,0,0
18,445.0,1.0,1.0,1,0,0
17,445.0,202.33333333333334,33.0,3,0,0
20,445.0,176.66666666666666,0.0,3,0,0
14,291.0,0.0,0.0,1,0,0
19,291.0,0.0,0.0,1,0,0
17,291.0,0.0,0.0,1,0,0
16,291.0,52.4,13.0,5,0,0
22,423.0,11.0,11.0,1,0,0
20,423.0,33.0,33.0,1,0,0
24,291.0,546.0,546.0,1,0,0
21,352.0,19.0,19.0,1,0,0
20,352.0,39.333333333333336,32.0,3,0,0
18,352.0,25.0,25.0,2,0,0
17,352.0,0.0,0.0,2,0,0
13,461.0,0.0,0.0,1,0,0
14,461.0,202.0,202.0,1,0,0
25,352.0,114.0,114.0,1,0,0
23,352.0,50.0,50.0,1,0,0
8,461.0,7.0,7.0,1,0,0
22,352.0,65.5,65.5,2,0,0
20,450.0,0.0,0.0,2,0,0
21,243.0,4.0,4.0,1,0,0
21,450.0,0.0,0.0,2,0,0
23,450.0,6.0,6.0,1,0,0
20,243.0,4.0,4.0,1,0,0
20,330.0,77.0,77.0,1,0,0
20,376.0,30.0,30.0,1,0,0
21,376.0,36.0,36.0,1,0,0
18,330.0,25.666666666666668,35.0,3,0,0
22,376.0,16.0,16.0,2,0,0
19,330.0,0.0,0.0,1,0,0
23,376.0,0.0,0.0,1,0,0
13,376.0,1.0,1.0,1,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,71.0,71.0,1,0,0
16,376.0,137.0,137.0,2,0,0
24,330.0,113.0,113.0,1,0,0
17,376.0,38.5,38.5,2,0,0
18,376.0,32.0,32.0,1,0,0
19,376.0,46.0,46.0,2,0,0
19,474.0,73.5,19.0,4,0,0
20,267.0,54.8,0.0,5,0,0
19,267.0,280.8,242.0,5,0,0
20,474.0,93.0909090909091,0.0,11,0,0
17,474.0,4.181818181818182,0.0,11,0,0
18,474.0,60.0,2.0,5,0,0
15,474.0,17.2,0.0,5,0,0
24,267.0,137.0,137.0,57,0,0
16,474.0,19.833333333333332,16.5,6,0,0
23,267.0,137.0,137.0,2,0,0
13,474.0,43.0,43.0,1,0,0
14,474.0,14.333333333333334,0.0,3,0,0
25,267.0,137.0,137.0,6,0,0
12,267.0,0.0,0.0,3,0,0
14,267.0,0.0,0.0,2,0,0
13,267.0,0.0,0.0,1,0,0
16,267.0,0.0,0.0,1,0,0
8,341.0,24.0,24.0,1,0,0
15,267.0,0.0,0.0,1,0,0
18,267.0,38.0,0.0,10,0,0
21,474.0,0.0,0.0,4,0,0
17,267.0,0.0,0.0,7,0,0
20,365.0,51.333333333333336,52.0,3,0,0
21,365.0,52.0,52.0,2,0,0
22,365.0,34.5,34.5,2,0,0
23,365.0,29.0,29.0,1,0,0
24,365.0,40.5,40.5,2,0,0
12,474.0,43.0,43.0,1,0,0
8,474.0,0.0,0.0,1,0,0
17,365.0,39.5,39.5,2,0,0
18,365.0,0.0,0.0,1,0,0
19,354.0,6.0,6.0,1,0,0
18,354.0,3.0,3.0,2,0,0
17,354.0,42.0,42.0,2,0,0
16,354.0,0.0,0.0,1,0,0
14,354.0,6.0,6.0,1,0,0
22,354.0,6.0,6.0,1,0,0
21,354.0,6.0,6.0,1,0,0
18,452.0,0.0,0.0,1,0,0
10,365.0,0.0,0.0,1,0,0
24,452.0,119.0,119.0,1,0,0
18,343.0,4.0,4.0,1,0,0
18,441.0,2.0,2.0,1,0,0
17,441.0,2.0,2.0,11,0,0
20,441.0,6.5,2.0,12,0,0
19,441.0,2.0,2.0,2,0,0
16,441.0,2.0,2.0,5,0,0
8,354.0,0.0,0.0,1,0,0
21,441.0,40.0,40.0,2,0,0
16,378.0,17.0,17.0,2,0,0
17,476.0,3.2,0.0,5,0,0
18,269.0,1.0,1.0,2,0,0
17,269.0,0.0,0.0,2,0,0
18,476.0,64.25,4.5,4,0,0
20,269.0,44.0,44.0,1,0,0
16,476.0,8.0,8.0,1,0,0
19,269.0,0.0,0.0,2,0,0
21,269.0,0.0,0.0,3,0,0
26,476.0,248.0,248.0,1,0,0
11,269.0,0.0,0.0,1,0,0
24,476.0,3.0,3.0,1,0,0
14,269.0,0.0,0.0,2,0,0
21,476.0,4.666666666666667,3.0,3,0,0
13,269.0,0.0,0.0,1,0,0
22,476.0,3.0,3.0,1,0,0
20,476.0,14.0,0.0,5,0,0
18,321.0,0.0,0.0,1,0,0
19,321.0,0.0,0.0,1,0,0
16,321.0,26.0,26.0,1,0,0
20,367.0,0.0,0.0,1,0,0
17,321.0,0.0,0.0,1,0,0
23,367.0,76.0,76.0,1,0,0
24,321.0,101.0,101.0,2,0,0
22,321.0,0.0,0.0,1,0,0
20,321.0,0.0,0.0,1,0,0
21,321.0,0.0,0.0,2,0,0
13,465.0,0.0,0.0,1,0,0
23,416.0,0.0,0.0,1,0,0
12,416.0,222.0,222.0,1,0,0
16,416.0,9.0,9.0,1,0,0
20,416.0,23.0,23.0,2,0,0
24,360.0,0.0,0.0,1,0,0
23,360.0,49.0,49.0,1,0,0
22,405.0,4.0,4.0,1,0,0
21,360.0,0.0,0.0,2,0,0
21,405.0,3.0,3.0,1,0,0
20,360.0,33.0,33.0,2,0,0
18,360.0,122.0,122.0,1,0,0
21,307.0,2.0,2.0,1,0,0
20,307.0,2.0,2.0,1,0,0
23,307.0,360.5,360.5,2,0,0
22,307.0,164.0,164.0,1,0,0
16,405.0,0.0,0.0,1,0,0
20,405.0,4.0,4.0,1,0,0
24,395.0,0.0,0.0,1,0,0
18,395.0,0.0,0.0,2,0,0
20,395.0,0.0,0.0,1,0,0
19,395.0,0.0,0.0,2,0,0
16,493.0,0.0,0.0,1,0,0
16,360.0,286.3333333333333,79.0,3,0,0
15,360.0,103.66666666666667,72.0,3,0,0
14,360.0,11.5,11.5,2,0,0
13,360.0,42.0,42.0,1,0,0
12,360.0,0.0,0.0,1,0,0
23,297.0,111.0,111.0,1,0,0
14,395.0,47.0,47.0,1,0,0
15,429.0,0.0,0.0,1,0,0
17,297.0,79.0,79.0,2,0,0
16,429.0,87.5,87.5,2,0,0
17,429.0,34.0,34.0,1,0,0
18,429.0,23.0,23.0,2,0,0
21,297.0,52.666666666666664,79.0,3,0,0
9,275.0,0.0,0.0,1,0,0
12,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
15,373.0,54.25,11.0,4,0,0
16,373.0,102.25,42.0,12,0,0
17,373.0,63.0,63.0,2,0,0
18,373.0,704.0,704.0,1,0,0
19,373.0,704.0,704.0,1,0,0
20,471.0,0.0,0.0,2,0,0
18,471.0,0.0,0.0,5,0,0
19,471.0,2.6666666666666665,0.0,3,0,0
16,471.0,2.0,0.0,4,0,0
17,471.0,0.0,0.0,1,0,0
26,471.0,0.0,0.0,1,0,0
19,362.0,41.0,41.0,1,0,0
15,471.0,0.0,0.0,1,0,0
12,471.0,665.4285714285714,710.0,7,0,0
13,471.0,643.75,757.0,4,0,0
22,460.0,155.5,155.5,2,0,0
24,275.0,87.5,87.5,2,0,0
20,460.0,1.0,1.0,2,0,0
21,460.0,140.8,20.0,5,0,0
12,373.0,0.0,0.0,1,0,0
19,460.0,1.3333333333333333,2.0,3,0,0
16,460.0,500.5,500.5,2,0,0
17,460.0,170.5,170.5,2,0,0
17,275.0,23.5,23.5,2,0,0
28,460.0,483.0,483.0,1,0,0
15,275.0,0.0,0.0,1,0,0
18,407.0,0.0,0.0,1,0,0
17,407.0,0.0,0.0,2,0,0
16,407.0,0.0,0.0,3,0,0
18,275.0,0.0,0.0,1,0,0
24,460.0,119.75,2.0,4,0,0
19,275.0,70.33333333333333,75.0,3,0,0
22,397.0,4.5,4.5,2,0,0
19,351.0,59.0,59.0,2,0,0
18,351.0,50.0,50.0,2,0,0
16,351.0,50.0,50.0,2,0,0
15,460.0,0.0,0.0,1,0,0
12,460.0,0.0,0.0,1,0,0
16,397.0,1.0,1.0,2,0,0
13,460.0,7.0,7.0,1,0,0
15,397.0,4.5,4.5,2,0,0
18,397.0,0.0,0.0,1,0,0
11,362.0,70.0,70.0,1,0,0
17,340.0,3.0,3.0,1,0,0
16,340.0,4.0,4.0,2,0,0
15,340.0,1.0,1.0,1,0,0
21,484.0,0.0,0.0,1,0,0
23,299.0,0.5,0.5,2,0,0
20,484.0,0.0,0.0,3,0,0
22,299.0,0.0,0.0,1,0,0
21,299.0,0.0,0.0,1,0,0
15,299.0,9.0,9.0,1,0,0
14,299.0,0.0,0.0,1,0,0
19,299.0,3.6666666666666665,1.0,3,0,0
18,299.0,6.666666666666667,10.0,3,0,0
17,299.0,27.25,10.0,4,0,0
16,299.0,26.0,26.0,1,0,0
24,458.0,183.0,183.0,1,0,0
23,458.0,1.0,1.0,1,0,0
11,412.0,282.0,282.0,1,0,0
15,458.0,64.0,64.0,1,0,0
22,412.0,519.0,519.0,1,0,0
12,303.0,31.0,31.0,1,0,0
21,303.0,100.0,110.0,4,0,0
20,349.0,23.0,23.0,2,0,0
20,303.0,0.0,0.0,1,0,0
19,349.0,23.0,23.0,4,0,0
23,303.0,26.0,26.0,1,0,0
17,303.0,31.0,31.0,1,0,0
17,349.0,23.0,23.0,1,0,0
15,349.0,23.0,23.0,2,0,0
18,303.0,14.0,14.0,1,0,0
15,401.0,11.0,11.0,1,0,0
24,349.0,90.0,90.0,1,0,0
24,303.0,0.0,0.0,1,0,0
14,401.0,0.0,0.0,1,0,0
20,401.0,48.5,48.5,2,0,0
18,401.0,0.0,0.0,1,0,0
22,401.0,155.0,0.0,3,0,0
16,338.0,0.0,0.0,1,0,0
