timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
22,334.0,0.0,0.0,3,0,0
23,334.0,0.0,0.0,2,0,0
20,334.0,0.0,0.0,1,0,0
21,334.0,29.0,0.0,3,0,0
19,334.0,320.0,115.0,3,0,0
15,432.0,5.666666666666667,0.0,6,0,0
16,432.0,0.0,0.0,2,0,0
16,478.0,0.0,0.0,1,0,0
17,432.0,0.0,0.0,2,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,0.0,0.0,2,0,0
13,432.0,0.0,0.0,1,0,0
14,432.0,0.0,0.0,3,0,0
20,432.0,0.0,0.0,1,0,0
16,323.0,22.0,22.0,1,0,0
17,323.0,0.0,0.0,2,0,0
18,369.0,19.0,19.0,1,0,0
15,323.0,0.0,0.0,1,0,0
13,323.0,1.0,1.0,1,0,0
8,478.0,0.0,0.0,1,0,0
23,323.0,22.0,22.0,1,0,0
20,323.0,19.25,0.0,4,0,0
21,323.0,19.0,19.0,1,0,0
14,369.0,0.0,0.0,1,0,0
18,323.0,11.0,11.0,1,0,0
19,323.0,77.0,77.0,1,0,0
17,421.0,373.0,373.0,1,0,0
11,421.0,0.0,0.0,1,0,0
20,421.0,0.0,0.0,1,0,0
22,421.0,147.0,147.0,2,0,0
15,312.0,0.0,0.0,1,0,0
14,358.0,0.0,0.0,1,0,0
14,312.0,111.0,111.0,1,0,0
13,358.0,16.5,16.5,2,0,0
16,312.0,111.0,111.0,1,0,0
13,312.0,0.0,0.0,1,0,0
23,312.0,144.0,112.0,4,0,0
23,358.0,0.0,0.0,1,0,0
21,358.0,9.0,9.0,1,0,0
24,312.0,86.0,86.0,1,0,0
19,312.0,73.33333333333333,110.0,3,0,0
19,358.0,437.0,437.0,2,0,0
18,312.0,142.0,142.0,2,0,0
18,358.0,0.0,0.0,1,0,0
17,358.0,0.0,0.0,2,0,0
21,312.0,55.0,55.0,2,0,0
16,358.0,24.0,24.0,1,0,0
20,312.0,0.0,0.0,1,0,0
24,358.0,0.0,0.0,2,0,0
8,323.0,0.0,0.0,1,0,0
15,301.0,16.0,16.0,1,0,0
15,347.0,18.0,18.0,1,0,0
17,301.0,16.0,16.0,1,0,0
16,301.0,0.0,0.0,1,0,0
11,347.0,48.0,48.0,1,0,0
23,347.0,0.0,0.0,1,0,0
22,347.0,0.0,0.0,1,0,0
21,347.0,0.0,0.0,3,0,0
20,347.0,0.0,0.0,1,0,0
19,347.0,347.5,131.0,4,0,0
19,301.0,0.0,0.0,1,0,0
18,347.0,6.0,0.0,3,0,0
18,301.0,212.0,23.0,3,0,0
17,347.0,31.5,31.5,2,0,0
16,347.0,0.0,0.0,1,0,0
20,301.0,0.0,0.0,1,0,0
14,445.0,0.0,0.0,1,0,0
10,445.0,23.0,23.0,1,0,0
12,445.0,1.0,1.0,1,0,0
24,347.0,117.66666666666667,165.0,3,0,0
22,445.0,334.6666666666667,164.0,3,0,0
21,445.0,299.0,299.0,1,0,0
23,445.0,82.0,82.0,2,0,0
18,445.0,124.0,124.0,2,0,0
17,445.0,29.0,29.0,1,0,0
20,445.0,0.0,0.0,3,0,0
19,445.0,0.0,0.0,1,0,0
19,291.0,124.0,124.0,1,0,0
17,291.0,0.0,0.0,1,0,0
16,291.0,47.0,13.0,5,0,0
8,301.0,38.0,38.0,1,0,0
24,291.0,298.0,298.0,1,0,0
21,352.0,19.0,19.0,1,0,0
20,352.0,25.5,25.5,2,0,0
19,352.0,32.0,32.0,1,0,0
18,352.0,50.0,50.0,1,0,0
17,352.0,0.0,0.0,1,0,0
16,352.0,8.5,8.5,2,0,0
13,461.0,0.0,0.0,2,0,0
14,461.0,0.0,0.0,1,0,0
25,352.0,114.0,114.0,1,0,0
24,352.0,33.5,33.5,2,0,0
23,352.0,33.0,33.0,1,0,0
22,352.0,28.333333333333332,17.0,3,0,0
20,450.0,0.0,0.0,1,0,0
21,243.0,4.0,4.0,1,0,0
22,450.0,124.66666666666667,109.0,3,0,0
21,450.0,107.25,6.0,4,0,0
24,450.0,808.0,808.0,1,0,0
23,450.0,12.0,12.0,2,0,0
20,243.0,4.0,4.0,1,0,0
16,341.0,24.0,24.0,1,0,0
24,341.0,0.0,0.0,2,0,0
20,376.0,14.0,14.0,1,0,0
20,330.0,0.0,0.0,1,0,0
21,330.0,36.0,36.0,1,0,0
18,330.0,38.5,38.5,2,0,0
22,376.0,0.0,0.0,2,0,0
13,376.0,0.0,0.0,1,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,0.0,0.0,1,0,0
16,376.0,63.4,14.0,5,0,0
17,376.0,137.0,137.0,2,0,0
18,376.0,0.0,0.0,2,0,0
19,376.0,64.5,64.5,2,0,0
19,474.0,84.71428571428571,0.0,7,0,0
20,267.0,54.8,0.0,5,0,0
19,267.0,245.25,243.5,4,0,0
20,474.0,26.727272727272727,0.0,11,0,0
17,474.0,25.176470588235293,2.0,17,0,0
18,474.0,74.57142857142857,2.0,7,0,0
21,267.0,137.0,137.0,1,0,0
15,474.0,17.2,0.0,5,0,0
24,267.0,71.35416666666667,137.0,48,0,0
16,474.0,14.333333333333334,0.0,6,0,0
14,474.0,21.5,21.5,4,0,0
25,267.0,137.0,137.0,17,0,0
12,267.0,0.0,0.0,3,0,0
14,267.0,0.0,0.0,1,0,0
13,267.0,0.0,0.0,1,0,0
18,267.0,0.0,0.0,10,0,0
21,474.0,42.0,0.0,7,0,0
17,267.0,0.0,0.0,7,0,0
20,365.0,34.0,27.5,4,0,0
21,365.0,65.5,65.5,4,0,0
22,365.0,29.0,29.0,1,0,0
23,365.0,29.0,29.0,2,0,0
24,365.0,34.75,29.0,4,0,0
12,474.0,43.0,43.0,2,0,0
18,365.0,0.0,0.0,2,0,0
19,365.0,54.0,54.0,2,0,0
19,354.0,42.0,42.0,2,0,0
18,354.0,5.0,5.0,1,0,0
17,354.0,5.5,5.5,2,0,0
16,354.0,6.0,6.0,1,0,0
14,354.0,0.0,0.0,1,0,0
22,354.0,2.0,2.0,1,0,0
21,354.0,0.0,0.0,1,0,0
20,354.0,172.0,172.0,1,0,0
18,452.0,0.0,0.0,1,0,0
17,452.0,0.0,0.0,3,0,0
18,441.0,2.0,2.0,4,0,0
17,441.0,2.0,2.0,11,0,0
20,441.0,126.5,2.0,12,0,0
19,441.0,2.0,2.0,2,0,0
16,441.0,2.0,2.0,4,0,0
22,441.0,40.0,40.0,1,0,0
21,441.0,27.333333333333332,40.0,3,0,0
16,378.0,0.0,0.0,1,0,0
17,476.0,18.5,8.0,4,0,0
18,269.0,1.0,1.0,2,0,0
17,269.0,0.0,0.0,2,0,0
18,476.0,220.4,0.0,5,0,0
16,476.0,5.333333333333333,8.0,3,0,0
19,269.0,4.8,2.0,5,0,0
21,269.0,0.0,0.0,3,0,0
10,269.0,0.0,0.0,1,0,0
26,476.0,2.0,2.0,1,0,0
23,476.0,7.0,7.0,2,0,0
24,476.0,3.0,3.0,2,0,0
14,269.0,0.0,0.0,2,0,0
21,476.0,1.2,0.0,5,0,0
13,269.0,0.0,0.0,1,0,0
22,476.0,3.0,3.0,1,0,0
19,476.0,0.0,0.0,1,0,0
20,476.0,258.0,9.0,5,0,0
18,321.0,0.0,0.0,1,0,0
19,367.0,0.0,0.0,1,0,0
20,367.0,0.0,0.0,1,0,0
23,367.0,0.0,0.0,1,0,0
24,321.0,0.0,0.0,2,0,0
22,321.0,0.0,0.0,1,0,0
23,321.0,26.0,26.0,1,0,0
21,321.0,0.0,0.0,1,0,0
15,465.0,0.0,0.0,1,0,0
13,465.0,0.0,0.0,1,0,0
23,416.0,0.0,0.0,1,0,0
21,416.0,77.0,77.0,2,0,0
12,416.0,27.0,27.0,1,0,0
16,416.0,9.0,9.0,1,0,0
20,416.0,32.0,32.0,1,0,0
23,360.0,0.0,0.0,1,0,0
22,405.0,0.0,0.0,1,0,0
22,360.0,4.0,4.0,1,0,0
21,360.0,0.0,0.0,1,0,0
21,405.0,120.0,120.0,1,0,0
20,360.0,3.0,3.0,2,0,0
19,360.0,0.0,0.0,1,0,0
17,360.0,0.0,0.0,1,0,0
21,307.0,2.0,2.0,2,0,0
23,307.0,0.0,0.0,1,0,0
22,307.0,127.5,127.5,2,0,0
16,405.0,79.0,79.0,1,0,0
20,405.0,4.0,4.0,1,0,0
18,405.0,0.0,0.0,1,0,0
24,395.0,21.333333333333332,0.0,3,0,0
18,395.0,26.2,3.0,5,0,0
20,395.0,64.0,64.0,2,0,0
19,395.0,25.0,11.0,3,0,0
22,395.0,0.0,0.0,1,0,0
21,395.0,37.5,37.5,2,0,0
16,493.0,4.0,4.0,2,0,0
16,360.0,263.0,263.0,1,0,0
15,360.0,39.25,40.5,4,0,0
14,360.0,0.0,0.0,1,0,0
12,360.0,0.0,0.0,1,0,0
19,429.0,0.0,0.0,1,0,0
22,297.0,111.0,111.0,1,0,0
14,395.0,47.0,47.0,1,0,0
15,429.0,25.0,25.0,1,0,0
17,297.0,87.5,87.5,2,0,0
17,429.0,139.0,139.0,2,0,0
21,297.0,87.5,87.5,2,0,0
20,297.0,0.0,0.0,1,0,0
14,429.0,6.0,6.0,1,0,0
9,275.0,0.0,0.0,1,0,0
13,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
16,373.0,0.0,0.0,2,0,0
17,373.0,48.666666666666664,62.0,3,0,0
18,373.0,31.0,31.0,2,0,0
19,373.0,704.0,704.0,1,0,0
20,471.0,0.0,0.0,3,0,0
21,471.0,0.0,0.0,1,0,0
18,471.0,0.0,0.0,3,0,0
19,471.0,4.0,4.0,2,0,0
16,471.0,186.66666666666666,0.0,6,0,0
17,471.0,0.0,0.0,5,0,0
26,471.0,0.0,0.0,1,0,0
21,362.0,0.0,0.0,1,0,0
15,471.0,0.0,0.0,1,0,0
12,471.0,675.4285714285714,752.0,7,0,0
13,471.0,643.75,757.0,4,0,0
22,460.0,245.75,3.0,4,0,0
24,275.0,0.0,0.0,2,0,0
20,460.0,0.0,0.0,3,0,0
22,275.0,420.0,420.0,1,0,0
18,460.0,1176.0,1176.0,1,0,0
19,460.0,3.5,3.5,2,0,0
8,407.0,0.0,0.0,1,0,0
13,373.0,0.0,0.0,1,0,0
17,460.0,38.666666666666664,7.0,3,0,0
16,275.0,47.0,47.0,1,0,0
17,275.0,0.0,0.0,1,0,0
15,275.0,0.0,0.0,1,0,0
17,407.0,0.0,0.0,2,0,0
27,460.0,1714.0,1714.0,1,0,0
18,275.0,0.0,0.0,1,0,0
24,460.0,259.0,259.0,2,0,0
19,275.0,85.0,90.0,3,0,0
22,397.0,42.0,42.0,1,0,0
24,397.0,123.0,123.0,3,0,0
23,397.0,91.0,91.0,2,0,0
16,351.0,73.0,73.0,2,0,0
14,397.0,0.0,0.0,1,0,0
16,397.0,2.0,2.0,1,0,0
15,397.0,9.0,9.0,1,0,0
18,397.0,9.0,9.0,1,0,0
11,362.0,70.0,70.0,1,0,0
15,340.0,3.0,3.0,1,0,0
23,299.0,0.0,0.0,1,0,0
20,484.0,0.0,0.0,3,0,0
22,299.0,0.0,0.0,1,0,0
20,299.0,0.0,0.0,1,0,0
15,299.0,9.0,9.0,1,0,0
14,299.0,0.0,0.0,1,0,0
19,299.0,0.25,0.0,4,0,0
18,299.0,6.666666666666667,10.0,3,0,0
17,299.0,9.5,9.5,4,0,0
