timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
17,439.0,14.5,0.0,4,0,0
18,285.0,22.0,22.0,1,0,0
15,285.0,23.5,23.5,2,0,0
19,439.0,0.0,0.0,1,0,0
21,285.0,49.0,49.0,1,0,0
16,383.0,2.0,2.0,1,0,0
17,383.0,2.0,2.0,1,0,0
20,417.0,15.0,15.0,2,0,0
14,274.0,0.0,0.0,1,0,0
16,319.0,33.4,25.0,5,0,0
17,372.0,45.0,45.0,1,0,0
18,372.0,6.0,6.0,1,0,0
17,319.0,21.0,21.0,2,0,0
19,372.0,53.0,53.0,1,0,0
20,372.0,0.0,0.0,2,0,0
22,372.0,3.0,3.0,2,0,0
23,372.0,124.0,124.0,1,0,0
24,319.0,182.5,182.5,2,0,0
23,319.0,145.0,145.0,1,0,0
24,470.0,584.7142857142857,600.0,7,0,0
21,470.0,124.0,29.0,3,0,0
19,470.0,528.0,528.0,1,0,0
20,319.0,0.0,0.0,3,0,0
19,319.0,201.0,201.0,2,0,0
20,470.0,382.0,343.0,3,0,0
14,383.0,2.0,2.0,2,0,0
17,470.0,17.0,17.0,1,0,0
22,319.0,501.0,154.0,3,0,0
15,383.0,8.5,8.5,2,0,0
18,470.0,0.0,0.0,1,0,0
21,319.0,144.25,22.0,4,0,0
15,417.0,0.0,0.0,1,0,0
13,417.0,0.0,0.0,1,0,0
19,417.0,13.0,13.0,1,0,0
28,470.0,217.0,217.0,2,0,0
17,417.0,13.0,13.0,1,0,0
16,417.0,6.5,6.5,2,0,0
8,470.0,0.0,0.0,1,0,0
22,361.0,48.0,48.0,1,0,0
20,361.0,389.0,389.0,1,0,0
19,361.0,411.0,389.0,3,0,0
17,361.0,213.5,213.5,2,0,0
16,361.0,18.0,18.0,1,0,0
23,274.0,38.333333333333336,0.0,3,0,0
24,274.0,102.5,102.5,2,0,0
13,372.0,6.0,6.0,1,0,0
15,372.0,0.0,0.0,2,0,0
17,274.0,0.0,0.0,1,0,0
22,274.0,0.0,0.0,1,0,0
20,274.0,115.0,115.0,2,0,0
22,396.0,0.0,0.0,1,0,0
19,350.0,20.5,20.5,2,0,0
14,396.0,0.0,0.0,1,0,0
16,396.0,0.0,0.0,1,0,0
18,396.0,198.0,198.0,1,0,0
21,396.0,0.0,0.0,1,0,0
20,396.0,95.66666666666667,0.0,3,0,0
15,361.0,0.0,0.0,1,0,0
14,361.0,36.0,36.0,1,0,0
13,361.0,389.0,389.0,1,0,0
17,287.0,0.0,0.0,2,0,0
23,374.0,16.0,16.0,1,0,0
18,419.0,0.0,0.0,1,0,0
23,419.0,0.0,0.0,1,0,0
22,419.0,0.0,0.0,1,0,0
14,374.0,3.0,3.0,1,0,0
19,374.0,19.0,19.0,1,0,0
20,374.0,82.0,82.0,1,0,0
10,419.0,0.0,0.0,1,0,0
17,419.0,0.0,0.0,1,0,0
22,363.0,77.0,77.0,1,0,0
20,408.0,0.0,0.0,3,0,0
19,408.0,81.0,81.0,2,0,0
18,408.0,4.0,7.0,7,0,0
24,408.0,0.5,0.5,6,0,0
23,408.0,0.0,0.0,1,0,0
22,408.0,0.3333333333333333,0.0,3,0,0
18,363.0,12.0,12.0,1,0,0
21,461.0,0.0,0.0,3,0,0
22,461.0,2.5714285714285716,0.0,7,0,0
19,461.0,318.5,318.5,2,0,0
20,461.0,0.0,0.0,1,0,0
17,461.0,85.0,85.0,1,0,0
8,408.0,38.0,38.0,1,0,0
18,461.0,0.0,0.0,2,0,0
13,408.0,0.0,0.0,1,0,0
17,408.0,46.0,27.0,4,0,0
16,408.0,29.5,29.5,2,0,0
15,408.0,44.5,44.5,2,0,0
23,461.0,0.0,0.0,6,0,0
14,408.0,25.666666666666668,1.0,3,0,0
24,461.0,0.0,0.0,15,0,0
14,292.0,0.0,0.0,1,0,0
18,292.0,49.8,83.0,5,0,0
17,292.0,111.5,109.5,4,0,0
16,292.0,32.0,32.0,1,0,0
15,292.0,27.5,25.0,4,0,0
21,337.0,0.0,0.0,1,0,0
21,390.0,98.0,98.0,1,0,0
22,337.0,0.0,0.0,1,0,0
20,337.0,52.0,52.0,2,0,0
17,337.0,0.0,0.0,2,0,0
18,337.0,0.0,0.0,1,0,0
13,435.0,77.0,77.0,1,0,0
15,435.0,85.0,85.0,2,0,0
17,435.0,104.33333333333333,77.0,3,0,0
13,326.0,126.5,126.5,2,0,0
12,326.0,0.0,0.0,1,0,0
22,326.0,113.0,113.0,1,0,0
19,326.0,113.0,113.0,1,0,0
7,435.0,10.0,10.0,1,0,0
20,326.0,113.0,113.0,3,0,0
18,326.0,56.5,56.5,2,0,0
16,326.0,584.5,584.5,2,0,0
14,390.0,0.0,0.0,1,0,0
17,390.0,55.5,55.5,2,0,0
19,390.0,67.0,67.0,1,0,0
23,326.0,113.0,113.0,2,0,0
18,390.0,77.0,77.0,2,0,0
24,326.0,0.0,0.0,1,0,0
22,292.0,131.0,131.0,2,0,0
21,292.0,138.5,131.0,10,0,0
20,292.0,60.0,49.0,9,0,0
19,292.0,72.6,82.0,5,0,0
25,292.0,180.0,180.0,1,0,0
24,292.0,131.72727272727272,131.0,11,0,0
23,292.0,131.0,131.0,2,0,0
23,459.0,0.0,0.0,4,0,0
22,459.0,0.0,0.0,2,0,0
24,459.0,109.6,0.0,5,0,0
11,459.0,0.0,0.0,1,0,0
15,413.0,3.0,3.0,1,0,0
19,459.0,0.0,0.0,5,0,0
18,459.0,0.0,0.0,2,0,0
18,413.0,0.0,0.0,1,0,0
17,413.0,13.5,13.5,2,0,0
16,413.0,3.0,3.0,1,0,0
20,459.0,0.0,0.0,3,0,0
17,459.0,35.0,35.0,1,0,0
16,459.0,0.0,0.0,1,0,0
12,304.0,85.0,85.0,1,0,0
27,448.0,0.0,0.0,1,0,0
14,304.0,97.0,97.0,1,0,0
24,402.0,142.88,3.0,25,0,0
23,448.0,0.0,0.0,1,0,0
22,448.0,0.0,0.0,3,0,0
9,304.0,106.5,106.5,2,0,0
20,304.0,69.8,0.0,5,0,0
19,304.0,0.0,0.0,1,0,0
16,304.0,82.33333333333333,85.0,3,0,0
15,304.0,134.0,107.5,4,0,0
18,304.0,72.33333333333333,73.0,3,0,0
17,304.0,192.66666666666666,206.0,3,0,0
13,448.0,117.0,117.0,1,0,0
12,448.0,5.0,5.0,1,0,0
14,402.0,2.0,2.0,1,0,0
19,402.0,6.666666666666667,3.0,3,0,0
18,402.0,2.0,2.0,1,0,0
18,448.0,5.0,5.0,1,0,0
17,402.0,1.3333333333333333,2.0,3,0,0
16,402.0,1.0,1.0,2,0,0
20,448.0,0.0,0.0,1,0,0
15,448.0,5.0,5.0,1,0,0
23,402.0,190.0909090909091,236.0,11,0,0
22,402.0,243.0,97.0,5,0,0
17,448.0,5.0,5.0,1,0,0
21,402.0,209.26666666666668,97.0,15,0,0
16,448.0,0.0,0.0,1,0,0
20,402.0,5.142857142857143,4.0,7,0,0
10,339.0,142.0,142.0,1,0,0
19,283.0,57.333333333333336,55.0,3,0,0
18,283.0,0.0,0.0,2,0,0
23,283.0,0.0,0.0,1,0,0
11,328.0,24.0,24.0,1,0,0
22,426.0,0.0,0.0,1,0,0
23,426.0,0.0,0.0,3,0,0
24,426.0,100.0,100.0,1,0,0
20,328.0,34.0,34.0,1,0,0
18,328.0,0.0,0.0,1,0,0
24,328.0,114.0,114.0,1,0,0
21,328.0,22.0,31.0,3,0,0
22,328.0,87.25,71.0,4,0,0
18,426.0,42.5,42.5,2,0,0
19,426.0,0.0,0.0,1,0,0
21,426.0,0.0,0.0,1,0,0
15,426.0,0.0,0.0,2,0,0
18,370.0,6.5,6.5,2,0,0
20,370.0,30.0,40.0,4,0,0
21,370.0,40.0,40.0,7,0,0
22,370.0,40.0,40.0,7,0,0
23,370.0,31.11111111111111,40.0,9,0,0
24,370.0,40.0,40.0,8,0,0
14,415.0,0.0,0.0,1,0,0
20,415.0,0.0,0.0,1,0,0
18,306.0,542.0,542.0,1,0,0
20,306.0,0.0,0.0,2,0,0
19,306.0,911.0,911.0,1,0,0
22,306.0,193.0,193.0,2,0,0
17,370.0,0.0,0.0,2,0,0
18,310.0,76.0,76.0,1,0,0
18,247.0,383.0,383.0,1,0,0
17,247.0,305.0,305.0,2,0,0
18,454.0,1.0,1.0,2,0,0
19,247.0,15.5,15.5,2,0,0
22,247.0,2.0,2.0,1,0,0
11,247.0,29.0,29.0,1,0,0
20,454.0,0.0,0.0,1,0,0
13,247.0,29.0,29.0,1,0,0
16,247.0,29.0,29.0,1,0,0
15,247.0,0.0,0.0,1,0,0
8,454.0,0.0,0.0,1,0,0
18,345.0,0.0,0.0,1,0,0
16,489.0,0.0,0.0,1,0,0
22,489.0,0.0,0.0,1,0,0
21,489.0,0.0,0.0,1,0,0
20,489.0,0.0,0.0,1,0,0
22,334.0,0.0,0.0,1,0,0
23,334.0,449.0,449.0,1,0,0
21,334.0,87.0,87.0,1,0,0
18,334.0,4.5,4.5,2,0,0
15,432.0,0.0,0.0,5,0,0
17,432.0,17.0,17.0,1,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,8.5,8.5,2,0,0
12,432.0,17.0,17.0,1,0,0
14,432.0,0.0,0.0,1,0,0
20,432.0,0.0,0.0,1,0,0
16,369.0,0.0,0.0,3,0,0
16,323.0,0.0,0.0,2,0,0
17,323.0,0.0,0.0,3,0,0
18,369.0,59.0,59.0,1,0,0
15,323.0,0.0,0.0,1,0,0
11,323.0,0.0,0.0,1,0,0
24,323.0,108.0,0.0,3,0,0
8,478.0,0.0,0.0,1,0,0
23,323.0,162.0,162.0,2,0,0
20,323.0,51.666666666666664,77.0,3,0,0
13,369.0,0.0,0.0,1,0,0
18,323.0,0.0,0.0,2,0,0
19,323.0,116.0,116.0,2,0,0
16,421.0,411.0,411.0,1,0,0
11,421.0,0.0,0.0,1,0,0
23,421.0,0.0,0.0,1,0,0
20,421.0,0.0,0.0,1,0,0
21,421.0,304.0,304.0,1,0,0
15,312.0,0.0,0.0,1,0,0
14,312.0,111.0,111.0,1,0,0
13,358.0,12.0,12.0,2,0,0
16,312.0,111.0,111.0,1,0,0
13,312.0,0.0,0.0,1,0,0
23,312.0,110.0,110.0,2,0,0
23,358.0,0.0,0.0,1,0,0
22,312.0,110.0,110.0,1,0,0
21,358.0,9.0,9.0,1,0,0
24,312.0,386.0,386.0,2,0,0
19,312.0,73.66666666666667,110.0,3,0,0
18,312.0,55.5,55.5,2,0,0
18,358.0,0.0,0.0,2,0,0
17,358.0,169.5,169.5,2,0,0
21,312.0,55.0,55.0,2,0,0
16,358.0,292.0,292.0,1,0,0
20,312.0,0.0,0.0,1,0,0
24,358.0,0.0,0.0,1,0,0
8,323.0,0.0,0.0,1,0,0
15,301.0,56.0,56.0,2,0,0
15,347.0,0.0,0.0,1,0,0
14,301.0,16.0,16.0,1,0,0
17,301.0,28.666666666666668,16.0,3,0,0
11,347.0,48.0,48.0,1,0,0
12,301.0,38.0,38.0,1,0,0
23,347.0,288.5,288.5,2,0,0
22,347.0,9.0,9.0,2,0,0
20,347.0,0.0,0.0,2,0,0
19,301.0,8.0,8.0,2,0,0
19,347.0,188.0,188.0,1,0,0
18,301.0,29.666666666666668,0.0,3,0,0
18,347.0,189.0,165.0,3,0,0
17,347.0,41.0,41.0,1,0,0
16,347.0,0.0,0.0,2,0,0
20,301.0,16.0,16.0,1,0,0
14,445.0,29.0,29.0,1,0,0
13,445.0,0.0,0.0,1,0,0
16,445.0,0.0,0.0,1,0,0
15,445.0,0.0,0.0,1,0,0
10,445.0,32.0,32.0,1,0,0
12,445.0,1.0,1.0,1,0,0
24,347.0,429.5,429.5,2,0,0
22,445.0,27.333333333333332,0.0,3,0,0
21,445.0,82.0,82.0,1,0,0
24,445.0,122.0,122.0,1,0,0
8,312.0,141.0,141.0,1,0,0
23,445.0,122.0,122.0,1,0,0
18,445.0,115.0,115.0,1,0,0
17,445.0,54.75,21.0,4,0,0
20,445.0,211.5,211.5,2,0,0
19,445.0,0.0,0.0,1,0,0
19,291.0,280.0,280.0,1,0,0
17,291.0,21.666666666666668,0.0,3,0,0
16,291.0,4.333333333333333,0.0,3,0,0
19,434.0,676.0,676.0,1,0,0
22,423.0,11.0,11.0,1,0,0
20,423.0,33.0,33.0,1,0,0
24,291.0,298.0,298.0,1,0,0
21,352.0,0.0,0.0,1,0,0
20,352.0,26.0,26.0,1,0,0
19,352.0,32.0,32.0,1,0,0
18,352.0,0.0,0.0,1,0,0
17,352.0,0.0,0.0,1,0,0
16,352.0,29.5,29.5,2,0,0
13,461.0,291.5,291.5,2,0,0
24,352.0,148.0,51.0,3,0,0
8,461.0,0.0,0.0,1,0,0
22,352.0,201.0,201.0,1,0,0
20,450.0,0.0,0.0,1,0,0
21,450.0,0.0,0.0,2,0,0
15,450.0,0.0,0.0,1,0,0
24,450.0,12.0,12.0,1,0,0
23,450.0,6.0,6.0,2,0,0
20,243.0,4.0,4.0,2,0,0
18,341.0,24.0,24.0,1,0,0
21,376.0,11.0,11.0,1,0,0
18,330.0,202.0,202.0,1,0,0
22,376.0,16.0,16.0,2,0,0
19,330.0,0.0,0.0,1,0,0
13,376.0,0.0,0.0,1,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,0.0,0.0,1,0,0
16,376.0,201.0,196.0,3,0,0
17,376.0,78.0,86.0,3,0,0
18,376.0,32.0,32.0,1,0,0
19,376.0,40.666666666666664,32.0,3,0,0
19,474.0,46.25,0.0,8,0,0
20,267.0,27.4,0.0,5,0,0
19,267.0,309.0,0.0,6,0,0
20,474.0,98.0,19.0,6,0,0
17,474.0,8.8,0.0,10,0,0
18,474.0,14.0,2.0,3,0,0
21,267.0,137.0,137.0,2,0,0
15,474.0,21.5,21.5,4,0,0
24,267.0,129.66071428571428,137.0,56,0,0
16,474.0,0.0,0.0,2,0,0
23,267.0,0.0,0.0,2,0,0
13,474.0,21.5,21.5,2,0,0
14,474.0,32.25,43.0,4,0,0
25,267.0,137.0,137.0,7,0,0
12,267.0,0.0,0.0,3,0,0
14,267.0,0.0,0.0,1,0,0
13,267.0,0.0,0.0,2,0,0
16,267.0,0.0,0.0,2,0,0
18,267.0,0.0,0.0,8,0,0
21,474.0,73.5,0.0,4,0,0
17,267.0,0.0,0.0,6,0,0
20,365.0,33.0,33.0,4,0,0
21,365.0,46.0,43.0,3,0,0
23,365.0,52.0,52.0,1,0,0
24,365.0,72.0,72.0,2,0,0
12,474.0,43.0,43.0,1,0,0
17,365.0,10.0,10.0,1,0,0
18,365.0,21.0,21.0,2,0,0
19,365.0,0.0,0.0,4,0,0
19,354.0,182.0,182.0,1,0,0
18,354.0,6.0,6.0,1,0,0
17,354.0,30.0,6.0,3,0,0
16,354.0,0.0,0.0,1,0,0
13,354.0,6.0,6.0,1,0,0
22,354.0,38.5,38.5,2,0,0
21,354.0,77.0,77.0,1,0,0
20,354.0,6.0,6.0,1,0,0
18,452.0,0.0,0.0,1,0,0
18,441.0,2.0,2.0,3,0,0
17,441.0,1.8181818181818181,2.0,11,0,0
20,441.0,2.0,2.0,10,0,0
19,441.0,1.0,1.0,4,0,0
16,441.0,1.3333333333333333,2.0,3,0,0
21,441.0,24.0,20.0,4,0,0
22,378.0,0.0,0.0,1,0,0
16,378.0,0.0,0.0,1,0,0
17,476.0,8.0,8.0,1,0,0
18,269.0,1.0,1.0,2,0,0
17,269.0,0.0,0.0,2,0,0
18,476.0,0.0,0.0,3,0,0
20,269.0,6.5,6.5,2,0,0
16,476.0,8.0,8.0,1,0,0
19,269.0,0.0,0.0,2,0,0
13,476.0,9.0,9.0,1,0,0
21,269.0,0.0,0.0,3,0,0
10,269.0,0.0,0.0,1,0,0
26,476.0,2.0,2.0,1,0,0
23,476.0,7.0,7.0,2,0,0
24,476.0,3.0,3.0,1,0,0
14,269.0,0.0,0.0,2,0,0
21,476.0,58.0,58.0,1,0,0
13,269.0,0.0,0.0,1,0,0
22,476.0,3.0,3.0,1,0,0
19,476.0,0.0,0.0,2,0,0
20,476.0,11.666666666666666,8.0,3,0,0
18,321.0,0.0,0.0,3,0,0
19,367.0,0.0,0.0,1,0,0
16,321.0,13.0,13.0,2,0,0
20,367.0,0.0,0.0,1,0,0
17,321.0,0.0,0.0,1,0,0
24,367.0,0.0,0.0,1,0,0
10,367.0,22.0,22.0,1,0,0
24,321.0,119.5,119.5,2,0,0
22,321.0,0.0,0.0,1,0,0
23,321.0,0.0,0.0,2,0,0
20,321.0,0.0,0.0,2,0,0
21,321.0,0.0,0.0,1,0,0
14,465.0,0.0,0.0,2,0,0
12,416.0,27.0,27.0,1,0,0
16,416.0,9.0,9.0,1,0,0
20,416.0,9.0,9.0,2,0,0
24,360.0,41.666666666666664,0.0,3,0,0
22,405.0,0.0,0.0,1,0,0
22,360.0,0.0,0.0,1,0,0
21,360.0,79.0,79.0,1,0,0
21,405.0,3.0,3.0,1,0,0
20,360.0,25.0,33.0,3,0,0
18,360.0,29.0,19.0,3,0,0
21,307.0,2.0,2.0,1,0,0
20,307.0,2.0,2.0,2,0,0
23,307.0,164.0,164.0,1,0,0
22,307.0,0.0,0.0,2,0,0
16,405.0,129.0,129.0,1,0,0
15,405.0,4.0,4.0,1,0,0
19,405.0,0.0,0.0,1,0,0
24,395.0,11.0,11.0,1,0,0
23,395.0,64.0,64.0,1,0,0
18,395.0,0.0,0.0,1,0,0
20,395.0,0.0,0.0,1,0,0
19,395.0,0.0,0.0,7,0,0
21,395.0,27.0,27.0,1,0,0
8,360.0,0.0,0.0,1,0,0
16,493.0,0.0,0.0,1,0,0
16,360.0,11.5,11.5,2,0,0
15,360.0,23.0,23.0,5,0,0
14,360.0,32.5,32.5,2,0,0
13,360.0,0.0,0.0,1,0,0
11,360.0,0.0,0.0,1,0,0
22,297.0,111.0,111.0,1,0,0
14,395.0,76.0,76.0,1,0,0
15,429.0,0.0,0.0,1,0,0
17,297.0,88.0,88.0,2,0,0
17,429.0,134.5,134.5,2,0,0
18,429.0,37.0,37.0,2,0,0
21,297.0,115.0,115.0,2,0,0
20,297.0,0.0,0.0,1,0,0
14,429.0,6.0,6.0,1,0,0
9,275.0,0.0,0.0,1,0,0
12,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
15,373.0,0.0,0.0,1,0,0
16,373.0,63.0,22.0,13,0,0
17,373.0,464.22222222222223,554.0,9,0,0
18,373.0,45.0,22.0,3,0,0
19,373.0,0.0,0.0,1,0,0
20,373.0,0.0,0.0,1,0,0
21,471.0,0.0,0.0,1,0,0
18,471.0,0.0,0.0,2,0,0
19,471.0,2.6666666666666665,0.0,3,0,0
16,471.0,0.0,0.0,3,0,0
17,471.0,0.0,0.0,3,0,0
26,471.0,0.0,0.0,1,0,0
19,362.0,0.0,0.0,1,0,0
15,471.0,0.0,0.0,2,0,0
12,471.0,934.1666666666666,1232.5,6,0,0
13,471.0,693.6,1116.0,5,0,0
22,460.0,13.0,13.0,1,0,0
24,275.0,43.5,43.5,2,0,0
20,460.0,20.0,20.0,2,0,0
21,460.0,308.0,308.0,1,0,0
18,460.0,0.0,0.0,1,0,0
12,373.0,0.0,0.0,1,0,0
19,460.0,3.5,3.5,2,0,0
13,373.0,0.0,0.0,1,0,0
16,460.0,0.0,0.0,1,0,0
17,460.0,308.0,308.0,1,0,0
16,275.0,0.0,0.0,1,0,0
17,275.0,47.0,47.0,1,0,0
15,275.0,0.0,0.0,1,0,0
18,407.0,0.0,0.0,1,0,0
17,407.0,0.0,0.0,2,0,0
16,407.0,182.66666666666666,0.0,3,0,0
18,275.0,21.0,21.0,2,0,0
24,460.0,0.0,0.0,1,0,0
15,407.0,0.0,0.0,2,0,0
19,275.0,46.25,47.0,4,0,0
25,460.0,1241.0,1241.0,1,0,0
22,397.0,10.5,10.5,2,0,0
16,351.0,57.5,57.5,2,0,0
8,299.0,0.0,0.0,1,0,0
12,460.0,0.0,0.0,1,0,0
16,397.0,24.0,24.0,2,0,0
13,460.0,7.0,7.0,1,0,0
15,397.0,0.0,0.0,1,0,0
14,362.0,72.0,72.0,1,0,0
11,362.0,70.0,70.0,1,0,0
17,340.0,3.0,3.0,1,0,0
16,340.0,0.5,0.5,2,0,0
