timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
35511.0,1600-2012001398904-027879,rideHailVehicle-1600-2016000548790-0137881,44.0
35689.0,700-2015000949415-1112929,rideHailVehicle-700-2013000532687-143111,221.0
36167.0,600-2016000364640-0132629,rideHailVehicle-700-2015001114301-0116382,26.0
36281.0,1801-2012000496852-010184,rideHailVehicle-1801-2012000279125-05839,328.0
36825.0,900-2013000280546-036674,rideHailVehicle-202-2014001138085-085381,67.0
36906.0,201-2015000207675-095159,rideHailVehicle-201-2015000207675-095033,19.0
37125.0,1901-2012000529759-010361,rideHailVehicle-1901-2013001068053-053016,74.0
37018.0,500-2013000438496-140701,rideHailVehicle-600-2015000272305-096324,25.0
36894.0,10405-2016000770035-0143205,rideHailVehicle-10405-2015000938182-2112788,362.0
37423.0,1001-2014001002756-082040,rideHailVehicle-1001-2016000647792-1140495,17.0
37491.0,10405-2016000512260-0137052,rideHailVehicle-202-2014001404766-090739,112.0
37539.0,1101-2012000131467-02485,rideHailVehicle-1101-2012000390854-07623,16.0
37575.0,1801-2016000250854-3130801,rideHailVehicle-1902-2016000568684-0138557,23.0
37644.0,900-2016001487612-0156942,rideHailVehicle-202-2014001087840-084391,58.0
37753.0,202-2016000378294-0132938,rideHailVehicle-202-2012000420927-08850,37.0
37858.0,10600-2013000831682-048791,rideHailVehicle-10600-2015000855851-0110704,65.0
37759.0,1001-2014001231792-088155,rideHailVehicle-1001-2013000424744-040231,387.0
38163.0,700-2016000389885-0133255,rideHailVehicle-700-2016000874667-0145319,67.0
38274.0,600-2016000333866-0132235,rideHailVehicle-600-2014000293639-068519,70.0
38298.0,1500-2015001225649-1118891,rideHailVehicle-1500-2015001225649-1118835,88.0
38457.0,10405-2014000113616-163800,rideHailVehicle-10405-2015000699624-0104492,43.0
38503.0,600-2016001223046-0151836,rideHailVehicle-700-2014001333793-089615,58.0
38428.0,1001-2016000647792-1140495,rideHailVehicle-1001-2015000084908-092685,167.0
38634.0,600-2016000116811-0127697,rideHailVehicle-600-2014000266090-067558,58.0
38758.0,100-2012001471932-029503,rideHailVehicle-700-2016000364640-0132586,29.0
38929.0,700-2014000159546-065152,rideHailVehicle-700-2016001086831-0148744,44.0
38920.0,1001-2015001440276-0123209,rideHailVehicle-1001-2014000392422-069930,58.0
38938.0,1600-2014000490800-071884,rideHailVehicle-1600-2015001265529-0119610,44.0
38865.0,1001-2016000770035-0143269,rideHailVehicle-1001-2016001479726-0156540,317.0
39180.0,10103-2012000793579-015226,rideHailVehicle-1105-2013000921416-150587,19.0
39299.0,100-2014000792901-076982,rideHailVehicle-700-2014000126757-064503,156.0
39532.0,600-2016000987597-0147598,rideHailVehicle-600-2014000560532-073703,81.0
39098.0,1500-2013000780914-047961,rideHailVehicle-1500-2013000780914-047937,546.0
39581.0,201-2015000816977-2109155,rideHailVehicle-1002-2016001451342-1155924,127.0
39256.0,900-2013000280546-036563,rideHailVehicle-900-2013000272718-036295,556.0
39887.0,201-2016000250854-1130745,rideHailVehicle-201-2015000272305-096267,21.0
39468.0,201-2012000892593-018213,rideHailVehicle-202-2013001181429-054940,543.0
40022.0,700-2013000532687-142943,rideHailVehicle-600-2014000266090-067558,41.0
40151.0,900-2016001210775-0151127,rideHailVehicle-201-2014000763883-076634,22.0
40159.0,1500-2012000987013-020354,rideHailVehicle-10600-2013001290223-057263,37.0
40029.0,100-2016000389885-0133244,rideHailVehicle-100-2012000116810-01954,211.0
40030.0,1001-2013000226617-035255,rideHailVehicle-1001-2016000215667-0129496,377.0
40418.0,600-2016000674160-0140736,rideHailVehicle-600-2014000224796-066443,38.0
40428.0,1001-2016001216686-0151349,rideHailVehicle-202-2016000097184-0126885,275.0
40617.0,201-2013001219485-056013,rideHailVehicle-201-2015000018557-091626,9.0
40842.0,1108-2016000874667-1145431,rideHailVehicle-1105-2014001061014-083648,4.0
40876.0,700-2015001162246-1117138,rideHailVehicle-300-2012001416139-028567,67.0
41095.0,10405-2013000441169-041240,rideHailVehicle-10405-2013000441169-041316,5.0
41163.0,100-2012001471932-029463,rideHailVehicle-300-2014000077550-062798,175.0
41355.0,700-2013000641153-045528,rideHailVehicle-700-2015000557350-0101297,65.0
41486.0,1801-2016000069252-1126432,rideHailVehicle-1801-2013000106297-032046,35.0
41489.0,700-2014000585174-274259,rideHailVehicle-700-2014000537083-073101,28.0
41817.0,700-2013000190262-133920,rideHailVehicle-700-2014000477188-071106,25.0
41772.0,900-2013000280546-036563,rideHailVehicle-900-2013000272718-036295,11.0
41871.0,1500-2012000974218-020118,rideHailVehicle-1500-2013000772599-047868,2.0
41663.0,1001-2015000765762-0106177,rideHailVehicle-1001-2016000837646-0144976,303.0
42024.0,100-2012001471932-029463,rideHailVehicle-700-2012000116810-02024,20.0
42012.0,1101-2012000131467-02485,rideHailVehicle-1101-2012000390854-07623,16.0
42038.0,500-2013000115942-032409,rideHailVehicle-1500-2015001225649-1118779,22.0
42251.0,500-2012000442109-09331,rideHailVehicle-500-2013000532687-043272,58.0
42335.0,600-2016000772838-1143497,rideHailVehicle-700-2015000557350-0101297,58.0
42229.0,202-2015000827957-0109485,rideHailVehicle-1001-2012001433817-028666,370.0
42439.0,1700-2012001333257-026168,rideHailVehicle-1700-2015001219743-0118183,43.0
42555.0,1600-2013000532687-243172,rideHailVehicle-1600-2013000431434-040465,44.0
42643.0,1101-2013000641521-045648,rideHailVehicle-1107-2014000834285-077698,116.0
42670.0,10405-2012000544482-010823,rideHailVehicle-10405-2016000444670-0135080,41.0
43085.0,1108-2015000850269-0110540,rideHailVehicle-1107-2015000050024-192375,10.0
43155.0,100-2016000155763-0128471,rideHailVehicle-100-2016000675463-0141054,136.0
42621.0,700-2012000116810-02024,rideHailVehicle-700-2013000784714-048031,656.0
43165.0,202-2015000207675-095202,rideHailVehicle-202-2012000325210-06218,43.0
43300.0,500-2012000584680-011766,rideHailVehicle-500-2012000442109-09331,58.0
43433.0,700-2016000874667-0145495,rideHailVehicle-700-2012000731198-014393,42.0
43446.0,1600-2012001398904-027879,rideHailVehicle-1500-2012000987013-020266,35.0
43494.0,10104-2013000190262-333974,rideHailVehicle-10104-2016000409711-0134196,38.0
43562.0,100-2014000308169-068871,rideHailVehicle-100-2012000926280-018733,230.0
43757.0,700-2016000389885-0133303,rideHailVehicle-900-2016001210775-0151069,22.0
43555.0,202-2015000630216-0103184,rideHailVehicle-201-2014000775952-076780,543.0
43793.0,900-2015000538774-0100783,rideHailVehicle-202-2014001138085-085381,385.0
44170.0,700-2016000874667-0145407,rideHailVehicle-700-2012001398904-027834,10.0
44393.0,1600-2016000069252-0126596,rideHailVehicle-1700-2015000420261-099419,43.0
44659.0,600-2016001223046-0151836,rideHailVehicle-1600-2013000431434-040465,43.0
44715.0,1600-2016000645198-0140286,rideHailVehicle-700-2014000386255-069752,10.0
44806.0,500-2013000438496-140701,rideHailVehicle-600-2015000272305-096324,48.0
44770.0,700-2014001002756-082038,rideHailVehicle-700-2012000731198-014393,72.0
44941.0,1200-2014000212413-066126,rideHailVehicle-1200-2013000485454-041659,30.0
44936.0,1600-2014000490800-071884,rideHailVehicle-1600-2016000548790-0137881,35.0
44943.0,700-2013000359041-038113,rideHailVehicle-700-2015000313170-097257,100.0
45014.0,600-2016000333866-0132235,rideHailVehicle-600-2014000293639-068519,21.0
45070.0,1001-2014001002756-082040,rideHailVehicle-202-2016000378294-0133014,82.0
44781.0,1001-2014000490800-071874,rideHailVehicle-1001-2016000783118-0143865,542.0
45205.0,10405-2016000512260-0137052,rideHailVehicle-202-2012000190101-23676,74.0
45224.0,1500-2015001225649-1118891,rideHailVehicle-1500-2015001225649-1118835,13.0
45216.0,1500-2014000561422-073854,rideHailVehicle-1600-2013000068309-031149,42.0
45270.0,1500-2013000280546-036597,rideHailVehicle-10600-2013001290223-057263,275.0
45410.0,10405-2014000308169-068865,rideHailVehicle-10405-2016000647792-1140401,43.0
45694.0,202-2016000378294-0132938,rideHailVehicle-700-2015001114301-0116382,40.0
46020.0,1902-2016000607896-1139294,rideHailVehicle-10104-2014001171812-186299,38.0
46043.0,201-2012001045321-020803,rideHailVehicle-201-2012000851507-017371,193.0
46120.0,10405-2013000592996-044231,rideHailVehicle-10405-2013000592996-044204,43.0
46265.0,700-2015000949415-1112929,rideHailVehicle-700-2012000804271-115392,25.0
46573.0,1101-2015001162246-0117257,rideHailVehicle-1101-2014000113616-063846,28.0
46636.0,10405-2016000770035-0143205,rideHailVehicle-10405-2015000938182-2112788,21.0
46425.0,406-2016000757207-0142759,rideHailVehicle-1001-2014000392422-069930,418.0
46100.0,1107-2013000262511-035972,rideHailVehicle-1101-2012001385924-027477,809.0
46915.0,1500-2014000252874-067085,rideHailVehicle-1500-2016000614752-0139445,2.0
46954.0,700-2013000486183-041738,rideHailVehicle-700-2012000227712-04782,8.0
46756.0,201-2012000892593-018213,rideHailVehicle-900-2013000916346-050287,344.0
46816.0,100-2012000442733-09400,rideHailVehicle-100-2015000103285-093048,350.0
47023.0,1001-2014001231792-088155,rideHailVehicle-700-2015001114301-0116382,138.0
46635.0,201-2015000557350-1101178,rideHailVehicle-201-2013001243576-056495,599.0
47208.0,100-2016000389885-0133244,rideHailVehicle-100-2012000116810-01954,38.0
47288.0,600-2016000364640-0132629,rideHailVehicle-900-2015000831253-1109631,56.0
47382.0,10405-2016001223046-1151888,rideHailVehicle-10405-2013000668727-146244,58.0
47521.0,500-2016000966720-0146967,rideHailVehicle-401-2016001254527-0152934,20.0
47588.0,700-2016000510160-0136735,rideHailVehicle-700-2012000731198-014393,36.0
47121.0,1700-2014000079080-063056,rideHailVehicle-1700-2016000063348-0126169,712.0
47768.0,700-2015001162246-1117138,rideHailVehicle-300-2012001416139-028567,5.0
47721.0,1001-2013000831682-048847,rideHailVehicle-202-2016000378294-0133014,17.0
47355.0,300-2012000325210-06181,rideHailVehicle-300-2014001166634-086112,618.0
47832.0,1108-2016000874667-1145431,rideHailVehicle-1200-2014001343412-089798,14.0
47809.0,1801-2016000250854-3130801,rideHailVehicle-500-2016001232300-0152450,83.0
47983.0,201-2015000549553-0101043,rideHailVehicle-201-2013001206907-055801,57.0
48105.0,1801-2016000069252-1126432,rideHailVehicle-1801-2013000106297-032046,58.0
48209.0,700-2014000159546-065152,rideHailVehicle-700-2014001087840-084444,52.0
48294.0,600-2016000987597-0147598,rideHailVehicle-500-2015000398159-098967,43.0
48394.0,10405-2013001099005-153754,rideHailVehicle-10405-2016000900036-0145976,58.0
48228.0,1001-2016001216686-0151349,rideHailVehicle-202-2012000190101-23843,378.0
48206.0,1001-2016000647792-1140495,rideHailVehicle-201-2015000207675-095033,378.0
48663.0,201-2015000050024-092330,rideHailVehicle-900-2013000916346-050287,58.0
48550.0,600-2016000116811-0127697,rideHailVehicle-201-2012000851507-017371,252.0
48790.0,700-2013000663889-045980,rideHailVehicle-600-2012001105744-022241,26.0
48771.0,600-2016000674160-0140736,rideHailVehicle-1700-2012000566763-011418,25.0
48747.0,10600-2012001355332-026542,rideHailVehicle-10600-2014000481364-071467,222.0
48990.0,700-2016000389885-0133255,rideHailVehicle-600-2015000242612-095907,40.0
49051.0,1600-2013000532687-243172,rideHailVehicle-1600-2016001091548-1148848,32.0
49191.0,600-2016000772838-1143497,rideHailVehicle-700-2015000557350-0101297,9.0
49236.0,700-2013000190262-133920,rideHailVehicle-1107-2015000804471-1108139,24.0
49421.0,1500-2016000690309-0141461,rideHailVehicle-1600-2015001164577-0117398,134.0
49629.0,100-2012000131467-02513,rideHailVehicle-100-2016000645198-0140175,37.0
49594.0,1700-2014000079080-063056,rideHailVehicle-1700-2016000063348-0126169,58.0
48999.0,1801-2012000496852-010184,rideHailVehicle-500-2016001232300-0152390,943.0
49765.0,700-2014000477188-071184,rideHailVehicle-900-2015000831253-1109718,33.0
49903.0,201-2012000965843-119754,rideHailVehicle-201-2012001315564-025553,65.0
49946.0,10600-2013000831682-048791,rideHailVehicle-10600-2015000855851-0110704,32.0
49271.0,100-2015001314717-0121072,rideHailVehicle-100-2012000217991-04404,724.0
50007.0,10405-2013000441169-041240,rideHailVehicle-201-2013000913089-050049,26.0
50165.0,300-2016000412886-0134334,rideHailVehicle-300-2014000447887-070421,44.0
50173.0,201-2015000207675-095159,rideHailVehicle-1001-2016000647792-1140495,38.0
50250.0,700-2016000674160-0140737,rideHailVehicle-900-2016001210775-0151069,72.0
50302.0,1902-2015000810401-4108688,rideHailVehicle-10104-2014000763883-076549,51.0
50413.0,1107-2015001250406-0119348,rideHailVehicle-1107-2013000963486-051037,13.0
50415.0,1002-2014000516999-072432,rideHailVehicle-1106-2014000358619-169215,58.0
50696.0,700-2013000641153-045499,rideHailVehicle-300-2012001416139-028567,72.0
50622.0,700-2015000557350-0101297,rideHailVehicle-700-2012001398904-027834,72.0
50618.0,202-2015000207675-095202,rideHailVehicle-202-2012000325210-06218,13.0
50636.0,100-2015001314717-0121072,rideHailVehicle-408-2014000386255-069749,56.0
50705.0,1001-2016000770035-0143269,rideHailVehicle-10405-2015000699624-0104492,288.0
50867.0,1600-2012000849754-017293,rideHailVehicle-1500-2012000987013-020266,44.0
50830.0,202-2015000827957-0109485,rideHailVehicle-202-2014001404766-090739,288.0
51173.0,900-2016001210775-0151127,rideHailVehicle-201-2014000763883-076634,28.0
51188.0,10600-2012000987013-020366,rideHailVehicle-1200-2015001225649-0118889,58.0
51172.0,201-2015000050024-092330,rideHailVehicle-202-2012000311610-06113,161.0
51189.0,1001-2013000226617-035255,rideHailVehicle-1001-2013000424744-040231,235.0
51309.0,300-2016000233221-0129784,rideHailVehicle-300-2015001225182-0118723,29.0
51285.0,600-2013000190262-034062,rideHailVehicle-700-2014001493901-091548,26.0
51319.0,700-2013000532687-142943,rideHailVehicle-600-2014000266090-067558,48.0
51167.0,1500-2016000406848-0134062,rideHailVehicle-1500-2014000836897-078007,466.0
51473.0,700-2014001002756-082038,rideHailVehicle-700-2014000630646-075081,129.0
51484.0,100-2016000155763-0128471,rideHailVehicle-100-2016000675463-0141054,38.0
51522.0,10405-2013001157196-054532,rideHailVehicle-10405-2014001322943-089329,72.0
51600.0,700-2012001398904-027834,rideHailVehicle-700-2015000313170-097257,57.0
51647.0,100-2014000308169-068871,rideHailVehicle-100-2012000926280-018733,56.0
51696.0,1001-2014000490800-071874,rideHailVehicle-1001-2015000084908-092685,235.0
51761.0,1500-2014000561422-073854,rideHailVehicle-1600-2013000068309-031149,2.0
51851.0,201-2012001045321-020843,rideHailVehicle-201-2012001045321-020803,57.0
51762.0,10104-2013000190262-333974,rideHailVehicle-1700-2015001219743-0118183,12.0
52039.0,100-2012000442733-09400,rideHailVehicle-100-2015000103285-093048,56.0
52028.0,10405-2012000544482-010823,rideHailVehicle-300-2016000114870-0127326,44.0
52081.0,600-2014000224796-066523,rideHailVehicle-600-2013000190262-033846,80.0
52129.0,201-2012000266314-05336,rideHailVehicle-201-2015000018557-091626,22.0
52050.0,10405-2014000113616-163800,rideHailVehicle-10405-2016000900036-0145976,258.0
52124.0,500-2012000442109-09331,rideHailVehicle-600-2012001105744-022241,45.0
52073.0,700-2013000641153-045528,rideHailVehicle-700-2012001398904-027834,58.0
52280.0,600-2016000012225-0124696,rideHailVehicle-1600-2014001213505-087585,51.0
52285.0,700-2013000532687-143111,rideHailVehicle-900-2016001210775-0151069,21.0
52251.0,1600-2016000987597-0147572,rideHailVehicle-1700-2015000401067-099314,43.0
52388.0,1200-2014001372050-090534,rideHailVehicle-1200-2015001068293-0115444,58.0
52384.0,700-2012000793579-015200,rideHailVehicle-700-2013000532687-143111,12.0
52433.0,1500-2013000780914-047961,rideHailVehicle-1500-2013000780914-047937,41.0
52431.0,1500-2013001034691-052285,rideHailVehicle-10600-2014000004459-060986,43.0
52547.0,900-2015000538774-0100783,rideHailVehicle-202-2014001138085-085381,29.0
52646.0,10103-2012000793579-015226,rideHailVehicle-10600-2015000855851-0110704,32.0
52911.0,900-2015000810401-0108764,rideHailVehicle-900-2015000367198-098076,50.0
53020.0,900-2014000659476-075536,rideHailVehicle-900-2012001009640-020597,12.0
53138.0,100-2014000792901-077044,rideHailVehicle-700-2016000364640-0132586,88.0
53172.0,1001-2015001440276-0123209,rideHailVehicle-1001-2016001479726-0156540,173.0
52753.0,700-2012000336992-06443,rideHailVehicle-202-2014001087840-084391,652.0
53425.0,900-2014000287208-067873,rideHailVehicle-201-2014000763883-076634,22.0
53469.0,1107-2013000262511-035972,rideHailVehicle-1001-2013000226280-035098,103.0
53679.0,700-2016000674160-0140777,rideHailVehicle-600-2015000242612-095907,72.0
54002.0,1200-2016001223046-1151777,rideHailVehicle-1200-2015001219743-0118469,75.0
54086.0,300-2012000325210-06181,rideHailVehicle-100-2016000559873-0138382,47.0
54381.0,10405-2013000438496-040752,rideHailVehicle-202-2013000226617-035148,59.0
54503.0,600-2013000532687-043107,rideHailVehicle-600-2015000272305-096324,20.0
54517.0,1200-2015000769721-0106459,rideHailVehicle-1200-2016001467581-0156463,59.0
54715.0,201-2013000359041-038196,rideHailVehicle-201-2015000606538-0102287,65.0
54996.0,700-2016000643612-0140017,rideHailVehicle-700-2014000630646-075081,72.0
55108.0,500-2012000584680-011766,rideHailVehicle-500-2014000386255-069750,45.0
55126.0,900-2012001045321-020894,rideHailVehicle-900-2012001045321-020894,43.0
55095.0,700-2013000687337-046834,rideHailVehicle-700-2015000313170-097257,225.0
55236.0,1101-2014001362907-190384,rideHailVehicle-10102-2012000444431-09509,34.0
55257.0,100-2014000585174-074232,rideHailVehicle-408-2014000386255-069749,292.0
55344.0,1101-2015001162246-0117257,rideHailVehicle-1107-2013000963486-051037,115.0
55422.0,700-2016000510160-0136735,rideHailVehicle-700-2012000731198-014393,21.0
55335.0,1901-2015000837069-0110027,rideHailVehicle-1901-2016001254527-0153044,58.0
55477.0,700-2012000116810-02024,rideHailVehicle-700-2014000743195-076436,99.0
55566.0,10405-2012000177185-03522,rideHailVehicle-10405-2016000268296-1131350,58.0
55577.0,500-2016000966720-0146967,rideHailVehicle-401-2016001254527-0152934,47.0
55764.0,10600-2012001355332-026542,rideHailVehicle-10600-2014000481364-071467,47.0
55786.0,10600-2014001105461-084919,rideHailVehicle-10600-2016000351192-0132360,190.0
55873.0,1500-2014000252874-067085,rideHailVehicle-1500-2016000614752-0139445,13.0
55920.0,1001-2015000765762-0106177,rideHailVehicle-202-2013000226617-035148,288.0
56015.0,10405-2014000308169-068865,rideHailVehicle-1001-2016000215667-0129496,288.0
56247.0,1500-2016000690309-0141461,rideHailVehicle-1500-2014000287208-067756,11.0
56371.0,700-2016000510160-0136662,rideHailVehicle-700-2012000731198-014393,49.0
56368.0,1600-2015001164577-0117398,rideHailVehicle-1500-2016000545350-0137787,26.0
56491.0,700-2016000674160-0140737,rideHailVehicle-700-2014000630646-075081,5.0
56553.0,500-2013000438496-140787,rideHailVehicle-1500-2015001225649-1118779,107.0
56673.0,10405-2013000438496-141011,rideHailVehicle-10405-2012000813155-015828,58.0
56859.0,700-2014001087840-084444,rideHailVehicle-900-2016001487612-0156816,29.0
56761.0,10405-2015000587248-0101828,rideHailVehicle-201-2013000913089-050049,5.0
57041.0,600-2013000532687-242773,rideHailVehicle-700-2013000784714-048031,38.0
56846.0,1700-2014000079080-063005,rideHailVehicle-1700-2016000063348-0126169,380.0
56908.0,1101-2013000641521-045648,rideHailVehicle-1107-2014000834285-077698,391.0
57274.0,201-2012001045321-020843,rideHailVehicle-700-2016000234950-0129944,9.0
57034.0,700-2012001357312-026682,rideHailVehicle-700-2012001398904-027834,455.0
57319.0,700-2013000486183-041738,rideHailVehicle-1500-2015001225649-1118835,203.0
57594.0,201-2012000965843-119754,rideHailVehicle-201-2012001315564-025553,41.0
57536.0,10405-2013000592996-044231,rideHailVehicle-202-2016000097184-0126885,235.0
57752.0,600-2016001433052-0155348,rideHailVehicle-1700-2012000566763-011418,101.0
57783.0,900-2012000836407-016891,rideHailVehicle-1200-2015001311731-0120486,50.0
57931.0,1200-2016000116811-1127993,rideHailVehicle-900-2016000532720-0137361,101.0
58002.0,700-2013000641153-045499,rideHailVehicle-201-2016000295788-0131824,50.0
57973.0,201-2012000266314-05336,rideHailVehicle-1002-2016001451342-1155924,40.0
58160.0,600-2013000190262-034062,rideHailVehicle-600-2014000224796-066443,28.0
58238.0,1500-2016000406848-0134062,rideHailVehicle-1600-2015001265529-0119610,35.0
58189.0,1001-2013000831682-048847,rideHailVehicle-1001-2016000837646-0144976,235.0
58259.0,900-2016000055939-0126038,rideHailVehicle-1200-2016000116811-1127612,50.0
58273.0,1200-2015001311731-0120630,rideHailVehicle-900-2014000561422-073811,50.0
58354.0,900-2014000561422-073811,rideHailVehicle-900-2012000836407-016829,50.0
58391.0,700-2014000477188-071184,rideHailVehicle-300-2012001416139-028567,21.0
58479.0,1902-2016000607896-1139294,rideHailVehicle-1700-2015000082599-092661,12.0
58500.0,10405-2016001223046-1151888,rideHailVehicle-1001-2012001433817-028666,235.0
58531.0,500-2013000424744-040266,rideHailVehicle-700-2015000313170-097257,250.0
58662.0,1108-2015000850269-0110540,rideHailVehicle-1107-2015000050024-192375,391.0
59072.0,900-2013000438496-140707,rideHailVehicle-1001-2014000836826-077888,104.0
59040.0,1600-2012000642803-012949,rideHailVehicle-1700-2015000420261-099419,44.0
59196.0,1107-2015001250406-0119348,rideHailVehicle-10102-2014000119219-064051,48.0
59236.0,700-2013000532687-143111,rideHailVehicle-300-2015001314717-1120929,20.0
59091.0,10405-2013001099005-153754,rideHailVehicle-10405-2016000268296-1131350,333.0
59312.0,100-2012000131467-02513,rideHailVehicle-100-2016000645198-0140175,36.0
59434.0,900-2015000810401-0108605,rideHailVehicle-202-2013000056397-030503,104.0
59481.0,300-2016000233221-0129784,rideHailVehicle-10405-2016000444670-0135080,121.0
59575.0,900-2014000659476-075536,rideHailVehicle-900-2012001009640-020597,36.0
59496.0,10104-2013001470309-060216,rideHailVehicle-1700-2015000082599-092661,38.0
59734.0,1200-2014001372050-090534,rideHailVehicle-1200-2015001068293-0115444,18.0
59874.0,201-2015000557350-1101178,rideHailVehicle-700-2016001086831-0148744,45.0
59914.0,10104-2015001195146-3117846,rideHailVehicle-1700-2015001219743-0118183,38.0
59981.0,300-2012000816252-016025,rideHailVehicle-300-2016000938757-0146749,7.0
59952.0,700-2015000949415-1112998,rideHailVehicle-201-2013001206907-055801,6.0
59994.0,700-2013000663889-045936,rideHailVehicle-500-2012000409645-08670,122.0
60245.0,10405-2013001157196-054532,rideHailVehicle-201-2015000134747-093632,15.0
60259.0,600-2014000224796-066523,rideHailVehicle-600-2013000190262-033846,48.0
60261.0,700-2016000364640-0132454,rideHailVehicle-700-2016000874667-0145319,34.0
59966.0,202-2014000113616-063648,rideHailVehicle-10405-2016001082300-0148530,544.0
60394.0,100-2014000792901-077044,rideHailVehicle-300-2015001225182-0118723,39.0
60369.0,1500-2014000212413-066128,rideHailVehicle-1600-2015001265529-0119610,50.0
60462.0,201-2012001045321-020803,rideHailVehicle-700-2015001017647-1114240,6.0
60500.0,300-2013000608809-044787,rideHailVehicle-300-2012000073118-01340,7.0
60524.0,900-2016001487612-0156942,rideHailVehicle-600-2015000727153-0105524,34.0
