vehicleId,vehicleTypeId
39454-1,CAR-TYPE-DEFAULT
38573-0,CAR-TYPE-DEFAULT
47903-0,CAR-TYPE-DEFAULT
38344-0,CAR-TYPE-DEFAULT
38344-1,CAR-TYPE-DEFAULT
34674-0,CAR-TYPE-DEFAULT
34674-1,CAR-TYPE-DEFAULT
53267-0,CAR-TYPE-DEFAULT
53267-1,CAR-TYPE-DEFAULT
41368-0,CAR-TYPE-DEFAULT
41368-1,CAR-TYPE-DEFAULT
54462-0,CAR-TYPE-DEFAULT
54462-1,CAR-TYPE-DEFAULT
3401-0,CAR-TYPE-DEFAULT
3401-1,CAR-TYPE-DEFAULT
3401-2,CAR-TYPE-DEFAULT
53965-0,CAR-TYPE-DEFAULT
53965-1,CAR-TYPE-DEFAULT
5415-0,CAR-TYPE-DEFAULT
5415-1,CAR-TYPE-DEFAULT
5415-2,CAR-TYPE-DEFAULT
9160-0,CAR-TYPE-DEFAULT
41744-0,CAR-TYPE-DEFAULT
6995-0,CAR-TYPE-DEFAULT
31949-0,CAR-TYPE-DEFAULT
31949-1,CAR-TYPE-DEFAULT
31949-2,CAR-TYPE-DEFAULT
3288-0,CAR-TYPE-DEFAULT
3288-1,CAR-TYPE-DEFAULT
3288-2,CAR-TYPE-DEFAULT
3288-3,CAR-TYPE-DEFAULT
19962-0,CAR-TYPE-DEFAULT
19962-1,CAR-TYPE-DEFAULT
19962-2,CAR-TYPE-DEFAULT
19962-3,CAR-TYPE-DEFAULT
41617-0,CAR-TYPE-DEFAULT
41617-1,CAR-TYPE-DEFAULT
8361-0,CAR-TYPE-DEFAULT
8361-1,CAR-TYPE-DEFAULT
39114-0,CAR-TYPE-DEFAULT
39114-1,CAR-TYPE-DEFAULT
45358-0,CAR-TYPE-DEFAULT
45358-1,CAR-TYPE-DEFAULT
45358-2,CAR-TYPE-DEFAULT
9864-0,CAR-TYPE-DEFAULT
9864-1,CAR-TYPE-DEFAULT
31572-0,CAR-TYPE-DEFAULT
39951-0,CAR-TYPE-DEFAULT
9233-0,CAR-TYPE-DEFAULT
9233-1,CAR-TYPE-DEFAULT
8310-0,CAR-TYPE-DEFAULT
8310-1,CAR-TYPE-DEFAULT
8310-2,CAR-TYPE-DEFAULT
6298-0,CAR-TYPE-DEFAULT
6298-1,CAR-TYPE-DEFAULT
7137-0,CAR-TYPE-DEFAULT
7137-1,CAR-TYPE-DEFAULT
17736-0,CAR-TYPE-DEFAULT
17736-1,CAR-TYPE-DEFAULT
17736-2,CAR-TYPE-DEFAULT
17736-3,CAR-TYPE-DEFAULT
44535-0,CAR-TYPE-DEFAULT
44535-1,CAR-TYPE-DEFAULT
44535-2,CAR-TYPE-DEFAULT
38635-0,CAR-TYPE-DEFAULT
31336-0,CAR-TYPE-DEFAULT
31336-1,CAR-TYPE-DEFAULT
23547-0,CAR-TYPE-DEFAULT
23547-1,CAR-TYPE-DEFAULT
23547-2,CAR-TYPE-DEFAULT
39386-0,CAR-TYPE-DEFAULT
39386-1,CAR-TYPE-DEFAULT
39936-0,CAR-TYPE-DEFAULT
38551-0,CAR-TYPE-DEFAULT
7793-0,CAR-TYPE-DEFAULT
7793-1,CAR-TYPE-DEFAULT
23273-0,CAR-TYPE-DEFAULT
23273-1,CAR-TYPE-DEFAULT
23273-2,CAR-TYPE-DEFAULT
23273-3,CAR-TYPE-DEFAULT
2991-0,CAR-TYPE-DEFAULT
2991-1,CAR-TYPE-DEFAULT
2991-2,CAR-TYPE-DEFAULT
1721-0,CAR-TYPE-DEFAULT
41097-0,CAR-TYPE-DEFAULT
41097-1,CAR-TYPE-DEFAULT
38599-0,CAR-TYPE-DEFAULT
38599-1,CAR-TYPE-DEFAULT
64539-0,CAR-TYPE-DEFAULT
31504-0,CAR-TYPE-DEFAULT
31504-1,CAR-TYPE-DEFAULT
21516-0,CAR-TYPE-DEFAULT
21516-1,CAR-TYPE-DEFAULT
38485-0,CAR-TYPE-DEFAULT
38485-1,CAR-TYPE-DEFAULT
38485-2,CAR-TYPE-DEFAULT
31985-0,CAR-TYPE-DEFAULT
2388-0,CAR-TYPE-DEFAULT
40038-0,CAR-TYPE-DEFAULT
40038-1,CAR-TYPE-DEFAULT
44232-0,CAR-TYPE-DEFAULT
44232-1,CAR-TYPE-DEFAULT
55641-0,CAR-TYPE-DEFAULT
55641-1,CAR-TYPE-DEFAULT
40998-0,CAR-TYPE-DEFAULT
40998-1,CAR-TYPE-DEFAULT
40998-2,CAR-TYPE-DEFAULT
2313-0,CAR-TYPE-DEFAULT
2313-1,CAR-TYPE-DEFAULT
2313-2,CAR-TYPE-DEFAULT
2313-3,CAR-TYPE-DEFAULT
2437-0,CAR-TYPE-DEFAULT
2437-1,CAR-TYPE-DEFAULT
2358-0,CAR-TYPE-DEFAULT
2358-1,CAR-TYPE-DEFAULT
2358-2,CAR-TYPE-DEFAULT
7585-0,CAR-TYPE-DEFAULT
7585-1,CAR-TYPE-DEFAULT
7585-2,CAR-TYPE-DEFAULT
32432-0,CAR-TYPE-DEFAULT
32432-1,CAR-TYPE-DEFAULT
32432-2,CAR-TYPE-DEFAULT
4350-0,CAR-TYPE-DEFAULT
41826-0,CAR-TYPE-DEFAULT
38402-0,CAR-TYPE-DEFAULT
38402-1,CAR-TYPE-DEFAULT
6392-0,CAR-TYPE-DEFAULT
6392-1,CAR-TYPE-DEFAULT
58012-0,CAR-TYPE-DEFAULT
1649-0,CAR-TYPE-DEFAULT
1649-1,CAR-TYPE-DEFAULT
6241-0,CAR-TYPE-DEFAULT
6241-1,CAR-TYPE-DEFAULT
6241-2,CAR-TYPE-DEFAULT
8610-0,CAR-TYPE-DEFAULT
8610-1,CAR-TYPE-DEFAULT
62796-0,CAR-TYPE-DEFAULT
62796-1,CAR-TYPE-DEFAULT
61653-0,CAR-TYPE-DEFAULT
54753-0,CAR-TYPE-DEFAULT
54753-1,CAR-TYPE-DEFAULT
54753-2,CAR-TYPE-DEFAULT
61031-0,CAR-TYPE-DEFAULT
61031-1,CAR-TYPE-DEFAULT
45077-0,CAR-TYPE-DEFAULT
45077-1,CAR-TYPE-DEFAULT
62975-0,CAR-TYPE-DEFAULT
1598-0,CAR-TYPE-DEFAULT
1598-1,CAR-TYPE-DEFAULT
1349-0,CAR-TYPE-DEFAULT
1349-1,CAR-TYPE-DEFAULT
1349-2,CAR-TYPE-DEFAULT
46432-0,CAR-TYPE-DEFAULT
46432-1,CAR-TYPE-DEFAULT
55369-0,CAR-TYPE-DEFAULT
55369-1,CAR-TYPE-DEFAULT
50059-0,CAR-TYPE-DEFAULT
50059-1,CAR-TYPE-DEFAULT
4633-0,CAR-TYPE-DEFAULT
4633-1,CAR-TYPE-DEFAULT
4633-2,CAR-TYPE-DEFAULT
4633-3,CAR-TYPE-DEFAULT
42210-0,CAR-TYPE-DEFAULT
42210-1,CAR-TYPE-DEFAULT
10060-0,CAR-TYPE-DEFAULT
10060-1,CAR-TYPE-DEFAULT
61961-0,CAR-TYPE-DEFAULT
61961-1,CAR-TYPE-DEFAULT
6575-0,CAR-TYPE-DEFAULT
6575-1,CAR-TYPE-DEFAULT
1262-0,CAR-TYPE-DEFAULT
1262-1,CAR-TYPE-DEFAULT
1262-2,CAR-TYPE-DEFAULT
53230-0,CAR-TYPE-DEFAULT
32476-0,CAR-TYPE-DEFAULT
8819-0,CAR-TYPE-DEFAULT
8819-1,CAR-TYPE-DEFAULT
50231-0,CAR-TYPE-DEFAULT
7252-0,CAR-TYPE-DEFAULT
7252-1,CAR-TYPE-DEFAULT
23287-0,CAR-TYPE-DEFAULT
37912-0,CAR-TYPE-DEFAULT
37912-1,CAR-TYPE-DEFAULT
37912-2,CAR-TYPE-DEFAULT
3364-0,CAR-TYPE-DEFAULT
3364-1,CAR-TYPE-DEFAULT
3423-0,CAR-TYPE-DEFAULT
3423-1,CAR-TYPE-DEFAULT
3423-2,CAR-TYPE-DEFAULT
3423-3,CAR-TYPE-DEFAULT
29241-0,CAR-TYPE-DEFAULT
38336-0,CAR-TYPE-DEFAULT
38336-1,CAR-TYPE-DEFAULT
41335-0,CAR-TYPE-DEFAULT
41335-1,CAR-TYPE-DEFAULT
17866-0,CAR-TYPE-DEFAULT
62530-0,CAR-TYPE-DEFAULT
62530-1,CAR-TYPE-DEFAULT
38915-0,CAR-TYPE-DEFAULT
38915-1,CAR-TYPE-DEFAULT
38915-2,CAR-TYPE-DEFAULT
38915-3,CAR-TYPE-DEFAULT
50226-0,CAR-TYPE-DEFAULT
50226-1,CAR-TYPE-DEFAULT
39450-0,CAR-TYPE-DEFAULT
3784-0,CAR-TYPE-DEFAULT
49032-0,CAR-TYPE-DEFAULT
49032-1,CAR-TYPE-DEFAULT
49032-2,CAR-TYPE-DEFAULT
6809-0,CAR-TYPE-DEFAULT
6809-1,CAR-TYPE-DEFAULT
6809-2,CAR-TYPE-DEFAULT
51179-0,CAR-TYPE-DEFAULT
51179-1,CAR-TYPE-DEFAULT
39991-0,CAR-TYPE-DEFAULT
28924-0,CAR-TYPE-DEFAULT
28924-1,CAR-TYPE-DEFAULT
19723-0,CAR-TYPE-DEFAULT
42170-0,CAR-TYPE-DEFAULT
18149-0,CAR-TYPE-DEFAULT
9329-0,CAR-TYPE-DEFAULT
9329-1,CAR-TYPE-DEFAULT
9329-2,CAR-TYPE-DEFAULT
9512-0,CAR-TYPE-DEFAULT
9512-1,CAR-TYPE-DEFAULT
41047-0,CAR-TYPE-DEFAULT
32220-0,CAR-TYPE-DEFAULT
32220-1,CAR-TYPE-DEFAULT
9712-0,CAR-TYPE-DEFAULT
9712-1,CAR-TYPE-DEFAULT
39637-0,CAR-TYPE-DEFAULT
39637-1,CAR-TYPE-DEFAULT
38970-0,CAR-TYPE-DEFAULT
62168-0,CAR-TYPE-DEFAULT
62168-1,CAR-TYPE-DEFAULT
38506-0,CAR-TYPE-DEFAULT
38506-1,CAR-TYPE-DEFAULT
62207-0,CAR-TYPE-DEFAULT
62207-1,CAR-TYPE-DEFAULT
1278-0,CAR-TYPE-DEFAULT
1278-1,CAR-TYPE-DEFAULT
27830-0,CAR-TYPE-DEFAULT
27830-1,CAR-TYPE-DEFAULT
27830-2,CAR-TYPE-DEFAULT
39801-0,CAR-TYPE-DEFAULT
10264-0,CAR-TYPE-DEFAULT
10264-1,CAR-TYPE-DEFAULT
63315-0,CAR-TYPE-DEFAULT
63315-1,CAR-TYPE-DEFAULT
63315-2,CAR-TYPE-DEFAULT
6905-0,CAR-TYPE-DEFAULT
6905-1,CAR-TYPE-DEFAULT
6905-2,CAR-TYPE-DEFAULT
6905-3,CAR-TYPE-DEFAULT
2978-0,CAR-TYPE-DEFAULT
2978-1,CAR-TYPE-DEFAULT
49855-0,CAR-TYPE-DEFAULT
49855-1,CAR-TYPE-DEFAULT
50154-0,CAR-TYPE-DEFAULT
50154-1,CAR-TYPE-DEFAULT
42923-0,CAR-TYPE-DEFAULT
42923-1,CAR-TYPE-DEFAULT
42923-2,CAR-TYPE-DEFAULT
5951-0,CAR-TYPE-DEFAULT
5951-1,CAR-TYPE-DEFAULT
53038-0,CAR-TYPE-DEFAULT
53038-1,CAR-TYPE-DEFAULT
53038-2,CAR-TYPE-DEFAULT
53038-3,CAR-TYPE-DEFAULT
60935-0,CAR-TYPE-DEFAULT
60935-1,CAR-TYPE-DEFAULT
60935-2,CAR-TYPE-DEFAULT
38772-0,CAR-TYPE-DEFAULT
38772-1,CAR-TYPE-DEFAULT
44483-0,CAR-TYPE-DEFAULT
44483-1,CAR-TYPE-DEFAULT
54092-0,CAR-TYPE-DEFAULT
54092-1,CAR-TYPE-DEFAULT
51128-0,CAR-TYPE-DEFAULT
51128-1,CAR-TYPE-DEFAULT
7948-0,CAR-TYPE-DEFAULT
7948-1,CAR-TYPE-DEFAULT
7948-2,CAR-TYPE-DEFAULT
49953-0,CAR-TYPE-DEFAULT
49953-1,CAR-TYPE-DEFAULT
31612-0,CAR-TYPE-DEFAULT
45548-0,CAR-TYPE-DEFAULT
45548-1,CAR-TYPE-DEFAULT
45548-2,CAR-TYPE-DEFAULT
38347-0,CAR-TYPE-DEFAULT
38347-1,CAR-TYPE-DEFAULT
38347-2,CAR-TYPE-DEFAULT
3306-0,CAR-TYPE-DEFAULT
3306-1,CAR-TYPE-DEFAULT
3306-2,CAR-TYPE-DEFAULT
3306-3,CAR-TYPE-DEFAULT
47395-0,CAR-TYPE-DEFAULT
47395-1,CAR-TYPE-DEFAULT
3093-0,CAR-TYPE-DEFAULT
3093-1,CAR-TYPE-DEFAULT
2414-0,CAR-TYPE-DEFAULT
2414-1,CAR-TYPE-DEFAULT
2414-2,CAR-TYPE-DEFAULT
2414-3,CAR-TYPE-DEFAULT
54071-0,CAR-TYPE-DEFAULT
54071-1,CAR-TYPE-DEFAULT
54071-2,CAR-TYPE-DEFAULT
54071-3,CAR-TYPE-DEFAULT
39562-0,CAR-TYPE-DEFAULT
29141-0,CAR-TYPE-DEFAULT
55203-0,CAR-TYPE-DEFAULT
55203-1,CAR-TYPE-DEFAULT
55203-2,CAR-TYPE-DEFAULT
55203-3,CAR-TYPE-DEFAULT
2370-0,CAR-TYPE-DEFAULT
2370-1,CAR-TYPE-DEFAULT
2370-2,CAR-TYPE-DEFAULT
39964-0,CAR-TYPE-DEFAULT
1868-0,CAR-TYPE-DEFAULT
1868-1,CAR-TYPE-DEFAULT
1618-0,CAR-TYPE-DEFAULT
1618-1,CAR-TYPE-DEFAULT
1618-2,CAR-TYPE-DEFAULT
41901-0,CAR-TYPE-DEFAULT
41901-1,CAR-TYPE-DEFAULT
62700-0,CAR-TYPE-DEFAULT
62700-1,CAR-TYPE-DEFAULT
62700-2,CAR-TYPE-DEFAULT
23094-0,CAR-TYPE-DEFAULT
23094-1,CAR-TYPE-DEFAULT
41647-0,CAR-TYPE-DEFAULT
1408-0,CAR-TYPE-DEFAULT
48772-0,CAR-TYPE-DEFAULT
60635-0,CAR-TYPE-DEFAULT
60635-1,CAR-TYPE-DEFAULT
9297-0,CAR-TYPE-DEFAULT
9297-1,CAR-TYPE-DEFAULT
9297-2,CAR-TYPE-DEFAULT
39106-0,CAR-TYPE-DEFAULT
39106-1,CAR-TYPE-DEFAULT
56608-0,CAR-TYPE-DEFAULT
56608-1,CAR-TYPE-DEFAULT
21966-0,CAR-TYPE-DEFAULT
21966-1,CAR-TYPE-DEFAULT
3921-0,CAR-TYPE-DEFAULT
3921-1,CAR-TYPE-DEFAULT
3921-2,CAR-TYPE-DEFAULT
3921-3,CAR-TYPE-DEFAULT
44962-0,CAR-TYPE-DEFAULT
44962-1,CAR-TYPE-DEFAULT
63088-0,CAR-TYPE-DEFAULT
51529-0,CAR-TYPE-DEFAULT
51529-1,CAR-TYPE-DEFAULT
32093-0,CAR-TYPE-DEFAULT
38364-0,CAR-TYPE-DEFAULT
38364-1,CAR-TYPE-DEFAULT
40070-0,CAR-TYPE-DEFAULT
32203-0,CAR-TYPE-DEFAULT
32203-1,CAR-TYPE-DEFAULT
32203-2,CAR-TYPE-DEFAULT
2880-0,CAR-TYPE-DEFAULT
2880-1,CAR-TYPE-DEFAULT
41426-0,CAR-TYPE-DEFAULT
41426-1,CAR-TYPE-DEFAULT
41426-2,CAR-TYPE-DEFAULT
10304-0,CAR-TYPE-DEFAULT
10304-1,CAR-TYPE-DEFAULT
10304-2,CAR-TYPE-DEFAULT
49877-0,CAR-TYPE-DEFAULT
49877-1,CAR-TYPE-DEFAULT
6642-0,CAR-TYPE-DEFAULT
6642-1,CAR-TYPE-DEFAULT
9777-0,CAR-TYPE-DEFAULT
9777-1,CAR-TYPE-DEFAULT
59445-0,CAR-TYPE-DEFAULT
59445-1,CAR-TYPE-DEFAULT
18379-0,CAR-TYPE-DEFAULT
18379-1,CAR-TYPE-DEFAULT
4110-0,CAR-TYPE-DEFAULT
7439-0,CAR-TYPE-DEFAULT
7439-1,CAR-TYPE-DEFAULT
42242-0,CAR-TYPE-DEFAULT
42242-1,CAR-TYPE-DEFAULT
36150-0,CAR-TYPE-DEFAULT
36150-1,CAR-TYPE-DEFAULT
49270-0,CAR-TYPE-DEFAULT
49270-1,CAR-TYPE-DEFAULT
49270-2,CAR-TYPE-DEFAULT
49270-3,CAR-TYPE-DEFAULT
8725-0,CAR-TYPE-DEFAULT
8725-1,CAR-TYPE-DEFAULT
8253-0,CAR-TYPE-DEFAULT
38194-0,CAR-TYPE-DEFAULT
38194-1,CAR-TYPE-DEFAULT
38194-2,CAR-TYPE-DEFAULT
60879-0,CAR-TYPE-DEFAULT
39508-0,CAR-TYPE-DEFAULT
31793-0,CAR-TYPE-DEFAULT
31793-1,CAR-TYPE-DEFAULT
61624-0,CAR-TYPE-DEFAULT
61624-1,CAR-TYPE-DEFAULT
61624-2,CAR-TYPE-DEFAULT
27857-0,CAR-TYPE-DEFAULT
27857-1,CAR-TYPE-DEFAULT
27857-2,CAR-TYPE-DEFAULT
56411-0,CAR-TYPE-DEFAULT
38041-0,CAR-TYPE-DEFAULT
38445-0,CAR-TYPE-DEFAULT
32785-0,CAR-TYPE-DEFAULT
32785-1,CAR-TYPE-DEFAULT
55607-0,CAR-TYPE-DEFAULT
55607-1,CAR-TYPE-DEFAULT
3867-0,CAR-TYPE-DEFAULT
3867-1,CAR-TYPE-DEFAULT
40109-0,CAR-TYPE-DEFAULT
40109-1,CAR-TYPE-DEFAULT
5845-0,CAR-TYPE-DEFAULT
5845-1,CAR-TYPE-DEFAULT
38087-0,CAR-TYPE-DEFAULT
38087-1,CAR-TYPE-DEFAULT
60826-0,CAR-TYPE-DEFAULT
60826-1,CAR-TYPE-DEFAULT
50972-0,CAR-TYPE-DEFAULT
62947-0,CAR-TYPE-DEFAULT
62947-1,CAR-TYPE-DEFAULT
6405-0,CAR-TYPE-DEFAULT
6405-1,CAR-TYPE-DEFAULT
40023-0,CAR-TYPE-DEFAULT
40023-1,CAR-TYPE-DEFAULT
36864-0,CAR-TYPE-DEFAULT
36864-1,CAR-TYPE-DEFAULT
36864-2,CAR-TYPE-DEFAULT
40143-0,CAR-TYPE-DEFAULT
40143-1,CAR-TYPE-DEFAULT
62544-0,CAR-TYPE-DEFAULT
62544-1,CAR-TYPE-DEFAULT
44653-0,CAR-TYPE-DEFAULT
44653-1,CAR-TYPE-DEFAULT
44653-2,CAR-TYPE-DEFAULT
38872-0,CAR-TYPE-DEFAULT
8242-0,CAR-TYPE-DEFAULT
8242-1,CAR-TYPE-DEFAULT
8975-0,CAR-TYPE-DEFAULT
8975-1,CAR-TYPE-DEFAULT
61781-0,CAR-TYPE-DEFAULT
61781-1,CAR-TYPE-DEFAULT
61781-2,CAR-TYPE-DEFAULT
32163-0,CAR-TYPE-DEFAULT
20800-0,CAR-TYPE-DEFAULT
20800-1,CAR-TYPE-DEFAULT
10335-0,CAR-TYPE-DEFAULT
10335-1,CAR-TYPE-DEFAULT
41096-0,CAR-TYPE-DEFAULT
41714-0,CAR-TYPE-DEFAULT
41714-1,CAR-TYPE-DEFAULT
21660-0,CAR-TYPE-DEFAULT
21660-1,CAR-TYPE-DEFAULT
46584-0,CAR-TYPE-DEFAULT
46584-1,CAR-TYPE-DEFAULT
4225-0,CAR-TYPE-DEFAULT
4225-1,CAR-TYPE-DEFAULT
4225-2,CAR-TYPE-DEFAULT
4225-3,CAR-TYPE-DEFAULT
46943-0,CAR-TYPE-DEFAULT
46943-1,CAR-TYPE-DEFAULT
46943-2,CAR-TYPE-DEFAULT
49457-0,CAR-TYPE-DEFAULT
49457-1,CAR-TYPE-DEFAULT
62844-0,CAR-TYPE-DEFAULT
62844-1,CAR-TYPE-DEFAULT
32533-0,CAR-TYPE-DEFAULT
50780-0,CAR-TYPE-DEFAULT
50780-1,CAR-TYPE-DEFAULT
55335-0,CAR-TYPE-DEFAULT
55335-1,CAR-TYPE-DEFAULT
56734-0,CAR-TYPE-DEFAULT
3587-0,CAR-TYPE-DEFAULT
44702-0,CAR-TYPE-DEFAULT
44702-1,CAR-TYPE-DEFAULT
39258-0,CAR-TYPE-DEFAULT
26871-0,CAR-TYPE-DEFAULT
26871-1,CAR-TYPE-DEFAULT
38797-0,CAR-TYPE-DEFAULT
38797-1,CAR-TYPE-DEFAULT
22686-0,CAR-TYPE-DEFAULT
22686-1,CAR-TYPE-DEFAULT
39148-0,CAR-TYPE-DEFAULT
43133-0,CAR-TYPE-DEFAULT
43133-1,CAR-TYPE-DEFAULT
