"vehicleId","vehicleTypeId"
"148-2","CAV"
"148-3","CAV"
"148-4","CAV"
"149-0","Car"
"149-1","Car"
"149-2","CAV"
"149-3","Car"
"150-0","Car"
"150-1","CAV"
"151-0","Car"
"151-1","CAV"
"151-2","CAV"
"151-3","CAV"
"151-4","Car"
"152-0","Car"
"152-1","Car"
"153-0","CAV"
"153-1","CAV"
"153-2","Car"
"154-0","Car"
"154-1","CAV"
"154-2","Car"
"155-0","Car"
"155-1","CAV"
"156-0","CAV"
"156-1","CAV"
"156-2","CAV"
"157-0","CAV"
"157-1","CAV"
"158-0","CAV"
"158-1","Car"
"158-2","Car"
"159-0","Car"
"159-1","Car"
"160-0","CAV"
"160-1","Car"
"161-0","Car"
"161-1","Car"
"161-2","CAV"
"162-0","Car"
"162-1","Car"
"162-2","CAV"
"162-3","Car"
"163-0","CAV"
"163-1","CAV"
"164-0","CAV"
"164-1","CAV"
"164-2","CAV"
"164-3","CAV"
"165-0","Car"
"165-1","CAV"
"165-2","CAV"
"166-0","Car"
"166-1","CAV"
"166-2","CAV"
"166-3","CAV"
"167-0","CAV"
"167-1","CAV"
"167-2","CAV"
"168-0","CAV"
"168-1","Car"
"168-2","Car"
"169-0","Car"
"169-1","Car"
"169-2","CAV"
"169-3","Car"
"169-4","Car"
"170-0","Car"
"170-1","Car"
"170-2","Car"
"170-3","Car"
"171-0","CAV"
"171-1","CAV"
"171-2","CAV"
"171-3","CAV"
"171-4","CAV"
"172-0","CAV"
"172-1","Car"
"172-2","Car"
"172-3","Car"
"172-4","CAV"
"173-0","CAV"
"173-1","Car"
"173-2","Car"
"173-3","CAV"
"173-4","Car"
"174-0","CAV"
"174-1","Car"
"175-0","CAV"
"175-1","Car"
"175-2","Car"
"176-0","Car"
"176-1","CAV"
"176-2","Car"
"176-3","Car"
"177-0","Car"
"177-1","CAV"
"177-2","Car"
"178-0","CAV"
"178-1","CAV"
"179-0","CAV"
"179-1","Car"
"180-0","CAV"
"180-1","Car"
"180-2","Car"
"180-3","CAV"
"181-0","CAV"
"181-1","Car"
"182-0","CAV"
"182-1","Car"
"182-2","CAV"
"183-0","Car"
"183-1","Car"
"184-0","CAV"
"184-1","Car"
"184-2","Car"
"185-0","CAV"
"185-1","Car"
"186-0","CAV"
"186-1","Car"
"186-2","CAV"
"186-3","Car"
"187-0","Car"
"187-1","Car"
"187-2","CAV"
"188-0","CAV"
"188-1","Car"
"189-0","CAV"
"189-1","Car"
"189-2","CAV"
"190-0","CAV"
"190-1","CAV"
"190-2","Car"
"190-3","CAV"
"190-4","Car"
"191-0","Car"
"191-1","CAV"
"192-0","Car"
"192-1","Car"
"192-2","Car"
"192-3","CAV"
"193-0","Car"
"193-1","Car"
"193-2","Car"
"194-0","Car"
"194-1","CAV"
"194-2","Car"
"194-3","CAV"
"194-4","CAV"
"195-0","CAV"
"195-1","CAV"
"196-0","CAV"
"196-1","Car"
"196-2","Car"
"197-0","Car"
"197-1","Car"
"197-2","Car"
"197-3","CAV"
"197-4","Car"
"198-0","Car"
"198-1","Car"
"199-0","CAV"
"199-1","CAV"
"199-2","Car"
"200-0","CAV"
"200-1","CAV"
"201-0","CAV"
"201-1","Car"
"201-2","Car"
"202-0","CAV"
"202-1","Car"
"203-0","Car"
"203-1","Car"
"204-0","CAV"
"204-1","CAV"
"204-2","CAV"
"205-0","CAV"
"205-1","CAV"
"205-2","Car"
"205-3","Car"
"206-0","Car"
"206-1","CAV"
"207-0","CAV"
"207-1","CAV"
"208-0","CAV"
"208-1","Car"
"208-2","CAV"
"209-0","CAV"
"209-1","Car"
"210-0","CAV"
"210-1","Car"
"210-2","Car"
"210-3","CAV"
"210-4","CAV"
"211-0","CAV"
"211-1","Car"
"211-2","Car"
"212-0","CAV"
"212-1","Car"
"213-0","Car"
"213-1","CAV"
"213-2","CAV"
"214-0","Car"
"214-1","CAV"
"214-2","Car"
"214-3","CAV"
"215-0","CAV"
"215-1","Car"
"216-0","CAV"
"216-1","Car"
"216-2","Car"
"217-0","CAV"
"217-1","CAV"
"217-2","Car"
"217-3","Car"
"217-4","Car"
"218-0","CAV"
"218-1","CAV"
"218-2","CAV"
"218-3","CAV"
"219-0","Car"
"219-1","Car"
"219-2","Car"
"219-3","CAV"
"219-4","Car"
"220-0","CAV"
"220-1","CAV"
"221-0","Car"
"221-1","Car"
"221-2","Car"
"222-0","Car"
"222-1","CAV"
"222-2","Car"
"223-0","Car"
"223-1","CAV"
"223-2","Car"
"224-0","Car"
"224-1","Car"
"224-2","Car"
"225-0","Car"
"225-1","Car"
"225-2","Car"
"225-3","Car"
"226-0","CAV"
"226-1","CAV"
"227-0","Car"
"227-1","CAV"
"227-2","Car"
"227-3","CAV"
"227-4","Car"
"228-0","CAV"
"228-1","Car"
"229-0","Car"
"229-1","Car"
"229-2","Car"
"230-0","CAV"
"230-1","Car"
"231-0","Car"
"231-1","Car"
"231-2","Car"
"232-0","CAV"
"232-1","Car"
"232-2","Car"
"232-3","CAV"
"233-0","Car"
"233-1","CAV"
"233-2","Car"
"234-0","Car"
"234-1","Car"
"234-2","CAV"
"234-3","CAV"
"234-4","CAV"
"235-0","CAV"
"235-1","Car"
"235-2","CAV"
"235-3","CAV"
"235-4","CAV"
"236-0","Car"
"236-1","CAV"
"236-2","Car"
"237-0","Car"
"237-1","CAV"
"237-2","Car"
"238-0","CAV"
"238-1","CAV"
"238-2","CAV"
"238-3","CAV"
"238-4","CAV"
"239-0","CAV"
"239-1","Car"
"240-0","CAV"
"240-1","Car"
"240-2","Car"
"241-0","CAV"
"241-1","Car"
"241-2","Car"
"241-3","CAV"
"242-0","Car"
"242-1","Car"
"243-0","Car"
"243-1","Car"
"243-2","CAV"
"244-0","Car"
"244-1","CAV"
"245-0","Car"
"245-1","Car"
"245-2","CAV"
"246-0","Car"
"246-1","CAV"
"246-2","Car"
"247-0","CAV"
"247-1","Car"
"248-0","CAV"
"248-1","CAV"
"248-2","Car"
"249-0","Car"
"249-1","Car"
"249-2","CAV"
"250-0","CAV"
"250-1","CAV"
"251-0","CAV"
"251-1","CAV"
"251-2","Car"
"252-0","CAV"
"252-1","CAV"
"252-2","Car"
"253-0","Car"
"253-1","CAV"
"254-0","Car"
"254-1","Car"
"255-0","Car"
"255-1","Car"
"256-0","CAV"
"256-1","CAV"
"257-0","Car"
"257-1","CAV"
"257-2","CAV"
"257-3","Car"
"258-0","Car"
"258-1","Car"
"258-2","Car"
"259-0","Car"
"259-1","Car"
"260-0","Car"
"260-1","Car"
"261-0","Car"
"261-1","Car"
"261-2","Car"
"261-3","Car"
"262-0","Car"
"262-1","CAV"
"263-0","CAV"
"263-1","Car"
"263-2","CAV"
"263-3","CAV"
"263-4","CAV"
"264-0","Car"
"264-1","CAV"
"265-0","Car"
"265-1","Car"
"265-2","CAV"
"265-3","Car"
"266-0","CAV"
"266-1","Car"
"266-2","CAV"
"266-3","CAV"
"266-4","Car"
"267-0","CAV"
"267-1","Car"
"267-2","CAV"
"268-0","CAV"
"268-1","Car"
"268-2","Car"
"268-3","CAV"
"268-4","CAV"
"269-0","Car"
"269-1","Car"
"269-2","CAV"
"270-0","Car"
"270-1","CAV"
"271-0","CAV"
"271-1","Car"
"271-2","Car"
"272-0","CAV"
"272-1","Car"
"272-2","Car"
"272-3","CAV"
"273-0","Car"
"273-1","Car"
"273-2","CAV"
"273-3","CAV"
"274-0","CAV"
"274-1","Car"
"275-0","CAV"
"275-1","Car"
"275-2","CAV"
"276-0","Car"
"276-1","Car"
"276-2","CAV"
"277-0","CAV"
"277-1","Car"
"278-0","Car"
"278-1","CAV"
"278-2","CAV"
"279-0","Car"
"279-1","CAV"
"279-2","Car"
"280-0","CAV"
"280-1","Car"
"281-0","Car"
"281-1","Car"
"282-0","CAV"
"282-1","Car"
"283-0","CAV"
"283-1","Car"
"284-0","Car"
"284-1","Car"
"284-2","Car"
"284-3","Car"
"284-4","CAV"
"285-0","Car"
"285-1","Car"
"285-2","Car"
"285-3","Car"
"286-0","Car"
"286-1","CAV"
"286-2","Car"
"287-0","CAV"
"287-1","CAV"
"288-0","Car"
"288-1","Car"
"289-0","CAV"
"289-1","CAV"
"290-0","Car"
"290-1","Car"
"290-2","Car"
"291-0","Car"
"291-1","CAV"
"292-0","CAV"
"292-1","CAV"
"292-2","CAV"
"293-0","Car"
"293-1","Car"
"293-2","CAV"
"294-0","Car"
"294-1","Car"
"295-0","CAV"
"295-1","Car"
"295-2","Car"
"296-0","CAV"
"296-1","CAV"
"296-2","Car"
"297-0","Car"
"297-1","CAV"
"297-2","CAV"
"297-3","CAV"
"298-0","CAV"
"298-1","Car"
"298-2","Car"
"299-0","CAV"
"299-1","Car"
"299-2","CAV"
"300-0","Car"
"300-1","Car"
"301-0","Car"
"301-1","CAV"
"301-2","CAV"
"302-0","Car"
"302-1","CAV"
"303-0","CAV"
"303-1","CAV"
"303-2","Car"
"304-0","CAV"
"304-1","Car"
"304-2","Car"
"304-3","Car"
"305-0","CAV"
"305-1","CAV"
"305-2","CAV"
"305-3","CAV"
"306-0","Car"
"306-1","Car"
"307-0","CAV"
"307-1","CAV"
"308-0","Car"
"308-1","Car"
"308-2","Car"
"308-3","Car"
"308-4","Car"
"309-0","CAV"
"309-1","Car"
"309-2","Car"
"309-3","Car"
"309-4","Car"
"310-0","Car"
"310-1","CAV"
"310-2","CAV"
"311-0","Car"
"311-1","CAV"
"311-2","CAV"
"311-3","CAV"
"312-0","Car"
"312-1","CAV"
"312-2","CAV"
"312-3","CAV"
"313-0","Car"
"313-1","CAV"
"313-2","Car"
"314-0","Car"
"314-1","CAV"
"315-0","Car"
"315-1","Car"
"315-2","Car"
"315-3","Car"
"316-0","Car"
"316-1","Car"
"317-0","CAV"
"317-1","Car"
"318-0","CAV"
"318-1","Car"
"319-0","Car"
"319-1","Car"
"319-2","Car"
"320-0","Car"
"320-1","Car"
"320-2","Car"
"321-0","CAV"
"321-1","Car"
"322-0","Car"
"322-1","CAV"
"323-0","CAV"
"323-1","Car"
"323-2","Car"
"323-3","Car"
"324-0","Car"
"324-1","CAV"
"325-0","CAV"
"325-1","Car"
"326-0","CAV"
"326-1","Car"
"326-2","CAV"
"327-0","Car"
"327-1","Car"
"327-2","Car"
"327-3","CAV"
"328-0","Car"
"328-1","CAV"
"328-2","CAV"
"329-0","Car"
"329-1","Car"
"329-2","Car"
"330-0","CAV"
"330-1","Car"
"331-0","Car"
"331-1","Car"
"331-2","CAV"
"332-0","CAV"
"332-1","Car"
"333-0","Car"
"333-1","CAV"
"334-0","CAV"
"334-1","Car"
"334-2","CAV"
"335-0","Car"
"335-1","Car"
"335-2","Car"
"335-3","CAV"
"335-4","CAV"
"336-0","CAV"
"336-1","Car"
"336-2","CAV"
"336-3","CAV"
"336-4","CAV"
"337-0","CAV"
"337-1","Car"
"337-2","Car"
"338-0","Car"
"338-1","Car"
"339-0","Car"
"339-1","Car"
"339-2","Car"
"339-3","CAV"
"339-4","CAV"
"340-0","CAV"
"340-1","CAV"
"340-2","CAV"
"341-0","Car"
"341-1","Car"
"342-0","CAV"
"342-1","Car"
"342-2","CAV"
"342-3","CAV"
"342-4","CAV"
"343-0","Car"
"343-1","CAV"
"343-2","Car"
"343-3","Car"
"344-0","Car"
"344-1","CAV"
"345-0","CAV"
"345-1","Car"
"345-2","Car"
"346-0","CAV"
"346-1","CAV"
"347-0","Car"
"347-1","Car"
"347-2","CAV"
"348-0","Car"
"348-1","Car"
"348-2","CAV"
"348-3","Car"
"348-4","CAV"
"349-0","Car"
"349-1","Car"
"350-0","CAV"
"350-1","CAV"
"350-2","Car"
"350-3","CAV"
"351-0","Car"
"351-1","Car"
"351-2","Car"
"352-0","Car"
"352-1","Car"
"352-2","Car"
"352-3","CAV"
"352-4","CAV"
"353-0","CAV"
"353-1","Car"
"353-2","Car"
"354-0","Car"
"354-1","Car"
"354-2","CAV"
"354-3","Car"
"354-4","CAV"
"355-0","Car"
"355-1","CAV"
"355-2","Car"
"355-3","Car"
"355-4","CAV"
"356-0","Car"
"356-1","Car"
"357-0","CAV"
"357-1","CAV"
"358-0","CAV"
"358-1","CAV"
"358-2","CAV"
"359-0","Car"
"359-1","Car"
"359-2","Car"
"360-0","Car"
"360-1","CAV"
"360-2","Car"
"361-0","CAV"
"361-1","Car"
"362-0","Car"
"362-1","CAV"
"363-0","CAV"
"363-1","Car"
"364-0","CAV"
"364-1","CAV"
"364-2","CAV"
"365-0","Car"
"365-1","Car"
"365-2","CAV"
"365-3","CAV"
"365-4","Car"
"366-0","Car"
"366-1","CAV"
"366-2","CAV"
"367-0","CAV"
"367-1","Car"
"367-2","CAV"
"368-0","Car"
"368-1","CAV"
"368-2","CAV"
"368-3","Car"
"369-0","CAV"
"369-1","Car"
"370-0","Car"
"370-1","CAV"
"370-2","Car"
"371-0","CAV"
"371-1","Car"
"372-0","CAV"
"372-1","Car"
"372-2","Car"
"372-3","Car"
"373-0","Car"
"373-1","Car"
"374-0","Car"
"374-1","Car"
"374-2","Car"
"375-0","Car"
"375-1","CAV"
"375-2","CAV"
"375-3","Car"
"375-4","CAV"
"376-0","CAV"
"376-1","Car"
"376-2","Car"
"376-3","Car"
"377-0","Car"
"377-1","CAV"
"377-2","Car"
"378-0","CAV"
"378-1","CAV"
"379-0","CAV"
"379-1","Car"
"379-2","CAV"
"380-0","Car"
"380-1","Car"
"380-2","Car"
"380-3","Car"
"381-0","CAV"
"381-1","CAV"
"381-2","Car"
"382-0","CAV"
"382-1","CAV"
"382-2","CAV"
"382-3","Car"
"383-0","Car"
"383-1","Car"
"383-2","Car"
"384-0","Car"
"384-1","CAV"
"384-2","Car"
"385-0","Car"
"385-1","Car"
"385-2","CAV"
"386-0","Car"
"386-1","Car"
"386-2","CAV"
"386-3","Car"
"387-0","Car"
"387-1","CAV"
"388-0","Car"
"388-1","Car"
"389-0","Car"
"389-1","Car"
"389-2","Car"
"390-0","CAV"
"390-1","Car"
"390-2","CAV"
"390-3","Car"
"390-4","CAV"
"391-0","CAV"
"391-1","CAV"
"392-0","CAV"
"392-1","Car"
"393-0","CAV"
"393-1","Car"
"394-0","CAV"
"394-1","Car"
"395-0","CAV"
"395-1","CAV"
"395-2","CAV"
"396-0","CAV"
"396-1","CAV"
"396-2","CAV"
"397-0","CAV"
"397-1","Car"
"397-2","Car"
"397-3","CAV"
"397-4","Car"
"398-0","CAV"
"398-1","Car"
"398-2","CAV"
"398-3","CAV"
"399-0","Car"
"399-1","CAV"
"399-2","Car"
"400-0","Car"
"400-1","CAV"
"400-2","Car"
"401-0","Car"
"401-1","Car"
"401-2","CAV"
"401-3","CAV"
"401-4","Car"
"402-0","Car"
"402-1","CAV"
"403-0","Car"
"403-1","Car"
"403-2","Car"
"404-0","Car"
"404-1","CAV"
"404-2","Car"
"405-0","Car"
"405-1","Car"
"405-2","CAV"
"406-0","Car"
"406-1","Car"
"406-2","Car"
"407-0","CAV"
"407-1","Car"
"407-2","Car"
"407-3","Car"
"407-4","CAV"
"408-0","CAV"
"408-1","Car"
"409-0","Car"
"409-1","CAV"
"409-2","CAV"
"410-0","Car"
"410-1","CAV"
"411-0","CAV"
"411-1","Car"
"411-2","Car"
"411-3","CAV"
"412-0","CAV"
"412-1","Car"
"412-2","Car"
"412-3","Car"
"412-4","Car"
"413-0","CAV"
"413-1","CAV"
"413-2","CAV"
"413-3","CAV"
"413-4","CAV"
"414-0","CAV"
"414-1","CAV"
"414-2","CAV"
"415-0","Car"
"415-1","Car"
"415-2","CAV"
"415-3","Car"
"415-4","Car"
"416-0","Car"
"416-1","Car"
"416-2","Car"
"416-3","Car"
"416-4","Car"
"417-0","CAV"
"417-1","CAV"
"417-2","Car"
"418-0","CAV"
"418-1","Car"
"419-0","CAV"
"419-1","Car"
"420-0","Car"
"420-1","Car"
"420-2","CAV"
"421-0","Car"
"421-1","Car"
"421-2","Car"
"422-0","Car"
"422-1","CAV"
"423-0","CAV"
"423-1","Car"
"423-2","Car"
"424-0","Car"
"424-1","CAV"
"424-2","Car"
"425-0","CAV"
"425-1","Car"
"425-2","CAV"
"425-3","CAV"
"426-0","CAV"
"426-1","CAV"
"426-2","CAV"
"426-3","Car"
"427-0","Car"
"427-1","Car"
"427-2","Car"
"427-3","Car"
"427-4","CAV"
"428-0","Car"
"428-1","Car"
"428-2","Car"
"429-0","CAV"
"429-1","CAV"
"429-2","CAV"
"430-0","Car"
"430-1","Car"
"430-2","CAV"
"431-0","Car"
"431-1","Car"
"432-0","Car"
"432-1","CAV"
"432-2","CAV"
"432-3","Car"
"432-4","CAV"
"433-0","CAV"
"433-1","Car"
"434-0","CAV"
"434-1","CAV"
"434-2","CAV"
"434-3","CAV"
"434-4","CAV"
"435-0","CAV"
"435-1","CAV"
"436-0","Car"
"436-1","Car"
"436-2","Car"
"437-0","Car"
"437-1","Car"
"438-0","Car"
"438-1","Car"
"439-0","CAV"
"439-1","Car"
"439-2","Car"
"439-3","CAV"
"439-4","Car"
"440-0","Car"
"440-1","Car"
"441-0","CAV"
"441-1","Car"
"441-2","CAV"
"442-0","Car"
"442-1","CAV"
"443-0","Car"
"443-1","CAV"
"444-0","Car"
"444-1","Car"
"444-2","CAV"
"445-0","Car"
"445-1","CAV"
"445-2","CAV"
"445-3","CAV"
"446-0","Car"
"446-1","Car"
"447-0","CAV"
"447-1","Car"
"447-2","Car"
"447-3","CAV"
"448-0","Car"
"448-1","CAV"
"449-0","CAV"
"449-1","Car"
"449-2","Car"
"450-0","Car"
"450-1","Car"
"451-0","CAV"
"451-1","CAV"
"451-2","Car"
"452-0","CAV"
"452-1","Car"
"452-2","Car"
"452-3","Car"
"452-4","CAV"
"453-0","CAV"
"453-1","Car"
"454-0","CAV"
"454-1","Car"
"454-2","Car"
"455-0","Car"
"455-1","Car"
"455-2","CAV"
"456-0","Car"
"456-1","Car"
"457-0","Car"
"457-1","CAV"
"457-2","CAV"
"458-0","Car"
"458-1","CAV"
"458-2","Car"
"459-0","CAV"
"459-1","Car"
"459-2","Car"
"460-0","CAV"
"460-1","Car"
"461-0","Car"
"461-1","Car"
"462-0","Car"
"462-1","CAV"
"462-2","CAV"
"462-3","CAV"
"463-0","CAV"
"463-1","CAV"
"463-2","CAV"
"464-0","Car"
"464-1","CAV"
"465-0","Car"
"465-1","Car"
"465-2","CAV"
"466-0","Car"
"466-1","CAV"
"466-2","CAV"
"466-3","Car"
"467-0","Car"
"467-1","Car"
"467-2","Car"
"468-0","CAV"
"468-1","CAV"
"468-2","CAV"
"468-3","CAV"
"468-4","Car"
"469-0","CAV"
"469-1","CAV"
"469-2","CAV"
"470-0","CAV"
"470-1","CAV"
"471-0","CAV"
"471-1","CAV"
"471-2","CAV"
"472-0","CAV"
"472-1","CAV"
"472-2","CAV"
