timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
33723.0,201-2015001195146-0117853,rideHailVehicle-700-2013000485454-041571,732.0
34351.0,500-2016000905283-0146152,rideHailVehicle-500-2016001048510-0148334,33.0
34380.0,201-2013000532687-042907,rideHailVehicle-900-2015000727153-1105528,192.0
34483.0,201-2014000533554-072864,rideHailVehicle-201-2014001013559-082377,65.0
34503.0,406-2015001491257-0123714,rideHailVehicle-405-2013000430975-040386,23.0
34280.0,1108-2012000078687-01523,rideHailVehicle-1105-2015001283493-0120015,389.0
34559.0,1600-2014001394187-090623,rideHailVehicle-1901-2015000207675-095106,74.0
34534.0,1500-2015001219743-1118472,rideHailVehicle-600-2014000487730-071483,100.0
34684.0,500-2012000131467-02350,rideHailVehicle-500-2016000607896-1139226,20.0
34728.0,600-2013000895447-049740,rideHailVehicle-600-2014001198914-087319,40.0
34899.0,10600-2014000293639-068633,rideHailVehicle-10600-2016001223046-0151889,43.0
34942.0,10600-2014000293639-068589,rideHailVehicle-10600-2016001223046-0152065,43.0
34891.0,1804-2014000434311-070257,rideHailVehicle-1804-2014001194700-087264,78.0
34986.0,405-2016000512260-0137026,rideHailVehicle-407-2016000250854-1130581,23.0
34813.0,1001-2013001097023-053473,rideHailVehicle-202-2013001290223-057235,343.0
35032.0,600-2015000795744-1107810,rideHailVehicle-600-2014000987574-081400,58.0
35125.0,600-2012000662466-013472,rideHailVehicle-600-2014000560532-073660,63.0
35198.0,201-2014000053367-062292,rideHailVehicle-201-2015001028643-0114689,65.0
35463.0,300-2016000401357-0133651,rideHailVehicle-300-2015001124901-0116496,70.0
35493.0,10405-2016000267720-0131252,rideHailVehicle-10405-2013001219485-056046,43.0
35448.0,100-2016000544078-0137723,rideHailVehicle-100-2016000029416-1125057,114.0
35335.0,201-2013000532687-043075,rideHailVehicle-201-2016000266802-0131089,301.0
35592.0,201-2012000478993-09883,rideHailVehicle-900-2016000327234-0132073,56.0
35652.0,408-2015001062734-0115250,rideHailVehicle-408-2015000820305-0109256,0.0
35688.0,600-2014000487730-071561,rideHailVehicle-1500-2016000715950-0141847,100.0
35751.0,10405-2016000267720-0131286,rideHailVehicle-10405-2014001046127-083186,43.0
35751.0,900-2013000226280-134884,rideHailVehicle-900-2013000226280-134742,64.0
35641.0,900-2015001291004-0120123,rideHailVehicle-900-2012000401040-18229,330.0
35612.0,1108-2013000532687-143156,rideHailVehicle-1108-2013000430975-040346,389.0
35651.0,1105-2012000965843-019773,rideHailVehicle-1105-2015000727153-2105537,389.0
35907.0,700-2012000442733-09410,rideHailVehicle-700-2016000086561-0126771,35.0
35984.0,1500-2014001338541-089752,rideHailVehicle-1500-2015001363337-0121824,50.0
35896.0,1700-2013001099005-053738,rideHailVehicle-500-2016001048510-0148334,107.0
36029.0,900-2012000156497-02804,rideHailVehicle-900-2012000354056-07207,6.0
35938.0,1200-2012000341159-06664,rideHailVehicle-1200-2014001441988-091314,174.0
36179.0,100-2012000804271-015507,rideHailVehicle-100-2016001467581-0156440,0.0
36175.0,1803-2012000836407-216917,rideHailVehicle-1804-2014001044526-082934,78.0
36236.0,1804-2012001398904-027882,rideHailVehicle-1804-2014001194700-087184,78.0
36215.0,1600-2014000287208-067843,rideHailVehicle-1600-2013001421148-059361,58.0
36201.0,1801-2014000113616-363874,rideHailVehicle-1803-2016000155763-0128365,40.0
36262.0,900-2013000298655-037376,rideHailVehicle-202-2013000258802-035711,146.0
36350.0,300-2015000855851-0110742,rideHailVehicle-300-2013001154841-054344,18.0
36362.0,10600-2014000053367-062269,rideHailVehicle-10600-2016001178626-0150134,43.0
36407.0,202-2013000258802-035754,rideHailVehicle-900-2016000523072-0137217,58.0
36474.0,1700-2014000987574-081338,rideHailVehicle-1700-2014000987574-081224,107.0
36577.0,700-2015000949415-1112929,rideHailVehicle-700-2013001269612-056882,51.0
36119.0,100-2012000559396-011055,rideHailVehicle-100-2012000420927-08807,499.0
36600.0,10600-2016000905283-0146131,rideHailVehicle-10600-2015000804471-0108164,43.0
36550.0,300-2013000570002-043765,rideHailVehicle-408-2015000895578-0112043,64.0
36620.0,10405-2014000992862-081760,rideHailVehicle-10405-2016000267720-0131286,43.0
36737.0,600-2016000046283-0125699,rideHailVehicle-600-2014000487730-071561,20.0
36667.0,202-2013000258802-035797,rideHailVehicle-900-2013001097023-053435,58.0
36774.0,10600-2014000053367-062387,rideHailVehicle-10600-2016001043314-0148193,101.0
36850.0,1101-2015000816977-3109191,rideHailVehicle-1200-2013000509270-042042,28.0
36823.0,600-2012001471932-029433,rideHailVehicle-700-2013000914558-050176,121.0
36848.0,600-2014000448294-170637,rideHailVehicle-600-2016000389885-0133206,76.0
36840.0,700-2015001314717-3121112,rideHailVehicle-900-2013000485454-041572,45.0
36835.0,700-2016000607896-1138864,rideHailVehicle-600-2014000987574-081400,42.0
36932.0,10600-2016000905283-0146190,rideHailVehicle-10600-2015000780667-0106827,101.0
36613.0,600-2012001471932-029513,rideHailVehicle-600-2016000012225-1124430,440.0
37004.0,900-2013000056397-230630,rideHailVehicle-500-2016001459467-0156283,52.0
37007.0,1001-2015000804471-0108053,rideHailVehicle-1001-2015000804471-0108125,58.0
37036.0,1500-2016000836708-0144901,rideHailVehicle-10600-2016000275343-0131491,2.0
37115.0,600-2012001471932-029473,rideHailVehicle-600-2012000806425-015722,121.0
37140.0,10600-2013001219485-056047,rideHailVehicle-10600-2016000030344-0125261,88.0
37164.0,600-2016000155763-0128409,rideHailVehicle-600-2012000584680-011693,21.0
37284.0,1500-2016000250854-1130705,rideHailVehicle-1500-2015001363337-0121824,1.0
36734.0,100-2016000116811-1127925,rideHailVehicle-201-2015001431732-0123062,614.0
37233.0,100-2016000295788-0131916,rideHailVehicle-202-2012001341891-026284,91.0
37139.0,1801-2013000848073-049118,rideHailVehicle-10401-2016001210684-0150981,40.0
37311.0,600-2013000899222-049879,rideHailVehicle-600-2015000502599-0100393,21.0
37197.0,500-2013001157196-054499,rideHailVehicle-500-2013000178929-033442,189.0
37371.0,700-2015000949415-1112998,rideHailVehicle-700-2016000086561-0126771,45.0
37215.0,1803-2015000502599-1100456,rideHailVehicle-1803-2012001254838-424860,40.0
37456.0,700-2015000467368-0100036,rideHailVehicle-10600-2014000878931-079159,112.0
37459.0,1600-2013000438496-040907,rideHailVehicle-1600-2012000493995-010046,44.0
37465.0,1600-2013000438496-040735,rideHailVehicle-1600-2012001111971-022517,44.0
37213.0,1105-2016000116811-2127718,rideHailVehicle-1105-2016000829522-0144541,389.0
37245.0,1105-2016000250854-1130688,rideHailVehicle-1105-2013001420823-459243,389.0
37537.0,500-2016000266802-0131165,rideHailVehicle-700-2013000485454-041571,58.0
37573.0,700-2013001097023-053471,rideHailVehicle-1200-2012001047732-020997,20.0
37476.0,500-2016000905283-0146093,rideHailVehicle-500-2016000510160-0136733,33.0
37581.0,1002-2013000895447-149748,rideHailVehicle-1002-2013000359041-238015,102.0
37637.0,401-2016000819398-0144328,rideHailVehicle-1700-2014000119219-064083,8.0
37588.0,1700-2014000987574-081224,rideHailVehicle-600-2014000392422-069927,102.0
37638.0,900-2013000298655-037350,rideHailVehicle-202-2013001290223-057235,96.0
37724.0,201-2012000633457-012610,rideHailVehicle-700-2015000949415-1112860,7.0
37582.0,1001-2013000532687-342953,rideHailVehicle-1001-2012000039960-1397,11.0
37671.0,10405-2012000633457-012658,rideHailVehicle-10405-2013001099005-153678,58.0
37597.0,1600-2013000438496-040993,rideHailVehicle-1600-2016001091548-1148848,44.0
37084.0,100-2016000116811-1127798,rideHailVehicle-202-2016001407958-0154607,876.0
37851.0,1700-2014000987574-081300,rideHailVehicle-1700-2014000987574-081224,76.0
37835.0,700-2016000086561-0126809,rideHailVehicle-700-2013001269612-056882,93.0
37976.0,1902-2015001225649-0118902,rideHailVehicle-1500-2014000665701-075789,37.0
37891.0,1600-2012000963809-319448,rideHailVehicle-1600-2012000269732-15448,62.0
37880.0,406-2015001073217-0115585,rideHailVehicle-405-2014000053367-062184,23.0
37908.0,900-2012000156497-02842,rideHailVehicle-900-2012000354056-07207,195.0
37979.0,1500-2016000778294-0143708,rideHailVehicle-1500-2013000934703-050636,136.0
38038.0,201-2014000533554-072864,rideHailVehicle-700-2013000532687-142775,30.0
38152.0,1700-2015000157314-094182,rideHailVehicle-1700-2014000793041-077139,42.0
37983.0,1804-2014001194700-087284,rideHailVehicle-1804-2012000566763-111426,61.0
38096.0,500-2013000620807-045230,rideHailVehicle-500-2015001325357-0121424,45.0
38018.0,1500-2016001424895-0155028,rideHailVehicle-700-2014001231792-088122,303.0
38210.0,600-2015001440276-0123174,rideHailVehicle-1200-2015000459678-099874,175.0
38263.0,10405-2016001210775-1151217,rideHailVehicle-10405-2012001118760-122655,58.0
38319.0,300-2013000056397-130609,rideHailVehicle-300-2013000487483-041864,41.0
38410.0,201-2016000420812-0134503,rideHailVehicle-201-2014001183852-086905,63.0
38411.0,1200-2014000585174-274404,rideHailVehicle-10600-2016000030344-0125261,10.0
38421.0,1200-2014000585174-274293,rideHailVehicle-1200-2014000585174-274404,10.0
38338.0,700-2016000607896-1139230,rideHailVehicle-10600-2014000878931-079159,42.0
37946.0,1500-2014000180574-065440,rideHailVehicle-900-2012000401040-18229,646.0
38557.0,1500-2016001412423-0154731,rideHailVehicle-1500-2014000536339-073042,14.0
38570.0,300-2016000262140-0130907,rideHailVehicle-700-2013000636360-045389,118.0
38530.0,1200-2014001205505-087536,rideHailVehicle-900-2012000237790-04909,43.0
38673.0,1901-2014000113616-063881,rideHailVehicle-1901-2014000113616-063709,27.0
38629.0,100-2016000116811-1127798,rideHailVehicle-201-2015001431732-0123062,69.0
38606.0,1803-2012000813155-115867,rideHailVehicle-1803-2013001128965-053847,50.0
38638.0,1500-2014000536339-072999,rideHailVehicle-1500-2015000538774-0100816,179.0
38706.0,100-2016000295788-0131885,rideHailVehicle-202-2012001341891-026284,24.0
38880.0,10600-2013001200076-055611,rideHailVehicle-201-2014001013559-082377,55.0
38943.0,1901-2012001118760-022784,rideHailVehicle-1600-2015000884043-0111799,58.0
38711.0,201-2016000420812-0134471,rideHailVehicle-201-2014000533554-072798,288.0
39014.0,1500-2012001462917-029098,rideHailVehicle-1500-2013001232881-056292,43.0
38837.0,700-2014000053367-162317,rideHailVehicle-900-2013000485454-041572,248.0
38964.0,100-2016000116811-1127925,rideHailVehicle-202-2016001407958-0154607,91.0
38994.0,1001-2016000647792-0140557,rideHailVehicle-1002-2015000879933-0111738,58.0
39089.0,201-2015001195146-0117853,rideHailVehicle-405-2013000430975-040386,51.0
39142.0,408-2015000587248-0101775,rideHailVehicle-300-2013001154841-054344,0.0
39116.0,201-2013000532687-042739,rideHailVehicle-10405-2013001099005-153678,22.0
38948.0,1700-2016000675463-0141080,rideHailVehicle-600-2016000389885-0133206,271.0
39131.0,1700-2014000987574-081148,rideHailVehicle-600-2014000392422-069927,76.0
39151.0,700-2012000142774-02688,rideHailVehicle-700-2015001440276-0123175,67.0
39236.0,1105-2012000965843-019773,rideHailVehicle-1105-2015001283493-0120015,17.0
39194.0,700-2013001097023-053434,rideHailVehicle-900-2016000327234-0132073,20.0
39196.0,10405-2012001067422-021806,rideHailVehicle-10405-2012001464904-029296,58.0
39179.0,700-2014000585174-274370,rideHailVehicle-700-2016000086561-0126771,111.0
39263.0,700-2013000570002-043740,rideHailVehicle-700-2016000029416-0125169,9.0
39146.0,1200-2014000994591-081949,rideHailVehicle-1200-2016000545350-0137800,74.0
38554.0,10600-2014001194700-087267,rideHailVehicle-1500-2013000663329-245802,776.0
39216.0,100-2016000295788-0131854,rideHailVehicle-100-2016000295788-0131916,144.0
39105.0,1101-2015000398159-099072,rideHailVehicle-1107-2015000362210-097905,274.0
39231.0,1700-2015000157314-094262,rideHailVehicle-1700-2015000794086-0107430,4.0
39281.0,700-2015000467368-099992,rideHailVehicle-700-2014000331589-069010,129.0
39402.0,10600-2012001411171-028181,rideHailVehicle-1500-2016000715950-0141847,34.0
39452.0,700-2014001002756-082090,rideHailVehicle-700-2015001196834-0117958,65.0
39430.0,500-2015001311731-0120566,rideHailVehicle-1700-2014000987574-081186,107.0
39638.0,900-2015000949415-0112930,rideHailVehicle-202-2012000311610-06146,19.0
39599.0,1500-2016000333866-0132249,rideHailVehicle-1500-2016000393167-0133437,2.0
39467.0,1804-2016000905283-1146124,rideHailVehicle-1804-2012001111261-022473,43.0
39563.0,201-2013000914558-050164,rideHailVehicle-700-2013000532687-142775,65.0
39513.0,700-2014000475106-070962,rideHailVehicle-700-2014000475106-070884,194.0
39422.0,1200-2012001118760-122771,rideHailVehicle-1105-2016001257783-0153062,405.0
39633.0,201-2012000078687-01503,rideHailVehicle-100-2016000512639-0137099,188.0
39766.0,100-2016000012225-1124677,rideHailVehicle-700-2014001231792-088122,44.0
39804.0,600-2013000179683-033721,rideHailVehicle-600-2016000116811-0127951,58.0
39860.0,100-2016000116811-1127671,rideHailVehicle-201-2015001431732-0123062,24.0
39877.0,500-2016001216686-0151308,rideHailVehicle-500-2016000949187-0146846,9.0
39861.0,1001-2013001157196-054611,rideHailVehicle-1001-2013000663889-045850,88.0
39917.0,1001-2014000448294-070643,rideHailVehicle-1001-2014000036459-061505,58.0
39995.0,1500-2015000187968-094573,rideHailVehicle-1902-2014000815717-077535,37.0
40001.0,1500-2015000712347-1104871,rideHailVehicle-1500-2016001412423-0154704,43.0
40149.0,600-2015001440276-0123206,rideHailVehicle-1700-2014000793041-077139,20.0
39851.0,100-2016000544078-0137660,rideHailVehicle-100-2015000213571-095599,351.0
38663.0,900-2016000267720-0131236,rideHailVehicle-900-2014001023351-082470,1573.0
40067.0,100-2015000207675-095158,rideHailVehicle-202-2016001407958-0154607,92.0
39345.0,1700-2014000987574-081376,rideHailVehicle-600-2014000560532-073660,966.0
40191.0,201-2013000298655-037371,rideHailVehicle-300-2014000031594-061358,150.0
40225.0,100-2016000874667-0145561,rideHailVehicle-100-2016000295788-0131916,92.0
40212.0,600-2012000965843-019827,rideHailVehicle-700-2012001372968-027122,122.0
40282.0,300-2012000401040-08308,rideHailVehicle-300-2012000662466-013292,25.0
40238.0,1002-2015000772981-0106666,rideHailVehicle-900-2015000102574-093027,137.0
40315.0,1101-2012000198633-14101,rideHailVehicle-1600-2012000269732-15448,85.0
40344.0,500-2016001216686-0151382,rideHailVehicle-700-2016000086561-0126771,37.0
40361.0,1500-2015000187968-094535,rideHailVehicle-1902-2013000519245-042269,142.0
40113.0,600-2013000377800-139087,rideHailVehicle-300-2015001124901-0116496,426.0
40399.0,700-2012000963809-119381,rideHailVehicle-500-2016000607896-1139226,138.0
40368.0,300-2012000164709-03120,rideHailVehicle-300-2013000056397-130506,284.0
40482.0,10405-2014000665701-075844,rideHailVehicle-10405-2012000746898-014550,161.0
40119.0,900-2014001183852-087010,rideHailVehicle-900-2013000467485-041404,503.0
40484.0,202-2015000458232-099814,rideHailVehicle-1002-2013000359041-238015,183.0
40638.0,1600-2015000884043-0111937,rideHailVehicle-700-2015001196834-0117958,43.0
40684.0,600-2016000116811-0127697,rideHailVehicle-600-2015000018888-091744,31.0
40704.0,100-2016000295788-0131885,rideHailVehicle-202-2012001341891-026284,35.0
40478.0,900-2015000557350-1101202,rideHailVehicle-201-2014001013559-082377,312.0
40490.0,1105-2014000994591-181942,rideHailVehicle-1105-2015001283493-0120015,389.0
40737.0,10102-2013001017952-051808,rideHailVehicle-10102-2016000614752-1139416,42.0
40844.0,1500-2014000180574-065440,rideHailVehicle-600-2014000487730-071561,42.0
40730.0,10405-2012000633457-012631,rideHailVehicle-10405-2015000875080-1111186,58.0
40865.0,1500-2016000267720-0131246,rideHailVehicle-600-2014000987574-081210,61.0
40882.0,600-2014000487730-071561,rideHailVehicle-1500-2016000393167-0133437,85.0
40786.0,700-2016000770003-0143123,rideHailVehicle-405-2013000430975-040386,77.0
41009.0,1500-2015000712347-1104995,rideHailVehicle-600-2014000487730-071483,161.0
40958.0,201-2014000159546-165076,rideHailVehicle-201-2014001183852-086905,195.0
40993.0,201-2013000532687-042907,rideHailVehicle-1001-2016001487612-0156818,3.0
41139.0,201-2012000633457-012637,rideHailVehicle-201-2015000850269-0110475,71.0
41179.0,1500-2014000630646-075182,rideHailVehicle-1804-2012000566763-111426,38.0
41214.0,1500-2015001110576-1116300,rideHailVehicle-1700-2015000794086-0107430,20.0
41132.0,1700-2014000987574-081186,rideHailVehicle-1600-2014001093569-184609,192.0
41222.0,1600-2014000079080-063004,rideHailVehicle-1600-2013000438496-040907,43.0
41257.0,600-2012000965843-019765,rideHailVehicle-900-2012000237790-04909,155.0
41308.0,1600-2014000079080-063055,rideHailVehicle-1600-2015000875080-1111488,130.0
41380.0,1500-2013001232881-056372,rideHailVehicle-1500-2016000988089-0147648,161.0
41442.0,10405-2012001118760-122789,rideHailVehicle-10405-2016001210775-1151101,58.0
41296.0,10103-2012000156497-02827,rideHailVehicle-1101-2016000568684-0138509,108.0
41225.0,1108-2013000532687-142988,rideHailVehicle-1105-2014001287076-088917,389.0
41455.0,1500-2012001462917-029119,rideHailVehicle-1500-2015001443628-0123256,161.0
41587.0,600-2016000116811-0127824,rideHailVehicle-10600-2016001178626-0150134,31.0
41555.0,500-2016000510160-0136587,rideHailVehicle-600-2014000987574-081400,45.0
41536.0,600-2015000795744-1107810,rideHailVehicle-1200-2012001047732-020997,56.0
40993.0,600-2016001484403-0156708,rideHailVehicle-500-2015000318368-097416,808.0
41386.0,1500-2016000012225-2124639,rideHailVehicle-1600-2013001421148-059361,497.0
41577.0,1801-2015000128096-193387,rideHailVehicle-1801-2013000920118-150429,387.0
41871.0,900-2015000557350-1101202,rideHailVehicle-700-2013000532687-142775,17.0
41710.0,500-2015001311731-0120710,rideHailVehicle-500-2013000178929-033442,294.0
41815.0,1500-2014000360961-069259,rideHailVehicle-1804-2012001111261-022473,237.0
41697.0,1500-2016000012225-2124728,rideHailVehicle-10600-2015000804471-0108164,350.0
41381.0,10600-2014000159546-165190,rideHailVehicle-700-2015000732389-0105727,785.0
42071.0,500-2016000905283-0146152,rideHailVehicle-1700-2014001045407-083091,42.0
41985.0,10104-2015001453276-0123287,rideHailVehicle-1101-2014000331760-069046,28.0
42156.0,1700-2015000157314-094302,rideHailVehicle-1700-2012001287756-025079,208.0
42267.0,700-2015000467368-0100036,rideHailVehicle-900-2016000327234-0132073,56.0
42264.0,202-2015001011409-0114021,rideHailVehicle-1002-2015000879933-0111738,175.0
42267.0,202-2016000155763-0128395,rideHailVehicle-1001-2015000804471-0108125,175.0
42322.0,700-2013001154369-054312,rideHailVehicle-600-2016000116811-0127951,91.0
42345.0,202-2012000397841-07903,rideHailVehicle-1001-2014000036459-061505,175.0
42407.0,1700-2014000987574-081300,rideHailVehicle-1700-2014000987574-081224,107.0
42436.0,300-2012001333257-026146,rideHailVehicle-300-2012000816252-016169,69.0
42450.0,1105-2016000116811-2127718,rideHailVehicle-1108-2013000430975-040346,17.0
42344.0,10104-2013000258802-135750,rideHailVehicle-1500-2015000792200-0107260,84.0
42417.0,700-2014000053367-162199,rideHailVehicle-100-2016000512639-0137099,168.0
42489.0,202-2015000458232-099774,rideHailVehicle-202-2012000311610-06146,183.0
42308.0,600-2015000863442-0110897,rideHailVehicle-500-2016000607896-1139226,389.0
42624.0,202-2012000836407-016878,rideHailVehicle-1001-2012000039960-1397,57.0
42492.0,201-2016000275343-0131418,rideHailVehicle-900-2014001023351-082470,66.0
42496.0,10405-2014000113616-063885,rideHailVehicle-10405-2014001079306-083924,275.0
42723.0,201-2012000221226-04588,rideHailVehicle-700-2015000542370-0100930,67.0
42258.0,201-2013000914558-050227,rideHailVehicle-700-2014000331589-069010,616.0
42735.0,900-2015001250406-0119300,rideHailVehicle-1001-2016001487612-0156818,40.0
42759.0,600-2012000584680-011730,rideHailVehicle-700-2015001196834-0117958,34.0
42780.0,300-2012001333257-026186,rideHailVehicle-300-2013000895447-149727,69.0
42812.0,401-2016000086561-0126802,rideHailVehicle-700-2013000914558-050176,80.0
42931.0,100-2012000217991-04404,rideHailVehicle-100-2012000217991-04360,87.0
42193.0,700-2014000585174-274370,rideHailVehicle-500-2014000896918-079509,867.0
42316.0,10104-2013000258802-135793,rideHailVehicle-10102-2014000536339-172969,755.0
42316.0,1902-2014000614689-074944,rideHailVehicle-1902-2016000829228-0144496,755.0
42316.0,10104-2015001453276-0123281,rideHailVehicle-1500-2015000784412-2106934,755.0
42836.0,10600-2014001194700-087287,rideHailVehicle-10600-2014001194700-087287,200.0
42716.0,1105-2014000994591-181891,rideHailVehicle-1105-2015001081426-1115630,389.0
42824.0,500-2015001311731-0120662,rideHailVehicle-1700-2014000987574-081186,289.0
42918.0,700-2012000963809-119567,rideHailVehicle-201-2014001013559-082377,180.0
42992.0,600-2012000965843-019951,rideHailVehicle-900-2016000327234-0132073,136.0
43115.0,1700-2013001099005-053738,rideHailVehicle-1500-2015001363337-0121824,63.0
43012.0,201-2012000252732-05227,rideHailVehicle-202-2012001341891-026284,158.0
43192.0,10600-2016000102723-0127041,rideHailVehicle-10600-2016000721039-0142174,5.0
43034.0,1200-2014001105461-084887,rideHailVehicle-700-2013000532687-142775,104.0
43148.0,900-2015001291004-0120201,rideHailVehicle-1002-2015000879933-0111738,53.0
43168.0,201-2013000532687-043075,rideHailVehicle-1002-2012000805694-015624,37.0
43151.0,900-2013000056397-230630,rideHailVehicle-1001-2015000397926-098931,101.0
43173.0,900-2015000400656-099265,rideHailVehicle-1001-2013000663889-045850,239.0
43310.0,1902-2016000829228-0144518,rideHailVehicle-1200-2016000545350-0137800,28.0
43340.0,700-2015000981882-0113808,rideHailVehicle-700-2015000981882-0113787,56.0
43312.0,100-2012000559396-011055,rideHailVehicle-100-2012000420927-08807,40.0
43338.0,406-2015001491257-0123714,rideHailVehicle-407-2016000250854-1130581,58.0
43239.0,10104-2013000258802-135707,rideHailVehicle-1500-2014001315228-089144,115.0
43261.0,201-2016000420812-0134471,rideHailVehicle-700-2012001106989-022283,187.0
43237.0,1500-2016000267720-0131280,rideHailVehicle-10600-2014000159546-165190,272.0
43383.0,700-2016000364640-0132586,rideHailVehicle-500-2014000053367-162077,99.0
43404.0,1902-2016000829228-0144507,rideHailVehicle-10104-2015000583296-1101585,115.0
43346.0,1500-2015001324443-0121353,rideHailVehicle-1901-2015000207675-095106,156.0
43456.0,700-2016001368397-0153977,rideHailVehicle-201-2015000306203-097134,56.0
43460.0,600-2012000662466-013472,rideHailVehicle-1700-2014000987574-081224,13.0
43541.0,1500-2016000778294-0143708,rideHailVehicle-1500-2016000294367-1131776,43.0
43430.0,1803-2015001195146-1117932,rideHailVehicle-1801-2014000113616-363788,40.0
43342.0,1500-2012000734635-014484,rideHailVehicle-10600-2013001198998-055490,363.0
43017.0,1105-2016000116811-2127845,rideHailVehicle-10103-2016000246130-0130047,687.0
43106.0,1105-2016000482844-0136165,rideHailVehicle-1105-2014000113616-263506,687.0
43644.0,1500-2016000250854-1130793,rideHailVehicle-900-2013000485454-041572,26.0
43611.0,600-2013000377800-139087,rideHailVehicle-600-2016000012225-1124430,123.0
43621.0,1700-2012001382026-027381,rideHailVehicle-1600-2016000900036-0145931,43.0
43726.0,700-2013000486183-041786,rideHailVehicle-1804-2012000566763-111426,7.0
43709.0,202-2016000155763-0128475,rideHailVehicle-202-2015001264337-0119500,59.0
43738.0,900-2013000226280-134884,rideHailVehicle-900-2013000226280-134742,17.0
43509.0,300-2012000963809-119535,rideHailVehicle-600-2014000987574-081400,422.0
43773.0,1200-2015001162246-1117062,rideHailVehicle-1200-2015000606577-0102473,58.0
43824.0,201-2012000478993-09883,rideHailVehicle-405-2013000430975-040386,21.0
43558.0,201-2014001249091-088354,rideHailVehicle-700-2012001106989-022283,417.0
43610.0,1105-2012000131467-12444,rideHailVehicle-1105-2014000079080-162943,387.0
43904.0,1108-2012000078687-01523,rideHailVehicle-1105-2015000727153-2105537,17.0
43929.0,600-2015001440276-0123174,rideHailVehicle-1200-2015000459678-099874,41.0
43989.0,1108-2013000532687-143156,rideHailVehicle-1105-2016000829522-0144541,17.0
