timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
46206.0,201-2014000053367-062292,rideHailVehicle-201-2014001183852-086905,65.0
46303.0,700-2013000486183-041786,rideHailVehicle-1500-2015001219743-1118253,7.0
46428.0,1101-2015000816977-3109191,rideHailVehicle-1106-2013001128965-053811,28.0
46809.0,300-2016000262140-0130907,rideHailVehicle-300-2013000431434-040443,118.0
46856.0,1101-2015000398159-099072,rideHailVehicle-1107-2013000359041-038031,173.0
46872.0,900-2016000116811-0127703,rideHailVehicle-900-2015000102574-093027,371.0
47152.0,202-2013001200076-055619,rideHailVehicle-202-2016000995092-0147662,55.0
47331.0,1105-2016000482844-0136178,rideHailVehicle-10103-2015000301668-097012,89.0
47431.0,1001-2013001157196-054611,rideHailVehicle-900-2016000754575-0142570,33.0
45968.0,10104-2013000258802-135707,rideHailVehicle-1500-2015000784412-2106934,1631.0
45768.0,10104-2013000258802-135793,rideHailVehicle-1902-2014000614689-074928,1901.0
47565.0,1200-2014000585174-274404,rideHailVehicle-1200-2014000585174-274404,43.0
45882.0,1902-2016000829228-0144518,rideHailVehicle-10102-2015000949415-2112906,1901.0
47668.0,202-2012000836407-016878,rideHailVehicle-201-2016000544078-1137599,57.0
47628.0,1500-2016000012225-2124639,rideHailVehicle-1500-2016000988089-0147648,65.0
47746.0,1600-2014001394187-090623,rideHailVehicle-1901-2015000207675-095106,42.0
47774.0,1902-2016000829228-0144507,rideHailVehicle-1500-2015000792200-0107260,84.0
46085.0,1902-2014000174501-065378,rideHailVehicle-1902-2014000614689-074960,1901.0
47939.0,1200-2014001105461-084911,rideHailVehicle-1200-2015000459678-099874,102.0
47952.0,500-2016000905283-0146152,rideHailVehicle-1700-2014000987574-081186,33.0
48011.0,100-2016000544078-0137660,rideHailVehicle-100-2016000029416-1125057,114.0
48084.0,1803-2015001324443-0121355,rideHailVehicle-1801-2012000353261-56881,58.0
46850.0,10104-2013000258802-135750,rideHailVehicle-10102-2014000536339-172969,1532.0
46761.0,10104-2013000258802-135836,rideHailVehicle-10104-2012000178004-13558,1640.0
48282.0,900-2013000663889-045937,rideHailVehicle-900-2016001399217-0154264,36.0
48479.0,10405-2013000668727-246495,rideHailVehicle-10405-2014001046127-083186,43.0
48444.0,10401-2012000750507-014817,rideHailVehicle-407-2013001355501-058229,43.0
48614.0,202-2012000836407-016878,rideHailVehicle-1001-2013000485454-041651,2.0
48611.0,10405-2012001118760-122789,rideHailVehicle-10405-2012001464904-029296,58.0
48555.0,1803-2012000813155-115867,rideHailVehicle-1801-2013000226280-134981,271.0
48795.0,1902-2015000087715-092867,rideHailVehicle-1902-2014000495145-072101,4.0
48826.0,10600-2014001194700-087287,rideHailVehicle-1500-2016000715950-0141889,77.0
49333.0,1803-2015001195146-1117932,rideHailVehicle-1803-2016000155763-0128365,40.0
49548.0,201-2013000532687-042907,rideHailVehicle-900-2015000727153-1105528,96.0
48506.0,1902-2016000829228-0144529,rideHailVehicle-1101-2013000688375-046876,1264.0
49857.0,1500-2014001338541-089752,rideHailVehicle-10104-2013001059260-152772,1.0
49796.0,1804-2015000810401-0108678,rideHailVehicle-1801-2014000947834-180416,43.0
49792.0,1101-2013000377800-138982,rideHailVehicle-1101-2014000125384-064400,5.0
49992.0,10405-2016000267720-0131252,rideHailVehicle-10405-2016000267720-0131286,43.0
50105.0,700-2016000770003-0143123,rideHailVehicle-10600-2016000030344-0125261,13.0
50207.0,900-2015001291004-0120201,rideHailVehicle-900-2012001239814-024223,2.0
50123.0,500-2012000131467-02479,rideHailVehicle-500-2012000131467-02178,165.0
50509.0,1500-2016000012225-2124728,rideHailVehicle-1500-2016001412423-0154704,189.0
50873.0,10600-2016001216686-0151293,rideHailVehicle-1500-2014001249091-088289,80.0
50932.0,300-2014000630646-075161,rideHailVehicle-300-2014000031594-061358,27.0
51030.0,1105-2015000207675-095132,rideHailVehicle-1105-2012001464904-029277,46.0
51113.0,1002-2014000046617-061621,rideHailVehicle-202-2013000258802-035711,0.0
50972.0,1804-2012000662466-113513,rideHailVehicle-1801-2016000327234-0132085,50.0
50950.0,1106-2012000963809-1019421,rideHailVehicle-1106-2016001451342-0156031,17.0
51217.0,10600-2014001205505-087552,rideHailVehicle-1200-2012000826404-016431,69.0
51177.0,900-2013000056397-230630,rideHailVehicle-202-2013001290223-057235,42.0
51276.0,10405-2016000674160-0140799,rideHailVehicle-10405-2015000875080-1111186,58.0
51356.0,1106-2015000046865-092273,rideHailVehicle-1105-2015001283493-0120015,25.0
51420.0,1803-2013000608809-044814,rideHailVehicle-1803-2012000353261-46886,58.0
51334.0,1600-2013000438496-040735,rideHailVehicle-1600-2016000069252-0126512,44.0
51499.0,1803-2012000813155-115911,rideHailVehicle-1804-2014000561422-073825,50.0
51542.0,1801-2015000128096-193342,rideHailVehicle-1700-2014000987574-081186,259.0
51674.0,900-2015000400656-099265,rideHailVehicle-900-2016000267720-0131270,154.0
51735.0,1700-2014000987574-081300,rideHailVehicle-1700-2012000559396-011192,51.0
51866.0,10104-2012000529759-010369,rideHailVehicle-1902-2013000107064-032082,51.0
51755.0,700-2016000215171-0129410,rideHailVehicle-900-2013000485454-041572,73.0
51921.0,1700-2012000164709-03186,rideHailVehicle-1600-2013001394719-458859,98.0
52015.0,1105-2013000280546-336690,rideHailVehicle-1108-2016000394530-0133518,89.0
51999.0,1106-2014000113616-063766,rideHailVehicle-1106-2013001390857-158611,13.0
52051.0,201-2013000532687-042739,rideHailVehicle-201-2016000266802-0131089,137.0
52111.0,1002-2015001408710-1122655,rideHailVehicle-1002-2015000879933-0111738,58.0
52301.0,10104-2014001213505-187646,rideHailVehicle-10104-2014000434311-070211,38.0
52337.0,1106-2013000293337-237107,rideHailVehicle-1106-2015000213571-195575,13.0
52385.0,1804-2015000867248-0111002,rideHailVehicle-1804-2012000566763-111426,43.0
52416.0,202-2013001200076-055619,rideHailVehicle-202-2016000995092-0147662,52.0
52486.0,201-2013000914558-050164,rideHailVehicle-201-2014000533554-072798,65.0
52577.0,201-2013000532687-043075,rideHailVehicle-201-2014001205505-087411,22.0
52470.0,408-2012001333257-026191,rideHailVehicle-401-2015000628621-1103067,36.0
52543.0,1902-2015001419851-0122918,rideHailVehicle-1804-2015000367198-098138,50.0
52638.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,51.0
52704.0,1105-2016000482844-0136191,rideHailVehicle-1108-2013000430975-040346,89.0
52639.0,202-2015001162246-1117226,rideHailVehicle-202-2016001459467-0156276,166.0
52670.0,1803-2012001464904-129291,rideHailVehicle-1804-2016000987597-0147577,58.0
52901.0,1500-2016000250854-1130529,rideHailVehicle-1500-2013000487483-041844,1.0
52898.0,405-2012001067422-021855,rideHailVehicle-406-2013000369969-038529,25.0
52948.0,1105-2013001034691-152418,rideHailVehicle-10102-2014001139730-085411,19.0
52844.0,1106-2014000113616-063852,rideHailVehicle-1106-2013000226280-134823,13.0
52861.0,1001-2013000663889-045938,rideHailVehicle-1001-2013001157196-054503,17.0
53007.0,10405-2012000965843-119988,rideHailVehicle-10405-2012000965843-119864,43.0
53126.0,1804-2016001459467-0156263,rideHailVehicle-1804-2014001449864-091348,58.0
53135.0,1600-2015000837069-0110064,rideHailVehicle-1803-2015000780667-1106778,68.0
53351.0,10405-2014000113616-063971,rideHailVehicle-10405-2013000377800-138918,41.0
53449.0,1804-2016000275343-0131527,rideHailVehicle-1803-2016000155763-3128528,58.0
53584.0,1803-2012000731198-014423,rideHailVehicle-1801-2016000840757-1145155,44.0
53753.0,1804-2016000900036-0146010,rideHailVehicle-1801-2015000816977-4109115,58.0
53802.0,1001-2014001213505-087749,rideHailVehicle-1001-2013000532687-242616,58.0
53915.0,600-2014001079600-084104,rideHailVehicle-600-2016001232300-0152691,26.0
53954.0,1200-2014001205505-087536,rideHailVehicle-1200-2014000832672-077637,43.0
53867.0,1803-2013000608809-044902,rideHailVehicle-1804-2015001081827-0115725,58.0
54034.0,700-2014001205505-087522,rideHailVehicle-700-2016000029416-0125169,16.0
54236.0,10600-2013001219485-056047,rideHailVehicle-700-2013000532687-142775,13.0
54284.0,405-2014001394187-090671,rideHailVehicle-405-2015000863442-0110851,25.0
54345.0,600-2015001440276-0123206,rideHailVehicle-600-2014000987574-081400,41.0
54574.0,900-2015000557350-1101202,rideHailVehicle-900-2013000905598-050026,45.0
54554.0,1804-2013000107750-032182,rideHailVehicle-1804-2012001111261-022473,43.0
54776.0,1500-2016000250854-1130705,rideHailVehicle-1500-2013000487483-041844,1.0
54684.0,10600-2014001194700-087287,rideHailVehicle-1500-2016000715950-0141889,200.0
54855.0,1002-2016000116811-0127963,rideHailVehicle-202-2013001290223-057235,0.0
54744.0,700-2016001091548-1148901,rideHailVehicle-600-2016001232300-0152511,25.0
54807.0,1700-2012001382026-027381,rideHailVehicle-1600-2016000900036-0145931,43.0
54886.0,900-2015000726028-1105441,rideHailVehicle-1105-2015001283493-0120015,32.0
54914.0,10103-2015000810401-3108551,rideHailVehicle-10103-2013001200076-055574,19.0
54815.0,1801-2015001250406-0119354,rideHailVehicle-1804-2014000434311-070179,43.0
54951.0,405-2016000267720-0131229,rideHailVehicle-407-2015000971084-0113433,25.0
55017.0,1002-2012000829853-116645,rideHailVehicle-1001-2014000036459-061505,58.0
55020.0,1902-2013000226280-135062,rideHailVehicle-1803-2016000568684-0138520,50.0
55154.0,1106-2014000360961-069257,rideHailVehicle-1106-2014000360961-069257,20.0
55117.0,1902-2016000906739-0146231,rideHailVehicle-1902-2016001153481-0149743,32.0
55309.0,1001-2016000647792-0140557,rideHailVehicle-1001-2015000804471-0108125,20.0
55330.0,201-2015001195146-0117853,rideHailVehicle-201-2013001007282-051679,0.0
55379.0,300-2016001223046-0151733,rideHailVehicle-300-2012000903731-018299,43.0
55305.0,10600-2016001043314-0148173,rideHailVehicle-10600-2013001034691-052378,58.0
55427.0,700-2013001097023-053360,rideHailVehicle-1200-2014000585174-274404,20.0
55457.0,202-2016000456810-0135284,rideHailVehicle-900-2012000829853-116578,77.0
55558.0,1001-2016000250854-0130768,rideHailVehicle-1002-2014001139730-185444,22.0
55674.0,10405-2016000479494-0136096,rideHailVehicle-10405-2012001378783-027309,36.0
55621.0,201-2014001205505-087511,rideHailVehicle-900-2016000267720-0131270,118.0
55621.0,1200-2012000829853-116659,rideHailVehicle-1101-2013001311085-057659,43.0
55811.0,202-2016000069252-0126549,rideHailVehicle-1106-2013001390857-158611,11.0
55778.0,10405-2012000633457-012631,rideHailVehicle-10405-2016001210775-1151101,58.0
55876.0,1600-2014000858265-078522,rideHailVehicle-1600-2014001093569-184609,44.0
55847.0,10104-2012000529759-010449,rideHailVehicle-10104-2012001333257-126062,51.0
56163.0,1001-2015000804471-0108053,rideHailVehicle-1001-2016001487612-0157322,20.0
56251.0,1105-2013001034691-152345,rideHailVehicle-1105-2015000712347-2104861,19.0
56244.0,201-2012000078687-01503,rideHailVehicle-202-2012001341891-026284,12.0
56077.0,1801-2014000994591-081954,rideHailVehicle-1803-2016000732189-0142198,44.0
56338.0,1500-2016000250854-1130793,rideHailVehicle-1600-2013001200076-055641,8.0
56347.0,1108-2013000532687-142988,rideHailVehicle-1108-2013000717221-047338,89.0
56261.0,1101-2013000377800-138982,rideHailVehicle-700-2014001231792-088122,21.0
56407.0,1902-2013000668727-346490,rideHailVehicle-1902-2014000495145-072101,0.0
56462.0,1105-2016000836708-0144893,rideHailVehicle-1105-2015000727153-2105537,89.0
56555.0,10103-2013000438496-040674,rideHailVehicle-10102-2015001324443-0121300,19.0
56569.0,405-2012001067422-021818,rideHailVehicle-405-2015000875080-0111218,25.0
56490.0,100-2016000295788-0131854,rideHailVehicle-100-2016000512639-0137099,12.0
56536.0,300-2016001223046-0151733,rideHailVehicle-700-2014001221401-087857,17.0
56481.0,407-2016000246130-0130220,rideHailVehicle-407-2012000019980-0123,38.0
56596.0,1804-2016001459467-0156304,rideHailVehicle-1804-2016000275343-0131447,58.0
56571.0,1803-2014000536339-173005,rideHailVehicle-1803-2013001307359-057475,50.0
56602.0,407-2012000252732-05233,rideHailVehicle-407-2012001464904-029268,38.0
56624.0,1803-2013000441169-041121,rideHailVehicle-1902-2013000620807-045214,50.0
56654.0,1804-2016000275343-0131447,rideHailVehicle-1803-2012001358909-026838,58.0
56792.0,202-2015000046388-092141,rideHailVehicle-202-2016001407958-0154607,43.0
56777.0,700-2015000949415-1112998,rideHailVehicle-700-2016000266802-0131133,63.0
56747.0,1002-2012000805694-015658,rideHailVehicle-1001-2015000804471-0108125,58.0
56807.0,100-2012000217991-04448,rideHailVehicle-100-2012000217991-04360,87.0
56790.0,100-2016000116811-0127797,rideHailVehicle-100-2012000420927-08807,112.0
56780.0,1500-2015001219743-1118472,rideHailVehicle-600-2014000487730-071483,100.0
56844.0,1101-2012001393533-027640,rideHailVehicle-1200-2014001126769-085314,93.0
56952.0,10102-2014000053367-062154,rideHailVehicle-10102-2015001410870-1122726,50.0
56985.0,1500-2012000164709-33182,rideHailVehicle-1500-2016000715950-0141847,100.0
56828.0,201-2015000557350-1101277,rideHailVehicle-201-2013001265087-056649,140.0
56986.0,1001-2013000532687-242952,rideHailVehicle-1001-2016001487612-0157322,58.0
56981.0,700-2016000607896-1138864,rideHailVehicle-900-2016000327234-0132073,42.0
57043.0,900-2012000963809-319574,rideHailVehicle-900-2012000629695-012522,100.0
57155.0,300-2016000412886-0134334,rideHailVehicle-300-2013000895447-149727,27.0
57030.0,1500-2016000012225-2124728,rideHailVehicle-1500-2016000988089-0147648,7.0
57217.0,1500-2014000180574-065429,rideHailVehicle-600-2016000550401-0138059,15.0
57038.0,1500-2016001232300-0152770,rideHailVehicle-10600-2016000905283-0146190,365.0
57338.0,700-2016000086561-0126809,rideHailVehicle-300-2012000903731-018299,17.0
57277.0,1200-2014000159546-165170,rideHailVehicle-900-2012000237790-04940,43.0
57317.0,700-2015000949415-1112929,rideHailVehicle-700-2013001269612-056882,63.0
57311.0,700-2012000142774-02721,rideHailVehicle-1200-2014000585174-274404,67.0
57219.0,900-2015001250406-0119340,rideHailVehicle-900-2013000485454-041572,40.0
57271.0,1106-2012000633457-112621,rideHailVehicle-10103-2015000301668-097012,25.0
57393.0,600-2012001471932-029473,rideHailVehicle-600-2014000114846-063990,40.0
57498.0,100-2016000116811-0127797,rideHailVehicle-100-2012000420927-08807,41.0
57417.0,900-2015001250406-0119300,rideHailVehicle-900-2015001250406-0119220,199.0
57404.0,201-2013000298655-037345,rideHailVehicle-201-2016000275343-0131498,273.0
57511.0,1803-2013001200076-155605,rideHailVehicle-10401-2016001210684-0150981,40.0
57616.0,10102-2012001057763-021192,rideHailVehicle-10102-2016001216686-0151368,50.0
57679.0,1108-2016001425564-0155106,rideHailVehicle-1105-2012001464904-029277,25.0
57671.0,1801-2014000947834-180467,rideHailVehicle-10401-2012000750507-014697,43.0
57618.0,1001-2013001097023-053399,rideHailVehicle-1001-2014001183852-086947,38.0
57697.0,10103-2016000829228-0144520,rideHailVehicle-1105-2013000293337-037059,19.0
57714.0,10104-2012001337606-026271,rideHailVehicle-10104-2012001097565-321964,51.0
57694.0,1002-2016000275343-0131471,rideHailVehicle-1002-2014001331845-189492,58.0
57762.0,10405-2014000113616-063971,rideHailVehicle-10405-2012001118760-122655,27.0
57704.0,1001-2013001232881-056402,rideHailVehicle-1001-2014000120399-064182,38.0
57654.0,100-2016000116811-0127924,rideHailVehicle-100-2012000559396-011108,269.0
57744.0,1001-2016000984454-0147278,rideHailVehicle-900-2014000358619-069206,127.0
57801.0,1107-2016000836708-0144898,rideHailVehicle-1108-2016000394530-0133518,28.0
57774.0,10102-2014000495145-072105,rideHailVehicle-10102-2012000353261-26773,58.0
57816.0,202-2013000056397-030606,rideHailVehicle-900-2016001508783-0157630,127.0
57935.0,10600-2016000102723-0127041,rideHailVehicle-1500-2016000715950-0141889,50.0
57952.0,1002-2013000280546-036679,rideHailVehicle-1001-2014001175351-086522,58.0
57891.0,1500-2016000012225-2124639,rideHailVehicle-1500-2016001412423-0154704,7.0
57999.0,600-2013000377800-138967,rideHailVehicle-500-2012001048206-021041,157.0
58025.0,407-2016000471794-0135656,rideHailVehicle-407-2013000838649-048916,38.0
58017.0,1803-2015000154601-094059,rideHailVehicle-1804-2016000116811-2127890,50.0
57971.0,405-2013001034691-152327,rideHailVehicle-405-2013000062460-030803,39.0
57988.0,1804-2014000561422-073825,rideHailVehicle-1803-2012000429510-09043,50.0
58068.0,600-2013000179683-033721,rideHailVehicle-1600-2013001421148-059361,58.0
58092.0,1500-2016000267720-0131246,rideHailVehicle-1106-2016001451342-0156031,58.0
58276.0,10103-2014000047931-161789,rideHailVehicle-1105-2015000875080-3111573,19.0
58144.0,1803-2016001223046-1151965,rideHailVehicle-1803-2012000813155-115911,50.0
58197.0,1200-2014000869030-179023,rideHailVehicle-900-2016001368397-0153924,181.0
58185.0,1804-2012000019980-0182,rideHailVehicle-1803-2016001223046-1151877,50.0
58355.0,10102-2015000502599-1100421,rideHailVehicle-10102-2012001287756-025009,42.0
58379.0,1002-2012000164709-23150,rideHailVehicle-1002-2012001414670-028214,0.0
58481.0,700-2013000532687-143111,rideHailVehicle-201-2014001183852-086905,63.0
58482.0,700-2016001368397-0154004,rideHailVehicle-700-2012000987013-020341,117.0
58436.0,700-2015001440276-0123175,rideHailVehicle-700-2016000512639-0137154,56.0
58482.0,10600-2014000763883-076668,rideHailVehicle-10600-2014000585174-274437,107.0
58575.0,10102-2013000576300-043947,rideHailVehicle-1101-2015000696733-0104396,50.0
58748.0,500-2012000131467-02522,rideHailVehicle-600-2014000114846-063990,20.0
58662.0,1500-2012000747410-014613,rideHailVehicle-10104-2015001391700-2122446,37.0
58684.0,1801-2012000341159-06668,rideHailVehicle-1801-2013000226280-134981,33.0
58766.0,1107-2016001223046-1151948,rideHailVehicle-1107-2013000105963-031724,8.0
58745.0,1108-2012000963809-019428,rideHailVehicle-1108-2014000475106-070892,49.0
58747.0,1803-2012000429510-09019,rideHailVehicle-1803-2012000252732-15254,50.0
58788.0,10102-2015000587753-1101983,rideHailVehicle-1101-2016000664308-0140598,50.0
58803.0,300-2016000510160-1136652,rideHailVehicle-300-2015000727153-0105513,27.0
58219.0,1902-2013000519245-042253,rideHailVehicle-10104-2012000836407-016871,786.0
58822.0,700-2013000105963-131932,rideHailVehicle-900-2015000606577-3102625,103.0
58809.0,900-2016000510160-0136737,rideHailVehicle-1200-2013000093869-031484,78.0
58840.0,1500-2012000442109-19349,rideHailVehicle-1500-2012001462917-029056,4.0
58910.0,1600-2015000837069-0110020,rideHailVehicle-1801-2012000354056-17274,68.0
58987.0,10405-2016000069252-0126445,rideHailVehicle-10405-2016000069252-0126529,38.0
58879.0,900-2012001333257-026155,rideHailVehicle-1200-2015000203687-094962,185.0
58871.0,10102-2014000589369-074582,rideHailVehicle-10102-2012000251540-05101,19.0
58893.0,406-2014000901324-079868,rideHailVehicle-405-2016000267720-0131195,25.0
59015.0,406-2015001491257-0123678,rideHailVehicle-407-2016000409711-0134167,25.0
58978.0,1106-2013000226280-134965,rideHailVehicle-1106-2015000875080-0111467,13.0
59028.0,202-2013000280546-136541,rideHailVehicle-202-2015001264337-0119500,166.0
59057.0,406-2013000056397-030615,rideHailVehicle-407-2013000055922-030454,46.0
59195.0,900-2015000726028-1105441,rideHailVehicle-1105-2015001283493-0120015,30.0
59101.0,1801-2014000046617-061627,rideHailVehicle-1804-2016000861404-0145188,50.0
59152.0,10104-2013000280546-536644,rideHailVehicle-10104-2013000485454-041636,51.0
59264.0,1002-2015000712347-1104981,rideHailVehicle-1101-2012000566763-011398,30.0
59301.0,1107-2016001223046-1151772,rideHailVehicle-1106-2015000290126-196706,8.0
59080.0,1105-2016000482844-0136165,rideHailVehicle-1105-2012001464904-029277,389.0
59349.0,1001-2012001382026-027409,rideHailVehicle-1001-2014000053367-062086,58.0
59358.0,1600-2013001421148-059439,rideHailVehicle-600-2014000869030-178995,21.0
59385.0,1600-2014001394187-090656,rideHailVehicle-1901-2015000207675-095148,37.0
59451.0,201-2015001195146-0117853,rideHailVehicle-500-2015001219743-0118591,17.0
59418.0,600-2013000377800-138967,rideHailVehicle-500-2012001048206-021041,25.0
59399.0,1001-2013000532687-242784,rideHailVehicle-1001-2012000444431-09482,58.0
59413.0,202-2016001517438-0157746,rideHailVehicle-202-2015001496113-0123745,12.0
59362.0,1002-2015001369519-0121981,rideHailVehicle-1002-2012001254838-224921,58.0
59540.0,1002-2016000116811-0127836,rideHailVehicle-1002-2014000046617-061604,0.0
59525.0,1002-2015001225649-1118877,rideHailVehicle-1200-2015000879933-0111701,67.0
59019.0,900-2014000113616-163668,rideHailVehicle-900-2016000510160-0136810,669.0
59258.0,1105-2012001358909-026849,rideHailVehicle-1105-2012000478993-09891,346.0
59633.0,1108-2013000532687-142988,rideHailVehicle-1108-2013000430975-040346,25.0
59663.0,900-2014000113616-163754,rideHailVehicle-1002-2014001188758-087098,44.0
59536.0,201-2015000542370-0100920,rideHailVehicle-1001-2016001487612-0157322,49.0
59649.0,1902-2016001407958-1154652,rideHailVehicle-1902-2012000854454-017432,58.0
59733.0,700-2013000532687-142775,rideHailVehicle-700-2014000475625-071021,94.0
59865.0,300-2016001223046-0151821,rideHailVehicle-300-2015001225649-0118808,51.0
59896.0,300-2016000772838-0143392,rideHailVehicle-300-2012000672671-013628,44.0
59751.0,202-2013000258802-035840,rideHailVehicle-900-2016000523072-0137217,58.0
59764.0,1200-2014000869030-179023,rideHailVehicle-900-2012000829853-116578,45.0
59757.0,1002-2015001369519-0121964,rideHailVehicle-1001-2014000596551-074816,58.0
