linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000233,100,7
100.00000000000237,100,3
100.00000000000236,100,3
100.00000000000493,100,3
99.99999999994674,100,1
100.00000000000495,100,1
100.00000000016485,100,1
100.0000000000048,100,1
100.00000000000466,100,1
100.00000000000469,100,10
99.99999999999018,100,3
100.00000000000455,100,1
99.99999999999002,100,1
100.00000000000459,100,1
18.008892525941274,18,1
99.9999999999901,100,3
99.99999999999079,100,1
99.99999999997613,100,2
99.99999999999072,100,2
100.0000000000053,100,1
100.00000000001987,100,1
99.99999999999064,100,8
100.00000000000517,100,1
100.00000000000522,100,2
53.33923045499495,53,1
100.0000000000052,100,3
99.99999999996136,100,1
100.00000000000504,100,3
100.00000000001961,100,1
100.00000000000506,100,1
99.99999999994577,100,5
100.00000000001855,100,1
99.99999999998947,100,1
100.00000000003315,100,1
99.99999999998953,100,1
99.99999999998931,100,1
100.00000000000391,100,1
14.975100012634899,15,1
100.00000000000395,100,3
99.99999999997465,100,1
2.9787013411991405,3,1
100.0000000000038,100,1
100.00000000004745,100,4
2.699811240477953,3,1
100.00000000000378,100,1
100.00000000000382,100,1
99.99999999987284,100,1
99.99999999998927,100,1
100.00000000000364,100,1
100.00000000000368,100,1
100.00000000000367,100,1
99.99999999998916,100,1
100.0000000000328,100,1
100.00000000003357,100,1
99.99999999998978,100,1
99.99999999998983,100,1
99.99999999994601,100,1
99.99999999998973,100,5
99.9999999999752,100,3
99.99999999994589,100,1
100.00000000000414,100,1
99.9999999999896,100,2
0.7227305792018563,1,1
99.99999999998963,100,1
100.00000000000418,100,1
100.00000000025156,100,1
99.99999999984665,100,1
99.99999999999224,100,1
99.99999999994839,100,1
99.9999999999775,100,1
100.0000000000066,100,1
100.00000000002115,100,1
100.00000000000664,100,2
99.99999999994841,100,1
99.9999999999921,100,2
99.99999999999211,100,1
100.00000000000668,100,1
88.56626036430643,89,1
100.00000000005018,100,3
99.99999999990466,100,1
99.99999999999201,100,1
100.00000000002093,100,2
100.00000000013736,100,1
100.0000000000501,100,1
100.00000000003556,100,1
99.99999999999261,100,1
100.00000000015272,100,3
99.9999999999781,100,2
99.99999999999265,100,2
100.00000000000719,100,3
99.99999999996344,100,1
99.99999999980338,100,2
100.00000000000715,100,6
99.99999999997804,100,1
99.99999999996328,100,1
100.00000000000693,100,3
99.99999999999241,100,1
100.00000000000698,100,1
100.00000000002152,100,1
100.00000000002154,100,1
100.00000000000702,100,1
99.99999999997793,100,1
100.0000000000214,100,1
99.99999999990501,100,1
100.00000000016695,100,1
99.99999999999235,100,6
99.9999999998032,100,2
99.99999999996214,100,1
100.00000000000584,100,2
99.99999999999129,100,2
100.00000000002045,100,1
100.00000000000588,100,1
99.99999999999135,100,1
100.00000000000576,100,1
100.00000000002032,100,2
100.00000000000577,100,1
99.99999999999123,100,1
100.00000000000557,100,4
100.00000000000566,100,1
99.99999999999112,100,1
100.00000000002001,100,1
100.00000000000546,100,1
99.99999999999092,100,1
100.00000000000553,100,2
100.0000000000492,100,1
99.999999999991,100,1
99.99999999999173,100,3
100.00000000007907,100,1
100.00000000000635,100,7
99.99999999997723,100,1
99.9999999999916,100,1
99.99999999997696,100,1
99.99999999999153,100,1
99.999999999977,100,2
99.99999999999157,100,4
62.31629821872775,62,1
99.99999999999139,100,2
99.99999999993318,100,1
100.0000000001078,100,1
99.99999999994775,100,1
99.99999999999146,100,2
100.00000000009585,100,1
100.00000000000853,100,1
99.99999999997944,100,4
99.999999999994,100,3
100.00000000000857,100,2
99.99999999999405,100,7
99.99999999999406,100,2
99.99999999995042,100,1
100.00000000000841,100,1
100.00000000008117,100,1
99.99999999999393,100,1
100.0000000000085,100,1
99.99999999999383,100,1
100.0000000000084,100,1
99.99999999997911,100,1
100.00000000000826,100,1
100.00000000003739,100,2
99.99999999997918,100,1
99.9999999999945,100,1
99.99999999999451,100,1
99.99999999999432,100,2
99.99999999997979,100,1
99.99999999999437,100,1
99.99999999999439,100,1
99.9999999999944,100,1
100.00000000000895,100,1
99.99999999999422,100,3
99.99999999997972,100,1
100.00000000000884,100,1
100.00000000000865,100,1
99.99999999997955,100,4
100.00000000003774,100,1
34.07714875939775,34,1
100.00000000006692,100,1
100.00000000000873,100,1
100.00000000002223,100,1
100.0000000000077,100,6
100.00000000013847,100,1
100.00000000015305,100,1
100.00000000008016,100,1
99.99999999999287,100,2
99.9999999999929,100,1
100.00000000000749,100,3
44.46595308933395,44,1
12.894681361867939,13,1
100.00000000000733,100,1
99.99999999997905,100,2
99.9999999999934,100,2
99.99999999999345,100,1
99.99999999999348,100,3
99.99999999999349,100,1
99.99999999994984,100,1
99.9999999999644,100,2
99.9999999999933,100,1
99.99999999999334,100,1
100.00000000003698,100,1
99.99999999999335,100,2
100.00000000008069,100,1
36.08306827141439,36,1
100.00000000000782,100,1
100.000000000054,100,1
100.00000000002478,100,1
99.99999999999572,100,6
99.99999999999577,100,1
10.238421115370212,10,1
99.99999999999561,100,1
99.99999999999564,100,1
100.00000000001022,100,2
99.99999999993744,100,1
99.99999999999545,100,5
99.9999999999955,100,5
99.99999999986453,100,1
100.00000000001008,100,1
99.99999999999554,100,2
100.0000000000392,100,1
99.99999999999626,100,1
99.99999999999629,100,1
100.00000000001083,100,1
23.77654570144537,24,1
99.99999999999632,100,1
100.00000000001089,100,5
99.99999999999615,100,3
99.9999999999962,100,1
99.99999999999622,100,2
99.99999999999602,100,1
100.00000000003968,100,2
99.99999999999605,100,3
99.99999999999612,100,3
4.195795510688322,4,1
100.00000000003959,100,1
99.99999999996685,100,1
99.99999999992323,100,1
8.439442460367115,8,1
100.00000000000948,100,2
12.575871685437725,13,1
100.00000000000946,100,3
99.99999999999494,100,1
99.99999999999496,100,1
99.99999999999497,100,1
100.00000000000936,100,1
5.400962792894863,5,1
100.00000000003853,100,4
100.00000000000941,100,1
100.00000000005286,100,3
100.00000000000921,100,1
99.9999999999947,100,1
100.00000000000924,100,1
100.00000000000927,100,8
99.99999999998,100,1
100.00000000000915,100,1
100.0000000000092,100,1
99.99999999999463,100,1
99.99999999999464,100,3
99.99999999998079,100,3
100.00000000000992,100,1
99.99999999977695,100,2
99.99999999999525,100,1
100.00000000000982,100,3
100.00000000000986,100,1
99.99999999999514,100,1
99.99999999999517,100,1
100.00000000002429,100,4
100.00000000000972,100,3
99.99999999999503,100,1
100.00000000000959,100,1
99.99999999999508,100,1
100.00000000001216,100,7
99.9999999999977,100,1
100.00000000031785,100,1
99.9999999999975,100,2
99.99999999999754,100,1
99.99999999999756,100,3
99.99999999999743,100,5
100.00000000002657,100,7
99.99999999998293,100,1
99.99999999999727,100,3
100.00000000001184,100,2
99.99999999999734,100,1
99.99999999999807,100,1
99.99999999996896,100,1
99.9999999999981,100,2
99.99999999999811,100,3
99.99999999999814,100,2
100.0000000000127,100,2
99.9999999998672,100,1
11.449827812761896,11,1
100.00000000004161,100,1
99.999999999998,100,2
100.00000000004164,100,1
100.00000000001239,100,1
99.99999999999785,100,1
100.00000000001243,100,4
99.99999999999787,100,1
100.00000000004154,100,1
99.99999999999788,100,1
99.9999999999979,100,2
99.9999999999967,100,1
100.00000000001125,100,1
99.99999999999673,100,9
100.00000000001114,100,1
99.99999999996751,100,3
100.00000000001117,100,1
99.99999999999663,100,4
99.99999999993842,100,1
99.99999999999667,100,1
99.99999999999669,100,3
99.99999999999652,100,1
99.99999999999636,100,2
99.99999999999643,100,2
100.00000000028746,100,1
87.27396085629013,87,1
99.9999999999972,100,1
99.99999999999721,100,1
99.99999999990993,100,1
99.99999999999726,100,1
99.99999999998252,100,2
99.99999999999709,100,4
99.99999999999712,100,3
2.253253301213529,2,1
100.0000000000117,100,1
100.00000000001168,100,1
100.0000000000115,100,3
100.00000000001148,100,4
100.00000000001153,100,2
100.00000000012794,100,1
99.99999999999703,100,3
100.00000000008413,100,1
99.99999999999686,100,1
100.00000000001144,100,2
100.00000000001145,100,1
99.99999999999943,100,1
100.00000000002855,100,2
99.99999999998495,100,3
100.00000000002859,100,1
99.99999999999952,100,4
99.99999999999932,100,1
99.99999999999937,100,2
100.00000000001394,100,1
100.00000000001397,100,1
99.9999999999994,100,1
100.0000000000285,100,2
99.99999999998487,100,2
99.99999999999923,100,2
99.99999999999926,100,2
100.00000000001383,100,1
99.99999999999912,100,1
99.99999999999913,100,1
100.00000000001374,100,2
99.99999999999918,100,1
99.99999999997007,100,1
100.00000000005738,100,1
99.99999999998464,100,4
100.00000000001445,100,2
99.99999999999994,100,2
99.99999999999996,100,1
100.00000000005815,100,2
99.99999999999997,100,311
99.99999999999999,100,8978
99.99999999999977,100,1
99.99999999999982,100,1
100.00000000004346,100,1
99.99999999999987,100,4
99.99999999999966,100,1
99.99999999995602,100,1
99.99999999998515,100,6
99.99999999999972,100,1
100.00000000002882,100,1
100.00000000008689,100,1
100.00000000001417,100,2
99.99999999998505,100,5
99.99999999999962,100,1
99.99999999997051,100,1
99.99999999999963,100,3
99.99999999999964,100,1
99.99999999996942,100,1
99.99999999999852,100,4
99.99999999999854,100,1
100.0000000000131,100,1
100.00000000001315,100,3
99.99999999999861,100,1
99.99999999998407,100,5
100.00000000002751,100,3
99.99999999999845,100,6
99.9999999999839,100,1
99.99999999999847,100,1
100.00000000001303,100,1
99.99999999999848,100,1
99.9999999999985,100,4
100.00000000001306,100,1
99.99999999986736,100,1
99.99999999996923,100,2
99.99999999999834,100,1
99.99999999999837,100,2
99.9999999999982,100,2
99.99999999995455,100,1
99.99999999999821,100,1
99.99999999999822,100,1
100.00000000001276,100,1
99.99999999999824,100,2
99.99999999999827,100,3
99.99999999999899,100,4
99.999999999999,100,1
100.00000000001363,100,1
100.00000000007164,100,1
100.00000000001342,100,1
99.99999999999892,100,1
99.99999999998437,100,1
99.99999999999893,100,1
36.61613172914619,37,1
100.00000000002807,100,4
99.99999999999896,100,2
99.99999999999876,100,1
99.99999999994058,100,1
99.9999999999988,100,2
99.99999999999882,100,3
100.00000000001339,100,1
100.00000000002774,100,3
99.99999999999868,100,1
