rideHailAgentID,xCoord,yCoord
rideHailAgent-202-2014000053367-061941,681306.2524866629,4823789.877426147
rideHailAgent-10104-2016000116811-2127410,682944.4943178517,4821645.476680082
rideHailAgent-10600-2016000905283-0146190,682429.2362291809,4820892.136344392
rideHailAgent-201-2016001254527-0152931,682586.3570122366,4825430.756084319
rideHailAgent-1101-2015001091707-0115875,679969.5677679285,4821510.838697637
rideHailAgent-100-2012000559396-011108,684403.452797075,4827103.67804482
rideHailAgent-1200-2013001097023-053481,681055.4127333375,4823248.757947066
rideHailAgent-407-2014000053367-062307,683545.40465341,4823872.3655616315
rideHailAgent-1803-2013000614271-044932,686563.2144256292,4820839.968524946
rideHailAgent-10104-2016001442340-0155776,685156.8189706816,4822054.0567235
rideHailAgent-10103-2016001437406-0155486,678681.5240525061,4819590.917991356
rideHailAgent-1106-2014000520011-172643,678791.9999418231,4822621.141941482
rideHailAgent-1700-2013000196126-034415,684793.1722811086,4820737.677232213
rideHailAgent-1105-2014001160693-085864,681650.7964631737,4821169.8728482835
rideHailAgent-10401-2016000333866-0132173,682834.5150730448,4820425.037003897
rideHailAgent-10103-2014000584977-074080,679927.1518392095,4821362.872118138
rideHailAgent-401-2015000542370-0100879,684384.2928773767,4824010.246925889
rideHailAgent-300-2015001250406-0119211,685802.826180924,4825625.492476388
rideHailAgent-405-2015000260882-096145,686934.9790236561,4823801.808492236
rideHailAgent-1200-2016001315095-0153797,681696.567100535,4822460.200427044
rideHailAgent-10103-2014000874813-079083,678775.811779448,4819252.1381827975
rideHailAgent-1803-2015001491257-0123733,682142.7279633267,4820416.033715317
rideHailAgent-405-2014000054075-062393,686386.1096442562,4824772.266726789
rideHailAgent-10405-2013000668727-246370,685156.2743059275,4825828.59213685
rideHailAgent-202-2013000258802-035625,681254.3108643723,4823952.971507992
rideHailAgent-10405-2013000377800-139158,679471.0012679938,4826937.9405890135
rideHailAgent-1200-2013001097023-053518,681019.4042261194,4822960.52266815
rideHailAgent-10104-2013001059260-152815,683303.1605179487,4818877.207387615
rideHailAgent-408-2013000895447-049736,686359.0441513959,4825248.7198080355
rideHailAgent-1500-2014001249091-088333,683283.4506196452,4822800.794317079
rideHailAgent-1105-2015000622201-0102833,678858.4905848462,4819504.304818956
rideHailAgent-1108-2012000829853-116593,681320.3657013521,4821046.501093958
rideHailAgent-10102-2016001438850-0155549,679760.6514903029,4821544.70216776
rideHailAgent-10102-2016000029416-4124955,679679.0136738651,4821356.559067653
rideHailAgent-10104-2015001059501-0115151,687071.8698947742,4819215.257898317
rideHailAgent-500-2013001157196-054553,684752.3189750203,4823408.381138696
rideHailAgent-10405-2015000087715-092868,681032.263239855,4823965.5215109205
rideHailAgent-10600-2012001195734-023909,682305.4750516213,4821623.879700207
rideHailAgent-1600-2012000963809-319634,682514.6747563279,4822321.078529569
rideHailAgent-1801-2012000719213-114310,686850.1363404668,4819197.6493708305
rideHailAgent-10102-2015001491257-0123595,680750.4773689247,4819392.646600664
rideHailAgent-10102-2015001490278-0123539,683130.115593486,4820209.835388279
rideHailAgent-1200-2014001122037-085080,680013.3683613251,4821411.808772909
rideHailAgent-1803-2012000606353-011971,683013.0687789549,4821539.565561652
rideHailAgent-1200-2014000221274-066349,680981.996207802,4824682.315435588
rideHailAgent-1101-2015000364742-197963,681586.041574836,4821180.684232511
rideHailAgent-405-2015001345452-0121612,686149.4274942452,4826273.002887195
rideHailAgent-1105-2015000712347-2104799,680930.9115898099,4820317.194675315
rideHailAgent-10104-2013000635769-045290,683681.028787991,4820335.71663377
rideHailAgent-1200-2014001122037-085228,681453.448044016,4820288.571390107
rideHailAgent-700-2015000709647-0104634,683206.0557551476,4823604.578022556
rideHailAgent-1106-2014000961036-180956,680672.1006801367,4823927.695441227
rideHailAgent-406-2016000414635-0134377,686494.8072733999,4824152.70253011
rideHailAgent-10102-2015000820305-0109244,680237.662364071,4819165.783947039
rideHailAgent-1803-2016001232073-0152365,686986.1707555843,4819295.261757093
rideHailAgent-201-2013001480820-060443,681934.5910958753,4825994.168483548
rideHailAgent-700-2013000636360-045349,683984.4103629527,4823628.830436526
rideHailAgent-10600-2016001216686-0151404,683089.4017028605,4821063.526480007
rideHailAgent-1801-2013000725483-147433,684372.2360466879,4823380.2677385025
rideHailAgent-1106-2013000356142-137795,678583.3351792189,4822968.983220807
rideHailAgent-401-2013000115942-032404,684466.7157710815,4824267.678945283
rideHailAgent-700-2013000093869-031474,683433.3902568563,4824119.574240451
rideHailAgent-1107-2016000554109-0138199,679864.7542851161,4821321.724813451
rideHailAgent-10405-2013001328389-057942,679054.0714475831,4829186.708745431
rideHailAgent-1101-2015000810401-1108619,680616.8389986112,4819296.358976785
rideHailAgent-10103-2013001287092-157169,683223.7687983282,4820324.308947303
rideHailAgent-100-2012000559396-011267,684191.9967934501,4823928.430886117
rideHailAgent-1803-2013000190262-334097,686809.1172961566,4820164.690998424
rideHailAgent-1105-2013001123049-053784,683192.0886960201,4821176.266283751
rideHailAgent-10405-2015000391769-098495,683838.2423075042,4828633.041482381
rideHailAgent-500-2012001048206-021013,684869.9805874457,4822784.0010837205
rideHailAgent-10102-2013000575117-143840,678529.5961550832,4819150.738644513
rideHailAgent-1001-2014001213505-087573,681014.2077241007,4823797.240411118
rideHailAgent-10102-2015000816977-3109029,682820.4656447307,4820435.521647747
rideHailAgent-300-2016000833173-0144672,685252.9537650356,4825919.214086174
rideHailAgent-1101-2013000128353-032461,681815.3037017811,4819473.9308432415
rideHailAgent-1106-2015000810401-3108472,678699.1453093903,4822162.377066184
rideHailAgent-202-2014000550778-073504,680407.8601168396,4825468.07981406
rideHailAgent-1803-2013000190262-333881,686690.425637053,4820003.175439359
rideHailAgent-405-2013000298655-037295,686764.7147402823,4824457.005543327
rideHailAgent-10102-2015000816977-3109138,682839.1560339077,4820698.338484116
rideHailAgent-10104-2012000751336-014823,685803.537071918,4819261.974437722
rideHailAgent-1101-2013000846981-049063,679310.4823942063,4819399.174298836
rideHailAgent-1101-2012000633457-012591,681900.0299802138,4819513.616118326
rideHailAgent-1500-2016001216686-0151247,686594.1989513643,4822236.438159746
rideHailAgent-500-2012001464904-029141,685478.5810456809,4824319.234099113
rideHailAgent-1101-2015001270029-0119707,678909.1882760215,4820121.23031947
rideHailAgent-1106-2015001275570-1119955,680454.8662778948,4823927.349455418
rideHailAgent-300-2016000715950-0141910,684855.08548689,4825011.28904867
rideHailAgent-1801-2012000719213-114211,686845.4509946672,4819422.95337639
