time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drive_transit	arrivals_drive_transit	stuck_drive_transit	en-route_drive_transit	departures_ride_hail	arrivals_ride_hail	stuck_ride_hail	en-route_ride_hail	departures_walk	arrivals_walk	stuck_walk	en-route_walk	departures_walk_transit	arrivals_walk_transit	stuck_walk_transit	en-route_walk_transit
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:55:00	24900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:00:00	25200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:05:00	25500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:10:00	25800	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1
07:15:00	26100	8	0	0	10	0	0	0	0	8	0	0	8	0	0	0	1	0	0	0	1
07:20:00	26400	4	0	0	14	0	0	0	0	0	0	0	8	0	0	0	1	4	0	0	5
07:25:00	26700	5	0	0	19	0	0	0	0	0	0	0	8	3	0	0	4	2	0	0	7
07:30:00	27000	9	3	0	25	0	0	0	0	7	3	0	12	1	0	0	5	1	0	0	8
07:35:00	27300	15	4	0	36	0	0	0	0	0	2	0	10	2	0	0	7	13	2	0	19
07:40:00	27600	4	1	0	39	0	0	0	0	1	0	0	11	2	0	0	9	1	1	0	19
07:45:00	27900	7	4	0	42	0	0	0	0	0	1	0	10	4	3	0	10	3	0	0	22
07:50:00	28200	24	7	0	59	0	0	0	0	0	3	0	7	13	3	0	20	11	1	0	32
07:55:00	28500	43	3	0	99	0	0	0	0	2	0	0	9	16	3	0	33	25	0	0	57
08:00:00	28800	49	20	0	128	0	0	0	0	3	0	0	12	23	1	0	55	23	19	0	61
08:05:00	29100	35	12	0	151	0	0	0	0	2	2	0	12	14	2	0	67	19	8	0	72
08:10:00	29400	17	20	0	148	0	0	0	0	1	0	0	13	5	4	0	68	11	16	0	67
08:15:00	29700	38	32	0	154	1	0	0	1	1	4	0	10	7	9	0	66	29	19	0	77
08:20:00	30000	58	21	0	191	0	0	0	1	2	2	0	10	7	10	0	63	49	9	0	117
08:25:00	30300	55	18	0	228	0	0	0	1	2	1	0	11	3	7	0	59	50	10	0	157
08:30:00	30600	28	18	0	238	1	0	0	2	0	1	0	10	5	8	0	56	22	9	0	170
08:35:00	30900	26	44	0	220	1	0	0	3	2	0	0	12	10	4	0	62	13	40	0	143
08:40:00	31200	9	32	0	197	0	0	0	3	0	1	0	11	5	5	0	62	4	26	0	121
08:45:00	31500	3	42	0	158	0	0	0	3	0	2	0	9	1	8	0	55	2	32	0	91
08:50:00	31800	17	55	0	120	0	0	0	3	1	0	0	10	5	3	0	57	11	52	0	50
08:55:00	32100	12	21	0	111	0	0	0	3	1	1	0	10	5	4	0	58	6	16	0	40
09:00:00	32400	30	13	0	128	0	0	0	3	0	2	0	8	9	6	0	61	21	5	0	56
09:05:00	32700	11	12	0	127	1	0	0	4	0	1	0	7	1	5	0	57	9	6	0	59
09:10:00	33000	13	13	0	127	0	0	0	4	1	1	0	7	2	5	0	54	10	7	0	62
09:15:00	33300	3	25	0	105	0	0	0	4	0	0	0	7	2	12	0	44	1	13	0	50
09:20:00	33600	8	23	0	90	0	0	0	4	3	0	0	10	1	7	0	38	4	16	0	38
09:25:00	33900	4	16	0	78	0	0	0	4	1	1	0	10	1	5	0	34	2	10	0	30
09:30:00	34200	2	20	0	60	0	0	0	4	0	1	0	9	1	11	0	24	1	8	0	23
09:35:00	34500	11	17	0	54	0	0	0	4	0	0	0	9	1	9	0	16	10	8	0	25
09:40:00	34800	8	6	0	56	4	0	0	8	0	2	0	7	2	4	0	14	2	0	0	27
09:45:00	35100	8	4	0	60	0	0	0	8	1	1	0	7	6	1	0	19	1	2	0	26
09:50:00	35400	5	18	0	47	0	0	0	8	0	0	0	7	3	3	0	19	2	15	0	13
09:55:00	35700	8	14	0	41	1	0	0	9	0	0	0	7	2	4	0	17	5	10	0	8
10:00:00	36000	4	16	0	29	0	0	0	9	0	0	0	7	3	10	0	10	1	6	0	3
10:05:00	36300	4	2	0	31	0	0	0	9	0	0	0	7	2	2	0	10	2	0	0	5
10:10:00	36600	1	1	0	31	0	0	0	9	0	0	0	7	0	1	0	9	1	0	0	6
10:15:00	36900	2	5	0	28	0	0	0	9	0	1	0	6	0	1	0	8	2	3	0	5
10:20:00	37200	7	1	0	34	0	0	0	9	0	0	0	6	4	1	0	11	3	0	0	8
10:25:00	37500	3	5	0	32	0	0	0	9	0	0	0	6	2	1	0	12	1	4	0	5
10:30:00	37800	9	4	0	37	0	0	0	9	1	0	0	7	6	3	0	15	2	1	0	6
10:35:00	38100	6	4	0	39	0	0	0	9	0	0	0	7	6	0	0	21	0	4	0	2
10:40:00	38400	8	3	0	44	0	0	0	9	0	0	0	7	6	2	0	25	2	1	0	3
10:45:00	38700	15	9	0	50	0	0	0	9	0	1	0	6	8	2	0	31	7	6	0	4
10:50:00	39000	4	3	0	51	0	0	0	9	0	0	0	6	4	2	0	33	0	1	0	3
10:55:00	39300	20	11	0	60	0	0	0	9	0	0	0	6	1	7	0	27	19	4	0	18
11:00:00	39600	6	7	0	59	0	0	0	9	0	0	0	6	4	4	0	27	2	3	0	17
11:05:00	39900	4	4	0	59	0	0	0	9	1	0	0	7	2	2	0	27	1	2	0	16
11:10:00	40200	5	5	0	59	0	0	0	9	0	0	0	7	5	5	0	27	0	0	0	16
11:15:00	40500	2	3	0	58	0	0	0	9	1	0	0	8	1	0	0	28	0	3	0	13
11:20:00	40800	3	17	0	44	0	0	0	9	1	0	0	9	2	4	0	26	0	13	0	0
11:25:00	41100	16	8	0	52	0	0	0	9	0	1	0	8	3	4	0	25	13	3	0	10
11:30:00	41400	9	8	0	53	0	0	0	9	0	1	0	7	6	4	0	27	3	3	0	10
11:35:00	41700	7	3	0	57	0	0	0	9	1	1	0	7	0	1	0	26	6	1	0	15
11:40:00	42000	8	7	0	58	0	0	0	9	2	0	0	9	2	7	0	21	4	0	0	19
11:45:00	42300	8	11	0	55	0	0	0	9	0	0	0	9	1	9	0	13	7	2	0	24
11:50:00	42600	4	15	0	44	0	0	0	9	0	3	0	6	3	5	0	11	1	7	0	18
11:55:00	42900	4	5	0	43	0	0	0	9	0	0	0	6	4	1	0	14	0	4	0	14
12:00:00	43200	2	10	0	35	0	0	0	9	0	0	0	6	0	5	0	9	2	5	0	11
12:05:00	43500	4	5	0	34	0	0	0	9	1	0	0	7	1	2	0	8	2	3	0	10
12:10:00	43800	15	4	0	45	0	0	0	9	0	0	0	7	9	3	0	14	6	1	0	15
12:15:00	44100	10	1	0	54	0	0	0	9	3	0	0	10	6	0	0	20	1	1	0	15
12:20:00	44400	9	19	0	44	0	0	0	9	0	0	0	10	4	1	0	23	5	18	0	2
12:25:00	44700	11	0	0	55	0	0	0	9	4	0	0	14	6	0	0	29	1	0	0	3
12:30:00	45000	15	6	0	64	0	0	0	9	0	0	0	14	15	3	0	41	0	3	0	0
12:35:00	45300	6	5	0	65	0	0	0	9	0	1	0	13	3	0	0	44	3	4	0	-1
12:40:00	45600	8	1	0	72	0	0	0	9	0	1	0	12	4	0	0	48	4	0	0	3
12:45:00	45900	6	5	0	73	0	0	0	9	0	0	0	12	2	4	0	46	4	1	0	6
12:50:00	46200	7	10	0	70	0	0	0	9	0	0	0	12	1	8	0	39	6	2	0	10
12:55:00	46500	9	15	0	64	0	0	0	9	1	1	0	12	7	5	0	41	1	9	0	2
13:00:00	46800	4	13	0	55	0	0	0	9	0	0	0	12	1	12	0	30	3	1	0	4
13:05:00	47100	1	5	0	51	0	0	0	9	0	2	0	10	0	2	0	28	1	1	0	4
13:10:00	47400	7	9	0	49	0	0	0	9	0	0	0	10	5	5	0	28	2	4	0	2
13:15:00	47700	12	3	0	58	0	0	0	9	0	0	0	10	1	3	0	26	11	0	0	13
13:20:00	48000	9	6	0	61	0	0	0	9	0	0	0	10	1	6	0	21	8	0	0	21
13:25:00	48300	2	4	0	59	0	0	0	9	0	0	0	10	1	2	0	20	1	2	0	20
13:30:00	48600	3	11	0	51	0	0	0	9	0	0	0	10	1	6	0	15	2	5	0	17
13:35:00	48900	1	10	0	42	0	0	0	9	0	0	0	10	1	6	0	10	0	4	0	13
13:40:00	49200	6	5	0	43	0	0	0	9	0	0	0	10	1	4	0	7	5	1	0	17
13:45:00	49500	15	3	0	55	0	0	0	9	0	0	0	10	2	1	0	8	13	2	0	28
13:50:00	49800	7	9	0	53	0	0	0	9	0	0	0	10	4	2	0	10	3	7	0	24
13:55:00	50100	4	4	0	53	0	0	0	9	0	0	0	10	2	1	0	11	2	3	0	23
14:00:00	50400	13	6	0	60	0	0	0	9	1	0	0	11	9	3	0	17	3	3	0	23
14:05:00	50700	3	4	0	59	0	0	0	9	0	0	0	11	1	3	0	15	2	1	0	24
14:10:00	51000	9	7	0	61	0	0	0	9	0	1	0	10	0	0	0	15	9	6	0	27
14:15:00	51300	23	8	0	76	0	0	0	9	0	0	0	10	11	4	0	22	12	4	0	35
14:20:00	51600	16	21	0	71	0	0	0	9	0	0	0	10	7	1	0	28	9	20	0	24
14:25:00	51900	13	6	0	78	0	0	0	9	0	0	0	10	1	1	0	28	12	5	0	31
14:30:00	52200	6	4	0	80	0	0	0	9	0	0	0	10	4	0	0	32	2	4	0	29
14:35:00	52500	10	19	0	71	0	0	0	9	1	0	0	11	5	5	0	32	4	14	0	19
14:40:00	52800	4	6	0	69	0	0	0	9	1	0	0	12	2	1	0	33	1	5	0	15
14:45:00	53100	4	11	0	62	0	0	0	9	0	0	0	12	0	9	0	24	4	2	0	17
14:50:00	53400	4	17	0	49	0	0	0	9	0	0	0	12	0	8	0	16	4	9	0	12
14:55:00	53700	6	15	0	40	0	0	0	9	0	1	0	11	1	1	0	16	5	13	0	4
15:00:00	54000	5	7	0	38	0	0	0	9	1	0	0	12	0	5	0	11	4	2	0	6
15:05:00	54300	3	6	0	35	0	0	0	9	1	1	0	12	1	3	0	9	1	2	0	5
15:10:00	54600	2	5	0	32	0	0	0	9	0	0	0	12	2	3	0	8	0	2	0	3
15:15:00	54900	1	8	0	25	0	0	0	9	0	0	0	12	0	4	0	4	1	4	0	0
15:20:00	55200	8	1	0	32	0	0	0	9	0	0	0	12	0	0	0	4	8	1	0	7
15:25:00	55500	8	5	0	35	0	0	0	9	0	0	0	12	1	2	0	3	7	3	0	11
15:30:00	55800	15	1	0	49	0	0	0	9	1	0	0	13	3	1	0	5	11	0	0	22
15:35:00	56100	4	9	0	44	0	0	0	9	0	2	0	11	2	2	0	5	2	5	0	19
15:40:00	56400	15	7	0	52	0	0	0	9	2	0	0	13	11	1	0	15	2	6	0	15
15:45:00	56700	15	9	0	58	0	0	0	9	1	0	0	14	11	2	0	24	3	7	0	11
15:50:00	57000	1	8	0	51	0	0	0	9	0	2	0	12	1	2	0	23	0	4	0	7
15:55:00	57300	16	4	0	63	0	0	0	9	0	0	0	12	2	1	0	24	14	3	0	18
16:00:00	57600	10	6	0	67	0	0	0	9	0	1	0	11	1	2	0	23	9	3	0	24
16:05:00	57900	9	3	0	73	0	0	0	9	0	0	0	11	3	0	0	26	6	3	0	27
16:10:00	58200	3	9	0	67	0	0	0	9	0	0	0	11	2	2	0	26	1	7	0	21
16:15:00	58500	7	16	0	58	0	0	0	9	0	1	0	10	7	3	0	30	0	12	0	9
16:20:00	58800	13	9	0	62	0	0	0	9	1	0	0	11	6	8	0	28	6	1	0	14
16:25:00	59100	11	2	0	71	0	0	0	9	0	0	0	11	6	1	0	33	5	1	0	18
16:30:00	59400	4	2	0	73	0	0	0	9	0	0	0	11	4	0	0	37	0	2	0	16
16:35:00	59700	16	20	0	69	0	0	0	9	1	1	0	11	4	5	0	36	11	14	0	13
16:40:00	60000	19	6	0	82	0	0	0	9	0	0	0	11	2	4	0	34	17	2	0	28
16:45:00	60300	18	22	0	78	0	0	0	9	10	0	0	21	1	16	0	19	7	6	0	29
16:50:00	60600	23	15	0	86	0	0	0	9	4	0	0	25	6	5	0	20	13	10	0	32
16:55:00	60900	17	6	0	97	0	0	0	9	1	1	0	25	10	1	0	29	6	4	0	34
17:00:00	61200	29	14	0	112	0	0	0	9	0	0	0	25	14	1	0	42	15	13	0	36
17:05:00	61500	19	11	0	120	0	0	0	9	0	4	0	21	2	5	0	39	17	2	0	51
17:10:00	61800	10	13	0	117	0	0	0	9	0	5	0	16	2	3	0	38	8	5	0	54
17:15:00	62100	34	6	0	145	0	0	0	9	3	2	0	17	3	2	0	39	28	2	0	80
17:20:00	62400	19	16	0	148	0	0	0	9	1	1	0	17	6	6	0	39	12	9	0	83
17:25:00	62700	28	38	0	138	0	0	0	9	2	0	0	19	12	8	0	43	14	30	0	67
17:30:00	63000	31	23	0	146	0	0	0	9	4	3	0	20	16	7	0	52	11	13	0	65
17:35:00	63300	46	25	0	167	0	0	0	9	2	2	0	20	28	5	0	75	16	18	0	63
17:40:00	63600	66	10	0	223	0	0	0	9	5	1	0	24	20	9	0	86	41	0	0	104
17:45:00	63900	41	18	0	246	0	0	0	9	0	3	0	21	19	7	0	98	22	8	0	118
17:50:00	64200	63	47	0	262	0	0	0	9	12	3	0	30	20	10	0	108	31	34	0	115
17:55:00	64500	43	52	0	253	0	0	0	9	5	2	0	33	15	15	0	108	23	35	0	103
18:00:00	64800	34	29	0	258	0	0	0	9	1	3	0	31	6	10	0	104	27	16	0	114
18:05:00	65100	54	44	0	268	0	0	0	9	0	8	0	23	7	11	0	100	47	25	0	136
18:10:00	65400	22	37	0	253	0	0	0	9	0	1	0	22	2	17	0	85	20	19	0	137
18:15:00	65700	23	22	0	254	0	0	0	9	0	6	0	16	5	6	0	84	18	10	0	145
18:20:00	66000	20	60	0	214	0	0	0	9	0	1	0	15	7	4	0	87	13	55	0	103
18:25:00	66300	9	36	0	187	0	0	0	9	1	2	0	14	2	10	0	79	6	24	0	85
18:30:00	66600	5	32	0	160	0	0	0	9	0	0	0	14	1	6	0	74	4	26	0	63
18:35:00	66900	9	31	0	138	0	0	0	9	3	0	0	17	2	7	0	69	4	24	0	43
18:40:00	67200	11	25	0	124	0	0	0	9	2	1	0	18	5	2	0	72	4	22	0	25
18:45:00	67500	9	20	0	113	0	0	0	9	0	0	0	18	7	15	0	64	2	5	0	22
18:50:00	67800	7	24	0	96	0	0	0	9	0	0	0	18	6	14	0	56	1	10	0	13
18:55:00	68100	2	12	0	86	0	0	0	9	0	0	0	18	2	8	0	50	0	4	0	9
19:00:00	68400	2	20	0	68	0	0	0	9	0	3	0	15	0	9	0	41	2	8	0	3
19:05:00	68700	5	22	0	51	0	0	0	9	0	2	0	13	2	9	0	34	3	11	0	-5
19:10:00	69000	5	3	0	53	0	0	0	9	0	0	0	13	1	2	0	33	4	1	0	-2
19:15:00	69300	12	8	0	57	0	0	0	9	6	0	0	19	1	6	0	28	5	2	0	1
19:20:00	69600	3	9	0	51	0	0	0	9	0	0	0	19	2	4	0	26	1	5	0	-3
19:25:00	69900	2	3	0	50	0	0	0	9	1	0	0	20	0	3	0	23	1	0	0	-2
19:30:00	70200	2	5	0	47	0	0	0	9	0	0	0	20	2	4	0	21	0	1	0	-3
19:35:00	70500	9	7	0	49	0	0	0	9	1	0	0	21	0	7	0	14	8	0	0	5
19:40:00	70800	8	10	0	47	0	0	0	9	1	6	0	16	5	2	0	17	2	2	0	5
19:45:00	71100	10	4	0	53	0	0	0	9	0	1	0	15	7	3	0	21	3	0	0	8
19:50:00	71400	13	7	0	59	0	0	0	9	0	0	0	15	5	4	0	22	8	3	0	13
19:55:00	71700	14	7	0	66	0	0	0	9	0	0	0	15	8	5	0	25	6	2	0	17
20:00:00	72000	2	9	0	59	0	0	0	9	1	2	0	14	0	7	0	18	1	0	0	18
20:05:00	72300	0	9	0	50	0	0	0	9	0	0	0	14	0	4	0	14	0	5	0	13
20:10:00	72600	3	7	0	46	0	0	0	9	0	0	0	14	0	4	0	10	3	3	0	13
20:15:00	72900	0	5	0	41	0	0	0	9	0	0	0	14	0	0	0	10	0	5	0	8
20:20:00	73200	3	10	0	34	0	0	0	9	0	1	0	13	0	3	0	7	3	6	0	5
20:25:00	73500	0	12	0	22	0	0	0	9	0	0	0	13	0	0	0	7	0	12	0	-7
20:30:00	73800	0	4	0	18	0	0	0	9	0	0	0	13	0	1	0	6	0	3	0	-10
20:35:00	74100	0	3	0	15	0	0	0	9	0	0	0	13	0	0	0	6	0	3	0	-13
20:40:00	74400	0	1	0	14	0	0	0	9	0	0	0	13	0	1	0	5	0	0	0	-13
20:45:00	74700	0	0	0	14	0	0	0	9	0	0	0	13	0	0	0	5	0	0	0	-13
20:50:00	75000	0	4	0	10	0	0	0	9	0	0	0	13	0	3	0	2	0	1	0	-14
20:55:00	75300	0	1	0	9	0	0	0	9	0	0	0	13	0	0	0	2	0	1	0	-15
21:00:00	75600	0	2	0	7	0	0	0	9	0	0	0	13	0	2	0	0	0	0	0	-15
21:05:00	75900	0	2	0	5	0	0	0	9	0	0	0	13	0	0	0	0	0	2	0	-17
21:10:00	76200	0	1	0	4	0	0	0	9	0	0	0	13	0	1	0	-1	0	0	0	-17
21:15:00	76500	0	1	0	3	0	0	0	9	0	0	0	13	0	0	0	-1	0	1	0	-18
21:20:00	76800	0	0	0	3	0	0	0	9	0	0	0	13	0	0	0	-1	0	0	0	-18
21:25:00	77100	0	3	0	0	0	0	0	9	0	0	0	13	0	3	0	-4	0	0	0	-18
21:30:00	77400	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
21:35:00	77700	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
21:40:00	78000	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
21:45:00	78300	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
21:50:00	78600	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
21:55:00	78900	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:00:00	79200	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:05:00	79500	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:10:00	79800	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:15:00	80100	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:20:00	80400	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:25:00	80700	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:30:00	81000	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:35:00	81300	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:40:00	81600	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:45:00	81900	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:50:00	82200	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
22:55:00	82500	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
23:00:00	82800	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	-4	0	0	0	-18
