timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
45968.0,10104-2013000258802-135707,rideHailVehicle-1500-2015000784412-2106934,756.0
46701.0,1101-2015000398159-099072,rideHailVehicle-1107-2013000359041-038031,170.0
46225.0,1902-2014000174501-065378,rideHailVehicle-1902-2014000614689-074960,1027.0
47193.0,1105-2016000482844-0136178,rideHailVehicle-1108-2016000394530-0133518,89.0
47298.0,1001-2013001157196-054611,rideHailVehicle-202-2013001290223-057235,142.0
46733.0,10104-2013000258802-135836,rideHailVehicle-10104-2012000178004-13558,756.0
46822.0,10104-2013000258802-135750,rideHailVehicle-10102-2014000536339-172969,756.0
47479.0,1200-2014000585174-274404,rideHailVehicle-1200-2014000585174-274404,43.0
47524.0,900-2016000116811-0127703,rideHailVehicle-900-2015000102574-093027,119.0
47197.0,900-2013000105963-131784,rideHailVehicle-900-2015001314717-2120807,578.0
47668.0,202-2012000836407-016878,rideHailVehicle-201-2012000281261-05855,57.0
47753.0,1108-2013000287282-036849,rideHailVehicle-1108-2013000430975-040346,89.0
47802.0,1902-2016000829228-0144529,rideHailVehicle-1500-2015000792200-0107260,84.0
47870.0,1200-2014001105461-084911,rideHailVehicle-1200-2015000459678-099874,102.0
48151.0,202-2013001200076-055619,rideHailVehicle-202-2016000995092-0147662,55.0
48003.0,10401-2012000750507-014817,rideHailVehicle-407-2013001355501-058229,43.0
48096.0,100-2016000544078-0137660,rideHailVehicle-100-2016000029416-1125057,114.0
48142.0,1803-2015001324443-0121355,rideHailVehicle-1801-2012000353261-56881,58.0
48258.0,900-2013000663889-045937,rideHailVehicle-900-2016001399217-0154264,36.0
48422.0,100-2012000217991-04404,rideHailVehicle-100-2014000488669-071591,87.0
48495.0,10405-2012001118760-122789,rideHailVehicle-10405-2012001464904-029296,58.0
48513.0,1700-2014000665701-075835,rideHailVehicle-401-2015000630216-0103188,21.0
48554.0,300-2014000630646-075161,rideHailVehicle-300-2014000031594-061358,27.0
48681.0,202-2012000836407-016878,rideHailVehicle-1001-2013000485454-041651,2.0
48301.0,1902-2016000829228-0144507,rideHailVehicle-1101-2013000688375-046876,568.0
48840.0,1200-2012000341159-06664,rideHailVehicle-1200-2014001441988-091314,174.0
49049.0,10405-2013000668727-246495,rideHailVehicle-10405-2014001046127-083186,43.0
49178.0,10405-2016000674160-0140799,rideHailVehicle-10405-2015000875080-1111186,58.0
49354.0,1902-2015000087715-092867,rideHailVehicle-1801-2016000327234-0132085,375.0
49680.0,201-2013000532687-042907,rideHailVehicle-900-2015000727153-1105528,96.0
49804.0,405-2014000174501-065306,rideHailVehicle-406-2013000369969-038529,25.0
49857.0,1500-2014001338541-089752,rideHailVehicle-1500-2013000487483-041844,1.0
49811.0,1200-2015000712347-0104993,rideHailVehicle-10600-2014000878931-079159,152.0
50118.0,700-2016000770003-0143123,rideHailVehicle-10600-2016000030344-0125261,13.0
50159.0,1108-2013000532687-142820,rideHailVehicle-1108-2013000717221-047338,89.0
50365.0,1105-2015000207675-095132,rideHailVehicle-1105-2015000727153-2105537,89.0
50349.0,1101-2012000256308-05314,rideHailVehicle-1101-2014000125384-364403,363.0
50461.0,201-2014001249091-088354,rideHailVehicle-201-2014001183852-086905,229.0
50984.0,1106-2012000963809-1019421,rideHailVehicle-1105-2015001283493-0120015,17.0
51113.0,1002-2014000046617-061621,rideHailVehicle-900-2016000772838-1143323,0.0
51269.0,1108-2012000078687-01523,rideHailVehicle-10103-2015000301668-097012,17.0
51110.0,100-2016000295788-0131854,rideHailVehicle-202-2016000995092-0147662,24.0
51275.0,1500-2016000250854-1130529,rideHailVehicle-1500-2015001363337-0121824,72.0
51011.0,1801-2015000128096-193342,rideHailVehicle-1801-2012000506024-010210,417.0
51304.0,1803-2013000608809-044814,rideHailVehicle-1803-2014000054409-162517,58.0
51416.0,900-2015000400656-099265,rideHailVehicle-900-2015000606577-3102625,51.0
51897.0,1700-2012000164709-03186,rideHailVehicle-1700-2014000987574-081186,12.0
51788.0,10600-2014001205505-087552,rideHailVehicle-10600-2016001223046-0151889,75.0
52076.0,1803-2012000813155-115911,rideHailVehicle-1804-2014000561422-073825,50.0
52066.0,1002-2015001408710-1122655,rideHailVehicle-1002-2015000879933-0111738,58.0
51957.0,201-2012000651476-013074,rideHailVehicle-201-2013001007282-051679,239.0
52010.0,1106-2014000113616-063766,rideHailVehicle-1106-2013001390857-158611,13.0
52073.0,201-2013000532687-042739,rideHailVehicle-201-2016000266802-0131089,137.0
52084.0,1500-2016000012225-2124728,rideHailVehicle-1600-2013001200076-055641,58.0
52256.0,1804-2015000867248-0111002,rideHailVehicle-1801-2014000947834-180416,43.0
52187.0,10104-2014001213505-187646,rideHailVehicle-10104-2014000434311-070211,38.0
52496.0,1105-2013000280546-336690,rideHailVehicle-10103-2015000301668-097012,89.0
52477.0,600-2015001440276-0123174,rideHailVehicle-600-2012001307179-025330,3.0
52399.0,1804-2012000662466-113513,rideHailVehicle-1803-2016000568684-0138520,50.0
52568.0,1105-2013000226280-235034,rideHailVehicle-1105-2012001464904-029277,17.0
52536.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,51.0
52398.0,408-2012001333257-026191,rideHailVehicle-401-2015000628621-1103067,36.0
52609.0,10405-2012000965843-119988,rideHailVehicle-10405-2016000267720-0131286,43.0
52756.0,1108-2016001425564-0155106,rideHailVehicle-1108-2016000394530-0133518,17.0
52803.0,1001-2014000532744-072725,rideHailVehicle-1001-2013000532687-242616,58.0
52891.0,1105-2013001034691-152418,rideHailVehicle-10102-2014001139730-085411,19.0
52875.0,405-2012001067422-021855,rideHailVehicle-405-2015000863442-0110851,25.0
52952.0,1804-2016001459467-0156263,rideHailVehicle-1804-2016000423611-0134617,58.0
52921.0,1106-2014000113616-063852,rideHailVehicle-1106-2015000213571-195575,13.0
53093.0,1105-2016000482844-0136191,rideHailVehicle-1105-2012000478993-09891,46.0
53228.0,10405-2014000113616-063971,rideHailVehicle-10405-2013000377800-138918,41.0
53374.0,1700-2016000675463-0141080,rideHailVehicle-1700-2014000987574-081224,23.0
53344.0,1804-2013000359041-238166,rideHailVehicle-1803-2016000155763-0128365,40.0
53414.0,600-2014001079600-084104,rideHailVehicle-600-2016001232300-0152691,26.0
53371.0,1803-2012001464904-129291,rideHailVehicle-1804-2016001459467-0156263,58.0
53457.0,1106-2013000293337-237107,rideHailVehicle-1106-2013000226280-134823,13.0
53496.0,1803-2012000731198-014423,rideHailVehicle-10104-2016000012225-1124671,48.0
53507.0,1804-2016000275343-0131527,rideHailVehicle-1803-2012000836407-216731,58.0
53693.0,1803-2013000608809-044902,rideHailVehicle-1804-2014001058472-083466,58.0
53615.0,700-2016000215171-0129410,rideHailVehicle-900-2016000327234-0132073,16.0
52457.0,1101-2014000444622-070364,rideHailVehicle-1101-2016001227839-0152175,1460.0
53911.0,1200-2014001205505-087536,rideHailVehicle-1200-2014000832672-077637,43.0
53935.0,1801-2013000056397-330669,rideHailVehicle-1804-2015000367198-098138,50.0
54029.0,700-2015000949415-1112929,rideHailVehicle-700-2012001382026-027407,71.0
53991.0,1803-2016000191216-0129091,rideHailVehicle-1804-2015000242580-095863,50.0
54236.0,10600-2013001219485-056047,rideHailVehicle-700-2013000532687-142775,13.0
54304.0,600-2015001440276-0123206,rideHailVehicle-600-2014000987574-081400,41.0
54284.0,1804-2016000778909-0143812,rideHailVehicle-1803-2013001307359-057475,50.0
54215.0,405-2014001394187-090671,rideHailVehicle-407-2015000971084-0113433,25.0
54347.0,1803-2012000813155-115867,rideHailVehicle-1801-2013000226280-134981,58.0
54200.0,1801-2015001250406-0119274,rideHailVehicle-1804-2015000635597-0103590,60.0
54291.0,1801-2016000900036-0146007,rideHailVehicle-1804-2012000566763-111426,43.0
54362.0,1700-2013001099005-053738,rideHailVehicle-1600-2013001200076-055641,35.0
54343.0,1500-2016000778294-0143708,rideHailVehicle-1500-2014000385209-069721,80.0
54484.0,900-2015000557350-1101202,rideHailVehicle-900-2013000905598-050026,45.0
54425.0,1804-2013000107750-032182,rideHailVehicle-1804-2014001194700-087264,60.0
54447.0,405-2016000267720-0131229,rideHailVehicle-405-2015000875080-0111218,25.0
54593.0,1803-2013000441169-041121,rideHailVehicle-1801-2016000715950-1141977,50.0
54721.0,1700-2012001382026-027381,rideHailVehicle-1600-2016000900036-0145931,43.0
54774.0,1500-2016000250854-1130705,rideHailVehicle-1500-2015001363337-0121824,1.0
54607.0,10401-2015000301668-097007,rideHailVehicle-1803-2013000802673-148554,48.0
54696.0,700-2016001091548-1148901,rideHailVehicle-1600-2016000069252-0126512,205.0
54950.0,600-2014000448294-170637,rideHailVehicle-600-2014000448294-170637,38.0
54822.0,1801-2015000696733-0104433,rideHailVehicle-1801-2012000642638-012884,50.0
54843.0,1002-2012000829853-116645,rideHailVehicle-1001-2014000036459-061505,58.0
54970.0,1902-2013000226280-135062,rideHailVehicle-1803-2014000182228-065651,50.0
54914.0,10103-2015000810401-3108551,rideHailVehicle-1108-2012000963809-019242,275.0
55074.0,1804-2014001175351-086537,rideHailVehicle-1902-2013000620807-045214,50.0
55122.0,1200-2012000829853-116659,rideHailVehicle-1101-2013001311085-057659,43.0
55220.0,406-2015000301668-096979,rideHailVehicle-405-2016000987597-0147553,72.0
55327.0,10405-2016000479494-0136096,rideHailVehicle-10405-2012001378783-027309,36.0
55342.0,1801-2015001250406-0119354,rideHailVehicle-1801-2016000568684-0138554,60.0
55382.0,1002-2016000116811-0127963,rideHailVehicle-1002-2015001024517-0114622,0.0
55509.0,900-2015000726028-1105441,rideHailVehicle-900-2012000672671-013604,47.0
55608.0,202-2013001200076-055619,rideHailVehicle-202-2012001341891-026284,96.0
55599.0,201-2014001205505-087511,rideHailVehicle-201-2014001205505-087411,22.0
55484.0,1804-2016000275343-0131447,rideHailVehicle-1804-2014000434311-070179,58.0
55700.0,1600-2014000858265-078522,rideHailVehicle-1600-2014001093569-184609,44.0
55681.0,1801-2015000696733-0104417,rideHailVehicle-1803-2012000065514-01084,50.0
55732.0,1106-2014000360961-069257,rideHailVehicle-1106-2014000360961-069257,20.0
55705.0,1105-2013001034691-152345,rideHailVehicle-1105-2014000322030-068920,275.0
55655.0,1108-2013000532687-142988,rideHailVehicle-1105-2012001464904-029277,389.0
55781.0,1500-2015001324443-0121353,rideHailVehicle-1500-2013000487483-041844,156.0
55843.0,1105-2016000836708-0144893,rideHailVehicle-1108-2016000394530-0133518,389.0
56142.0,1002-2012000963809-519398,rideHailVehicle-1106-2013000226280-134965,10.0
56194.0,407-2012000252732-05233,rideHailVehicle-407-2012000019980-0123,38.0
56137.0,10104-2014000987574-181313,rideHailVehicle-10102-2012001009640-020584,27.0
56330.0,1500-2016000250854-1130793,rideHailVehicle-1600-2013000606389-244460,8.0
56407.0,1902-2013000668727-346490,rideHailVehicle-1801-2016000327234-0132085,0.0
56401.0,1001-2013000532687-242952,rideHailVehicle-1001-2014001175351-086522,58.0
56366.0,405-2014000053367-062184,rideHailVehicle-405-2016000267720-0131195,25.0
56472.0,1108-2016000107058-0127314,rideHailVehicle-1108-2016001185478-1150415,21.0
56481.0,407-2016000246130-0130220,rideHailVehicle-407-2012001464904-029268,38.0
56517.0,10103-2013000438496-040674,rideHailVehicle-1108-2016000171219-0128802,19.0
56556.0,300-2016000412886-0134334,rideHailVehicle-300-2013000895447-149727,27.0
56532.0,10600-2014001061014-083657,rideHailVehicle-10600-2013001034691-052378,58.0
56527.0,1804-2016001433052-0155327,rideHailVehicle-407-2013000838649-048916,38.0
56362.0,10102-2012000923823-018554,rideHailVehicle-10102-2012000353261-46914,50.0
56303.0,900-2013000105963-131784,rideHailVehicle-900-2016000510160-0136810,371.0
56521.0,1803-2014000536339-173005,rideHailVehicle-1902-2014001154211-085755,50.0
56633.0,100-2012000217991-04448,rideHailVehicle-100-2012000217991-04360,87.0
56735.0,700-2015000949415-1112998,rideHailVehicle-700-2014000475106-070884,47.0
56573.0,1002-2012000805694-015658,rideHailVehicle-1001-2014000053367-062086,58.0
56604.0,1801-2014000994591-081954,rideHailVehicle-10104-2012000676634-013743,44.0
56664.0,1200-2014000159546-165170,rideHailVehicle-900-2012000237790-04940,43.0
56608.0,1804-2014000561422-073858,rideHailVehicle-1804-2016000116811-2127890,50.0
56770.0,1106-2015001219743-4118464,rideHailVehicle-1106-2015000875080-0111467,13.0
56723.0,10102-2012000559396-211154,rideHailVehicle-10102-2016000479494-1136047,21.0
56815.0,1101-2012001393533-027640,rideHailVehicle-1200-2014001126769-085314,93.0
55910.0,1801-2015000128096-193387,rideHailVehicle-1801-2015000587248-0101758,1098.0
56913.0,1001-2016000647792-0140557,rideHailVehicle-1001-2015000804471-0108125,20.0
56902.0,10102-2014000053367-062154,rideHailVehicle-10102-2015001410870-1122726,50.0
56870.0,1804-2016000900036-0146010,rideHailVehicle-1804-2016000275343-0131447,58.0
56935.0,1500-2012000164709-33182,rideHailVehicle-600-2014000487730-071483,100.0
56984.0,1902-2015000839944-0110266,rideHailVehicle-10104-2016000012225-1124671,9.0
56941.0,1002-2013000576300-043925,rideHailVehicle-1002-2014000039346-161549,22.0
57058.0,1801-2014000947834-180467,rideHailVehicle-1804-2012001111261-022473,43.0
57002.0,201-2016000275343-0131418,rideHailVehicle-100-2016000512639-0137099,188.0
56428.0,201-2012000252732-05227,rideHailVehicle-201-2015000542370-0100876,900.0
57183.0,700-2012000142774-02721,rideHailVehicle-700-2015001440276-0123175,67.0
57240.0,1803-2015000154601-094059,rideHailVehicle-1803-2013000376438-038636,50.0
57304.0,700-2016000086561-0126809,rideHailVehicle-700-2014001221401-087857,17.0
57297.0,900-2015001250406-0119300,rideHailVehicle-900-2016000327234-0132073,119.0
57350.0,1500-2016000778294-0143708,rideHailVehicle-1500-2016000294367-1131776,43.0
57339.0,201-2014001249091-088354,rideHailVehicle-600-2014000114846-063990,63.0
57246.0,201-2013000298655-037345,rideHailVehicle-201-2013001265087-056649,175.0
57325.0,201-2015000557350-1101277,rideHailVehicle-201-2012000651476-013074,161.0
57473.0,1500-2016000836708-0144944,rideHailVehicle-1700-2015000884043-0111800,32.0
57461.0,1804-2014000561422-073825,rideHailVehicle-1803-2012000429510-09043,50.0
57431.0,1803-2013001200076-155605,rideHailVehicle-10401-2016001210684-0150981,40.0
57468.0,900-2015001250406-0119340,rideHailVehicle-201-2014001205505-087411,40.0
57561.0,10104-2012001337606-026271,rideHailVehicle-1902-2013000107064-032082,51.0
57318.0,1105-2012001358909-026833,rideHailVehicle-1105-2016000829522-0144541,389.0
57441.0,1001-2016000984454-0147278,rideHailVehicle-900-2012000829853-116578,224.0
57533.0,10102-2012000559396-211313,rideHailVehicle-10102-2012000207266-14161,27.0
57566.0,10102-2012001057763-021192,rideHailVehicle-10102-2016001216686-0151368,50.0
57600.0,10102-2014000495145-072105,rideHailVehicle-10102-2012000353261-26773,58.0
57678.0,10103-2016000829228-0144520,rideHailVehicle-10103-2013001200076-055574,19.0
57682.0,10405-2014000113616-063971,rideHailVehicle-10405-2012001118760-122655,59.0
57513.0,202-2013000056397-030606,rideHailVehicle-900-2012000629695-012522,246.0
57653.0,1001-2013001232881-056402,rideHailVehicle-1001-2013001157196-054503,17.0
57717.0,1107-2016000836708-0144898,rideHailVehicle-1106-2015000838030-2110174,28.0
57738.0,1500-2014000180574-065429,rideHailVehicle-600-2016001232300-0152691,15.0
57767.0,1001-2015000804471-0108053,rideHailVehicle-1001-2016001487612-0157322,20.0
57752.0,1002-2016000275343-0131471,rideHailVehicle-1002-2014001331845-189492,58.0
57804.0,1002-2016000456810-0135296,rideHailVehicle-1001-2015000397926-098931,196.0
57828.0,10102-2015000502599-1100421,rideHailVehicle-10102-2012001287756-025009,42.0
57820.0,1803-2012000429510-09019,rideHailVehicle-1803-2012000813155-115911,50.0
57918.0,1106-2015000025937-091816,rideHailVehicle-1106-2016001449407-0155820,13.0
57894.0,1002-2013000280546-036679,rideHailVehicle-1001-2015000804471-0108125,58.0
57971.0,406-2015001491257-0123678,rideHailVehicle-407-2016000409711-0134167,25.0
57893.0,405-2013001034691-152327,rideHailVehicle-405-2013000062460-030803,39.0
58048.0,100-2016000364640-0132531,rideHailVehicle-300-2012000816252-016169,55.0
58093.0,1500-2015001363337-0121837,rideHailVehicle-1500-2015001363337-0121824,2.0
57929.0,1803-2013000226617-035322,rideHailVehicle-1801-2016000840757-1145155,44.0
58248.0,407-2016000471794-0135656,rideHailVehicle-406-2014001079306-083836,43.0
58135.0,1804-2012000019980-0182,rideHailVehicle-1803-2016001223046-1151877,50.0
57973.0,1200-2014000869030-179023,rideHailVehicle-900-2014000358619-069206,419.0
58192.0,1002-2015001369519-0121981,rideHailVehicle-1001-2012000444431-09482,58.0
58311.0,10102-2015000587753-1101983,rideHailVehicle-1101-2015000696733-0104396,50.0
58066.0,1105-2012001358909-026849,rideHailVehicle-1105-2013001034691-152418,389.0
58450.0,1101-2013000377800-139102,rideHailVehicle-1101-2014000125384-064400,5.0
58414.0,1803-2013000190262-333953,rideHailVehicle-1803-2013001128965-053847,33.0
58483.0,100-2016000116811-0127797,rideHailVehicle-100-2012000420927-08807,112.0
58601.0,700-2013000105963-131932,rideHailVehicle-700-2012000987013-020341,73.0
58499.0,700-2012000442733-09410,rideHailVehicle-700-2016000086561-0126771,35.0
58575.0,10103-2014000047931-161789,rideHailVehicle-1105-2015000712347-2104861,19.0
58342.0,1105-2016000482844-0136165,rideHailVehicle-1105-2015000875080-3111465,389.0
58585.0,1801-2012000341159-06668,rideHailVehicle-1801-2013000226280-134981,33.0
58701.0,600-2015001440276-0123174,rideHailVehicle-600-2012001307179-025330,41.0
58600.0,406-2014000536339-073024,rideHailVehicle-407-2013000055922-030454,46.0
58697.0,1108-2012000963809-019428,rideHailVehicle-1108-2014000475106-070892,49.0
58629.0,1106-2012001067422-121794,rideHailVehicle-1106-2013001128965-053811,8.0
58671.0,1803-2016001223046-1151965,rideHailVehicle-10401-2013000703547-047059,50.0
58742.0,900-2015000794086-0107381,rideHailVehicle-1200-2016000378294-0132919,29.0
58717.0,202-2015000046388-092141,rideHailVehicle-202-2016001407958-0154607,43.0
58513.0,900-2014000113616-163668,rideHailVehicle-900-2016001508783-0157630,353.0
58786.0,10405-2016000674160-0140799,rideHailVehicle-1002-2015001369519-0121981,81.0
58724.0,1500-2016000012225-2124728,rideHailVehicle-1700-2014001045407-083091,42.0
58803.0,300-2016000510160-1136652,rideHailVehicle-300-2015000727153-0105513,27.0
58821.0,1600-2014001394187-090656,rideHailVehicle-1600-2015000837069-0109976,42.0
58655.0,900-2012001333257-026155,rideHailVehicle-900-2016001368397-0153924,353.0
58831.0,1600-2013001421148-059439,rideHailVehicle-1600-2013001421148-059361,5.0
58870.0,406-2014000901324-079868,rideHailVehicle-405-2012000889468-018106,25.0
58688.0,900-2014000113616-163754,rideHailVehicle-201-2013000280546-136649,353.0
58981.0,1500-2012000442109-19349,rideHailVehicle-1500-2012001462917-029056,4.0
58956.0,1106-2013000226280-134965,rideHailVehicle-1002-2014000901104-179681,13.0
58937.0,406-2013000056397-030615,rideHailVehicle-406-2015000467368-099943,46.0
59001.0,1801-2014000046617-061627,rideHailVehicle-1803-2012000252732-15254,50.0
59030.0,700-2015001440276-0123175,rideHailVehicle-700-2013001269612-056882,12.0
59083.0,202-2013000280546-136541,rideHailVehicle-202-2016001459467-0156276,166.0
59013.0,1002-2016000116811-0127836,rideHailVehicle-1001-2012001382026-027329,226.0
58896.0,900-2014001023351-082548,rideHailVehicle-900-2014001023351-082470,384.0
58906.0,1002-2012000164709-23150,rideHailVehicle-1002-2016000772838-1143505,298.0
58985.0,10102-2014000589369-074582,rideHailVehicle-10102-2012000559396-211260,263.0
59038.0,201-2012001193408-023804,rideHailVehicle-201-2015000306203-097134,122.0
59103.0,1200-2014000869030-179023,rideHailVehicle-900-2012000829853-116578,45.0
59143.0,700-2013000532687-142775,rideHailVehicle-700-2014000401392-070013,21.0
59131.0,1001-2016000250854-0130592,rideHailVehicle-1002-2014001139730-185444,22.0
59174.0,1002-2015000712347-1104981,rideHailVehicle-1101-2014000730190-076371,30.0
59175.0,1001-2012001382026-027409,rideHailVehicle-1001-2016001487612-0157322,58.0
59275.0,1107-2016001223046-1151948,rideHailVehicle-1107-2013000105963-031724,8.0
59341.0,1001-2013000532687-242784,rideHailVehicle-1002-2012001254838-224921,58.0
59283.0,1107-2016001223046-1151772,rideHailVehicle-1106-2015000290126-196706,8.0
59393.0,202-2016001517438-0157746,rideHailVehicle-202-2015001496113-0123745,12.0
59328.0,10600-2016001223046-0151889,rideHailVehicle-10600-2014000159546-165190,21.0
59423.0,10104-2012001337606-026271,rideHailVehicle-1902-2013000107064-032082,75.0
58393.0,1902-2015000087715-092834,rideHailVehicle-1801-2013001447541-059774,1229.0
59485.0,10102-2012000750507-114781,rideHailVehicle-10102-2016000614752-1139416,42.0
59483.0,10600-2016000102723-0127041,rideHailVehicle-1500-2016000715950-0141889,38.0
59450.0,1200-2014001105461-084887,rideHailVehicle-1200-2016001315095-0153797,152.0
59599.0,1108-2013000532687-142988,rideHailVehicle-1108-2013000430975-040346,17.0
59374.0,500-2012000131467-02522,rideHailVehicle-500-2012000131467-02178,165.0
59563.0,900-2013000298655-037376,rideHailVehicle-1002-2014000976338-080985,0.0
59629.0,10102-2013000576300-043947,rideHailVehicle-1101-2016000664308-0140598,50.0
59639.0,900-2014000113616-163668,rideHailVehicle-900-2012000629695-012522,45.0
59655.0,1002-2015001225649-1118877,rideHailVehicle-1200-2015000879933-0111701,67.0
59532.0,201-2015000542370-0100920,rideHailVehicle-201-2015001431732-0123062,348.0
59773.0,700-2013000532687-143111,rideHailVehicle-407-2012001464904-029268,51.0
59802.0,1105-2012001358909-026833,rideHailVehicle-1108-2013000717221-047338,17.0
59752.0,1002-2013000377800-138978,rideHailVehicle-1106-2016000829745-0144569,58.0
59752.0,900-2014000113616-163754,rideHailVehicle-900-2014000358619-069206,45.0
59842.0,300-2016000772838-0143392,rideHailVehicle-300-2012000672671-013628,44.0
59786.0,1902-2015000895578-0112096,rideHailVehicle-1902-2016001178626-0150192,32.0
59595.0,900-2014001394187-090645,rideHailVehicle-900-2016000607896-2138746,419.0
59682.0,900-2014000487730-071563,rideHailVehicle-1200-2015000203687-094962,419.0
59921.0,10405-2013000377800-139158,rideHailVehicle-10405-2012000746898-014550,101.0
59931.0,100-2015000213571-095642,rideHailVehicle-100-2015000213571-095599,57.0
59968.0,1803-2016001223046-1151877,rideHailVehicle-10401-2015000282851-096548,50.0
59980.0,10103-2015000795744-2107776,rideHailVehicle-10102-2015001324443-0121300,19.0
60096.0,201-2014000947834-080538,rideHailVehicle-201-2014001013559-082377,65.0
