timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
22,363.0,243.0,243.0,1,0,0
20,408.0,0.0,0.0,4,0,0
19,408.0,9.5,0.0,4,0,0
18,408.0,21.571428571428573,19.0,7,0,0
24,408.0,136.75,3.5,4,0,0
23,408.0,3.5,3.5,2,0,0
22,408.0,1.75,0.0,4,0,0
18,363.0,78.33333333333333,57.0,3,0,0
21,461.0,1.5333333333333334,0.0,15,0,0
22,461.0,0.0,0.0,18,0,0
19,461.0,0.3333333333333333,0.0,3,0,0
20,461.0,5.0,1.0,4,0,0
9,408.0,1.0,1.0,1,0,0
17,461.0,0.0,0.0,1,0,0
18,461.0,101.0,101.0,2,0,0
17,408.0,51.5,51.5,2,0,0
16,408.0,19.5,19.5,2,0,0
15,408.0,90.5,90.5,2,0,0
23,461.0,0.0,0.0,14,0,0
24,461.0,0.0,0.0,19,0,0
14,292.0,0.0,0.0,1,0,0
18,292.0,16.6,0.0,5,0,0
17,292.0,25.0,25.0,2,0,0
16,292.0,64.0,57.0,4,0,0
15,292.0,0.0,0.0,1,0,0
21,337.0,360.5,360.5,2,0,0
20,390.0,100.0,39.5,4,0,0
22,337.0,0.0,0.0,1,0,0
19,337.0,0.0,0.0,2,0,0
20,337.0,0.0,0.0,2,0,0
18,337.0,0.0,0.0,4,0,0
16,337.0,0.0,0.0,2,0,0
13,435.0,224.0,224.0,1,0,0
14,435.0,226.0,226.0,1,0,0
15,435.0,1021.0,1021.0,1,0,0
23,337.0,0.0,0.0,1,0,0
16,435.0,1152.0,1152.0,1,0,0
17,435.0,9.5,9.5,2,0,0
19,435.0,22.0,22.0,1,0,0
22,326.0,113.0,113.0,3,0,0
19,326.0,113.0,113.0,1,0,0
7,435.0,9.0,9.0,1,0,0
20,326.0,113.0,113.0,1,0,0
17,326.0,98.5,98.5,2,0,0
18,326.0,310.0,310.0,1,0,0
16,326.0,0.0,0.0,1,0,0
17,390.0,0.0,0.0,1,0,0
19,390.0,286.0,286.0,1,0,0
23,326.0,336.6666666666667,423.0,3,0,0
18,390.0,336.3333333333333,340.0,3,0,0
24,326.0,113.0,113.0,2,0,0
22,292.0,131.0,131.0,2,0,0
21,292.0,92.25,131.0,8,0,0
20,292.0,83.44444444444444,116.0,9,0,0
19,292.0,269.6666666666667,306.0,3,0,0
25,292.0,180.0,180.0,1,0,0
24,292.0,180.55555555555554,131.0,9,0,0
23,292.0,115.0,131.0,3,0,0
23,459.0,386.0,135.0,5,0,0
24,459.0,225.5,1.0,10,0,0
19,459.0,0.0,0.0,5,0,0
18,459.0,47.0,0.0,6,0,0
18,413.0,0.0,0.0,1,0,0
17,413.0,1.5,1.5,2,0,0
21,459.0,1.0,0.0,6,0,0
20,459.0,0.0,0.0,6,0,0
15,459.0,0.0,0.0,1,0,0
17,459.0,0.0,0.0,2,0,0
21,413.0,0.0,0.0,1,0,0
20,413.0,0.0,0.0,3,0,0
27,448.0,0.0,0.0,1,0,0
14,304.0,115.0,115.0,1,0,0
24,402.0,131.56521739130434,3.0,23,0,0
23,448.0,0.0,0.0,1,0,0
22,448.0,0.0,0.0,5,0,0
24,448.0,0.0,0.0,1,0,0
20,304.0,0.0,0.0,2,0,0
19,304.0,2.0,0.0,3,0,0
16,304.0,171.0,171.0,1,0,0
15,304.0,63.333333333333336,85.0,3,0,0
18,304.0,55.0,55.0,1,0,0
17,304.0,70.0,81.0,4,0,0
15,402.0,1.0,1.0,2,0,0
14,402.0,2.0,2.0,3,0,0
19,402.0,0.0,0.0,6,0,0
19,448.0,0.0,0.0,2,0,0
17,402.0,24.333333333333332,25.0,3,0,0
21,448.0,0.0,0.0,2,0,0
16,402.0,0.8571428571428571,0.0,7,0,0
20,448.0,0.0,0.0,4,0,0
15,448.0,0.0,0.0,1,0,0
23,402.0,356.2307692307692,429.0,13,0,0
22,402.0,325.25,429.0,4,0,0
17,448.0,5.0,5.0,1,0,0
21,402.0,173.75,115.0,16,0,0
16,448.0,5.0,5.0,1,0,0
20,402.0,0.0,0.0,5,0,0
20,339.0,92.0,92.0,1,0,0
22,339.0,692.0,692.0,1,0,0
19,283.0,27.5,27.5,2,0,0
20,283.0,0.0,0.0,1,0,0
18,283.0,0.0,0.0,1,0,0
23,283.0,117.0,117.0,1,0,0
11,328.0,0.0,0.0,1,0,0
22,426.0,96.33333333333333,22.0,3,0,0
23,426.0,267.0,267.0,2,0,0
24,426.0,211.33333333333334,267.0,3,0,0
19,328.0,0.0,0.0,1,0,0
20,328.0,17.0,17.0,2,0,0
12,426.0,0.0,0.0,1,0,0
24,328.0,397.5,397.5,2,0,0
21,328.0,5.0,5.0,1,0,0
22,328.0,0.0,0.0,5,0,0
18,426.0,0.0,0.0,1,0,0
19,426.0,267.0,267.0,1,0,0
21,426.0,191.5,191.5,2,0,0
15,426.0,0.0,0.0,1,0,0
17,426.0,0.0,0.0,1,0,0
19,370.0,77.5,77.5,2,0,0
21,370.0,0.0,0.0,1,0,0
22,370.0,20.0,20.0,2,0,0
23,370.0,40.0,40.0,10,0,0
24,370.0,34.285714285714285,40.0,7,0,0
20,306.0,187.0,19.0,3,0,0
19,306.0,0.0,0.0,2,0,0
8,283.0,399.0,399.0,1,0,0
22,306.0,193.0,193.0,1,0,0
21,306.0,348.0,348.0,2,0,0
17,370.0,0.0,0.0,2,0,0
16,404.0,0.0,0.0,1,0,0
14,404.0,6.0,6.0,1,0,0
18,247.0,29.0,29.0,1,0,0
17,247.0,232.0,232.0,1,0,0
18,454.0,4.666666666666667,7.0,3,0,0
17,454.0,22.0,22.0,1,0,0
19,247.0,204.5,204.5,2,0,0
22,247.0,2.0,2.0,1,0,0
11,247.0,29.0,29.0,1,0,0
20,454.0,0.0,0.0,1,0,0
13,247.0,29.0,29.0,1,0,0
16,247.0,0.0,0.0,1,0,0
24,345.0,0.0,0.0,1,0,0
16,489.0,0.0,0.0,1,0,0
22,489.0,0.0,0.0,1,0,0
20,489.0,0.0,0.0,1,0,0
17,334.0,0.0,0.0,1,0,0
24,334.0,0.0,0.0,1,0,0
23,334.0,119.33333333333333,0.0,3,0,0
20,334.0,0.0,0.0,1,0,0
21,334.0,68.5,68.5,2,0,0
19,334.0,4.5,4.5,2,0,0
15,432.0,7.285714285714286,0.0,7,0,0
16,432.0,0.0,0.0,1,0,0
17,432.0,8.5,8.5,2,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,11.333333333333334,17.0,3,0,0
13,432.0,0.0,0.0,2,0,0
14,432.0,0.0,0.0,6,0,0
20,432.0,8.5,8.5,2,0,0
17,478.0,0.0,0.0,1,0,0
22,432.0,0.0,0.0,1,0,0
17,323.0,0.0,0.0,2,0,0
18,369.0,59.0,59.0,1,0,0
15,323.0,0.0,0.0,1,0,0
24,323.0,1.0,1.0,2,0,0
20,323.0,77.0,77.0,1,0,0
13,369.0,0.0,0.0,1,0,0
21,323.0,0.0,0.0,1,0,0
18,323.0,0.0,0.0,3,0,0
19,323.0,87.0,87.0,2,0,0
11,421.0,0.0,0.0,1,0,0
24,369.0,175.0,175.0,2,0,0
7,334.0,0.0,0.0,1,0,0
20,421.0,0.0,0.0,1,0,0
21,421.0,0.0,0.0,1,0,0
22,421.0,0.0,0.0,1,0,0
14,358.0,0.0,0.0,1,0,0
13,358.0,16.5,16.5,2,0,0
16,312.0,55.5,55.5,2,0,0
13,312.0,0.0,0.0,1,0,0
23,312.0,110.0,110.0,2,0,0
23,358.0,0.0,0.0,1,0,0
22,358.0,9.0,9.0,1,0,0
22,312.0,110.0,110.0,1,0,0
21,358.0,0.0,0.0,1,0,0
24,312.0,389.0,389.0,2,0,0
19,312.0,294.6666666666667,111.0,3,0,0
18,312.0,337.6666666666667,241.0,3,0,0
17,358.0,156.66666666666666,216.0,3,0,0
21,312.0,110.0,110.0,1,0,0
20,312.0,0.0,0.0,3,0,0
24,358.0,4.5,4.5,2,0,0
8,323.0,0.0,0.0,1,0,0
15,301.0,249.0,249.0,2,0,0
14,301.0,16.0,16.0,1,0,0
17,301.0,16.0,16.0,1,0,0
12,347.0,5.0,5.0,1,0,0
23,347.0,0.0,0.0,1,0,0
22,347.0,714.0,714.0,1,0,0
21,347.0,0.0,0.0,3,0,0
20,347.0,0.0,0.0,3,0,0
19,347.0,0.0,0.0,5,0,0
19,301.0,0.0,0.0,2,0,0
18,347.0,0.0,0.0,2,0,0
18,301.0,89.0,89.0,1,0,0
17,347.0,0.0,0.0,1,0,0
16,347.0,18.0,18.0,1,0,0
20,301.0,16.0,16.0,1,0,0
16,445.0,0.0,0.0,1,0,0
15,445.0,0.0,0.0,1,0,0
10,445.0,84.0,84.0,1,0,0
12,445.0,1.0,1.0,1,0,0
24,347.0,30.0,0.0,3,0,0
22,445.0,82.0,82.0,2,0,0
21,445.0,82.0,82.0,1,0,0
23,445.0,83.0,83.0,3,0,0
17,445.0,14.5,14.5,2,0,0
20,445.0,294.6666666666667,23.0,3,0,0
19,445.0,0.0,0.0,1,0,0
19,291.0,137.66666666666666,124.0,3,0,0
17,291.0,32.5,32.5,2,0,0
16,291.0,56.666666666666664,13.0,3,0,0
18,434.0,348.0,348.0,1,0,0
22,423.0,1.0,1.0,1,0,0
24,291.0,298.0,298.0,1,0,0
21,352.0,1.3333333333333333,2.0,3,0,0
20,352.0,11.333333333333334,2.0,3,0,0
17,352.0,0.0,0.0,1,0,0
14,461.0,0.0,0.0,1,0,0
25,352.0,114.0,114.0,1,0,0
24,352.0,17.0,17.0,1,0,0
23,352.0,1.0,1.0,2,0,0
22,352.0,30.833333333333332,17.0,6,0,0
20,450.0,8.0,0.0,3,0,0
21,243.0,4.0,4.0,1,0,0
19,450.0,12.0,12.0,2,0,0
22,450.0,0.0,0.0,1,0,0
21,450.0,4.0,0.0,3,0,0
17,450.0,0.0,0.0,1,0,0
24,450.0,660.0,660.0,1,0,0
23,450.0,77.0,12.0,3,0,0
19,243.0,4.0,4.0,1,0,0
7,450.0,0.0,0.0,1,0,0
24,341.0,24.0,24.0,1,0,0
20,376.0,11.0,11.0,1,0,0
21,330.0,42.0,42.0,1,0,0
22,376.0,34.0,34.0,2,0,0
23,376.0,25.5,25.5,2,0,0
13,376.0,0.0,0.0,1,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,0.0,0.0,1,0,0
16,376.0,179.2,196.0,5,0,0
17,376.0,91.66666666666667,101.0,3,0,0
18,376.0,32.0,32.0,1,0,0
19,376.0,131.0,131.0,2,0,0
19,474.0,50.45454545454545,0.0,11,0,0
20,267.0,129.25,137.0,4,0,0
19,267.0,61.0,0.0,4,0,0
20,474.0,49.05882352941177,0.0,17,0,0
17,474.0,82.84615384615384,2.0,26,0,0
22,267.0,137.0,137.0,1,0,0
18,474.0,80.14285714285714,2.0,7,0,0
15,474.0,119.6,43.0,5,0,0
24,267.0,137.0,137.0,45,0,0
16,474.0,18.636363636363637,0.0,11,0,0
23,267.0,137.0,137.0,2,0,0
13,474.0,43.0,43.0,3,0,0
26,267.0,137.0,137.0,1,0,0
14,474.0,21.5,21.5,4,0,0
25,267.0,137.0,137.0,17,0,0
12,267.0,0.0,0.0,3,0,0
13,267.0,0.0,0.0,2,0,0
16,267.0,0.0,0.0,1,0,0
18,267.0,0.0,0.0,9,0,0
21,474.0,0.0,0.0,1,0,0
17,267.0,0.0,0.0,6,0,0
20,365.0,0.0,0.0,3,0,0
21,365.0,75.63636363636364,42.0,11,0,0
22,365.0,220.66666666666666,236.0,6,0,0
23,365.0,45.5,45.5,4,0,0
24,365.0,113.5,113.5,4,0,0
11,474.0,43.0,43.0,2,0,0
12,474.0,0.0,0.0,1,0,0
16,365.0,0.0,0.0,2,0,0
8,474.0,0.0,0.0,1,0,0
17,365.0,10.0,10.0,1,0,0
18,365.0,14.0,0.0,3,0,0
19,365.0,0.0,0.0,1,0,0
18,354.0,0.0,0.0,3,0,0
17,354.0,84.0,84.0,1,0,0
16,354.0,6.0,6.0,1,0,0
22,354.0,38.5,38.5,2,0,0
21,354.0,6.0,6.0,1,0,0
18,452.0,0.0,0.0,1,0,0
17,452.0,0.0,0.0,1,0,0
16,452.0,0.0,0.0,1,0,0
24,452.0,119.0,119.0,1,0,0
18,343.0,4.0,4.0,1,0,0
18,441.0,2.0,2.0,2,0,0
17,441.0,2.0,2.0,12,0,0
20,441.0,20.181818181818183,2.0,11,0,0
19,441.0,2.0,2.0,7,0,0
16,441.0,2.0,2.0,4,0,0
8,354.0,0.0,0.0,1,0,0
21,441.0,27.333333333333332,40.0,3,0,0
22,378.0,0.0,0.0,1,0,0
17,476.0,19.0,8.0,4,0,0
18,269.0,1.0,1.0,2,0,0
17,269.0,0.0,0.0,1,0,0
18,476.0,2.2,2.0,5,0,0
20,269.0,2.0,2.0,2,0,0
16,476.0,6.0,8.0,4,0,0
19,269.0,5.5,5.5,4,0,0
14,476.0,275.5,275.5,2,0,0
21,269.0,0.0,0.0,3,0,0
10,269.0,0.0,0.0,1,0,0
26,476.0,2.0,2.0,1,0,0
24,476.0,24.333333333333332,35.0,3,0,0
14,269.0,0.0,0.0,1,0,0
21,476.0,2.0,3.0,3,0,0
13,269.0,0.0,0.0,1,0,0
22,476.0,0.0,0.0,1,0,0
19,476.0,89.83333333333333,22.0,6,0,0
20,476.0,19.6,8.0,5,0,0
18,321.0,0.0,0.0,1,0,0
17,321.0,1.0,1.0,1,0,0
21,367.0,266.0,266.0,1,0,0
15,321.0,0.0,0.0,1,0,0
23,367.0,0.0,0.0,1,0,0
24,321.0,36.666666666666664,0.0,3,0,0
22,321.0,0.0,0.0,3,0,0
20,321.0,0.0,0.0,1,0,0
21,321.0,0.0,0.0,1,0,0
15,465.0,0.0,0.0,1,0,0
14,465.0,0.0,0.0,1,0,0
21,416.0,59.0,59.0,2,0,0
16,416.0,9.0,9.0,1,0,0
19,416.0,32.0,32.0,1,0,0
24,360.0,44.5,44.5,2,0,0
22,405.0,0.0,0.0,1,0,0
22,360.0,0.0,0.0,1,0,0
21,405.0,3.0,3.0,1,0,0
21,360.0,327.0,327.0,1,0,0
20,360.0,9.5,9.5,2,0,0
19,360.0,0.0,0.0,1,0,0
17,360.0,61.0,61.0,1,0,0
21,307.0,2.0,2.0,2,0,0
23,307.0,70.5,70.5,2,0,0
22,307.0,114.0,114.0,2,0,0
16,405.0,67.5,67.5,2,0,0
15,405.0,0.0,0.0,1,0,0
13,405.0,104.0,104.0,2,0,0
20,405.0,4.0,4.0,1,0,0
18,405.0,0.0,0.0,1,0,0
24,395.0,0.0,0.0,2,0,0
18,395.0,0.0,0.0,5,0,0
17,395.0,0.0,0.0,1,0,0
20,395.0,0.0,0.0,2,0,0
19,395.0,0.0,0.0,2,0,0
22,395.0,25.0,25.0,2,0,0
21,395.0,0.0,0.0,3,0,0
16,493.0,4.0,4.0,2,0,0
16,360.0,11.5,11.5,2,0,0
15,360.0,26.5,26.5,2,0,0
11,360.0,0.0,0.0,1,0,0
23,297.0,115.0,115.0,1,0,0
14,395.0,0.0,0.0,1,0,0
15,429.0,21.0,21.0,1,0,0
17,297.0,96.0,96.0,1,0,0
16,429.0,25.0,25.0,1,0,0
17,429.0,298.0,244.0,3,0,0
21,297.0,134.0,134.0,2,0,0
20,297.0,0.0,0.0,1,0,0
18,297.0,192.0,192.0,1,0,0
9,275.0,0.0,0.0,1,0,0
13,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
15,373.0,0.0,0.0,1,0,0
16,373.0,90.36363636363636,129.0,11,0,0
17,373.0,394.25,383.0,8,0,0
18,373.0,0.0,0.0,1,0,0
19,373.0,0.0,0.0,1,0,0
20,373.0,92.0,92.0,1,0,0
21,373.0,0.0,0.0,1,0,0
22,471.0,0.0,0.0,1,0,0
21,471.0,0.0,0.0,1,0,0
18,471.0,19.0,0.0,4,0,0
19,471.0,89.8,31.0,5,0,0
16,471.0,97.6,0.0,5,0,0
17,471.0,0.0,0.0,5,0,0
24,471.0,0.0,0.0,1,0,0
19,362.0,70.0,70.0,1,0,0
15,471.0,3.6,2.0,5,0,0
12,471.0,520.5,719.0,8,0,0
13,471.0,431.0,509.0,3,0,0
22,460.0,36.333333333333336,4.0,3,0,0
24,275.0,43.5,43.5,2,0,0
20,460.0,13.5,12.0,4,0,0
21,460.0,103.0,1.0,3,0,0
18,460.0,0.0,0.0,1,0,0
19,460.0,45.5,3.5,4,0,0
13,373.0,0.0,0.0,1,0,0
16,460.0,0.0,0.0,1,0,0
14,373.0,0.0,0.0,1,0,0
17,460.0,0.0,0.0,1,0,0
16,275.0,47.0,47.0,1,0,0
17,275.0,0.0,0.0,1,0,0
15,275.0,0.0,0.0,1,0,0
26,460.0,1050.0,1050.0,1,0,0
17,407.0,0.0,0.0,2,0,0
21,275.0,47.0,47.0,1,0,0
27,460.0,898.0,898.0,1,0,0
18,275.0,21.0,21.0,2,0,0
24,460.0,230.5,12.0,4,0,0
