"vehicleId","vehicleTypeId"
"133-4","CAV"
"134-0","CAV"
"134-1","CAV"
"134-2","CAV"
"134-3","CAV"
"134-4","CAV"
"135-0","CAV"
"135-1","CAV"
"136-0","CAV"
"136-1","CAV"
"137-0","CAV"
"137-1","CAV"
"138-0","CAV"
"138-1","CAV"
"139-0","CAV"
"139-1","CAV"
"140-0","CAV"
"140-1","CAV"
"141-0","CAV"
"141-1","CAV"
"142-0","CAV"
"142-1","CAV"
"142-2","CAV"
"143-0","CAV"
"143-1","CAV"
"143-2","CAV"
"143-3","CAV"
"143-4","CAV"
"144-0","CAV"
"144-1","CAV"
"144-2","CAV"
"144-3","CAV"
"145-0","CAV"
"145-1","CAV"
"146-0","CAV"
"146-1","CAV"
"146-2","CAV"
"147-0","CAV"
"147-1","CAV"
"148-0","CAV"
"148-1","CAV"
"148-2","CAV"
"148-3","CAV"
"148-4","CAV"
"149-0","CAV"
"149-1","CAV"
"149-2","CAV"
"149-3","CAV"
"150-0","CAV"
"150-1","CAV"
"151-0","CAV"
"151-1","CAV"
"151-2","CAV"
"151-3","CAV"
"151-4","CAV"
"152-0","CAV"
"152-1","CAV"
"153-0","CAV"
"153-1","CAV"
"153-2","CAV"
"154-0","CAV"
"154-1","CAV"
"154-2","CAV"
"155-0","CAV"
"155-1","CAV"
"156-0","CAV"
"156-1","CAV"
"156-2","CAV"
"157-0","CAV"
"157-1","CAV"
"158-0","CAV"
"158-1","CAV"
"158-2","CAV"
"159-0","CAV"
"159-1","CAV"
"160-0","CAV"
"160-1","CAV"
"161-0","CAV"
"161-1","CAV"
"161-2","CAV"
"162-0","CAV"
"162-1","CAV"
"162-2","CAV"
"162-3","CAV"
"163-0","CAV"
"163-1","CAV"
"164-0","CAV"
"164-1","CAV"
"164-2","CAV"
"164-3","CAV"
"165-0","CAV"
"165-1","CAV"
"165-2","CAV"
"166-0","CAV"
"166-1","CAV"
"166-2","CAV"
"166-3","CAV"
"167-0","CAV"
"167-1","CAV"
"167-2","CAV"
"168-0","CAV"
"168-1","CAV"
"168-2","CAV"
"169-0","CAV"
"169-1","CAV"
"169-2","CAV"
"169-3","CAV"
"169-4","CAV"
"170-0","CAV"
"170-1","CAV"
"170-2","CAV"
"170-3","CAV"
"171-0","CAV"
"171-1","CAV"
"171-2","CAV"
"171-3","CAV"
"171-4","CAV"
"172-0","CAV"
"172-1","CAV"
"172-2","CAV"
"172-3","CAV"
"172-4","CAV"
"173-0","CAV"
"173-1","CAV"
"173-2","CAV"
"173-3","CAV"
"173-4","CAV"
"174-0","CAV"
"174-1","CAV"
"175-0","CAV"
"175-1","CAV"
"175-2","CAV"
"176-0","CAV"
"176-1","CAV"
"176-2","CAV"
"176-3","CAV"
"177-0","CAV"
"177-1","CAV"
"177-2","CAV"
"178-0","CAV"
"178-1","CAV"
"179-0","CAV"
"179-1","CAV"
"180-0","CAV"
"180-1","CAV"
"180-2","CAV"
"180-3","CAV"
"181-0","CAV"
"181-1","CAV"
"182-0","CAV"
"182-1","CAV"
"182-2","CAV"
"183-0","CAV"
"183-1","CAV"
"184-0","CAV"
"184-1","CAV"
"184-2","CAV"
"185-0","CAV"
"185-1","CAV"
"186-0","CAV"
"186-1","CAV"
"186-2","CAV"
"186-3","CAV"
"187-0","CAV"
"187-1","CAV"
"187-2","CAV"
"188-0","CAV"
"188-1","CAV"
"189-0","CAV"
"189-1","CAV"
"189-2","CAV"
"190-0","CAV"
"190-1","CAV"
"190-2","CAV"
"190-3","CAV"
"190-4","CAV"
"191-0","CAV"
"191-1","CAV"
"192-0","CAV"
"192-1","CAV"
"192-2","CAV"
"192-3","CAV"
"193-0","CAV"
"193-1","CAV"
"193-2","CAV"
"194-0","CAV"
"194-1","CAV"
"194-2","CAV"
"194-3","CAV"
"194-4","CAV"
"195-0","CAV"
"195-1","CAV"
"196-0","CAV"
"196-1","CAV"
"196-2","CAV"
"197-0","CAV"
"197-1","CAV"
"197-2","CAV"
"197-3","CAV"
"197-4","CAV"
"198-0","CAV"
"198-1","CAV"
"199-0","CAV"
"199-1","CAV"
"199-2","CAV"
"200-0","CAV"
"200-1","CAV"
"201-0","CAV"
"201-1","CAV"
"201-2","CAV"
"202-0","CAV"
"202-1","CAV"
"203-0","CAV"
"203-1","CAV"
"204-0","CAV"
"204-1","CAV"
"204-2","CAV"
"205-0","CAV"
"205-1","CAV"
"205-2","CAV"
"205-3","CAV"
"206-0","CAV"
"206-1","CAV"
"207-0","CAV"
"207-1","CAV"
"208-0","CAV"
"208-1","CAV"
"208-2","CAV"
"209-0","CAV"
"209-1","CAV"
"210-0","CAV"
"210-1","CAV"
"210-2","CAV"
"210-3","CAV"
"210-4","CAV"
"211-0","CAV"
"211-1","CAV"
"211-2","CAV"
"212-0","CAV"
"212-1","CAV"
"213-0","CAV"
"213-1","CAV"
"213-2","CAV"
"214-0","CAV"
"214-1","CAV"
"214-2","CAV"
"214-3","CAV"
"215-0","CAV"
"215-1","CAV"
"216-0","CAV"
"216-1","CAV"
"216-2","CAV"
"217-0","CAV"
"217-1","CAV"
"217-2","CAV"
"217-3","CAV"
"217-4","CAV"
"218-0","CAV"
"218-1","CAV"
"218-2","CAV"
"218-3","CAV"
"219-0","CAV"
"219-1","CAV"
"219-2","CAV"
"219-3","CAV"
"219-4","CAV"
"220-0","CAV"
"220-1","CAV"
"221-0","CAV"
"221-1","CAV"
"221-2","CAV"
"222-0","CAV"
"222-1","CAV"
"222-2","CAV"
"223-0","CAV"
"223-1","CAV"
"223-2","CAV"
"224-0","CAV"
"224-1","CAV"
"224-2","CAV"
"225-0","CAV"
"225-1","CAV"
"225-2","CAV"
"225-3","CAV"
"226-0","CAV"
"226-1","CAV"
"227-0","CAV"
"227-1","CAV"
"227-2","CAV"
"227-3","CAV"
"227-4","CAV"
"228-0","CAV"
"228-1","CAV"
"229-0","CAV"
"229-1","CAV"
"229-2","CAV"
"230-0","CAV"
"230-1","CAV"
"231-0","CAV"
"231-1","CAV"
"231-2","CAV"
"232-0","CAV"
"232-1","CAV"
"232-2","CAV"
"232-3","CAV"
"233-0","CAV"
"233-1","CAV"
"233-2","CAV"
"234-0","CAV"
"234-1","CAV"
"234-2","CAV"
"234-3","CAV"
"234-4","CAV"
"235-0","CAV"
"235-1","CAV"
"235-2","CAV"
"235-3","CAV"
"235-4","CAV"
"236-0","CAV"
"236-1","CAV"
"236-2","CAV"
"237-0","CAV"
"237-1","CAV"
"237-2","CAV"
"238-0","CAV"
"238-1","CAV"
"238-2","CAV"
"238-3","CAV"
"238-4","CAV"
"239-0","CAV"
"239-1","CAV"
"240-0","CAV"
"240-1","CAV"
"240-2","CAV"
"241-0","CAV"
"241-1","CAV"
"241-2","CAV"
"241-3","CAV"
"242-0","CAV"
"242-1","CAV"
"243-0","CAV"
"243-1","CAV"
"243-2","CAV"
"244-0","CAV"
"244-1","CAV"
"245-0","CAV"
"245-1","CAV"
"245-2","CAV"
"246-0","CAV"
"246-1","CAV"
"246-2","CAV"
"247-0","CAV"
"247-1","CAV"
"248-0","CAV"
"248-1","CAV"
"248-2","CAV"
"249-0","CAV"
"249-1","CAV"
"249-2","CAV"
"250-0","CAV"
"250-1","CAV"
"251-0","CAV"
"251-1","CAV"
"251-2","CAV"
"252-0","CAV"
"252-1","CAV"
"252-2","CAV"
"253-0","CAV"
"253-1","CAV"
"254-0","CAV"
"254-1","CAV"
"255-0","CAV"
"255-1","CAV"
"256-0","CAV"
"256-1","CAV"
"257-0","CAV"
"257-1","CAV"
"257-2","CAV"
"257-3","CAV"
"258-0","CAV"
"258-1","CAV"
"258-2","CAV"
"259-0","CAV"
"259-1","CAV"
"260-0","CAV"
"260-1","CAV"
"261-0","CAV"
"261-1","CAV"
"261-2","CAV"
"261-3","CAV"
"262-0","CAV"
"262-1","CAV"
"263-0","CAV"
"263-1","CAV"
"263-2","CAV"
"263-3","CAV"
"263-4","CAV"
"264-0","CAV"
"264-1","CAV"
"265-0","CAV"
"265-1","CAV"
"265-2","CAV"
"265-3","CAV"
"266-0","CAV"
"266-1","CAV"
"266-2","CAV"
"266-3","CAV"
"266-4","CAV"
"267-0","CAV"
"267-1","CAV"
"267-2","CAV"
"268-0","CAV"
"268-1","CAV"
"268-2","CAV"
"268-3","CAV"
"268-4","CAV"
"269-0","CAV"
"269-1","CAV"
"269-2","CAV"
"270-0","CAV"
"270-1","CAV"
"271-0","CAV"
"271-1","CAV"
"271-2","CAV"
"272-0","CAV"
"272-1","CAV"
"272-2","CAV"
"272-3","CAV"
"273-0","CAV"
"273-1","CAV"
"273-2","CAV"
"273-3","CAV"
"274-0","CAV"
"274-1","CAV"
"275-0","CAV"
"275-1","CAV"
"275-2","CAV"
"276-0","CAV"
"276-1","CAV"
"276-2","CAV"
"277-0","CAV"
"277-1","CAV"
"278-0","CAV"
"278-1","CAV"
"278-2","CAV"
"279-0","CAV"
"279-1","CAV"
"279-2","CAV"
"280-0","CAV"
"280-1","CAV"
"281-0","CAV"
"281-1","CAV"
"282-0","CAV"
"282-1","CAV"
"283-0","CAV"
"283-1","CAV"
"284-0","CAV"
"284-1","CAV"
"284-2","CAV"
"284-3","CAV"
"284-4","CAV"
"285-0","CAV"
"285-1","CAV"
"285-2","CAV"
"285-3","CAV"
"286-0","CAV"
"286-1","CAV"
"286-2","CAV"
"287-0","CAV"
"287-1","CAV"
"288-0","CAV"
"288-1","CAV"
"289-0","CAV"
"289-1","CAV"
"290-0","CAV"
"290-1","CAV"
"290-2","CAV"
"291-0","CAV"
"291-1","CAV"
"292-0","CAV"
"292-1","CAV"
"292-2","CAV"
"293-0","CAV"
"293-1","CAV"
"293-2","CAV"
"294-0","CAV"
"294-1","CAV"
"295-0","CAV"
"295-1","CAV"
"295-2","CAV"
"296-0","CAV"
"296-1","CAV"
"296-2","CAV"
"297-0","CAV"
"297-1","CAV"
"297-2","CAV"
"297-3","CAV"
"298-0","CAV"
"298-1","CAV"
"298-2","CAV"
"299-0","CAV"
"299-1","CAV"
"299-2","CAV"
"300-0","CAV"
"300-1","CAV"
"301-0","CAV"
"301-1","CAV"
"301-2","CAV"
"302-0","CAV"
"302-1","CAV"
"303-0","CAV"
"303-1","CAV"
"303-2","CAV"
"304-0","CAV"
"304-1","CAV"
"304-2","CAV"
"304-3","CAV"
"305-0","CAV"
"305-1","CAV"
"305-2","CAV"
"305-3","CAV"
"306-0","CAV"
"306-1","CAV"
"307-0","CAV"
"307-1","CAV"
"308-0","CAV"
"308-1","CAV"
"308-2","CAV"
"308-3","CAV"
"308-4","CAV"
"309-0","CAV"
"309-1","CAV"
"309-2","CAV"
"309-3","CAV"
"309-4","CAV"
"310-0","CAV"
"310-1","CAV"
"310-2","CAV"
"311-0","CAV"
"311-1","CAV"
"311-2","CAV"
"311-3","CAV"
"312-0","CAV"
"312-1","CAV"
"312-2","CAV"
"312-3","CAV"
"313-0","CAV"
"313-1","CAV"
"313-2","CAV"
"314-0","CAV"
"314-1","CAV"
"315-0","CAV"
"315-1","CAV"
"315-2","CAV"
"315-3","CAV"
"316-0","CAV"
"316-1","CAV"
"317-0","CAV"
"317-1","CAV"
"318-0","CAV"
"318-1","CAV"
"319-0","CAV"
"319-1","CAV"
"319-2","CAV"
"320-0","CAV"
"320-1","CAV"
"320-2","CAV"
"321-0","CAV"
"321-1","CAV"
"322-0","CAV"
"322-1","CAV"
"323-0","CAV"
"323-1","CAV"
"323-2","CAV"
"323-3","CAV"
"324-0","CAV"
"324-1","CAV"
"325-0","CAV"
"325-1","CAV"
"326-0","CAV"
"326-1","CAV"
"326-2","CAV"
"327-0","CAV"
"327-1","CAV"
"327-2","CAV"
"327-3","CAV"
"328-0","CAV"
"328-1","CAV"
"328-2","CAV"
"329-0","CAV"
"329-1","CAV"
"329-2","CAV"
"330-0","CAV"
"330-1","CAV"
"331-0","CAV"
"331-1","CAV"
"331-2","CAV"
"332-0","CAV"
"332-1","CAV"
"333-0","CAV"
"333-1","CAV"
"334-0","CAV"
"334-1","CAV"
"334-2","CAV"
"335-0","CAV"
"335-1","CAV"
"335-2","CAV"
"335-3","CAV"
"335-4","CAV"
"336-0","CAV"
"336-1","CAV"
"336-2","CAV"
"336-3","CAV"
"336-4","CAV"
"337-0","CAV"
"337-1","CAV"
"337-2","CAV"
"338-0","CAV"
"338-1","CAV"
"339-0","CAV"
"339-1","CAV"
"339-2","CAV"
"339-3","CAV"
"339-4","CAV"
"340-0","CAV"
"340-1","CAV"
"340-2","CAV"
"341-0","CAV"
"341-1","CAV"
"342-0","CAV"
"342-1","CAV"
"342-2","CAV"
"342-3","CAV"
"342-4","CAV"
"343-0","CAV"
"343-1","CAV"
"343-2","CAV"
"343-3","CAV"
"344-0","CAV"
"344-1","CAV"
"345-0","CAV"
"345-1","CAV"
"345-2","CAV"
"346-0","CAV"
"346-1","CAV"
"347-0","CAV"
"347-1","CAV"
"347-2","CAV"
"348-0","CAV"
"348-1","CAV"
"348-2","CAV"
"348-3","CAV"
"348-4","CAV"
"349-0","CAV"
"349-1","CAV"
"350-0","CAV"
"350-1","CAV"
"350-2","CAV"
"350-3","CAV"
"351-0","CAV"
"351-1","CAV"
"351-2","CAV"
"352-0","CAV"
"352-1","CAV"
"352-2","CAV"
"352-3","CAV"
"352-4","CAV"
"353-0","CAV"
"353-1","CAV"
"353-2","CAV"
"354-0","CAV"
"354-1","CAV"
"354-2","CAV"
"354-3","CAV"
"354-4","CAV"
"355-0","CAV"
"355-1","CAV"
"355-2","CAV"
"355-3","CAV"
"355-4","CAV"
"356-0","CAV"
"356-1","CAV"
"357-0","CAV"
"357-1","CAV"
"358-0","CAV"
"358-1","CAV"
"358-2","CAV"
"359-0","CAV"
"359-1","CAV"
"359-2","CAV"
"360-0","CAV"
"360-1","CAV"
"360-2","CAV"
"361-0","CAV"
"361-1","CAV"
"362-0","CAV"
"362-1","CAV"
"363-0","CAV"
"363-1","CAV"
"364-0","CAV"
"364-1","CAV"
"364-2","CAV"
"365-0","CAV"
"365-1","CAV"
"365-2","CAV"
"365-3","CAV"
"365-4","CAV"
"366-0","CAV"
"366-1","CAV"
"366-2","CAV"
"367-0","CAV"
"367-1","CAV"
"367-2","CAV"
"368-0","CAV"
"368-1","CAV"
"368-2","CAV"
"368-3","CAV"
"369-0","CAV"
"369-1","CAV"
"370-0","CAV"
"370-1","CAV"
"370-2","CAV"
"371-0","CAV"
"371-1","CAV"
"372-0","CAV"
"372-1","CAV"
"372-2","CAV"
"372-3","CAV"
"373-0","CAV"
"373-1","CAV"
"374-0","CAV"
"374-1","CAV"
"374-2","CAV"
"375-0","CAV"
"375-1","CAV"
"375-2","CAV"
"375-3","CAV"
"375-4","CAV"
"376-0","CAV"
"376-1","CAV"
"376-2","CAV"
"376-3","CAV"
"377-0","CAV"
"377-1","CAV"
"377-2","CAV"
"378-0","CAV"
"378-1","CAV"
"379-0","CAV"
"379-1","CAV"
"379-2","CAV"
"380-0","CAV"
"380-1","CAV"
"380-2","CAV"
"380-3","CAV"
"381-0","CAV"
"381-1","CAV"
"381-2","CAV"
"382-0","CAV"
"382-1","CAV"
"382-2","CAV"
"382-3","CAV"
"383-0","CAV"
"383-1","CAV"
"383-2","CAV"
"384-0","CAV"
"384-1","CAV"
"384-2","CAV"
"385-0","CAV"
"385-1","CAV"
"385-2","CAV"
"386-0","CAV"
"386-1","CAV"
"386-2","CAV"
"386-3","CAV"
"387-0","CAV"
"387-1","CAV"
"388-0","CAV"
"388-1","CAV"
"389-0","CAV"
"389-1","CAV"
"389-2","CAV"
"390-0","CAV"
"390-1","CAV"
"390-2","CAV"
"390-3","CAV"
"390-4","CAV"
"391-0","CAV"
"391-1","CAV"
"392-0","CAV"
"392-1","CAV"
"393-0","CAV"
"393-1","CAV"
"394-0","CAV"
"394-1","CAV"
"395-0","CAV"
"395-1","CAV"
"395-2","CAV"
"396-0","CAV"
"396-1","CAV"
"396-2","CAV"
"397-0","CAV"
"397-1","CAV"
"397-2","CAV"
"397-3","CAV"
"397-4","CAV"
"398-0","CAV"
"398-1","CAV"
"398-2","CAV"
"398-3","CAV"
"399-0","CAV"
"399-1","CAV"
"399-2","CAV"
"400-0","CAV"
"400-1","CAV"
"400-2","CAV"
"401-0","CAV"
"401-1","CAV"
"401-2","CAV"
"401-3","CAV"
"401-4","CAV"
"402-0","CAV"
"402-1","CAV"
"403-0","CAV"
"403-1","CAV"
"403-2","CAV"
"404-0","CAV"
"404-1","CAV"
"404-2","CAV"
"405-0","CAV"
"405-1","CAV"
"405-2","CAV"
"406-0","CAV"
"406-1","CAV"
"406-2","CAV"
"407-0","CAV"
"407-1","CAV"
"407-2","CAV"
"407-3","CAV"
"407-4","CAV"
"408-0","CAV"
"408-1","CAV"
"409-0","CAV"
"409-1","CAV"
"409-2","CAV"
"410-0","CAV"
"410-1","CAV"
"411-0","CAV"
"411-1","CAV"
"411-2","CAV"
"411-3","CAV"
"412-0","CAV"
"412-1","CAV"
"412-2","CAV"
"412-3","CAV"
"412-4","CAV"
"413-0","CAV"
"413-1","CAV"
"413-2","CAV"
"413-3","CAV"
"413-4","CAV"
"414-0","CAV"
"414-1","CAV"
"414-2","CAV"
"415-0","CAV"
"415-1","CAV"
"415-2","CAV"
"415-3","CAV"
"415-4","CAV"
"416-0","CAV"
"416-1","CAV"
"416-2","CAV"
"416-3","CAV"
"416-4","CAV"
"417-0","CAV"
"417-1","CAV"
"417-2","CAV"
"418-0","CAV"
"418-1","CAV"
"419-0","CAV"
"419-1","CAV"
"420-0","CAV"
"420-1","CAV"
"420-2","CAV"
"421-0","CAV"
"421-1","CAV"
"421-2","CAV"
"422-0","CAV"
"422-1","CAV"
"423-0","CAV"
"423-1","CAV"
"423-2","CAV"
"424-0","CAV"
"424-1","CAV"
"424-2","CAV"
"425-0","CAV"
"425-1","CAV"
"425-2","CAV"
"425-3","CAV"
"426-0","CAV"
"426-1","CAV"
"426-2","CAV"
"426-3","CAV"
"427-0","CAV"
"427-1","CAV"
"427-2","CAV"
"427-3","CAV"
"427-4","CAV"
"428-0","CAV"
"428-1","CAV"
"428-2","CAV"
"429-0","CAV"
"429-1","CAV"
"429-2","CAV"
"430-0","CAV"
"430-1","CAV"
"430-2","CAV"
"431-0","CAV"
"431-1","CAV"
"432-0","CAV"
"432-1","CAV"
"432-2","CAV"
"432-3","CAV"
"432-4","CAV"
"433-0","CAV"
"433-1","CAV"
"434-0","CAV"
"434-1","CAV"
"434-2","CAV"
"434-3","CAV"
"434-4","CAV"
"435-0","CAV"
"435-1","CAV"
"436-0","CAV"
"436-1","CAV"
"436-2","CAV"
"437-0","CAV"
"437-1","CAV"
"438-0","CAV"
"438-1","CAV"
"439-0","CAV"
"439-1","CAV"
"439-2","CAV"
"439-3","CAV"
"439-4","CAV"
"440-0","CAV"
"440-1","CAV"
"441-0","CAV"
"441-1","CAV"
"441-2","CAV"
"442-0","CAV"
"442-1","CAV"
"443-0","CAV"
"443-1","CAV"
"444-0","CAV"
"444-1","CAV"
"444-2","CAV"
"445-0","CAV"
"445-1","CAV"
"445-2","CAV"
