rideHailAgentID,xCoord,yCoord
rideHailAgent-10102-2014000303433-068732,680777.5361306579,4819274.804533671
rideHailAgent-100-2016001467581-0156440,686151.797290351,4827995.478786721
rideHailAgent-405-2012001464904-029180,686785.1304710205,4824872.274270868
rideHailAgent-10600-2016000275343-0131491,682565.1492261937,4820445.836323476
rideHailAgent-1803-2015000050024-192494,686729.0485184424,4819680.132001177
rideHailAgent-700-2013000485454-041571,683542.0145293917,4824581.108420699
rideHailAgent-10104-2015000302073-097057,683229.668991818,4819699.036432891
rideHailAgent-1804-2014001194700-087184,687075.6958406025,4822082.115580491
rideHailAgent-1001-2015000397926-098931,679203.1803795879,4823454.803180264
rideHailAgent-1105-2015000107452-093100,678503.1393680057,4819456.078720933
rideHailAgent-500-2015001325357-0121424,684874.4868548429,4824418.501481188
rideHailAgent-1200-2013000606389-044451,680984.4912425244,4822212.520378271
rideHailAgent-900-2016000327234-0132073,682540.7839868533,4823718.029859404
rideHailAgent-408-2016000833173-0144609,686320.5369950252,4825923.879400628
rideHailAgent-407-2012001464904-029182,687231.4659885331,4823149.0068353275
rideHailAgent-600-2014001198914-087319,683704.204173178,4823141.859401204
rideHailAgent-10102-2016001370156-0154028,679633.8714245349,4819586.354531004
rideHailAgent-1101-2014000869030-078827,680290.1682046106,4819158.719936036
rideHailAgent-500-2014000896918-079509,684745.288887476,4824055.557058712
rideHailAgent-1500-2015001363337-0121824,683152.7210052512,4821729.204875341
rideHailAgent-1803-2016000335446-0132291,686668.7692723572,4820302.963822136
rideHailAgent-1803-2016001223046-1151877,686835.1697889135,4820839.606572954
rideHailAgent-1804-2012000353261-27169,687211.354726733,4820715.078999941
rideHailAgent-700-2013001269612-056882,683796.0135858138,4824183.4753452055
rideHailAgent-405-2013000293337-036960,686960.922636688,4824794.474365921
rideHailAgent-10405-2016000267720-0131286,678213.4830403315,4829208.552510638
rideHailAgent-1804-2016000987597-0147577,687532.1221927837,4821473.080699897
rideHailAgent-10104-2014000145629-164605,684029.0636133228,4819001.160579895
rideHailAgent-700-2012000845031-017081,683085.0757008978,4824147.7568783825
rideHailAgent-1902-2016000829228-0144496,682177.1784986928,4819545.172723991
rideHailAgent-401-2012001151676-023458,686213.2444861479,4825765.116401573
rideHailAgent-401-2014001459793-091432,686467.1573854866,4825219.570510554
rideHailAgent-10600-2016000030344-0125261,682259.4620703768,4821438.177782336
rideHailAgent-1106-2013000272718-136302,678777.8274947265,4821779.915533783
rideHailAgent-10102-2015000224295-195804,679417.1014369621,4819454.874106428
rideHailAgent-1902-2014000987574-081420,685882.9623216381,4818792.415484993
rideHailAgent-1106-2012000353261-07125,678511.499048699,4821745.487868603
rideHailAgent-405-2016000456554-0135173,686853.7638893011,4824501.113280085
rideHailAgent-1105-2012000719213-014086,678456.6722724099,4819519.614682
rideHailAgent-10103-2016000715950-0141945,678782.780094223,4819667.870538279
rideHailAgent-1803-2015000392807-498692,686821.1258006167,4820308.799826239
rideHailAgent-1105-2015000203687-095003,678554.8538321625,4819478.011480495
rideHailAgent-1901-2014000182092-065571,684632.7295909318,4820413.692389886
rideHailAgent-300-2012001331164-025877,685850.829611304,4826125.2992854705
rideHailAgent-10102-2016001262844-0153180,678573.9209277079,4819297.725151138
rideHailAgent-1106-2012001254838-124929,678488.3212137605,4822124.5742335515
rideHailAgent-700-2015000981882-0113787,682647.8933895108,4824503.066224794
rideHailAgent-1804-2012001111261-022473,687262.2388848888,4822079.741027045
rideHailAgent-201-2012000409645-08664,682124.4236440795,4824732.381226142
rideHailAgent-202-2012001341891-026284,681105.9839744961,4825761.129505665
rideHailAgent-1106-2014001459793-291450,678742.7704554815,4820600.703072769
rideHailAgent-406-2013001204199-055673,686554.5078478865,4823835.795398892
rideHailAgent-10104-2012000851507-017368,683654.5859715757,4819058.997926618
rideHailAgent-10104-2013001049684-152597,683371.7190450346,4819143.942468577
rideHailAgent-10102-2012000039960-1361,678508.9856258188,4819389.048472637
rideHailAgent-1804-2012000037468-0356,686373.3258342859,4820899.132535681
rideHailAgent-1801-2015001327038-0121509,686602.8199072671,4820187.8960892735
rideHailAgent-1106-2015000794086-1107387,678353.2908801432,4820930.064290077
rideHailAgent-1107-2015000467368-099958,678475.4038103996,4821201.506243933
rideHailAgent-10102-2015000362210-197854,678473.0812676364,4819169.951925788
rideHailAgent-1200-2012000142774-02731,681831.2114033492,4822045.485318861
rideHailAgent-10600-2013001328389-057922,682597.2631131901,4821924.007432807
rideHailAgent-1803-2016001232073-0152330,686649.8107025485,4819392.601290808
rideHailAgent-1105-2016000829522-0144541,678469.9074097374,4819778.416495244
rideHailAgent-401-2012001113023-022566,686352.3819418029,4823140.040209824
rideHailAgent-1106-2014001118901-184946,678567.4195967634,4821777.310735524
rideHailAgent-1107-2013000341290-037570,678308.2141529049,4820885.648994365
rideHailAgent-10104-2012000877604-017937,684352.8842791123,4819135.638713248
rideHailAgent-1107-2016000055939-0125959,678652.4712221029,4821081.568910311
rideHailAgent-10600-2013001198998-055490,682613.6319724905,4821267.653731374
rideHailAgent-405-2015000863442-0110851,686901.7566176367,4823800.808701938
rideHailAgent-600-2015000018888-091744,683755.7281457264,4822770.851775324
rideHailAgent-1106-2012001357312-026692,678762.1851701785,4822110.500724545
rideHailAgent-407-2013000369969-038530,686895.7817807365,4823956.920134417
rideHailAgent-700-2015000542370-0100930,682836.2057834615,4824452.345926242
rideHailAgent-1105-2013000226280-234892,678717.0268831686,4819989.226792449
rideHailAgent-900-2014001023351-082496,681204.4074577745,4823464.442907917
rideHailAgent-1108-2016000171219-0128802,678589.2982629838,4819559.2566480255
rideHailAgent-1902-2014000492697-072019,685983.8203405774,4818795.741066193
rideHailAgent-1105-2013001420823-459243,678669.7021265196,4819782.138505485
rideHailAgent-1700-2014001045407-083091,685765.3313715253,4822049.065758841
rideHailAgent-1106-2012000829853-016523,678691.2060019012,4821736.619950792
rideHailAgent-1105-2014000113616-263506,678632.1714382984,4819689.974913427
rideHailAgent-1108-2015001219743-1118468,678541.116517249,4820433.662195998
rideHailAgent-401-2014000763883-076596,685974.5887347986,4822962.366420744
rideHailAgent-500-2013000178929-033442,684775.2300035248,4823516.773241964
rideHailAgent-1700-2015000794086-0107430,685752.0691360092,4821739.212527716
rideHailAgent-900-2012000401040-18229,681813.9640874543,4824219.542809683
rideHailAgent-1108-2015001258226-0119477,679037.6933036762,4819599.380929232
rideHailAgent-1001-2016000435003-0134650,678690.0051023866,4823370.997965095
rideHailAgent-1600-2014000858265-078488,684478.6838743105,4821950.091136178
rideHailAgent-1105-2015001081426-1115630,678468.7783921426,4819741.085892808
rideHailAgent-1803-2013000269618-036194,686775.4758684948,4819879.730441079
rideHailAgent-1803-2014001300765-089079,686912.7306734443,4819556.934191844
rideHailAgent-1801-2015001311731-0120491,686974.781514457,4819456.608647395
rideHailAgent-10600-2016001043314-0148193,682025.5910071522,4820709.327643637
rideHailAgent-10405-2013001219485-056046,678294.3974791641,4829211.482453538
rideHailAgent-10104-2015000050024-492425,686713.1691843075,4819009.20932257
rideHailAgent-1901-2013000293337-037207,684106.9238113643,4820643.123205618
rideHailAgent-1108-2013000062460-030862,678632.8058464411,4819660.15406963
rideHailAgent-10405-2015000643096-0103677,679172.5121894932,4828825.201174619
rideHailAgent-10405-2012001118760-122655,679294.1485800538,4829207.99146871
rideHailAgent-10600-2013001034691-052451,681990.4506807842,4820672.026606603
rideHailAgent-1500-2016000554109-0138162,683085.9754425999,4822058.057844854
rideHailAgent-10104-2014000933262-080264,686718.9606512638,4819166.989607047
rideHailAgent-10103-2015000082599-092634,678533.92852805,4819346.843595841
rideHailAgent-1001-2012001382026-027329,679098.7365648331,4823215.2093147645
rideHailAgent-1500-2014001459793-191456,683310.1720572665,4822143.107518434
rideHailAgent-1001-2013000663889-045850,679446.780901125,4824933.074284102
rideHailAgent-10102-2016000471794-1135687,679322.4299302929,4819456.7692650985
rideHailAgent-1801-2014000113616-363616,687180.1252651465,4820629.573508546
rideHailAgent-10405-2012001127044-022946,678964.6795174531,4828236.861841181
rideHailAgent-1108-2016000378294-0132918,679127.2034213553,4819917.822028257
rideHailAgent-10104-2016000333866-0132222,686747.388754269,4819400.692503015
rideHailAgent-10102-2014001122037-085239,680393.5047712397,4819091.239818042
rideHailAgent-700-2015000382356-098301,683473.1179856947,4823890.328975581
rideHailAgent-406-2016000737721-0142397,687326.7876110475,4823186.3408387285
rideHailAgent-100-2016000364640-0132707,683612.0122125603,4825787.225122398
rideHailAgent-10600-2014000878931-079159,681886.6864817524,4822641.540967997
rideHailAgent-1600-2013000606389-244460,683492.8638736099,4821739.656779603
rideHailAgent-1801-2016000471794-1135677,686979.2945506428,4819612.734687077
rideHailAgent-1902-2014001287076-089027,683585.824739183,4819466.438966256
rideHailAgent-1001-2013001097023-053399,679246.5124363323,4825233.184340501
rideHailAgent-10405-2016000161596-0128640,678284.7136478507,4828471.581719496
rideHailAgent-10103-2012001118760-122595,678510.6551139337,4819678.423467372
rideHailAgent-1002-2016000086561-0126850,680321.7836890992,4822227.567563797
rideHailAgent-10104-2016000530391-0137340,683196.2215898792,4819360.00371424
rideHailAgent-405-2014000058839-062527,687182.1221125124,4823663.098093202
rideHailAgent-10401-2015001314717-1121041,686893.784533295,4820250.246100489
rideHailAgent-10104-2014000561422-073798,685957.9510185272,4819200.438242076
rideHailAgent-10102-2012000442109-09219,681737.1659494597,4819288.393864182
rideHailAgent-10104-2014001356496-189978,687067.62397815,4819062.735699989
rideHailAgent-406-2012001097565-122121,687142.0077341922,4823644.994769657
rideHailAgent-1902-2013000606389-144722,686268.6128920029,4821384.349086955
rideHailAgent-10600-2016001045965-0148272,682784.1694565488,4822019.835947178
rideHailAgent-10104-2014000358619-269193,683475.6971570557,4819193.795291191
rideHailAgent-10401-2013000703547-047059,686583.5632025335,4821106.109204252
rideHailAgent-10405-2016000069252-0126529,679240.5226513483,4826186.320548535
rideHailAgent-1108-2016001185478-1150415,678961.746545132,4819590.555760894
rideHailAgent-300-2014000031594-061358,684853.1142478094,4825998.12272678
rideHailAgent-10405-2015000397926-098953,679351.3597821086,4829141.2561386665
rideHailAgent-10102-2016000029416-0124860,678697.9800082792,4819457.515760369
rideHailAgent-10405-2013001099005-153678,679092.3008571982,4829218.81627813
rideHailAgent-201-2013001007282-051679,681995.0935423354,4825295.754773732
rideHailAgent-1105-2014000322030-068954,678638.5772757486,4819421.575946755
rideHailAgent-1001-2016001487612-0156818,678770.9712523181,4823606.219064317
rideHailAgent-100-2016000029416-1125057,685065.1508940854,4829573.478679407
rideHailAgent-1106-2012001067422-121720,678660.8647849078,4821069.818604913
rideHailAgent-10405-2014001093569-084624,678125.0765727174,4828970.397442247
rideHailAgent-1600-2015000875080-1111488,683838.6610632407,4822111.61529348
rideHailAgent-1101-2015001270029-0119825,678928.2151205225,4819932.49571987
rideHailAgent-408-2012001009640-020563,686416.0794446012,4825386.273556104
rideHailAgent-10104-2014000293639-268464,684718.2626415617,4818811.291089275
rideHailAgent-1801-2013000703874-047240,686945.9011758299,4819651.558428963
rideHailAgent-900-2014000358619-069206,680330.9371278279,4823664.875355085
rideHailAgent-1200-2015000902296-1112262,681885.4427660656,4821631.364086762
rideHailAgent-10104-2013001488063-160557,686939.7719340869,4819396.937646978
rideHailAgent-405-2013001410507-058999,687036.3320770466,4825448.025986069
rideHailAgent-405-2013000272718-036332,686841.4637944547,4823944.276837023
rideHailAgent-1105-2013000743438-047521,678819.899330693,4819628.96739768
rideHailAgent-1803-2014000536339-173005,686703.0845842662,4821043.15540834
rideHailAgent-1108-2012000065738-01126,678569.5487638175,4820102.441278382
rideHailAgent-1101-2014000407457-070049,681681.2710251897,4820441.515615447
rideHailAgent-1801-2016000155763-2128524,686863.0021354721,4819709.297757809
rideHailAgent-100-2014000032166-061428,685076.7420284892,4829412.596455768
rideHailAgent-1803-2014000490800-071849,686611.1340782236,4820386.922822617
rideHailAgent-405-2012001464904-029223,686932.0473689665,4824807.872110637
rideHailAgent-10104-2012000871125-117751,684287.4996024894,4818870.007949708
rideHailAgent-1107-2015000362210-097905,679507.7417588603,4820781.000241631
rideHailAgent-1200-2015000399196-099119,681684.23693746,4821762.022336266
rideHailAgent-202-2013000258802-035711,681684.5783504085,4823866.970803963
rideHailAgent-1101-2016000550401-2137958,680178.2995804318,4820812.650627096
rideHailAgent-1101-2014000730190-076341,679655.8480785895,4820834.586629594
rideHailAgent-201-2015000306203-097134,682623.8178815363,4824531.465542249
rideHailAgent-10104-2015001496113-1123776,684602.4126848151,4818872.254127864
rideHailAgent-1902-2013000921416-050602,685538.580824135,4820380.894068387
rideHailAgent-100-2016000295788-0131916,681111.0970792142,4826122.570446096
rideHailAgent-1001-2013000485454-041651,679021.8537758513,4823618.481238234
rideHailAgent-401-2013000430975-040385,686142.3614170124,4824704.834487075
rideHailAgent-1200-2015000606577-0102473,681057.7882583578,4821544.79604928
rideHailAgent-1106-2013000226280-134823,678482.8233804632,4822725.853620326
rideHailAgent-900-2016000607896-2138746,680712.7724546402,4823721.862058119
rideHailAgent-500-2016000607896-1139226,685602.8057174047,4823409.612952228
rideHailAgent-1600-2013000532687-042834,683681.4437002346,4821762.194186098
rideHailAgent-201-2014001213505-087561,681961.6056415281,4824962.535656066
rideHailAgent-10104-2013001307359-157486,683637.3001890619,4819567.945662778
rideHailAgent-1801-2014000113616-363788,687360.6285333904,4820559.630200268
rideHailAgent-1801-2013000920118-150429,686504.0351847904,4821638.842295802
rideHailAgent-10102-2016001216686-0151368,681494.5221294299,4819352.037876046
rideHailAgent-10600-2012000353261-26908,682053.5994434829,4823123.883871043
rideHailAgent-1106-2012000478993-09918,678493.9737386398,4820454.671599545
rideHailAgent-1107-2012000710099-013895,678682.6919808703,4821786.670777244
rideHailAgent-700-2013001307423-057587,683075.3249848692,4824150.937929855
rideHailAgent-10405-2012000965843-119802,678111.8283856149,4829047.845620346
rideHailAgent-1803-2013001226741-156256,686857.5489089186,4820162.69670555
rideHailAgent-1105-2016000039403-0125567,678659.2475245538,4819336.485062728
rideHailAgent-401-2015001304619-0120404,686145.8394410237,4824362.218152993
rideHailAgent-1803-2016000155763-0128365,686993.1032230336,4820464.516617255
rideHailAgent-405-2014000582422-074047,687336.0395497513,4825365.428716833
rideHailAgent-1803-2016000568684-0138520,686639.9762507348,4820842.059874119
rideHailAgent-1105-2016001137266-0149521,678385.9999608572,4820395.604860984
rideHailAgent-408-2013000606389-144650,686299.256516602,4825637.133047669
rideHailAgent-1500-2014000665701-075789,682479.5215360106,4819677.297150828
rideHailAgent-1106-2014001169422-186238,678898.1448334454,4822573.374257805
rideHailAgent-1600-2014001093569-184609,684512.7062476249,4822049.735484169
rideHailAgent-10102-2016000610766-1139306,681695.7347667658,4819611.921423801
rideHailAgent-1105-2014001287076-088917,678435.5079550621,4819793.427081013
rideHailAgent-10102-2014000568068-173909,678349.1270314505,4819359.742536366
rideHailAgent-407-2016000837646-0144970,687334.8721864723,4822798.229371645
rideHailAgent-1105-2014001004621-082310,678400.0092853621,4820366.392689172
rideHailAgent-202-2016001407958-0154607,680625.5183802294,4825346.111898623
rideHailAgent-1105-2012001286980-024991,678682.8774128078,4819637.854253264
rideHailAgent-1106-2015000046865-092247,678411.4661903286,4821802.809523
rideHailAgent-1002-2012001254838-224636,678541.9735697714,4822781.98692924
rideHailAgent-900-2012000354056-07207,682363.8994952231,4823369.8736919165
rideHailAgent-900-2013000485454-041572,682268.1289473386,4823527.89333041
rideHailAgent-1902-2012000037288-0277,685850.3844599675,4819647.464115757
rideHailAgent-10102-2016000479494-1135891,681845.3990126556,4819257.47857359
rideHailAgent-10600-2014000585174-274437,682141.870229582,4822231.500313891
rideHailAgent-10103-2014000308169-068802,678500.1789036345,4819403.363838519
rideHailAgent-1700-2014000793041-077139,685512.4543293742,4821766.838878773
rideHailAgent-1106-2015000290126-196706,678506.9840294176,4820956.207740005
rideHailAgent-300-2014000585174-174351,685946.5416564912,4825664.540597118
rideHailAgent-1106-2016000874667-0145246,678435.8566559787,4821042.679402931
rideHailAgent-1700-2014000119219-064126,685396.560672899,4823125.383435991
rideHailAgent-10401-2016001210684-0150981,687027.6794619486,4820424.647276009
rideHailAgent-1105-2016001257783-0153062,678563.8400282576,4819603.287622963
rideHailAgent-1600-2015000884043-0111799,683661.0969828138,4822823.078831305
rideHailAgent-300-2013000895447-149727,685588.0627434668,4825947.992816532
rideHailAgent-10104-2015000806558-1108170,684283.0324836901,4818715.833157213
rideHailAgent-500-2015001091707-0115869,685586.6331253733,4823838.017951743
rideHailAgent-600-2014000987574-081210,683089.0447275275,4823082.977470334
rideHailAgent-1804-2014001044526-082934,687045.5003372598,4822250.9552228805
rideHailAgent-1804-2015001081827-0115725,687170.2625773377,4821462.225577919
rideHailAgent-10102-2014000630646-175152,679964.4970988657,4819350.106618627
rideHailAgent-1107-2013000377800-239238,678657.9851245502,4821946.066491324
rideHailAgent-1108-2015001114301-0116392,678439.5433134508,4819266.456666427
rideHailAgent-1801-2016000471794-1135505,687057.3626434882,4819338.603790786
rideHailAgent-300-2012001254838-024610,684998.7437843687,4826551.854665181
rideHailAgent-408-2012001105744-022239,686295.4675296674,4825767.922521537
rideHailAgent-1803-2014000054409-162517,687355.7195225883,4821955.315330251
rideHailAgent-900-2013000905598-050026,681527.2711644433,4823303.953918486
rideHailAgent-10102-2012001254838-224686,679987.0468391599,4818928.425366234
rideHailAgent-10102-2016000254775-0130817,679857.416207772,4819464.745182648
rideHailAgent-202-2012000311610-06146,681007.325782182,4824021.183528299
rideHailAgent-1001-2014000053367-062086,679024.0301097905,4823201.478112706
rideHailAgent-1106-2012001464904-129151,678301.0030478778,4820489.439769381
rideHailAgent-202-2015001264337-0119500,680238.8919606658,4825890.347537952
rideHailAgent-1600-2012000493995-010046,684089.7450399231,4822069.053463473
rideHailAgent-1801-2016000715950-1141977,686627.1079173402,4821223.532266036
rideHailAgent-300-2013000056397-130506,685077.5171040556,4825152.870981245
rideHailAgent-1901-2015000207675-095106,684024.9225340759,4821209.529751638
rideHailAgent-10103-2016000246130-0130047,678614.1934203516,4819711.449577255
rideHailAgent-405-2015000875080-0111218,686993.9780655312,4823944.650612907
rideHailAgent-900-2012000237790-04909,680912.3647674464,4823528.112946969
rideHailAgent-1002-2015001369519-0121930,678915.9264780697,4823576.656973956
rideHailAgent-10104-2015000290126-196655,683967.0897139859,4818960.493563493
rideHailAgent-1106-2013000780914-047971,678372.8041571514,4822514.176268563
rideHailAgent-1106-2014000360961-069257,678542.7908925995,4822009.368988494
rideHailAgent-10405-2013000416193-039963,679076.9069073022,4828369.070937095
rideHailAgent-1600-2012001111971-022517,684199.6776203051,4822066.156963169
rideHailAgent-1600-2016001091548-1148848,684121.9038461008,4822229.568808585
rideHailAgent-1801-2014000029774-061321,686730.1404042433,4821507.997182916
rideHailAgent-300-2015001124901-0116496,684288.9478586054,4824982.959247884
rideHailAgent-10104-2012000266314-05333,683669.9040487626,4819092.933984351
rideHailAgent-1101-2016000664308-0140611,681766.6487357375,4819405.405608445
rideHailAgent-401-2013000367446-038455,685965.1180504669,4824668.408048064
rideHailAgent-1901-2012001491756-029576,683618.8588506385,4820144.344540391
rideHailAgent-10102-2016000874667-0145284,680122.2130377147,4818994.936100445
rideHailAgent-201-2015000850269-0110563,682041.7191209461,4825013.096790801
rideHailAgent-1200-2012000747410-014595,680943.4732359153,4822310.930817248
rideHailAgent-1101-2012000768371-015081,680210.4795494166,4819424.7930912785
rideHailAgent-1002-2012000797087-015353,678733.6812443536,4822817.706625505
rideHailAgent-1108-2014000017712-061137,678946.7978697459,4819607.76540929
rideHailAgent-10405-2012001067422-021843,679303.350629422,4829049.4002418015
rideHailAgent-407-2012000397841-07864,687354.838689024,4823196.49287815
rideHailAgent-100-2016000512639-0137099,682089.2454734993,4826021.901993548
rideHailAgent-405-2016000675463-0141059,686947.8506210543,4824404.854148294
rideHailAgent-1106-2014001023351-182527,678757.6778095233,4822093.962217114
rideHailAgent-401-2014000550778-273511,686289.7463314073,4823706.1601760965
rideHailAgent-1105-2016000675463-0140986,678875.6025316841,4819627.9218314
rideHailAgent-1902-2014000077550-162858,683173.7120324024,4819276.764789673
rideHailAgent-1804-2012000662466-113513,686836.995171449,4820412.676957659
rideHailAgent-900-2016001368397-0153924,680415.8566875651,4823833.006330936
rideHailAgent-10600-2015000780667-0106827,682030.1298192448,4821049.577417625
rideHailAgent-1804-2014001194700-087264,687014.648841684,4822227.96697314
rideHailAgent-1901-2014000224796-066543,684181.0189783603,4820814.927658077
rideHailAgent-401-2013001420823-059210,685757.53492287,4823165.100903782
rideHailAgent-408-2016000754575-0142566,687084.0648800806,4825795.960132643
rideHailAgent-1107-2013001265087-056704,678440.7893614669,4820914.302159428
rideHailAgent-10405-2016000772838-0143548,679378.0476587471,4828153.296194733
rideHailAgent-1002-2013001328389-057910,679513.8854410544,4822579.2952972185
rideHailAgent-408-2014000901324-079732,687063.6263270724,4825269.560894987
rideHailAgent-1801-2015000810401-5108509,687153.2837672263,4820535.947075483
rideHailAgent-1902-2014000815717-077535,682591.4220647956,4819728.798268218
rideHailAgent-408-2016000069252-1126562,687049.7952420743,4825384.942991546
rideHailAgent-201-2016000266802-0131089,681874.563827247,4824728.330227734
rideHailAgent-405-2016000063348-0126148,687266.1995797834,4825153.388493013
rideHailAgent-1500-2013001232881-056292,683140.3484373023,4820145.971453509
rideHailAgent-1803-2013000293337-037072,686537.7570523084,4820139.82154771
rideHailAgent-10405-2014000813815-177435,679148.9754698566,4828272.780494091
rideHailAgent-201-2012000651476-013074,681803.8722331669,4825339.107593242
rideHailAgent-202-2013000047002-030311,679504.006088064,4824855.931737879
rideHailAgent-10600-2014001332040-089593,681828.9138416854,4821066.589712006
rideHailAgent-600-2014000560532-073660,683531.6117663215,4822988.949040428
rideHailAgent-10102-2016001094523-0149071,681761.0032396336,4819491.615480034
rideHailAgent-10103-2014000113616-263895,678559.0574497154,4819336.689037821
rideHailAgent-405-2013000293337-037136,686844.4454695046,4824740.421777386
rideHailAgent-408-2014000053367-261957,686323.169353645,4824827.275732302
rideHailAgent-600-2012000584680-011693,683344.2592678809,4823280.180992509
rideHailAgent-1500-2013000934703-050636,682743.5727447077,4822705.430633692
rideHailAgent-1105-2014000101683-063395,678397.9044504961,4819558.10588754
rideHailAgent-10102-2015001410870-1122726,681503.3264955732,4819327.67493148
rideHailAgent-10102-2016000614752-1139416,680123.8872475461,4819234.198516597
rideHailAgent-405-2014000053367-062184,687288.1676980614,4823702.619919659
rideHailAgent-700-2013000532687-142775,683542.4500765841,4823897.981770755
rideHailAgent-1500-2014000536339-073042,683148.8005013239,4820264.8494561585
rideHailAgent-1902-2015001250406-0119359,685083.1015505708,4819951.420557612
rideHailAgent-1500-2014001362907-090297,682747.0410755335,4819488.743856321
rideHailAgent-10104-2012000873181-017903,683267.1818982386,4818991.902377544
rideHailAgent-500-2012000634858-112690,685428.3597385336,4823072.253281557
rideHailAgent-10104-2016001310851-0153626,684061.151635809,4818845.330504662
rideHailAgent-1801-2016001517438-0157768,687139.4660790033,4821704.347834294
rideHailAgent-10600-2016001178626-0150134,682238.8784495547,4821066.715770782
rideHailAgent-1901-2014000174501-065377,685156.0700459348,4821263.286977899
rideHailAgent-1902-2013000519245-042269,682236.471866341,4819680.717280609
rideHailAgent-1108-2013001141014-154034,678456.0428556734,4819684.586093231
rideHailAgent-1700-2014000119219-064083,685666.2789714581,4823235.057154106
rideHailAgent-10405-2013001049684-052637,678996.4824419206,4828314.166190622
rideHailAgent-700-2016000086561-0126771,682978.2719505779,4823619.80456493
rideHailAgent-1101-2014000032166-061443,679029.4323850399,4819839.001375599
rideHailAgent-10405-2016001210775-1151101,679300.3941022666,4829111.90812155
