linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000001239,100,5
100.00000000001243,100,13
4.2813427666811315,4,1
76.47367244072304,76,1
0.3205467665617756,0,1
100.00000000001248,100,31
100.00000000001228,100,12
100.00000000001232,100,30
1.6112964511295618,2,1
0.20199031884838015,0,1
98.6853356022671,99,1
80.13877207314287,80,1
61.00407270678194,61,1
100.00000000001236,100,4
74.55779691209702,75,1
100.0000000000113,100,9
0.7234345596143913,1,1
100.00000000001128,100,5
94.46712681602061,94,1
67.8519283312343,68,1
100.00000000001134,100,1
0.26788164232975653,0,1
100.00000000001114,100,15
0.5399355343368256,1,1
100.00000000001117,100,8
0.1256231294866589,0,1
99.36783736822373,99,1
100.00000000001124,100,14
0.5175507837419157,1,1
1.6764245450415973,2,1
92.32350408715793,92,1
3.430733841622543,3,1
0.2760520408964413,0,1
100.00000000001093,100,1
100.00000000001094,100,4
25.60736327873105,26,1
0.4250387620087505,0,1
100.00000000001172,100,1
100.00000000001175,100,1
0.1329216459146931,0,1
100.00000000001177,100,2
3.774350594082973,4,1
100.00000000001181,100,1
100.0000000000118,100,10
98.685559311987,99,1
63.18190422035581,63,1
100.00000000001165,100,4
1.885005353979731,2,1
100.0000000000117,100,15
21.062258050406317,21,1
100.00000000001168,100,16
100.0000000000115,100,33
78.64424485237706,79,1
100.00000000001148,100,9
100.00000000001153,100,22
0.6043046751867951,1,1
100.00000000001154,100,4
100.00000000001157,100,9
47.45838998187584,47,1
0.2604074885093384,0,1
1.5756961112516965,2,1
0.5923083495812156,1,1
0.17908741908690395,0,1
100.00000000001141,100,4
100.00000000001144,100,1
100.00000000001145,100,5
100.00000000001398,100,1
100.00000000001401,100,3
100.00000000001405,100,11
100.00000000001408,100,5
82.5674911342861,83,1
100.00000000001388,100,8
48.73617870024361,49,1
82.47877568157756,82,1
0.038193740741328884,0,1
100.00000000001394,100,21
100.00000000001397,100,21
100.00000000001377,100,2
0.7803221038360442,1,1
90.09733129587023,90,1
1.1216398996714183,1,1
100.00000000001378,100,1
81.4185191070331,81,1
6.1689676135261085,6,1
100.00000000001366,100,13
92.76418505316289,93,1
100.0000000000137,100,1
100.00000000001374,100,2
36.41518559829958,36,1
4.252524616331634,4,1
100.00000000001373,100,16
100.00000000001444,100,6
90.52945808160509,91,1
51.87710104576298,52,1
0.7484504129918363,1,1
0.7082405915751329,1,1
100.00000000001434,100,5
100.00000000001432,100,1
0.8741834296434426,1,1
100.00000000001441,100,1
0.21709218412398662,0,1
100.00000000001425,100,1
100.00000000001424,100,1
100.00000000001428,100,2
82.02937739233207,82,1
46.517315347741594,47,1
100.00000000001414,100,2
18.007033028735236,18,1
0.5508895669223803,1,1
100.00000000001413,100,20
9.448098737290108,9,1
100.00000000001417,100,15
100.0000000000131,100,20
100.00000000001315,100,2
77.27319849657725,77,1
97.45987317973449,97,1
100.00000000001317,100,10
95.86370338859803,96,1
3.732332338596135,4,1
1.4465216922830475,1,1
0.30322338493662143,0,1
100.00000000001296,100,17
100.00000000001299,100,11
100.00000000001303,100,1
100.00000000001302,100,7
100.00000000001306,100,32
64.65220027328206,65,1
100.00000000001286,100,6
45.70201200776094,46,1
13.52107703203496,14,1
100.00000000001292,100,24
100.0000000000129,100,6
100.00000000001295,100,6
5.283869066403893,5,1
100.00000000001275,100,1
0.3608387208683105,0,1
0.5610345827845962,1,1
100.00000000001276,100,3
88.76645284717503,89,1
0.4207000381040159,0,1
100.00000000001282,100,6
93.43969773535507,93,1
100.00000000001353,100,1
89.40160348733883,89,1
61.156177415074644,61,1
100.00000000001361,100,3
100.00000000001343,100,12
100.00000000001342,100,10
66.99582751572358,67,1
0.4296362407786178,0,1
51.9061587394429,52,1
98.50037609067932,99,1
100.0000000000135,100,3
100.0000000000133,100,8
100.00000000001334,100,17
100.00000000001337,100,9
0.24832799879966533,0,1
0.22530636561109751,0,1
100.00000000001339,100,22
0.15796671758262856,0,1
100.00000000001319,100,20
100.00000000001323,100,2
100.00000000001326,100,1
72.61572469740453,73,1
100.00000000001327,100,4
100.0000000000158,100,4
28.475958384127324,28,1
100.00000000001583,100,3
0.46505413575805693,0,1
0.7052299313488309,1,1
4.578005474068327,5,1
0.2146153680750074,0,1
100.00000000001572,100,17
1.3729467858648223,1,1
100.00000000001576,100,1
2.222446216128691,2,1
0.1571202925823368,0,1
61.1443971548235,61,1
35.027627160682954,35,1
0.04882158230040923,0,1
100.0000000000156,100,3
100.00000000001567,100,1
0.2822570790579748,0,1
5.564027403693173,6,1
100.00000000001552,100,1
52.967869823491576,53,1
100.00000000001555,100,7
0.205938381502599,0,1
53.24404703206839,53,1
44.4300522768182,44,1
95.90015572854887,96,1
2.0947862282935206,2,1
100.00000000001614,100,12
12.835296088161332,13,1
100.00000000001621,100,19
88.15359575586223,88,1
100.00000000001623,100,7
0.055840793149606424,0,1
64.63930257663675,65,1
67.65298437194495,68,1
87.72378098105858,88,1
100.00000000001606,100,1
93.76410402555516,94,1
100.00000000001612,100,15
100.00000000001592,100,1
96.1822841286367,96,1
100.00000000001602,100,16
5.374005913391822,5,1
0.5144567168818939,1,1
100.0000000000149,100,1
88.1349373465526,88,1
66.87501662874155,67,1
100.00000000001492,100,9
100.00000000001499,100,7
3.408074371595938,3,1
0.3823147857506674,0,1
0.32632968103092563,0,1
100.00000000001485,100,11
100.00000000001484,100,6
72.39112717090515,72,1
100.00000000001488,100,7
0.6282106121417893,1,1
100.00000000001468,100,1
91.97924211725167,92,1
84.14299506656933,84,1
0.682621366958312,1,1
100.00000000001457,100,5
100.0000000000146,100,2
0.36420515032174805,0,1
0.09220461070394075,0,1
100.00000000001535,100,13
0.6138422174967741,1,1
76.26573969815263,76,1
0.37588391204031646,0,1
100.00000000001543,100,6
5.6011715135761575,6,1
100.0000000000153,100,9
95.52215301321561,96,1
100.00000000001519,100,10
100.0000000000152,100,14
100.000000000015,100,1
1.40953825317486,1,1
100.00000000001508,100,1
0.26854033226070245,0,1
3.070271930044479,3,1
0.5792770975344096,1,1
100.00000000001509,100,2
100.00000000001764,100,3
72.45499403264881,72,1
20.955362384339598,21,1
100.00000000001769,100,4
0.5482644948991543,1,1
100.00000000001772,100,16
0.39176495537310796,0,2
47.014468427450765,47,1
100.00000000001754,100,13
51.46596940006888,51,1
100.00000000001756,100,20
100.00000000001761,100,1
0.2665505478451425,0,1
1.2326275407197216,1,1
84.43555048044156,84,1
100.00000000001744,100,12
22.988368163128627,23,1
82.93505813205056,83,1
100.00000000001745,100,1
100.0000000000175,100,9
96.16099005812335,96,1
100.00000000001748,100,14
65.65937839628721,66,1
0.9924959856728324,1,1
100.00000000001728,100,1
100.00000000001732,100,11
17.424297370344508,17,1
0.5696457196584376,1,1
19.080622511564133,19,1
0.36942419141273036,0,1
2.1467445413016746,2,1
100.00000000001812,100,1
100.00000000001815,100,2
96.12334543504166,96,1
0.31910441871297995,0,1
10.61899171615508,11,1
1.6207109364733285,2,1
11.476287624427597,11,1
68.97327074959982,69,1
92.37043579939596,92,1
100.00000000001785,100,9
100.00000000001789,100,16
0.3779479558173239,0,1
100.00000000001792,100,8
66.74876171337814,67,1
0.051035242956595395,0,1
100.00000000001776,100,4
99.40618713027406,99,1
94.10042137960882,94,1
2.104090716713707,2,1
100.00000000001779,100,4
100.00000000001673,100,3
80.06476672332751,80,1
99.93038884504753,100,1
42.00432936106763,42,1
97.56553828265102,98,1
100.00000000001674,100,1
100.00000000001677,100,16
44.68886270396544,45,1
100.00000000001681,100,24
0.7807628528200881,1,1
100.00000000001661,100,2
0.13919915306504496,0,1
100.00000000001666,100,7
21.20477408284529,21,1
100.0000000000165,100,9
80.34037595373759,80,1
99.93623507951955,100,1
100.00000000001637,100,1
100.00000000001641,100,13
100.00000000001643,100,2
35.27977930622317,35,1
100.00000000001717,100,2
100.00000000001722,100,7
0.4737266903700025,0,1
16.260729475918968,16,1
100.00000000001708,100,6
100.00000000001712,100,12
0.3158822620041589,0,1
0.27560306765128617,0,1
