time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drive_transit	arrivals_drive_transit	stuck_drive_transit	en-route_drive_transit	departures_ride_hail	arrivals_ride_hail	stuck_ride_hail	en-route_ride_hail	departures_walk	arrivals_walk	stuck_walk	en-route_walk	departures_walk_transit	arrivals_walk_transit	stuck_walk_transit	en-route_walk_transit
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:55:00	24900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:00:00	25200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:05:00	25500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07:10:00	25800	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
07:15:00	26100	8	0	0	9	0	0	0	0	8	0	0	8	0	0	0	1	0	0	0	0
07:20:00	26400	4	0	0	13	0	0	0	0	0	0	0	8	1	0	0	2	3	0	0	3
07:25:00	26700	6	0	0	19	0	0	0	0	0	0	0	8	3	0	0	5	3	0	0	6
07:30:00	27000	7	1	0	25	0	0	0	0	6	1	0	13	1	0	0	6	0	0	0	6
07:35:00	27300	13	6	0	32	0	0	0	0	0	4	0	9	1	0	0	7	12	2	0	16
07:40:00	27600	5	1	0	36	0	0	0	0	2	0	0	11	2	0	0	9	1	1	0	16
07:45:00	27900	7	3	0	40	0	0	0	0	0	0	0	11	4	3	0	10	3	0	0	19
07:50:00	28200	20	7	0	53	0	0	0	0	0	3	0	8	12	3	0	19	8	1	0	26
07:55:00	28500	42	3	0	92	0	0	0	0	1	1	0	8	15	2	0	32	26	0	0	52
08:00:00	28800	49	17	0	124	0	0	0	0	3	0	0	11	24	1	0	55	22	16	0	58
08:05:00	29100	35	13	0	146	0	0	0	0	3	2	0	12	15	4	0	66	17	7	0	68
08:10:00	29400	21	14	0	153	0	0	0	0	1	0	0	13	8	4	0	70	12	10	0	70
08:15:00	29700	40	31	0	162	0	0	0	0	1	4	0	10	8	7	0	71	31	20	0	81
08:20:00	30000	55	20	0	197	0	0	0	0	1	1	0	10	7	10	0	68	47	9	0	119
08:25:00	30300	52	21	0	228	0	0	0	0	2	1	0	11	3	10	0	61	47	10	0	156
08:30:00	30600	30	18	0	240	0	0	0	0	1	2	0	10	5	7	0	59	24	9	0	171
08:35:00	30900	24	46	0	218	0	0	0	0	1	0	0	11	10	6	0	63	13	40	0	144
08:40:00	31200	12	29	0	201	0	0	0	0	1	0	0	12	5	5	0	63	6	24	0	126
08:45:00	31500	4	46	0	159	0	0	0	0	0	2	0	10	2	7	0	58	2	37	0	91
08:50:00	31800	18	54	0	123	0	0	0	0	0	1	0	9	4	4	0	58	14	49	0	56
08:55:00	32100	11	21	0	113	0	0	0	0	1	1	0	9	4	4	0	58	6	16	0	46
09:00:00	32400	28	10	0	131	0	0	0	0	1	1	0	9	8	4	0	62	19	5	0	60
09:05:00	32700	11	15	0	127	0	0	0	0	0	1	0	8	2	8	0	56	9	6	0	63
09:10:00	33000	18	13	0	132	0	0	0	0	0	0	0	8	5	4	0	57	13	9	0	67
09:15:00	33300	4	23	0	113	0	0	0	0	1	0	0	9	2	8	0	51	1	15	0	53
09:20:00	33600	8	24	0	97	0	0	0	0	1	1	0	9	3	7	0	47	4	16	0	41
09:25:00	33900	4	18	0	83	0	0	0	0	1	0	0	10	1	7	0	41	2	11	0	32
09:30:00	34200	2	20	0	65	0	0	0	0	0	1	0	9	1	11	0	31	1	8	0	25
09:35:00	34500	14	17	0	62	0	0	0	0	0	0	0	9	5	9	0	27	9	8	0	26
09:40:00	34800	5	6	0	61	0	0	0	0	0	1	0	8	3	5	0	25	2	0	0	28
09:45:00	35100	8	6	0	63	0	0	0	0	0	1	0	7	6	3	0	28	2	2	0	28
09:50:00	35400	6	24	0	45	0	0	0	0	0	0	0	7	3	7	0	24	3	17	0	14
09:55:00	35700	8	13	0	40	1	0	0	1	0	0	0	7	3	3	0	24	4	10	0	8
10:00:00	36000	2	16	0	26	0	0	0	1	0	0	0	7	2	10	0	16	0	6	0	2
10:05:00	36300	3	3	0	26	0	0	0	1	0	0	0	7	1	3	0	14	2	0	0	4
10:10:00	36600	3	2	0	27	0	0	0	1	0	0	0	7	2	2	0	14	1	0	0	5
10:15:00	36900	2	4	0	25	0	0	0	1	0	0	0	7	0	1	0	13	2	3	0	4
10:20:00	37200	8	1	0	32	0	0	0	1	0	0	0	7	4	1	0	16	4	0	0	8
10:25:00	37500	3	3	0	32	0	0	0	1	0	0	0	7	2	1	0	17	1	2	0	7
10:30:00	37800	6	5	0	33	0	0	0	1	0	0	0	7	6	4	0	19	0	1	0	6
10:35:00	38100	7	3	0	37	0	0	0	1	0	0	0	7	6	0	0	25	1	3	0	4
10:40:00	38400	8	3	0	42	0	0	0	1	0	0	0	7	6	2	0	29	2	1	0	5
10:45:00	38700	13	9	0	46	0	0	0	1	0	0	0	7	7	3	0	33	6	6	0	5
10:50:00	39000	5	3	0	48	0	0	0	1	0	0	0	7	4	3	0	34	1	0	0	6
10:55:00	39300	18	8	0	58	0	0	0	1	1	0	0	8	1	7	0	28	16	1	0	21
11:00:00	39600	6	7	0	57	0	0	0	1	0	0	0	8	4	4	0	28	2	3	0	20
11:05:00	39900	3	5	0	55	0	0	0	1	1	0	0	9	1	2	0	27	1	3	0	18
11:10:00	40200	6	5	0	56	0	0	0	1	0	1	0	8	5	4	0	28	1	0	0	19
11:15:00	40500	3	3	0	56	0	0	0	1	1	0	0	9	2	0	0	30	0	3	0	16
11:20:00	40800	3	14	0	45	0	0	0	1	1	0	0	10	2	3	0	29	0	11	0	5
11:25:00	41100	19	8	0	56	0	0	0	1	0	1	0	9	4	4	0	29	15	3	0	17
11:30:00	41400	9	9	0	56	0	0	0	1	0	1	0	8	6	5	0	30	3	3	0	17
11:35:00	41700	4	4	0	56	0	0	0	1	0	1	0	7	0	2	0	28	4	1	0	20
11:40:00	42000	6	6	0	56	0	0	0	1	0	0	0	7	3	6	0	25	3	0	0	23
11:45:00	42300	8	11	0	53	0	0	0	1	0	0	0	7	5	9	0	21	3	2	0	24
11:50:00	42600	4	15	0	42	0	0	0	1	0	0	0	7	3	6	0	18	1	9	0	16
11:55:00	42900	3	5	0	40	0	0	0	1	0	0	0	7	3	1	0	20	0	4	0	12
12:00:00	43200	3	8	0	35	0	0	0	1	0	0	0	7	0	8	0	12	3	0	0	15
12:05:00	43500	6	7	0	34	0	0	0	1	1	0	0	8	2	4	0	10	3	3	0	15
12:10:00	43800	14	3	0	45	0	0	0	1	0	0	0	8	8	3	0	15	6	0	0	21
12:15:00	44100	9	1	0	53	0	0	0	1	3	0	0	11	6	0	0	21	0	1	0	20
12:20:00	44400	8	18	0	43	0	0	0	1	0	0	0	11	5	1	0	25	3	17	0	6
12:25:00	44700	12	2	0	53	0	0	0	1	0	0	0	11	11	1	0	35	1	1	0	6
12:30:00	45000	15	6	0	62	0	0	0	1	0	0	0	11	13	2	0	46	2	4	0	4
12:35:00	45300	6	4	0	64	0	0	0	1	1	1	0	11	2	0	0	48	3	3	0	4
12:40:00	45600	7	2	0	69	0	0	0	1	0	2	0	9	4	0	0	52	3	0	0	7
12:45:00	45900	8	5	0	72	0	0	0	1	0	0	0	9	3	4	0	51	5	1	0	11
12:50:00	46200	7	9	0	70	0	0	0	1	0	0	0	9	1	8	0	44	6	1	0	16
12:55:00	46500	9	12	0	67	0	0	0	1	1	0	0	10	7	5	0	46	1	7	0	10
13:00:00	46800	4	12	0	59	0	0	0	1	0	0	0	10	1	10	0	37	3	2	0	11
13:05:00	47100	1	6	0	54	0	0	0	1	0	2	0	8	0	2	0	35	1	2	0	10
13:10:00	47400	8	11	0	51	0	0	0	1	0	0	0	8	5	7	0	33	3	4	0	9
13:15:00	47700	13	3	0	61	0	0	0	1	0	0	0	8	1	3	0	31	12	0	0	21
13:20:00	48000	10	7	0	64	0	0	0	1	0	0	0	8	1	6	0	26	9	1	0	29
13:25:00	48300	2	5	0	61	0	0	0	1	0	0	0	8	1	2	0	25	1	3	0	27
13:30:00	48600	3	10	0	54	0	0	0	1	0	0	0	8	2	5	0	22	1	5	0	23
13:35:00	48900	2	11	0	45	0	0	0	1	0	0	0	8	1	7	0	16	1	4	0	20
13:40:00	49200	6	3	0	48	0	0	0	1	0	0	0	8	1	2	0	15	5	1	0	24
13:45:00	49500	15	7	0	56	0	0	0	1	0	0	0	8	2	4	0	13	13	3	0	34
13:50:00	49800	7	7	0	56	0	0	0	1	0	0	0	8	4	2	0	15	3	5	0	32
13:55:00	50100	4	5	0	55	0	0	0	1	0	0	0	8	2	2	0	15	2	3	0	31
14:00:00	50400	13	7	0	61	0	0	0	1	2	0	0	10	8	3	0	20	3	4	0	30
14:05:00	50700	3	3	0	61	0	0	0	1	0	0	0	10	1	2	0	19	2	1	0	31
14:10:00	51000	7	8	0	60	0	0	0	1	0	2	0	8	0	0	0	19	7	6	0	32
14:15:00	51300	20	9	0	71	0	0	0	1	0	0	0	8	9	5	0	23	11	4	0	39
14:20:00	51600	16	22	0	65	0	0	0	1	0	0	0	8	6	1	0	28	10	21	0	28
14:25:00	51900	15	6	0	74	0	0	0	1	0	0	0	8	3	1	0	30	12	5	0	35
14:30:00	52200	5	4	0	75	0	0	0	1	0	0	0	8	3	0	0	33	2	4	0	33
14:35:00	52500	9	19	0	65	0	0	0	1	1	0	0	9	5	5	0	33	3	14	0	22
14:40:00	52800	8	5	0	68	0	0	0	1	1	0	0	10	4	0	0	37	3	5	0	20
14:45:00	53100	4	8	0	64	0	0	0	1	0	0	0	10	0	7	0	30	4	1	0	23
14:50:00	53400	5	15	0	54	0	0	0	1	0	0	0	10	1	7	0	24	4	8	0	19
14:55:00	53700	5	16	0	43	0	0	0	1	0	1	0	9	1	2	0	23	4	13	0	10
15:00:00	54000	5	7	0	41	0	0	0	1	1	0	0	10	0	5	0	18	4	2	0	12
15:05:00	54300	3	7	0	37	0	0	0	1	1	1	0	10	1	3	0	16	1	3	0	10
15:10:00	54600	2	4	0	35	0	0	0	1	0	0	0	10	2	2	0	16	0	2	0	8
15:15:00	54900	1	11	0	25	0	0	0	1	0	0	0	10	0	7	0	9	1	4	0	5
15:20:00	55200	8	2	0	31	0	0	0	1	0	0	0	10	0	1	0	8	8	1	0	12
15:25:00	55500	8	5	0	34	0	0	0	1	0	0	0	10	1	2	0	7	7	3	0	16
15:30:00	55800	16	1	0	49	0	0	0	1	0	0	0	10	4	1	0	10	12	0	0	28
15:35:00	56100	3	9	0	43	0	0	0	1	0	2	0	8	2	2	0	10	1	5	0	24
15:40:00	56400	13	6	0	50	0	0	0	1	2	0	0	10	9	1	0	18	2	5	0	21
15:45:00	56700	17	9	0	58	0	0	0	1	0	0	0	10	14	2	0	30	3	7	0	17
15:50:00	57000	2	6	0	54	0	0	0	1	0	0	0	10	1	2	0	29	1	4	0	14
15:55:00	57300	11	5	0	60	0	0	0	1	0	1	0	9	1	1	0	29	10	3	0	21
16:00:00	57600	8	6	0	62	0	0	0	1	0	1	0	8	1	2	0	28	7	3	0	25
16:05:00	57900	9	3	0	68	0	0	0	1	0	0	0	8	2	0	0	30	7	3	0	29
16:10:00	58200	3	8	0	63	0	0	0	1	0	0	0	8	2	2	0	30	1	6	0	24
16:15:00	58500	8	14	0	57	0	0	0	1	0	0	0	8	8	3	0	35	0	11	0	13
16:20:00	58800	12	9	0	60	0	0	0	1	1	0	0	9	6	8	0	33	5	1	0	17
16:25:00	59100	9	2	0	67	0	0	0	1	0	0	0	9	4	1	0	36	5	1	0	21
16:30:00	59400	9	3	0	73	0	0	0	1	0	0	0	9	5	0	0	41	4	3	0	22
16:35:00	59700	17	16	0	74	0	0	0	1	1	1	0	9	5	4	0	42	11	11	0	22
16:40:00	60000	18	5	0	87	0	0	0	1	0	0	0	9	2	3	0	41	16	2	0	36
16:45:00	60300	18	21	0	84	0	0	0	1	10	0	0	19	1	14	0	28	7	7	0	36
16:50:00	60600	22	17	0	89	0	0	0	1	4	0	0	23	6	6	0	28	12	11	0	37
16:55:00	60900	18	6	0	101	0	0	0	1	1	1	0	23	12	2	0	38	5	3	0	39
17:00:00	61200	30	14	0	117	0	0	0	1	0	0	0	23	14	2	0	50	16	12	0	43
17:05:00	61500	18	9	0	126	0	0	0	1	0	0	0	23	2	7	0	45	16	2	0	57
17:10:00	61800	11	12	0	125	0	0	0	1	0	1	0	22	2	3	0	44	9	8	0	58
17:15:00	62100	28	12	0	141	0	0	0	1	3	7	0	18	4	3	0	45	21	2	0	77
17:20:00	62400	19	16	0	144	0	0	0	1	1	1	0	18	7	6	0	46	11	9	0	79
17:25:00	62700	22	37	0	129	0	0	0	1	1	1	0	18	10	9	0	47	11	27	0	63
17:30:00	63000	26	18	0	137	0	0	0	1	4	3	0	19	15	4	0	58	7	11	0	59
17:35:00	63300	39	22	0	154	0	0	0	1	1	1	0	19	24	6	0	76	14	15	0	58
17:40:00	63600	59	12	0	201	0	0	0	1	4	1	0	22	19	11	0	84	36	0	0	94
17:45:00	63900	48	14	0	235	0	0	0	1	0	2	0	20	20	6	0	98	28	6	0	116
17:50:00	64200	61	41	0	255	0	0	0	1	10	3	0	27	22	10	0	110	29	28	0	117
17:55:00	64500	43	48	0	250	0	0	0	1	4	1	0	30	15	14	0	111	24	33	0	108
18:00:00	64800	38	26	0	262	0	0	0	1	2	1	0	31	6	8	0	109	30	17	0	121
18:05:00	65100	50	41	0	271	0	0	0	1	1	6	0	26	8	12	0	105	41	23	0	139
18:10:00	65400	27	37	0	261	0	0	0	1	0	3	0	23	4	17	0	92	23	17	0	145
18:15:00	65700	24	25	0	260	0	0	0	1	1	7	0	17	6	7	0	91	17	11	0	151
18:20:00	66000	23	62	0	221	0	0	0	1	1	2	0	16	9	5	0	95	13	55	0	109
18:25:00	66300	15	38	0	198	0	0	0	1	2	1	0	17	4	10	0	89	9	27	0	91
18:30:00	66600	6	33	0	171	0	0	0	1	0	0	0	17	1	8	0	82	5	25	0	71
18:35:00	66900	16	34	0	153	0	0	0	1	2	1	0	18	2	7	0	77	12	26	0	57
18:40:00	67200	12	27	0	138	0	0	0	1	2	2	0	18	5	2	0	80	5	23	0	39
18:45:00	67500	12	19	0	131	0	0	0	1	0	0	0	18	8	14	0	74	4	5	0	38
18:50:00	67800	7	28	0	110	0	0	0	1	0	0	0	18	6	16	0	64	1	12	0	27
18:55:00	68100	1	15	0	96	0	0	0	1	0	1	0	17	1	7	0	58	0	7	0	20
19:00:00	68400	3	21	0	78	0	0	0	1	0	1	0	16	1	10	0	49	2	10	0	12
19:05:00	68700	5	24	0	59	0	0	0	1	0	3	0	13	2	8	0	43	3	13	0	2
19:10:00	69000	5	6	0	58	0	0	0	1	0	0	0	13	1	4	0	40	4	2	0	4
19:15:00	69300	11	9	0	60	0	0	0	1	6	0	0	19	1	6	0	35	4	3	0	5
19:20:00	69600	2	9	0	53	0	0	0	1	0	0	0	19	1	4	0	32	1	5	0	1
19:25:00	69900	2	3	0	52	0	0	0	1	1	0	0	20	0	3	0	29	1	0	0	2
19:30:00	70200	2	3	0	51	0	0	0	1	0	0	0	20	2	2	0	29	0	1	0	1
19:35:00	70500	10	7	0	54	0	0	0	1	0	0	0	20	0	7	0	22	10	0	0	11
19:40:00	70800	7	4	0	57	0	0	0	1	1	0	0	21	4	2	0	24	2	2	0	11
19:45:00	71100	11	9	0	59	0	0	0	1	0	6	0	15	7	3	0	28	4	0	0	15
19:50:00	71400	11	8	0	62	0	0	0	1	0	1	0	14	5	5	0	28	6	2	0	19
19:55:00	71700	14	9	0	67	0	0	0	1	1	0	0	15	6	7	0	27	7	2	0	24
20:00:00	72000	2	8	0	61	0	0	0	1	1	1	0	15	0	7	0	20	1	0	0	25
20:05:00	72300	1	9	0	53	0	0	0	1	1	0	0	16	0	4	0	16	0	5	0	20
20:10:00	72600	4	8	0	49	0	0	0	1	0	1	0	15	1	4	0	13	3	3	0	20
20:15:00	72900	1	5	0	45	0	0	0	1	0	0	0	15	0	0	0	13	1	5	0	16
20:20:00	73200	2	10	0	37	0	0	0	1	0	0	0	15	0	3	0	10	2	7	0	11
20:25:00	73500	3	16	0	24	0	0	0	1	0	1	0	14	2	1	0	11	1	14	0	-2
20:30:00	73800	0	5	0	19	0	0	0	1	0	0	0	14	0	2	0	9	0	3	0	-5
20:35:00	74100	0	3	0	16	0	0	0	1	0	1	0	13	0	0	0	9	0	2	0	-7
20:40:00	74400	0	1	0	15	0	0	0	1	0	0	0	13	0	0	0	9	0	1	0	-8
20:45:00	74700	0	0	0	15	0	0	0	1	0	0	0	13	0	0	0	9	0	0	0	-8
20:50:00	75000	0	5	0	10	0	0	0	1	0	0	0	13	0	3	0	6	0	2	0	-10
20:55:00	75300	0	1	0	9	0	0	0	1	0	0	0	13	0	0	0	6	0	1	0	-11
21:00:00	75600	0	0	0	9	0	0	0	1	0	0	0	13	0	0	0	6	0	0	0	-11
21:05:00	75900	0	2	0	7	0	0	0	1	0	0	0	13	0	0	0	6	0	2	0	-13
21:10:00	76200	0	2	0	5	0	0	0	1	0	0	0	13	0	2	0	4	0	0	0	-13
21:15:00	76500	0	1	0	4	0	0	0	1	0	0	0	13	0	0	0	4	0	1	0	-14
21:20:00	76800	0	0	0	4	0	0	0	1	0	0	0	13	0	0	0	4	0	0	0	-14
21:25:00	77100	0	3	0	1	0	0	0	1	0	0	0	13	0	3	0	1	0	0	0	-14
21:30:00	77400	0	1	0	0	0	0	0	1	0	0	0	13	0	1	0	0	0	0	0	-14
21:35:00	77700	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
21:40:00	78000	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
21:45:00	78300	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
21:50:00	78600	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
21:55:00	78900	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:00:00	79200	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:05:00	79500	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:10:00	79800	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:15:00	80100	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:20:00	80400	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:25:00	80700	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:30:00	81000	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:35:00	81300	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:40:00	81600	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:45:00	81900	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:50:00	82200	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
22:55:00	82500	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
23:00:00	82800	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	-14
