personId,x,y,actType
100-2012000217991-04448,-96.71136700229236,43.58874905040353,Home
100-2012000281261-05854,-96.72138610111013,43.583726200243014,Home
100-2012000281261-05854,-96.72834630014263,43.55187570001837,Secondary
100-2012000281261-05854,-96.72138610111013,43.583726200243014,Home
100-2012000325210-06178,-96.72138610111013,43.583726200243014,Home
100-2012000325210-06178,-96.71780921405403,43.55506158514624,Secondary
100-2012000325210-06178,-96.72138610111013,43.583726200243014,Home
100-2012000325210-06216,-96.72138610111013,43.583726200243014,Home
100-2012000325210-06216,-96.70394851991719,43.56234674834774,Secondary
100-2012000325210-06216,-96.72138610111013,43.583726200243014,Home
100-2012000353261-16791,-96.69527300221905,43.58199550027411,Home
100-2012000353261-16791,-96.71562775003578,43.54714639999953,Secondary
100-2012000353261-16791,-96.69527300221905,43.58199550027411,Home
100-2012000353261-16930,-96.69338414834156,43.580689518567894,Home
100-2012000353261-16930,-96.7131386982291,43.56210593649294,Secondary
100-2012000353261-16930,-96.69338414834156,43.580689518567894,Home
100-2012000353261-17069,-96.69338414834156,43.580689518567894,Home
100-2012000353261-17069,-96.70896351107649,43.56218430462829,Work
100-2012000353261-17069,-96.69338414834156,43.580689518567894,Home
100-2012000372616-07355,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07355,-96.7283592009303,43.55448295028689,Work
100-2012000372616-07355,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07386,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07386,-96.72759104989404,43.5512249024761,Secondary
100-2012000372616-07386,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07417,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07417,-96.72759819995025,43.552530352438495,Secondary
100-2012000372616-07417,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07448,-96.73134180007418,43.565350150003965,Home
100-2012000372616-07448,-96.72759104989404,43.5512249024761,Secondary
100-2012000372616-07448,-96.73134180007418,43.565350150003965,Home
100-2012000377937-07484,-96.75660589953593,43.56398775159222,Home
100-2012000377937-07484,-96.7283592009303,43.55448295028689,Work
100-2012000377937-07484,-96.75660589953593,43.56398775159222,Home
100-2012000420927-08766,-96.7108603944121,43.57484572654367,Home
100-2012000420927-08766,-96.72902844989245,43.541444302421496,Secondary
100-2012000420927-08766,-96.7108603944121,43.57484572654367,Home
100-2012000420927-08807,-96.71471468394155,43.57367233631091,Home
100-2012000420927-08807,-96.71145780156183,43.56547845029323,Work
100-2012000420927-08807,-96.71471468394155,43.57367233631091,Home
100-2012000420927-08848,-96.71471468394155,43.57367233631091,Home
100-2012000420927-08848,-96.71146660156107,43.56322815029214,Work
100-2012000420927-08848,-96.71471468394155,43.57367233631091,Home
100-2012000539363-010502,-96.70867311419678,43.58036847716719,Home
100-2012000539363-010502,-96.71145780156183,43.56547845029323,Work
100-2012000539363-010502,-96.70867311419678,43.58036847716719,Home
100-2012000539363-010545,-96.70867311419678,43.58036847716719,Home
100-2012000539363-010545,-96.71647409823332,43.56211173649175,Secondary
100-2012000539363-010545,-96.70867311419678,43.58036847716719,Home
100-2012000559396-010896,-96.7187583491081,43.575929917147576,Home
100-2012000559396-010896,-96.71702570019747,43.54581555002403,Secondary
100-2012000559396-010896,-96.7187583491081,43.575929917147576,Home
100-2012000559396-010949,-96.7187583491081,43.575929917147576,Home
100-2012000559396-010949,-96.71780921405403,43.55506158514624,Work
100-2012000559396-010949,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011002,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011002,-96.72127900015683,43.551869700018145,Secondary
100-2012000559396-011002,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011055,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011055,-96.73899815002483,43.56329326463856,Secondary
100-2012000559396-011055,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011108,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011108,-96.71647409823332,43.56211173649175,Secondary
100-2012000559396-011108,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011161,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011161,-96.71779550033406,43.54663545259909,Secondary
100-2012000559396-011161,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011214,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011214,-96.73133380702902,43.5619509518302,Secondary
100-2012000559396-011214,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011267,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011267,-96.71779550033406,43.54663545259909,Secondary
100-2012000559396-011267,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011320,-96.7187583491081,43.575929917147576,Home
100-2012000559396-011320,-96.71779550033406,43.54663545259909,Secondary
100-2012000559396-011320,-96.7187583491081,43.575929917147576,Home
100-2012000672671-013595,-96.721366300649,43.58649055006643,Home
100-2012000672671-013595,-96.72127900015683,43.551869700018145,Secondary
100-2012000672671-013595,-96.721366300649,43.58649055006643,Home
100-2012000672671-013626,-96.721366300649,43.58649055006643,Home
100-2012000672671-013626,-96.71146660156107,43.56322815029214,Work
100-2012000672671-013626,-96.721366300649,43.58649055006643,Home
100-2012000672671-013657,-96.721366300649,43.58649055006643,Home
100-2012000672671-013657,-96.71985565512402,43.55731010048435,Work
100-2012000672671-013657,-96.721366300649,43.58649055006643,Home
100-2012000672671-013688,-96.721366300649,43.58649055006643,Home
100-2012000672671-013688,-96.71780921405403,43.55506158514624,Secondary
100-2012000672671-013688,-96.721366300649,43.58649055006643,Home
100-2012000711495-013915,-96.70883114715966,43.60194777657787,Home
100-2012000711495-013915,-96.7095028497789,43.58378107078624,Work
100-2012000711495-013915,-96.70883114715966,43.60194777657787,Home
100-2012000711495-013946,-96.70883114715966,43.60194777657787,Home
100-2012000711495-013946,-96.723894699045,43.58745822841107,Work
100-2012000711495-013946,-96.70883114715966,43.60194777657787,Home
100-2012000711495-013977,-96.70883114715966,43.60194777657787,Home
100-2012000711495-013977,-96.70243324979333,43.587425904940204,Secondary
100-2012000711495-013977,-96.70883114715966,43.60194777657787,Home
100-2012000711495-014008,-96.70883114715966,43.60194777657787,Home
100-2012000711495-014008,-96.76358889995802,43.60182797562752,Secondary
100-2012000711495-014008,-96.70883114715966,43.60194777657787,Home
100-2012000752641-214889,-96.71136700229236,43.58874905040353,Home
100-2012000752641-214889,-96.71140117635072,43.55664375074694,Work
100-2012000752641-214889,-96.71136700229236,43.58874905040353,Home
100-2012000804271-015377,-96.69319676566552,43.575939002617154,Home
100-2012000804271-015377,-96.73133380702902,43.5619509518302,Secondary
100-2012000804271-015377,-96.69319676566552,43.575939002617154,Home
100-2012000804271-015442,-96.69347362701457,43.5765781534374,Home
100-2012000804271-015442,-96.71647409823332,43.56211173649175,Work
100-2012000804271-015442,-96.69347362701457,43.5765781534374,Home
100-2012000804271-015507,-96.69347362701457,43.5765781534374,Home
100-2012000804271-015507,-96.71390406178786,43.514805515668094,Secondary
100-2012000804271-015507,-96.69347362701457,43.5765781534374,Home
100-2012000840641-016956,-96.75660589953593,43.56398775159222,Home
100-2012000840641-016956,-96.7283592009303,43.55448295028689,Work
100-2012000840641-016956,-96.75660589953593,43.56398775159222,Home
100-2012000903731-018296,-96.721366300649,43.58649055006643,Home
100-2012000903731-018296,-96.71146660156107,43.56322815029214,Work
100-2012000903731-018296,-96.721366300649,43.58649055006643,Home
100-2012000903731-018336,-96.721366300649,43.58649055006643,Home
100-2012000903731-018336,-96.72127900015683,43.551869700018145,Secondary
100-2012000903731-018336,-96.721366300649,43.58649055006643,Home
100-2012000923823-018417,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018417,-96.70394851991719,43.56234674834774,Work
100-2012000923823-018417,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018465,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018465,-96.71140117635072,43.55664375074694,Work
100-2012000923823-018465,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018513,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018513,-96.7082559494507,43.546671064962695,Secondary
100-2012000923823-018513,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018561,-96.72138610111013,43.583726200243014,Home
100-2012000923823-018561,-96.71647409823332,43.56211173649175,Secondary
100-2012000923823-018561,-96.72138610111013,43.583726200243014,Home
100-2012001111971-022494,-96.75481835485827,43.56206876711933,Home
100-2012001111971-022494,-96.75123215360087,43.54212812578962,Work
100-2012001111971-022494,-96.75481835485827,43.56206876711933,Home
100-2012001118760-022601,-96.71136700229236,43.58874905040353,Home
100-2012001118760-022601,-96.71140117635072,43.55664375074694,Work
100-2012001118760-022601,-96.71136700229236,43.58874905040353,Home
100-2012001118760-022668,-96.71136700229236,43.58874905040353,Home
100-2012001118760-022668,-96.71140117635072,43.55664375074694,Secondary
100-2012001118760-022668,-96.71136700229236,43.58874905040353,Home
100-2012001118760-022735,-96.71136700229236,43.58874905040353,Home
100-2012001118760-022735,-96.74439127235154,43.55119420259576,Secondary
100-2012001118760-022735,-96.71136700229236,43.58874905040353,Home
100-2012001254838-124510,-96.721366300649,43.58649055006643,Home
100-2012001254838-124510,-96.71780921405403,43.55506158514624,Secondary
100-2012001254838-124510,-96.721366300649,43.58649055006643,Home
100-2012001254838-124605,-96.721366300649,43.58649055006643,Home
100-2012001254838-124605,-96.71146660156107,43.56322815029214,Work
100-2012001254838-124605,-96.721366300649,43.58649055006643,Home
100-2012001254838-124700,-96.721366300649,43.58649055006643,Home
100-2012001254838-124700,-96.72127900015683,43.551869700018145,Secondary
100-2012001254838-124700,-96.721366300649,43.58649055006643,Home
100-2012001254838-124795,-96.721366300649,43.58649055006643,Home
100-2012001254838-124795,-96.7114477263471,43.560283250746785,Secondary
100-2012001254838-124795,-96.721366300649,43.58649055006643,Home
100-2012001254838-124890,-96.721366300649,43.58649055006643,Home
100-2012001254838-124890,-96.72127900015683,43.551869700018145,Secondary
100-2012001254838-124890,-96.721366300649,43.58649055006643,Home
100-2012001304643-025169,-96.721366300649,43.58649055006643,Home
100-2012001304643-025169,-96.72127900015683,43.551869700018145,Secondary
100-2012001304643-025169,-96.721366300649,43.58649055006643,Home
100-2012001304643-025213,-96.721366300649,43.58649055006643,Home
100-2012001304643-025213,-96.71146660156107,43.56322815029214,Work
100-2012001304643-025213,-96.721366300649,43.58649055006643,Home
100-2012001304643-025257,-96.721366300649,43.58649055006643,Home
100-2012001304643-025257,-96.71780921405403,43.55506158514624,Secondary
100-2012001304643-025257,-96.721366300649,43.58649055006643,Home
100-2012001315564-025552,-96.71145780156183,43.56547845029323,Home
100-2012001315564-025552,-96.69146586200095,43.557812403421444,Secondary
100-2012001315564-025552,-96.71145780156183,43.56547845029323,Home
100-2012001357312-026552,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026552,-96.7395290223465,43.55120345259536,Secondary
100-2012001357312-026552,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026611,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026611,-96.7298045000919,43.54664355001636,Secondary
100-2012001357312-026611,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026670,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026670,-96.71146660156107,43.56322815029214,Secondary
100-2012001357312-026670,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026729,-96.71885354598085,43.587458856569434,Home
100-2012001357312-026729,-96.7197062983317,43.560778600149874,Work
100-2012001357312-026729,-96.71885354598085,43.587458856569434,Home
100-2012001365754-026872,-96.72138915275573,43.58038057557469,Home
100-2012001365754-026872,-96.71985565512402,43.55731010048435,Work
100-2012001365754-026872,-96.72138915275573,43.58038057557469,Home
100-2012001365754-026961,-96.72138915275573,43.58038057557469,Home
100-2012001365754-026961,-96.7131386982291,43.56210593649294,Secondary
100-2012001365754-026961,-96.72138915275573,43.58038057557469,Home
100-2013000035041-029919,-96.755998900042,43.56361259999229,Home
100-2013000035041-029919,-96.74900059946266,43.54394992173564,Work
100-2013000035041-029919,-96.755998900042,43.56361259999229,Home
100-2013000035041-029978,-96.755998900042,43.56361259999229,Home
100-2013000035041-029978,-96.7283592009303,43.55448295028689,Work
100-2013000035041-029978,-96.755998900042,43.56361259999229,Home
100-2013000035041-030037,-96.755998900042,43.56361259999229,Home
100-2013000035041-030037,-96.74900059946266,43.54394992173564,Work
100-2013000035041-030037,-96.755998900042,43.56361259999229,Home
100-2013000035041-030096,-96.755998900042,43.56361259999229,Home
100-2013000035041-030096,-96.75867422286876,43.543911230868176,Secondary
100-2013000035041-030096,-96.755998900042,43.56361259999229,Home
100-2013000113035-032226,-96.72138915275573,43.58038057557469,Home
100-2013000113035-032226,-96.71985565512402,43.55731010048435,Work
100-2013000113035-032226,-96.72138915275573,43.58038057557469,Home
100-2013000113035-032264,-96.72138915275573,43.58038057557469,Home
100-2013000113035-032264,-96.7131386982291,43.56210593649294,Secondary
100-2013000113035-032264,-96.72138915275573,43.58038057557469,Home
100-2013000168908-133204,-96.70867311419678,43.58036847716719,Home
100-2013000168908-133204,-96.70394851991719,43.56234674834774,Secondary
100-2013000168908-133204,-96.70867311419678,43.58036847716719,Home
100-2013000168908-133317,-96.70867311419678,43.58036847716719,Home
100-2013000168908-133317,-96.73073879998847,43.56840370093368,Secondary
100-2013000168908-133317,-96.70867311419678,43.58036847716719,Home
100-2013000341290-037551,-96.70883114715966,43.60194777657787,Home
100-2013000341290-037551,-96.723894699045,43.58745822841107,Work
100-2013000341290-037551,-96.70883114715966,43.60194777657787,Home
100-2013000341290-037585,-96.70883114715966,43.60194777657787,Home
100-2013000341290-037585,-96.76358889995802,43.60182797562752,Secondary
100-2013000341290-037585,-96.70883114715966,43.60194777657787,Home
100-2013000341290-037619,-96.70883114715966,43.60194777657787,Home
100-2013000341290-037619,-96.70243324979333,43.587425904940204,Secondary
100-2013000341290-037619,-96.70883114715966,43.60194777657787,Home
100-2013000376438-038568,-96.755998900042,43.56361259999229,Home
100-2013000376438-038568,-96.74740500006175,43.55696870000489,Work
100-2013000376438-038568,-96.755998900042,43.56361259999229,Home
100-2013000376438-038608,-96.755998900042,43.56361259999229,Home
100-2013000376438-038608,-96.74900059946266,43.54394992173564,Work
100-2013000376438-038608,-96.755998900042,43.56361259999229,Home
100-2013000376438-038648,-96.755998900042,43.56361259999229,Home
100-2013000376438-038648,-96.7283592009303,43.55448295028689,Work
100-2013000376438-038648,-96.755998900042,43.56361259999229,Home
100-2013000479091-041474,-96.75660589953593,43.56398775159222,Home
100-2013000479091-041474,-96.7283592009303,43.55448295028689,Work
100-2013000479091-041474,-96.75660589953593,43.56398775159222,Home
100-2013000520267-042279,-96.73341619996378,43.564392453756184,Home
100-2013000520267-042279,-96.73130520051663,43.54991260012193,Secondary
100-2013000520267-042279,-96.73341619996378,43.564392453756184,Home
100-2013000520267-042324,-96.73336310004244,43.56423410407239,Home
100-2013000520267-042324,-96.75358382237953,43.514851032573354,Secondary
100-2013000520267-042324,-96.73336310004244,43.56423410407239,Home
100-2013000520267-042369,-96.73341619996378,43.564392453756184,Home
100-2013000520267-042369,-96.73132361265586,43.557656053309486,Work
100-2013000520267-042369,-96.73341619996378,43.564392453756184,Home
100-2013000668727-046143,-96.71947039782795,43.572972865882925,Home
100-2013000668727-046143,-96.7197062983317,43.560778600149874,Work
100-2013000668727-046143,-96.71947039782795,43.572972865882925,Home
100-2013000668727-046268,-96.71947039782795,43.572972865882925,Home
100-2013000668727-046268,-96.73444856323619,43.56363723270248,Secondary
100-2013000668727-046268,-96.71947039782795,43.572972865882925,Home
100-2013000668727-046393,-96.71947039782795,43.572972865882925,Home
100-2013000668727-046393,-96.73133990002471,43.5645494999919,Secondary
100-2013000668727-046393,-96.71947039782795,43.572972865882925,Home
100-2013000676049-046574,-96.73134180007418,43.565350150003965,Home
100-2013000676049-046574,-96.7395290223465,43.55120345259536,Work
100-2013000676049-046574,-96.73134180007418,43.565350150003965,Home
100-2013000676049-046607,-96.73134180007418,43.565350150003965,Home
100-2013000676049-046607,-96.72759819995025,43.552530352438495,Secondary
100-2013000676049-046607,-96.73134180007418,43.565350150003965,Home
100-2013000871283-049251,-96.7187583491081,43.575929917147576,Home
100-2013000871283-049251,-96.71647409823332,43.56211173649175,Work
100-2013000871283-049251,-96.7187583491081,43.575929917147576,Home
100-2013000871283-049285,-96.7187583491081,43.575929917147576,Home
100-2013000871283-049285,-96.7267991500995,43.54407260001082,Work
100-2013000871283-049285,-96.7187583491081,43.575929917147576,Home
100-2013001005169-051483,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051483,-96.72138915275573,43.58038057557469,Work
100-2013001005169-051483,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051515,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051515,-96.69564733932678,43.585518950697306,Secondary
100-2013001005169-051515,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051547,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051547,-96.70139355111267,43.58200605025077,Secondary
100-2013001005169-051547,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051579,-96.70883114715966,43.60194777657787,Home
100-2013001005169-051579,-96.76358889995802,43.60182797562752,Secondary
100-2013001005169-051579,-96.70883114715966,43.60194777657787,Home
100-2013001153397-054101,-96.755998900042,43.56361259999229,Home
100-2013001153397-054101,-96.7283592009303,43.55448295028689,Work
100-2013001153397-054101,-96.755998900042,43.56361259999229,Home
100-2013001153397-054141,-96.755998900042,43.56361259999229,Home
100-2013001153397-054141,-96.74900059946266,43.54394992173564,Work
100-2013001153397-054141,-96.755998900042,43.56361259999229,Home
100-2013001206907-055800,-96.72482640001257,43.55160084999706,Home
100-2013001206907-055800,-96.73347629942549,43.54599037065211,Secondary
100-2013001206907-055800,-96.72482640001257,43.55160084999706,Home
100-2013001206907-055834,-96.72482640001257,43.55160084999706,Home
100-2013001206907-055834,-96.73347629942549,43.54599037065211,Work
100-2013001206907-055834,-96.72482640001257,43.55160084999706,Home
100-2013001222978-056053,-96.70883114715966,43.60194777657787,Home
100-2013001222978-056053,-96.70243324979333,43.587425904940204,Secondary
100-2013001222978-056053,-96.70883114715966,43.60194777657787,Home
100-2013001222978-056089,-96.70883114715966,43.60194777657787,Home
100-2013001222978-056089,-96.723894699045,43.58745822841107,Work
100-2013001222978-056089,-96.70883114715966,43.60194777657787,Home
100-2013001394719-058725,-96.7038189641896,43.58024307716523,Home
100-2013001394719-058725,-96.73444856323619,43.56363723270248,Secondary
100-2013001394719-058725,-96.7038189641896,43.58024307716523,Home
100-2014000000467-060877,-96.7187583491081,43.575929917147576,Home
100-2014000000467-060877,-96.71145780156183,43.56547845029323,Work
100-2014000000467-060877,-96.7187583491081,43.575929917147576,Home
100-2014000017712-061019,-96.73575620602573,43.56395115904545,Home
100-2014000017712-061019,-96.71145780156183,43.56547845029323,Work
100-2014000017712-061019,-96.73575620602573,43.56395115904545,Home
100-2014000017712-061052,-96.73648465165095,43.56399590235985,Home
100-2014000017712-061052,-96.73132361265586,43.557656053309486,Work
100-2014000017712-061052,-96.73648465165095,43.56399590235985,Home
100-2014000017712-061085,-96.73648465165095,43.56399590235985,Home
100-2014000017712-061085,-96.75358382237953,43.514851032573354,Secondary
100-2014000017712-061085,-96.73648465165095,43.56399590235985,Home
100-2014000017712-061118,-96.73648465165095,43.56399590235985,Home
100-2014000017712-061118,-96.73130520051663,43.54991260012193,Secondary
100-2014000017712-061118,-96.73648465165095,43.56399590235985,Home
100-2014000023781-061275,-96.70883114715966,43.60194777657787,Home
100-2014000023781-061275,-96.70243324979333,43.587425904940204,Secondary
100-2014000023781-061275,-96.70883114715966,43.60194777657787,Home
100-2014000032166-061391,-96.70635790014776,43.59645605022416,Home
100-2014000032166-061391,-96.72764784995213,43.556443752275335,Secondary
100-2014000032166-061391,-96.70635790014776,43.59645605022416,Home
100-2014000032166-061428,-96.70635790014776,43.59645605022416,Home
100-2014000032166-061428,-96.71386784597705,43.58744900656794,Work
100-2014000032166-061428,-96.70635790014776,43.59645605022416,Home
100-2014000077550-162793,-96.7187583491081,43.575929917147576,Home
100-2014000077550-162793,-96.74691960089115,43.55615470019993,Work
100-2014000077550-162793,-96.7187583491081,43.575929917147576,Home
100-2014000119219-064057,-96.74370719922635,43.563445671495245,Home
100-2014000119219-064057,-96.72291169991648,43.55121340209321,Work
100-2014000119219-064057,-96.74370719922635,43.563445671495245,Home
100-2014000119219-064100,-96.74451902322687,43.56364520352402,Home
100-2014000119219-064100,-96.73347629942549,43.54599037065211,Work
100-2014000119219-064100,-96.74451902322687,43.56364520352402,Home
100-2014000475625-071010,-96.70513345073583,43.59645360023017,Home
100-2014000475625-071010,-96.71137240109657,43.585603350251894,Secondary
100-2014000475625-071010,-96.70513345073583,43.59645360023017,Home
100-2014000475625-071044,-96.70513345073583,43.59645360023017,Home
100-2014000475625-071044,-96.74849635007044,43.55547995532738,Secondary
100-2014000475625-071044,-96.70513345073583,43.59645360023017,Home
100-2014000488669-071591,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071591,-96.71140117635072,43.55664375074694,Work
100-2014000488669-071591,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071634,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071634,-96.69621100633883,43.56413750050381,Secondary
100-2014000488669-071634,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071677,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071677,-96.74439127235154,43.55119420259576,Secondary
100-2014000488669-071677,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071720,-96.71136700229236,43.58874905040353,Home
100-2014000488669-071720,-96.71140117635072,43.55664375074694,Secondary
100-2014000488669-071720,-96.71136700229236,43.58874905040353,Home
100-2014000490800-071785,-96.72139545275729,43.57727172557207,Home
100-2014000490800-071785,-96.75867422286876,43.543911230868176,Secondary
100-2014000490800-071785,-96.72139545275729,43.57727172557207,Home
100-2014000490800-071823,-96.72139545275729,43.57727172557207,Home
100-2014000490800-071823,-96.71780921405403,43.55506158514624,Work
100-2014000490800-071823,-96.72139545275729,43.57727172557207,Home
100-2014000490800-071861,-96.72139545275729,43.57727172557207,Home
100-2014000490800-071861,-96.77113424979824,43.5814420502335,Secondary
100-2014000490800-071861,-96.72139545275729,43.57727172557207,Home
100-2014000514559-072280,-96.75481835485827,43.56206876711933,Home
100-2014000514559-072280,-96.75123215360087,43.54212812578962,Work
100-2014000514559-072280,-96.75481835485827,43.56206876711933,Home
100-2014000545247-073269,-96.70883114715966,43.60194777657787,Home
100-2014000545247-073269,-96.71137240109657,43.585603350251894,Work
100-2014000545247-073269,-96.70883114715966,43.60194777657787,Home
100-2014000550778-273500,-96.72138915275573,43.58038057557469,Home
100-2014000550778-273500,-96.72754109993708,43.545995602542945,Work
100-2014000550778-273500,-96.72138915275573,43.58038057557469,Home
100-2014000641447-075310,-96.70139355111267,43.58200605025077,Home
100-2014000641447-075310,-96.70896351107649,43.56218430462829,Work
100-2014000641447-075310,-96.70139355111267,43.58200605025077,Home
100-2014000728802-076263,-96.721366300649,43.58649055006643,Home
100-2014000728802-076263,-96.72127900015683,43.551869700018145,Secondary
100-2014000728802-076263,-96.721366300649,43.58649055006643,Home
100-2014000763883-076551,-96.721366300649,43.58649055006643,Home
100-2014000763883-076551,-96.72127900015683,43.551869700018145,Secondary
100-2014000763883-076551,-96.721366300649,43.58649055006643,Home
100-2014000763883-076592,-96.721366300649,43.58649055006643,Home
100-2014000763883-076592,-96.71146660156107,43.56322815029214,Work
100-2014000763883-076592,-96.721366300649,43.58649055006643,Home
100-2014000763883-076633,-96.721366300649,43.58649055006643,Home
100-2014000763883-076633,-96.71780921405403,43.55506158514624,Secondary
100-2014000763883-076633,-96.721366300649,43.58649055006643,Home
100-2014000858265-078431,-96.71471468394155,43.57367233631091,Home
100-2014000858265-078431,-96.71145780156183,43.56547845029323,Work
100-2014000858265-078431,-96.71471468394155,43.57367233631091,Home
100-2014000858265-078465,-96.7108603944121,43.57484572654367,Home
100-2014000858265-078465,-96.71145780156183,43.56547845029323,Work
100-2014000858265-078465,-96.7108603944121,43.57484572654367,Home
100-2014000858265-078499,-96.71471468394155,43.57367233631091,Home
100-2014000858265-078499,-96.70896351107649,43.56218430462829,Secondary
100-2014000858265-078499,-96.71471468394155,43.57367233631091,Home
100-2014001004621-182142,-96.71136700229236,43.58874905040353,Home
100-2014001004621-182142,-96.74439127235154,43.55119420259576,Secondary
100-2014001004621-182142,-96.71136700229236,43.58874905040353,Home
100-2014001004621-182266,-96.71136700229236,43.58874905040353,Home
100-2014001004621-182266,-96.71140117635072,43.55664375074694,Work
100-2014001004621-182266,-96.71136700229236,43.58874905040353,Home
100-2014001023329-082421,-96.70635790014776,43.59645605022416,Home
100-2014001023329-082421,-96.71386784597705,43.58744900656794,Work
100-2014001023329-082421,-96.70635790014776,43.59645605022416,Home
