timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
70486.0,10600-2015000795744-0107875,rideHailVehicle-1108-2015000382356-098310,41.0
70306.0,1901-2015001162246-0116977,rideHailVehicle-1108-2013001447541-059728,373.0
70619.0,10405-2015001219743-0118562,rideHailVehicle-10600-2013000532687-343381,67.0
71000.0,900-2015000850269-0110486,rideHailVehicle-1803-2015001124901-0116480,354.0
71252.0,10600-2015000827957-0109477,rideHailVehicle-1803-2012000306213-06042,34.0
71247.0,500-2016000012225-0124516,rideHailVehicle-1200-2015001496562-0123825,121.0
71418.0,700-2015000050024-192352,rideHailVehicle-1108-2016001403610-0154381,35.0
71366.0,202-2016000105810-0127208,rideHailVehicle-1002-2013000226280-034745,33.0
71561.0,1106-2016000233221-1129851,rideHailVehicle-1105-2014000183338-065737,57.0
71744.0,500-2012000131467-02178,rideHailVehicle-1803-2013001097023-053375,273.0
72411.0,500-2012000394283-07702,rideHailVehicle-1801-2013000780914-047950,33.0
72357.0,1600-2012000078687-01486,rideHailVehicle-10104-2014000230007-166840,308.0
72553.0,10600-2013000532687-343213,rideHailVehicle-1803-2013000818226-148622,70.0
72612.0,1101-2015001105083-0116086,rideHailVehicle-10103-2013000297067-037246,129.0
72834.0,1101-2015001162246-1117150,rideHailVehicle-10104-2014000901104-279663,13.0
72771.0,10600-2013000663329-045827,rideHailVehicle-1600-2013000262511-035902,765.0
74608.0,10600-2015000587753-0101943,rideHailVehicle-900-2015000902296-1112318,58.0
74669.0,1500-2014000180574-065418,rideHailVehicle-1500-2014000659476-075465,58.0
74747.0,1200-2015001162246-1117278,rideHailVehicle-1001-2014000546945-073320,70.0
75316.0,600-2015001182892-0117689,rideHailVehicle-10102-2015000420261-099387,0.0
75514.0,500-2012001118760-022747,rideHailVehicle-100-2016000610766-0139314,17.0
75368.0,900-2013001357772-058455,rideHailVehicle-600-2013001063722-052912,350.0
75690.0,900-2013001357772-058385,rideHailVehicle-1101-2014000053367-061975,294.0
75934.0,1600-2013000262511-035902,rideHailVehicle-10102-2015000420261-099387,20.0
76227.0,1106-2016000233221-1129851,rideHailVehicle-1600-2015000709647-0104648,14.0
76491.0,408-2013000532687-042764,rideHailVehicle-405-2012001453028-028972,220.0
79176.0,1101-2015001162246-1117150,rideHailVehicle-10104-2014000901104-279663,4.0
79817.0,406-2014001338541-089647,rideHailVehicle-1803-2013001097023-053375,20.0
80121.0,408-2013000532687-042764,rideHailVehicle-405-2012001453028-028972,50.0
83577.0,1902-2016000213747-0129268,rideHailVehicle-10102-2015000645635-0103719,0.0
