timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
18,432.0,0.0,0.0,2,0,0
13,432.0,0.0,0.0,3,0,0
14,432.0,0.0,0.0,6,0,0
20,432.0,8.5,8.5,2,0,0
16,323.0,93.33333333333333,22.0,3,0,0
17,323.0,0.0,0.0,2,0,0
18,369.0,19.0,19.0,1,0,0
15,323.0,0.0,0.0,1,0,0
13,323.0,1.0,1.0,1,0,0
22,369.0,24.5,24.5,2,0,0
24,323.0,14.666666666666666,22.0,3,0,0
22,323.0,0.0,0.0,1,0,0
20,323.0,200.5,200.5,2,0,0
13,369.0,0.0,0.0,1,0,0
18,323.0,0.0,0.0,1,0,0
19,323.0,49.5,49.5,2,0,0
20,421.0,0.0,0.0,1,0,0
22,421.0,0.0,0.0,2,0,0
15,312.0,0.0,0.0,1,0,0
14,312.0,111.0,111.0,1,0,0
13,358.0,24.0,24.0,1,0,0
12,358.0,9.0,9.0,1,0,0
16,312.0,110.0,110.0,1,0,0
13,312.0,0.0,0.0,1,0,0
23,358.0,0.0,0.0,1,0,0
23,312.0,110.0,110.0,1,0,0
22,312.0,110.0,110.0,3,0,0
21,358.0,9.0,9.0,1,0,0
24,312.0,98.5,98.5,2,0,0
19,312.0,74.0,111.0,3,0,0
18,312.0,140.0,140.0,2,0,0
18,358.0,9.0,9.0,1,0,0
17,358.0,3.0,0.0,3,0,0
16,358.0,169.5,169.5,2,0,0
20,312.0,0.0,0.0,2,0,0
24,358.0,0.0,0.0,1,0,0
15,301.0,16.0,16.0,1,0,0
15,347.0,0.0,0.0,1,0,0
17,301.0,16.0,16.0,1,0,0
23,347.0,0.0,0.0,1,0,0
22,347.0,84.66666666666667,48.0,3,0,0
21,347.0,0.0,0.0,2,0,0
20,347.0,0.0,0.0,3,0,0
19,347.0,0.0,0.0,2,0,0
19,301.0,0.0,0.0,1,0,0
18,301.0,234.0,234.0,2,0,0
18,347.0,0.0,0.0,2,0,0
17,347.0,12.0,0.0,4,0,0
16,347.0,0.0,0.0,1,0,0
20,301.0,16.0,16.0,1,0,0
13,445.0,0.0,0.0,1,0,0
15,445.0,0.0,0.0,2,0,0
10,445.0,1.0,1.0,1,0,0
12,445.0,47.0,47.0,1,0,0
24,347.0,55.0,0.0,3,0,0
22,445.0,82.0,82.0,4,0,0
21,445.0,197.0,124.5,4,0,0
24,445.0,0.0,0.0,1,0,0
23,445.0,82.0,82.0,1,0,0
17,445.0,42.0,42.0,2,0,0
20,445.0,14.5,14.5,2,0,0
19,445.0,0.0,0.0,1,0,0
14,291.0,0.0,0.0,1,0,0
19,291.0,0.0,0.0,1,0,0
17,291.0,0.0,0.0,1,0,0
16,291.0,52.8,14.0,5,0,0
18,434.0,88.0,88.0,1,0,0
22,423.0,11.0,11.0,1,0,0
21,291.0,280.0,280.0,1,0,0
19,423.0,33.0,33.0,1,0,0
24,291.0,298.0,298.0,1,0,0
21,352.0,9.0,2.0,4,0,0
20,352.0,102.0,102.0,2,0,0
18,352.0,0.0,0.0,1,0,0
17,352.0,0.0,0.0,1,0,0
16,352.0,2.0,2.0,1,0,0
13,461.0,0.0,0.0,2,0,0
25,352.0,114.0,114.0,1,0,0
10,461.0,0.0,0.0,1,0,0
24,352.0,18.5,18.5,2,0,0
23,352.0,50.0,50.0,1,0,0
22,352.0,37.0,17.0,4,0,0
20,450.0,12.0,12.0,2,0,0
21,243.0,4.0,4.0,2,0,0
19,450.0,0.0,0.0,1,0,0
22,450.0,16.0,12.0,3,0,0
21,450.0,6.0,6.0,2,0,0
12,363.0,33.0,33.0,1,0,0
24,450.0,236.0,236.0,1,0,0
23,450.0,12.0,12.0,1,0,0
24,341.0,0.0,0.0,1,0,0
20,376.0,22.0,22.0,2,0,0
21,376.0,32.0,32.0,1,0,0
22,376.0,34.0,34.0,2,0,0
13,376.0,0.0,0.0,2,0,0
14,376.0,0.0,0.0,1,0,0
15,376.0,0.0,0.0,1,0,0
16,376.0,116.0,116.0,6,0,0
17,376.0,16.0,16.0,2,0,0
18,376.0,51.5,51.5,2,0,0
19,376.0,32.0,32.0,1,0,0
19,474.0,9.555555555555555,0.0,9,0,0
20,267.0,126.2,0.0,5,0,0
19,267.0,164.66666666666666,0.0,3,0,0
20,474.0,352.1818181818182,0.0,11,0,0
17,474.0,4.85,1.0,20,0,0
22,267.0,137.0,137.0,1,0,0
18,474.0,126.125,2.0,8,0,0
15,474.0,119.6,43.0,5,0,0
24,267.0,137.0,137.0,51,0,0
16,474.0,20.5,17.5,8,0,0
23,267.0,137.0,137.0,1,0,0
13,474.0,0.0,0.0,1,0,0
14,474.0,32.25,43.0,4,0,0
25,267.0,137.0,137.0,13,0,0
12,267.0,0.0,0.0,3,0,0
14,267.0,0.0,0.0,1,0,0
13,267.0,0.0,0.0,1,0,0
15,267.0,0.0,0.0,1,0,0
18,267.0,56.72727272727273,0.0,11,0,0
21,474.0,0.0,0.0,8,0,0
17,267.0,0.0,0.0,7,0,0
22,474.0,43.0,43.0,1,0,0
20,365.0,0.0,0.0,1,0,0
21,365.0,5.0,5.0,2,0,0
22,365.0,5.0,5.0,2,0,0
23,365.0,55.0,55.0,1,0,0
24,365.0,174.5,174.5,2,0,0
12,474.0,43.0,43.0,2,0,0
17,365.0,10.0,10.0,1,0,0
18,365.0,0.0,0.0,4,0,0
19,365.0,0.0,0.0,2,0,0
18,354.0,30.0,6.0,3,0,0
17,354.0,2.5,2.5,2,0,0
16,354.0,0.0,0.0,1,0,0
14,354.0,6.0,6.0,1,0,0
23,354.0,5.0,5.0,1,0,0
22,354.0,6.0,6.0,1,0,0
18,452.0,0.0,0.0,1,0,0
19,452.0,0.0,0.0,1,0,0
18,441.0,2.0,2.0,2,0,0
17,441.0,2.0,2.0,10,0,0
20,441.0,12.6,2.0,10,0,0
19,441.0,2.0,2.0,6,0,0
16,441.0,2.0,2.0,4,0,0
21,441.0,21.0,21.0,2,0,0
17,476.0,112.4,8.0,5,0,0
18,269.0,4.333333333333333,2.0,3,0,0
17,269.0,0.0,0.0,1,0,0
18,476.0,2.0,2.0,2,0,0
16,476.0,6.0,8.0,4,0,0
19,269.0,3.6666666666666665,0.0,3,0,0
21,269.0,0.0,0.0,3,0,0
10,269.0,0.0,0.0,1,0,0
26,476.0,2.0,2.0,1,0,0
23,476.0,11.0,11.0,1,0,0
24,476.0,35.0,35.0,2,0,0
14,269.0,0.0,0.0,2,0,0
21,476.0,11.5,5.5,4,0,0
13,269.0,0.0,0.0,1,0,0
19,476.0,126.71428571428571,2.0,7,0,0
20,476.0,7.0,8.0,4,0,0
18,321.0,0.0,0.0,1,0,0
20,367.0,0.0,0.0,1,0,0
17,321.0,0.0,0.0,1,0,0
21,367.0,0.0,0.0,1,0,0
23,367.0,0.0,0.0,1,0,0
24,367.0,0.0,0.0,1,0,0
24,321.0,55.0,55.0,2,0,0
22,321.0,0.0,0.0,3,0,0
20,321.0,0.0,0.0,2,0,0
21,321.0,0.0,0.0,1,0,0
15,465.0,0.0,0.0,1,0,0
13,465.0,0.0,0.0,1,0,0
14,465.0,0.0,0.0,1,0,0
21,416.0,0.0,0.0,2,0,0
12,416.0,222.0,222.0,1,0,0
15,416.0,9.0,9.0,1,0,0
19,416.0,9.0,9.0,1,0,0
24,360.0,25.0,33.0,3,0,0
22,405.0,4.0,4.0,1,0,0
22,360.0,0.0,0.0,1,0,0
21,360.0,0.0,0.0,1,0,0
21,405.0,9.0,9.0,1,0,0
20,360.0,33.0,33.0,1,0,0
19,360.0,30.5,30.5,2,0,0
17,360.0,107.0,107.0,1,0,0
8,405.0,0.0,0.0,1,0,0
21,307.0,2.0,2.0,1,0,0
23,307.0,395.0,395.0,2,0,0
22,307.0,350.5,350.5,2,0,0
15,405.0,0.0,0.0,1,0,0
13,405.0,67.5,67.5,2,0,0
20,405.0,2.0,2.0,2,0,0
19,405.0,4.0,4.0,1,0,0
24,395.0,3.6666666666666665,0.0,3,0,0
15,395.0,0.0,0.0,1,0,0
18,395.0,31.0,29.0,3,0,0
20,395.0,32.0,32.0,4,0,0
19,395.0,25.0,11.0,3,0,0
21,395.0,64.0,64.0,1,0,0
8,360.0,4.0,4.0,1,0,0
16,493.0,0.0,0.0,2,0,0
16,360.0,11.5,11.5,2,0,0
15,360.0,27.0,33.0,4,0,0
11,360.0,0.0,0.0,1,0,0
10,493.0,8.0,8.0,1,0,0
22,297.0,666.0,666.0,1,0,0
14,395.0,47.0,47.0,1,0,0
15,429.0,0.0,0.0,1,0,0
17,297.0,87.5,87.5,2,0,0
17,429.0,231.5,142.0,4,0,0
21,297.0,32.0,0.0,3,0,0
9,275.0,0.0,0.0,1,0,0
12,275.0,0.0,0.0,1,0,0
10,275.0,47.0,47.0,1,0,0
15,373.0,0.0,0.0,1,0,0
16,373.0,76.16666666666667,22.0,12,0,0
17,373.0,137.77777777777777,62.0,9,0,0
18,373.0,22.0,22.0,1,0,0
19,373.0,22.0,22.0,1,0,0
20,471.0,15.5,15.5,2,0,0
21,471.0,0.0,0.0,1,0,0
18,471.0,7.75,0.0,4,0,0
19,471.0,1.3333333333333333,0.0,6,0,0
16,471.0,2.6666666666666665,0.0,3,0,0
17,471.0,0.0,0.0,4,0,0
26,471.0,0.0,0.0,1,0,0
15,471.0,0.0,0.0,1,0,0
12,471.0,195.57142857142858,224.0,7,0,0
13,471.0,308.25,334.0,4,0,0
22,460.0,4.0,4.0,1,0,0
24,275.0,87.5,87.5,2,0,0
20,460.0,30.0,45.0,3,0,0
22,275.0,420.0,420.0,1,0,0
21,460.0,307.0,307.0,1,0,0
19,460.0,2.3333333333333335,0.0,3,0,0
16,460.0,0.0,0.0,1,0,0
14,373.0,0.0,0.0,1,0,0
17,460.0,273.75,58.0,4,0,0
16,275.0,47.0,47.0,1,0,0
17,275.0,0.0,0.0,1,0,0
15,275.0,0.0,0.0,1,0,0
17,407.0,0.0,0.0,2,0,0
16,407.0,0.0,0.0,1,0,0
18,275.0,0.0,0.0,1,0,0
24,460.0,857.5,857.5,2,0,0
15,407.0,0.0,0.0,1,0,0
19,275.0,54.333333333333336,47.0,3,0,0
22,397.0,9.0,9.0,1,0,0
23,397.0,0.0,0.0,1,0,0
18,351.0,73.0,73.0,1,0,0
16,351.0,56.5,56.5,2,0,0
14,397.0,4.5,4.5,2,0,0
15,460.0,0.0,0.0,1,0,0
12,460.0,7.0,7.0,1,0,0
16,397.0,2.0,2.0,1,0,0
14,362.0,72.0,72.0,1,0,0
11,362.0,0.0,0.0,1,0,0
10,362.0,70.0,70.0,1,0,0
15,340.0,268.0,268.0,1,0,0
23,299.0,106.5,106.5,2,0,0
22,299.0,0.0,0.0,1,0,0
21,299.0,0.0,0.0,1,0,0
15,299.0,9.0,9.0,1,0,0
14,299.0,0.0,0.0,1,0,0
19,299.0,2.75,0.5,4,0,0
18,299.0,6.666666666666667,10.0,3,0,0
17,299.0,9.5,9.5,4,0,0
16,299.0,17.5,17.5,2,0,0
24,458.0,1.0,1.0,3,0,0
11,412.0,192.0,192.0,1,0,0
8,458.0,7.0,7.0,1,0,0
21,458.0,61.0,61.0,1,0,0
15,458.0,64.0,64.0,1,0,0
22,412.0,362.0,362.0,1,0,0
21,303.0,295.3333333333333,186.0,3,0,0
20,303.0,0.0,0.0,1,0,0
19,349.0,69.0,69.0,1,0,0
